Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
D1,04/02/2012,Hamburg,Bayern Munich,D,6.0,4.0,1.53,6.25,3.8,1.55,5.0,3.6,1.6,5.5,4.33,1.53,2011/12,€85.90m,€356.00m,5.6875,0.480071609241788,1.994810439435579,0.08440819503152316,0.04670329670329676,0.25188849967180393,3.9324999999999997,0.26957141910818366,1.9966294819694026,0.06854962977957627,0.037984742530197346,0.2511377081692312,1.5525000000000002,0.02861380785564902,1.9997562893582652,0.01843079410991885,0.009259259259259522,0.2500821967891156,A
D1,04/02/2012,Hertha,Hannover,A,2.4,3.4,2.8,2.5,3.25,2.9,2.4,3.3,2.65,2.25,3.4,3.1,2011/12,€45.60m,€76.80m,2.3875,0.08926785535678562,1.998985901895421,0.03738967763635,0.019633507853403342,0.2503618262356914,3.3375000000000004,0.06495190528383288,1.999726395603083,0.01946124502886378,0.010299625468164653,0.2500955039932231,2.8625,0.16345871038277532,1.997654754522879,0.05710347960970317,0.031659388646288145,0.2508024882590275,H
D1,04/02/2012,Hoffenheim,Augsburg,D,1.62,3.8,5.5,1.6,3.75,5.5,1.65,3.5,4.6,1.62,3.75,5.5,2011/12,€88.65m,€38.35m,1.6225,0.017853571071357054,1.9999127859233976,0.01100374180052823,0.005778120184900093,0.2500300075474141,3.7,0.1172603939955857,1.9992671974456988,0.031691998377185324,0.015202702702702853,0.25026875659287645,5.275,0.38971143170299755,1.9959418298911122,0.07387894439867251,0.03199052132701441,0.2516309162662085,H
D1,04/02/2012,Leverkusen,Stuttgart,D,1.75,3.75,4.5,1.72,3.8,4.75,1.72,3.4,4.4,1.73,3.6,4.8,2011/12,€134.85m,€118.00m,1.7299999999999998,0.012247448713915901,1.9999639161203484,0.007079450123650811,0.0036127167630057855,0.25001238666676545,3.6375,0.15562374497485915,1.9986692737750429,0.04278316013054547,0.02319587628865971,0.25047960706967776,4.612500000000001,0.16723860200324547,1.9990503286337729,0.036257691491218526,0.019647696476964516,0.25033126742652956,H
D1,04/02/2012,Schalke 04,Mainz,D,1.73,3.75,4.5,1.62,3.9,5.0,1.55,3.7,5.4,1.67,3.75,5.0,2011/12,€155.23m,€52.00m,1.6424999999999998,0.0660965203320114,1.9988297985123815,0.04024141268311197,0.02245053272450548,0.2504094741492157,3.7750000000000004,0.07499999999999991,1.9997169058741522,0.01986754966887415,0.009933774834437026,0.2500953294322579,4.975,0.3191786333700927,1.9970118897439748,0.06415650922011915,0.03391959798994959,0.25107314199141495,H
D1,04/02/2012,Wolfsburg,M'gladbach,D,2.88,3.4,2.4,2.75,3.4,2.45,2.5,3.35,2.5,2.9,3.3,2.38,2011/12,€125.80m,€88.30m,2.7575,0.15943258763502519,1.9975504799444699,0.05781780149955583,0.03014505893019037,0.25091796247263076,3.3625,0.04145780987944252,1.9998901170236323,0.012329460187194802,0.006505576208178487,0.2500384773394222,2.4325,0.046569840025492956,1.9997361419193578,0.019144846875844997,0.010534429599178052,0.25009052511591867,A
D1,05/02/2012,Freiburg,Werder Bremen,D,3.2,3.4,2.2,3.25,3.5,2.1,3.1,3.3,2.1,3.2,3.4,2.2,2011/12,€69.43m,€111.95m,3.1875,0.0544862367942584,1.9997884208163645,0.017093721347218323,0.008823529411764675,0.2500747487103138,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,2.1500000000000004,0.050000000000000044,1.9996098363678072,0.02325581395348839,0.011627906976744207,0.2501352082206598,A
D1,05/02/2012,Kaiserslautern,FC Koln,A,1.75,3.5,4.75,1.83,3.6,4.4,1.8,3.4,4.0,1.8,3.5,4.6,2011/12,€42.60m,€60.18m,1.795,0.02872281323269017,1.999814783606728,0.016001567260551627,0.008356545961002881,0.25006510271510346,3.5,0.07071067811865482,1.9997055323693778,0.020203050891044235,0.010714285714285676,0.2501021658493121,4.4375,0.28145825622994247,1.9970605305054068,0.06342721267153634,0.03450704225352119,0.25108718969419164,H
D1,10/02/2012,Wolfsburg,Freiburg,H,1.7,3.8,4.75,1.7,3.9,4.75,1.7,3.5,4.4,1.7,4.0,4.5,2011/12,€125.80m,€69.43m,1.7,0.0,2.0,0.0,0.0,0.25,3.8,0.18708286933869706,1.9982303987392946,0.04923233403649923,0.02631578947368407,0.2506516533137015,4.6,0.1541103500742243,1.9991887856965975,0.03350225001613572,0.017663043478260754,0.2502836897616689,H
D1,11/02/2012,Bayern Munich,Kaiserslautern,H,1.14,8.0,15.0,1.14,7.75,15.5,1.15,6.2,14.0,1.14,8.0,15.0,2011/12,€356.00m,€42.60m,1.1425,0.004330127018922197,1.9999896533010788,0.003790045530785292,0.001641137855579844,0.2500035598843749,7.4875,0.7503124349229459,1.9924612484324662,0.10020867244379912,0.047161936560934814,0.2531744263755848,14.875,0.5448623679425842,1.9990239887187238,0.03662940288689642,0.018907563025210017,0.2503529927832948,H
