Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
F1,08/02/2009,Nice,Lyon,A,3.8,3.0,2.0,3.7,3.0,2.0,4.0,3.0,1.9,3.6,3.0,1.95,2008/9,€56.25m,€211.70m,3.775,0.14790199457749034,1.9988984884208068,0.03917933631191797,0.021523178807947074,0.2503721299420124,3.0,0.0,2.0,0.0,0.0,0.25,1.9625,0.04145780987944254,1.9996769295446657,0.021124998664684095,0.011146496815286566,0.2501139887023071,A
F1,14/02/2009,Auxerre,Lille,H,3.2,3.0,2.37,3.05,2.95,2.3,2.85,2.9,2.45,2.9,2.9,2.3,2008/9,€53.15m,€83.45m,3.0,0.13693063937629157,1.998504736791329,0.04564354645876386,0.025000000000000133,0.25050524875035796,2.9375,0.04145780987944255,1.9998566440813483,0.014113296980235761,0.007446808510638281,0.2500491211282315,2.355,0.06184658438426506,1.9995048329684841,0.026261819271450132,0.013800424628450214,0.25016761019879175,A
F1,14/02/2009,Bordeaux,Grenoble,D,1.36,4.5,10.0,1.3,4.5,9.0,1.4,3.7,7.5,1.33,4.0,8.0,2008/9,€123.50m,€34.60m,1.3475000000000001,0.03699662146737181,1.999456957376441,0.027455748769849204,0.015306122448979664,0.2501870101020773,4.175,0.3418698582794335,1.9951194002977866,0.0818849959950739,0.04341317365269459,0.2517652046208118,8.625,0.960143218483576,1.9911248791283627,0.11132095286766099,0.061594202898550776,0.25296733307657293,H
F1,14/02/2009,Caen,Lorient,D,2.25,3.0,3.5,2.25,2.95,3.15,2.2,2.8,3.3,2.2,2.88,3.1,2008/9,€39.75m,€49.25m,2.225,0.02499999999999991,1.9999089303498088,0.011235955056179735,0.005617977528090012,0.25003156167150614,2.9074999999999998,0.07529110173187809,1.999515226819516,0.025895477809760307,0.01440240756663802,0.2501698712854501,3.2625,0.15562374497485915,1.9983710176875604,0.04770076474325184,0.02586206896551735,0.2505436472781479,H
F1,14/02/2009,Le Mans,Nice,A,2.5,3.0,3.0,2.4,3.0,2.85,2.3,2.9,3.0,2.38,2.88,2.8,2008/9,€52.00m,€56.25m,2.395,0.0712390342438751,1.9993628963665946,0.02974489947552196,0.01617954070981198,0.2502190518722866,2.945,0.05545268253204713,1.9997441542063132,0.018829433796959977,0.009762308998302105,0.2500888046061356,2.9124999999999996,0.08926785535678566,1.9993214325699957,0.030649907418638857,0.016094420600858417,0.25023661947018844,H
F1,14/02/2009,Paris SG,St Etienne,H,1.7,3.3,6.0,1.6,3.3,5.9,1.7,3.2,4.7,1.67,3.1,5.0,2008/9,€93.35m,€80.15m,1.6675,0.040850336595920425,1.9995638952446106,0.024497952981061725,0.01236881559220393,0.2501567754858366,3.2249999999999996,0.08291561975888487,1.9995210732554167,0.025710269692677482,0.013565891472868241,0.25016966048337014,5.3999999999999995,0.5612486080160912,1.9921659226891866,0.10393492741038728,0.05555555555555558,0.25276822447247643,H
F1,14/02/2009,Stade Rennais FC,Nancy,D,1.75,3.2,5.5,1.75,3.05,5.0,1.75,3.1,4.5,1.73,3.1,4.5,2008/9,€79.40m,€56.70m,1.745,0.008660254037844393,1.9999821988556037,0.004962896296758964,0.0021489971346704273,0.2500062287702747,3.1125,0.054486236794258534,1.9997797630748742,0.017505618247151338,0.009036144578313143,0.25007493863988306,4.875,0.414578098794425,1.9948463527123632,0.0850416612911641,0.044871794871794934,0.25167831373557065,H
F1,14/02/2009,Valenciennes,Nantes,D,2.1,3.1,3.8,2.25,2.95,3.15,2.2,2.8,3.3,2.2,2.88,3.1,2008/9,€41.75m,€38.10m,2.1875,0.0544862367942584,1.999549948794469,0.024907993963089556,0.012857142857142678,0.25016046532456293,2.9325,0.11031205736455114,1.998984145131232,0.03761706986003449,0.02067348678601877,0.25034394459677134,3.3374999999999995,0.27698149757700413,1.995147956691856,0.08299071088449564,0.042134831460674205,0.25149250020855984,H
F1,15/02/2009,Lyon,Le Havre,H,1.22,5.5,15.0,1.2,5.3,12.5,1.25,4.6,10.5,1.2,5.0,11.0,2008/9,€211.70m,€31.65m,1.2175,0.020463381929681144,1.9997969893688365,0.0168077058970687,0.008726899383983522,0.25006903855530965,5.1,0.3391164991562635,1.996782068427061,0.0664934312071105,0.03676470588235281,0.25116714134408863,12.25,1.75,1.985635516554002,0.14285714285714285,0.07653061224489788,0.25440515158832344,H
F1,15/02/2009,Monaco,Marseille,A,3.2,3.0,2.37,3.05,2.9,2.3,3.0,2.9,2.3,2.9,2.9,2.3,2008/9,€77.65m,€146.90m,3.0375,0.10825317547305492,1.9990869437488001,0.03563890550553248,0.019547325102880597,0.25031131053113875,2.9250000000000003,0.043301270189221974,1.9998428012555898,0.014803853056144263,0.0064102564102563875,0.25005296236141517,2.3175,0.030310889132455478,1.9998772167155994,0.01307913231173915,0.005663430420711935,0.25004150286680343,A
F1,15/02/2009,Sochaux,Toulouse,A,2.5,3.0,3.0,2.45,2.9,2.85,2.3,2.8,3.1,2.38,2.88,2.8,2008/9,€50.90m,€70.65m,2.4074999999999998,0.07529110173187809,1.9992926050753927,0.031273562505453,0.0173935617860852,0.250248514185387,2.8950000000000005,0.0712390342438751,1.9995638485133544,0.024607611137780684,0.013385146804835824,0.2501501183442222,2.9374999999999996,0.11924240017711828,1.9988139107219638,0.0405931575071041,0.022340425531914843,0.2504064901265964,H
F1,17/02/2009,Le Mans,Lille,D,2.87,3.0,2.6,2.9,3.0,2.35,2.8,3.0,2.6,2.62,2.9,2.5,2008/9,€52.00m,€83.45m,2.7975000000000003,0.10871407452579446,1.9988987041688375,0.03886115264550293,0.020330652368186097,0.2504030041681848,2.975,0.043301270189221974,1.999846314035118,0.014555048803099822,0.006302521008403339,0.25005478851632695,2.5125,0.10231690964840563,1.9987919090681887,0.040723148118768406,0.021144278606965328,0.2504397468460233,A
F1,17/02/2009,Nancy,Nice,A,2.15,2.87,4.0,2.1,2.9,3.55,2.1,3.0,3.7,2.1,2.88,3.3,2008/9,€56.70m,€56.25m,2.1125,0.02165063509461089,1.9999245266826935,0.010248821346561368,0.004437869822485174,0.25002564891761564,2.9124999999999996,0.05165994579942956,1.9997743840700513,0.017737320446156075,0.008798283261802542,0.25007592327277545,3.6375,0.25341418665891624,1.9965047105714397,0.06966713035296666,0.038659793814433074,0.25120523670059247,H
F1,17/02/2009,Valenciennes,Caen,H,2.1,3.1,3.75,2.05,2.9,3.85,2.0,3.0,4.2,2.2,3.0,3.0,2008/9,€41.75m,€39.75m,2.0875000000000004,0.0739509972887453,1.9990990292310284,0.03542562744371031,0.019461077844311614,0.25030505067456826,3.0,0.07071067811865482,1.99959917713182,0.023570226039551608,0.012499999999999956,0.250139120584872,3.7,0.4373213921133976,1.9896153093092694,0.1181949708414588,0.06249999999999978,0.25420319636975186,H
F1,21/02/2009,Grenoble,Paris SG,D,4.0,3.1,2.05,3.95,3.1,1.9,4.2,3.0,2.0,3.4,3.0,2.0,2008/9,€34.60m,€93.35m,3.8875,0.2965952629426169,1.9957062575408304,0.07629460140003007,0.03938906752411553,0.25166530127690734,3.05,0.050000000000000044,1.9998061328047112,0.016393442622950834,0.008196721311475308,0.250067186240258,1.9874999999999998,0.0544862367942584,1.999454494333496,0.027414458764406745,0.014150943396226578,0.2501950839256938,A
F1,21/02/2009,Le Havre,Auxerre,A,2.6,3.0,2.87,2.45,2.95,2.8,2.5,3.1,2.8,2.5,2.9,2.62,2008/9,€31.65m,€53.15m,2.5125,0.0544862367942584,1.9996623046990556,0.021686064395724736,0.011194029850746245,0.25011442441633447,2.9875,0.07395099728874523,1.999559508356292,0.024753471895814304,0.013598326359832491,0.25015012036084916,2.7725,0.09256754290786805,1.9991882814981254,0.03338775217596683,0.016907123534716018,0.25029492930144454,H
F1,21/02/2009,Lorient,Sochaux,A,2.05,2.9,4.2,2.0,2.85,3.95,2.0,3.0,4.2,1.95,3.0,3.6,2008/9,€49.25m,€50.90m,2.0,0.03535533905932733,1.9997745554126243,0.017677669529663664,0.009374999999999911,0.25007819828035127,2.9375,0.06495190528383288,1.9996467338083541,0.022111286905134597,0.011702127659574346,0.25012343478384325,3.9875,0.24590394466132506,1.9972163559696676,0.06166870085550472,0.03213166144200641,0.25103749354792565,H
F1,21/02/2009,Nancy,Lyon,A,4.0,3.0,2.1,3.65,3.05,2.0,3.7,3.0,2.1,3.6,3.0,1.95,2008/9,€56.70m,€211.70m,3.7375,0.15562374497485915,1.9987655887478744,0.041638460193942246,0.020903010033444858,0.25040064359011516,3.0125,0.02165063509461089,1.9999628432802958,0.007186932811489092,0.003112033195020736,0.2500127013158564,2.0375,0.06495190528383295,1.9992651245099853,0.0318782357221266,0.016871165644171793,0.25025774561398173,A
F1,21/02/2009,Nantes,Caen,D,2.1,3.0,4.0,1.95,3.0,3.85,1.95,3.0,4.3,2.0,3.0,3.4,2008/9,€38.10m,€39.75m,2.0,0.061237243569579505,1.9993291659907513,0.030618621784789753,0.015625,0.25022328734213983,3.0,0.0,2.0,0.0,0.0,0.25,3.8875,0.32475952641916445,1.9949088623045583,0.08353942801779149,0.04581993569131826,0.25187488750827625,H
F1,21/02/2009,Nice,Stade Rennais FC,A,2.75,2.87,2.8,2.7,2.8,2.7,2.45,3.0,2.95,2.4,2.9,2.75,2008/9,€56.25m,€79.40m,2.575,0.1520690632574555,1.9974826060330035,0.05905594689609922,0.031553398058252524,0.25087286638696193,2.8925,0.07189401922274208,1.9995553652236455,0.024855322116764764,0.013612791702679372,0.2501524395070605,2.8,0.09354143466934856,1.9992007930028803,0.033407655239053057,0.017857142857142794,0.25026710382827644,H
F1,21/02/2009,Toulouse,Valenciennes,D,1.7,3.25,6.0,1.6,3.2,6.0,1.7,3.25,5.4,1.62,3.3,5.0,2008/9,€70.65m,€41.75m,1.655,0.045552167895721425,1.999453095725487,0.02752396851705222,0.014350453172205402,0.2501901790325675,3.25,0.03535533905932725,1.9999146300616968,0.010878565864408385,0.005769230769230749,0.2500295963047226,5.6,0.42426406871192845,1.995820966349632,0.0757614408414158,0.0401785714285714,0.2515145073865448,H
F1,22/02/2009,Lille,Monaco,H,1.65,3.4,6.5,1.7,3.2,5.0,1.75,3.3,5.0,1.67,3.1,5.0,2008/9,€83.45m,€77.65m,1.6925,0.03766629793329844,1.999643949855952,0.02225482891184546,0.012186115214180226,0.2501213228016505,3.25,0.11180339887498938,1.9991460579258882,0.03440104580768904,0.019230769230769384,0.25029653156166315,5.375,0.649519052838329,1.9899029132496546,0.12084075401643331,0.05232558139534893,0.25281132861307787,H
F1,22/02/2009,Marseille,Le Mans,D,1.44,4.0,8.0,1.45,3.5,8.0,1.45,3.8,7.8,1.4,3.75,7.0,2008/9,€146.90m,€52.00m,1.4349999999999998,0.020615528128088322,1.9998503784451662,0.014366221692047614,0.006968641114982521,0.2500531596973917,3.7625,0.17809758560968758,1.9983773126864788,0.04733490647433557,0.02574750830564776,0.25057477413627793,7.7,0.412310562561766,1.997891477580028,0.05354682630672286,0.025974025974025983,0.2508038336921371,H
F1,22/02/2009,St Etienne,Bordeaux,D,3.0,3.0,2.5,2.95,3.05,2.3,2.9,3.1,2.45,2.8,2.88,2.38,2008/9,€80.15m,€123.50m,2.9125,0.0739509972887453,1.9995331446479079,0.025390900356650745,0.013948497854077146,0.25016500201332414,3.0075,0.08166241485530541,1.9994653743111641,0.027152922645155585,0.014754779717373268,0.2501902414354053,2.4074999999999998,0.07529110173187809,1.9992926050753927,0.031273562505453,0.0173935617860852,0.25024851418538696,A
F1,28/02/2009,Auxerre,Toulouse,D,2.5,2.9,3.1,2.5,2.8,2.9,2.4,3.0,3.05,2.38,2.88,2.8,2008/9,€53.15m,€70.65m,2.445,0.05545268253204713,1.9996287807759776,0.022680033755438502,0.011758691206543936,0.25012889135047245,2.8949999999999996,0.07123903424387511,1.9995638485133544,0.024607611137780698,0.013385146804835824,0.2501501183442223,2.9625000000000004,0.11924240017711828,1.9988279654048107,0.040250599215904896,0.02215189873417711,0.2504119196980168,H
F1,28/02/2009,Le Mans,Le Havre,H,1.8,3.2,5.0,1.85,3.05,4.35,1.8,3.2,4.6,1.73,3.2,4.33,2008/9,€52.00m,€31.65m,1.7950000000000002,0.04272001872658769,1.9995902173114162,0.023799453329575313,0.012534818941504211,0.2501441885547067,3.1624999999999996,0.06495190528383304,1.9996932680091872,0.02053815186840571,0.008893280632410905,0.250110639413857,4.57,0.27009257672139014,1.9975124121082188,0.05910122028914445,0.030908096280087616,0.2508084844016883,H
F1,28/02/2009,Nantes,Grenoble,D,2.15,3.0,3.8,2.2,2.9,3.3,2.2,2.9,3.5,2.0,3.0,3.4,2008/9,€38.10m,€34.60m,2.1375,0.08196798155377508,1.9989256687586063,0.03834759370936845,0.01900584795321647,0.25039660839775935,2.95,0.050000000000000044,1.9997927658541268,0.016949152542372895,0.008474576271186418,0.2500718184429762,3.5,0.18708286933869706,1.997962348050177,0.05345224838248487,0.02857142857142847,0.25066756194829604,H
F1,28/02/2009,Sochaux,Nice,H,2.25,3.0,3.5,2.25,2.7,3.45,2.25,3.0,3.25,2.2,2.88,3.1,2008/9,€50.90m,€56.25m,2.2375,0.02165063509461089,1.9999322061774008,0.009676261494798164,0.0041899441340780275,0.250023939480992,2.895,0.12278029157808669,1.9986891183721043,0.042411154258406455,0.022020725388601115,0.25047818257066473,3.325,0.16007810593582122,1.9983197370249601,0.0481437912588936,0.026315789473684292,0.2505966244510708,H
F1,28/02/2009,Valenciennes,Lille,H,3.0,3.0,2.5,2.9,2.85,2.45,2.9,2.85,2.6,2.8,2.88,2.38,2008/9,€41.75m,€83.45m,2.9,0.07071067811865482,1.9995710519959546,0.024382992454708558,0.012931034482758452,0.2501488979428904,2.895,0.06184658438426488,1.9996731392639782,0.021363241583511185,0.010362694300518172,0.2501092737705757,2.4825,0.08011710179481038,1.9992504863039626,0.032272749967698036,0.01787512588116824,0.2502568314103112,A
F1,01/03/2009,Bordeaux,Lorient,H,1.61,3.5,6.25,1.6,3.25,6.0,1.6,3.4,6.2,1.53,3.3,6.0,2008/9,€123.50m,€49.25m,1.585,0.03201562118716427,1.9997034659873802,0.020199130086538973,0.009463722397476504,0.25010668837759015,3.3625000000000003,0.09601432184835762,1.999413276624735,0.028554445159362857,0.01579925650557601,0.25020088178268135,6.1125,0.11388041973930377,1.999749712177637,0.018630743515632518,0.00971370143149275,0.2500865535872469,H
F1,01/03/2009,Caen,Marseille,A,3.4,3.2,2.2,3.5,2.95,2.1,3.4,3.0,2.2,3.3,3.0,2.05,2008/9,€39.75m,€146.90m,3.4,0.07071067811865482,1.9996879534788257,0.020797258270192596,0.011029411764705843,0.2501082718981202,3.0375,0.09601432184835763,1.999286530826477,0.03160965328340992,0.015432098765431945,0.2502349969204084,2.1375,0.06495190528383303,1.9993323605810351,0.03038685627313826,0.016081871345029253,0.2502340267600783,A
F1,01/03/2009,Lyon,Stade Rennais FC,D,1.7,3.25,6.0,1.65,3.2,5.5,1.6,3.4,6.2,1.62,3.3,5.0,2008/9,€211.70m,€79.40m,1.6425,0.03766629793329835,1.9996219801956083,0.022932297067457138,0.01255707762557079,0.25012874565463455,3.2875,0.0739509972887451,1.999636126442376,0.022494599935739955,0.012357414448669335,0.2501241872774089,5.675,0.465698400254929,1.9950894533125456,0.08206139211540599,0.04515418502202628,0.2517964138809969,H
F1,01/03/2009,Monaco,St Etienne,D,2.25,3.0,3.5,2.1,3.0,3.4,2.2,3.0,3.4,2.15,2.88,3.25,2008/9,€77.65m,€80.15m,2.175,0.05590169943749474,1.9995233995051962,0.025701930775859652,0.014367816091953811,0.25016535700374126,2.9699999999999998,0.05196152422706637,1.999777688257265,0.01749546270271595,0.007575757575757569,0.2500797109150813,3.3875,0.08926785535678562,1.9994971393500218,0.02635213442266734,0.013837638376383854,0.2501777600084272,H
F1,01/03/2009,Paris SG,Nancy,H,1.6,3.5,6.5,1.6,3.2,6.0,1.6,3.4,6.2,1.53,3.3,6.0,2008/9,€93.35m,€56.70m,1.5825,0.03031088913245538,1.999733371137805,0.01915380039965585,0.0082938388625593,0.25009591268422415,3.35,0.11180339887498944,1.9991962939322923,0.0333741489179073,0.018656716417910557,0.2502790550615751,6.175,0.20463381929681126,1.9992135855771553,0.0331390800480666,0.01720647773279338,0.2502627485943357,H
F1,07/03/2009,Grenoble,Caen,H,2.3,2.87,3.6,2.25,2.8,3.35,2.3,2.9,3.3,2.3,2.88,3.5,2008/9,€34.60m,€39.75m,2.2874999999999996,0.02165063509461089,1.9999351428157195,0.009464758511305309,0.004098360655737654,0.250022893074082,2.8625000000000003,0.037666297933298454,1.9998746172897823,0.013158532029099895,0.0067685589519652645,0.25004430238747977,3.4375,0.11924240017711828,1.9991336304908478,0.0346886982333435,0.019090909090909047,0.25029734960619754,H
F1,07/03/2009,Lille,Lyon,H,2.87,2.9,2.7,2.8,2.9,2.5,2.85,2.9,2.6,2.8,3.0,2.7,2008/9,€83.45m,€211.70m,2.8299999999999996,0.030822070014845018,1.999914480884044,0.010891190817966438,0.005742049469964705,0.2500295573411249,2.9250000000000003,0.043301270189221974,1.9998428012555898,0.014803853056144263,0.0064102564102563875,0.25005296236141517,2.625,0.08291561975888508,1.9992763506864675,0.031586902765289554,0.01666666666666683,0.25025769818829136,A
F1,07/03/2009,Lorient,Paris SG,A,3.0,3.25,2.37,3.0,3.0,2.3,3.15,2.9,2.4,3.0,3.0,2.5,2008/9,€49.25m,€93.35m,3.0375,0.06495190528383286,1.9996728229883816,0.021383343303319462,0.0092592592592593,0.2501088692117869,3.0375,0.12930100540985753,1.9987068367857357,0.042568232233697954,0.021604938271604812,0.2504249653199549,2.3925,0.07189401922274208,1.9993503748646464,0.030049746801564085,0.016457680250783868,0.25022229617579556,A
F1,07/03/2009,Marseille,Valenciennes,D,1.57,3.6,6.5,1.42,3.65,8.0,1.5,3.6,7.4,1.53,3.6,7.5,2008/9,€146.90m,€41.75m,1.5050000000000001,0.05500000000000005,1.9990304873045388,0.0365448504983389,0.019933554817275878,0.2503470444918198,3.6125,0.02165063509461089,1.9999741492488425,0.005993255389511665,0.0025951557093424338,0.25000885676834245,7.35,0.5408326913195984,1.9960359289126506,0.07358267909110183,0.03911564625850361,0.25148420209494804,H
F1,07/03/2009,Nancy,Le Mans,D,2.0,3.0,4.33,1.9,2.95,4.25,2.15,2.9,3.7,2.0,3.0,4.33,2008/9,€56.70m,€52.00m,2.0125,0.08926785535678562,1.9985884461019747,0.04435669831393074,0.02329192546583858,0.2504768373585119,2.9625,0.04145780987944252,1.9998584003633644,0.013994197427659921,0.007383966244725482,0.2500496538961119,4.1525,0.26328454189336675,1.9970277893109427,0.06340386318925148,0.02965081276339543,0.2511629008717231,H
F1,07/03/2009,Nice,Monaco,D,2.2,2.9,3.75,1.95,2.85,4.2,2.2,2.9,3.5,2.1,3.0,4.0,2008/9,€56.25m,€77.65m,2.1125,0.10231690964840572,1.9982877159720198,0.04843404007025123,0.025147928994082802,0.2506294244382887,2.9125,0.0544862367942584,1.999748539595483,0.018707720787728206,0.00965665236051505,0.2500854590483924,3.8625,0.2630945647481149,1.996640619885787,0.06811509766941486,0.03802588996763734,0.2511873654886395,H
F1,07/03/2009,Toulouse,Bordeaux,H,2.62,3.0,2.87,2.6,2.8,2.8,2.7,2.85,2.8,2.7,2.9,2.9,2008/9,€70.65m,€123.50m,2.6550000000000002,0.045552167895721536,1.9997875609758498,0.017157125384452555,0.008945386064030059,0.2500737783684225,2.8874999999999997,0.07395099728874524,1.9995285223834756,0.025610734991773246,0.01406926406926412,0.25016059354178555,2.8425000000000002,0.04380353866983815,1.9998288400800803,0.015410215890884134,0.008135444151275317,0.2500590657071153,H
F1,08/03/2009,Le Havre,Sochaux,H,2.8,3.0,2.7,2.75,2.8,2.65,3.05,3.0,2.4,3.0,3.0,2.5,2008/9,€31.65m,€50.90m,2.9000000000000004,0.1274754878398196,1.998605679580463,0.04395706477235158,0.0237068965517242,0.2504834714417284,2.95,0.08660254037844393,1.9993710881552347,0.029356793348625062,0.01271186440677985,0.25023084025854114,2.5625,0.11924240017711828,1.9984326910565258,0.046533619581314446,0.025609756097561,0.2505521973769044,A
F1,08/03/2009,Stade Rennais FC,Auxerre,H,1.72,3.4,5.25,1.7,3.15,5.05,1.8,3.25,4.5,1.7,3.3,5.75,2008/9,€79.40m,€53.15m,1.73,0.041231056256176644,1.9995935261411741,0.023832980494899795,0.01156069364161838,0.2501353344119795,3.275,0.09013878188659971,1.9994534285984225,0.027523292179114416,0.015267175572518887,0.2501897500899514,5.1375,0.44773736721430796,1.9944951344331476,0.0871508257351451,0.04805352798053519,0.2519653024975737,H
F1,08/03/2009,St Etienne,Nantes,H,1.83,3.25,4.75,1.85,2.95,4.5,1.9,3.1,4.2,1.8,3.25,5.0,2008/9,€80.15m,€38.10m,1.8450000000000002,0.036400549446402544,1.9997198739144353,0.019729295092901104,0.010840108401084292,0.2500959784474186,3.1374999999999997,0.12437342963832743,1.9988585864207564,0.03964093374926771,0.020916334661354563,0.2504094490128928,4.6125,0.29659526294261673,1.9970072392528104,0.06430249603091961,0.03590785907859084,0.25105643508781017,H
F1,14/03/2009,Bordeaux,Nice,H,1.67,3.4,6.0,1.6,3.25,5.85,1.7,3.3,5.3,1.62,3.3,5.0,2008/9,€123.50m,€56.25m,1.6475000000000002,0.03960744879438708,1.99958340821615,0.024040940087640107,0.013277693474962105,0.2501437978423452,3.3125,0.0544862367942584,1.9998055124423033,0.016448675258644047,0.008490566037735903,0.25006624807513955,5.5375000000000005,0.40523912693618314,1.996118349445646,0.07318088071082313,0.04006772009029347,0.25137501534148976,H
F1,14/03/2009,Caen,Lille,A,3.1,2.9,2.5,2.9,2.8,2.5,2.75,3.0,2.6,2.8,2.88,2.38,2008/9,€39.75m,€83.45m,2.8875,0.13404756618454516,1.9984601719768045,0.04642339954443122,0.024891774891774965,0.2505088888740521,2.8949999999999996,0.07123903424387511,1.9995638485133544,0.024607611137780698,0.013385146804835824,0.2501501183442223,2.495,0.07794228634059955,1.9992944007423386,0.03123939332288559,0.016533066132264462,0.25024762534949685,A
F1,14/03/2009,Le Mans,Stade Rennais FC,D,2.9,2.9,2.62,2.75,2.85,2.6,2.65,3.0,2.7,2.75,2.9,2.4,2008/9,€52.00m,€79.40m,2.7625,0.08926785535678562,1.9992498431155887,0.03231415578526176,0.016968325791855143,0.2502549338446849,2.9125,0.0544862367942584,1.999748539595483,0.018707720787728206,0.00965665236051505,0.2500854590483924,2.58,0.1104536101718727,1.9986629027682359,0.04281147681080337,0.022286821705426396,0.250490519085029,A
F1,14/03/2009,Monaco,Toulouse,H,2.7,2.9,2.8,2.55,2.95,2.7,2.65,3.0,2.7,2.5,2.9,2.62,2008/9,€77.65m,€70.65m,2.6,0.07905694150420955,1.9993329338239798,0.03040651596315752,0.016826923076922906,0.25023137020648845,2.9375,0.04145780987944255,1.999856644081348,0.014113296980235761,0.007446808510638281,0.2500491211282316,2.705,0.0638357266740184,1.999598930264106,0.02359915958374063,0.012476894639556368,0.25013792880437397,H
F1,14/03/2009,Nantes,Lorient,D,2.25,3.0,3.5,2.35,2.95,2.95,2.15,2.9,3.7,2.2,2.88,3.1,2008/9,€38.10m,€49.25m,2.2375,0.07395099728874523,1.9992155480133311,0.033050725045249266,0.018156424581005748,0.25026597694484176,2.9325,0.046569840025492956,1.9998183882058347,0.01588059335907688,0.008738277919863702,0.25006241155428693,3.3125,0.3007802353878991,1.994054317756128,0.0908015804944601,0.050000000000000044,0.2520510444284706,H
F1,14/03/2009,Sochaux,Nancy,H,2.2,3.0,3.6,2.25,2.7,3.45,2.15,3.0,3.55,2.1,2.88,3.3,2008/9,€50.90m,€56.70m,2.1750000000000003,0.05590169943749474,1.9995233995051964,0.02570193077585965,0.014367816091953811,0.2501653570037413,2.895,0.12278029157808669,1.9986891183721043,0.042411154258406455,0.022020725388601115,0.25047818257066473,3.4750000000000005,0.11456439237389605,1.9992114145075706,0.03296817046730821,0.017985611510791477,0.250281363921835,H
F1,14/03/2009,Valenciennes,Le Havre,H,1.67,3.4,6.0,1.7,3.2,4.95,1.7,3.3,5.3,1.7,3.2,4.5,2008/9,€41.75m,€31.65m,1.6925000000000001,0.012990381056766592,1.999957379153439,0.00767526207194481,0.0033234859675037587,0.25001499197096666,3.2750000000000004,0.08291561975888487,1.9995394706875227,0.025317746491262554,0.013358778625954137,0.2501564306067181,5.1875,0.5481502987320175,1.9920048184890498,0.105667527466413,0.05843373493975901,0.2526869577041775,H
F1,15/03/2009,Grenoble,St Etienne,H,2.6,2.9,3.0,2.4,3.0,2.85,2.5,3.0,2.9,2.4,2.9,2.75,2008/9,€34.60m,€80.15m,2.475,0.08291561975888508,1.9991946256285795,0.03350126050864043,0.017676767676767735,0.2502718749450599,2.95,0.050000000000000044,1.9997927658541268,0.016949152542372895,0.008474576271186418,0.2500718184429762,2.875,0.09013878188659973,1.9992907096176067,0.03135261978664338,0.017391304347825987,0.25024636519841725,H
F1,15/03/2009,Lyon,Auxerre,A,1.4,4.2,10.0,1.35,4.0,9.0,1.4,4.0,8.5,1.4,3.75,7.0,2008/9,€211.70m,€53.15m,1.3875000000000002,0.02165063509461089,1.9998232896721564,0.015604061329449288,0.006756756756756799,0.25006312599949493,3.9875,0.15958931668504636,1.9988403238508101,0.04002239916866367,0.021159874608150275,0.2504099189146695,8.625,1.0825317547305484,1.9884222954191677,0.12551092808470127,0.06884057971014501,0.2544484194300691,H
F1,15/03/2009,Paris SG,Marseille,A,2.25,3.1,3.4,2.15,3.1,3.2,2.1,3.1,3.6,2.2,2.88,3.1,2008/9,€93.35m,€146.90m,2.1750000000000003,0.05590169943749474,1.9995233995051962,0.02570193077585965,0.014367816091953811,0.2501653570037413,3.045,0.09526279441628833,1.9992852017155058,0.031284989956088124,0.013546798029556717,0.2502633725030401,3.3249999999999997,0.19202864369671516,1.9976048244002276,0.057752975547884264,0.03195488721804507,0.25081164573010595,H
F1,21/03/2009,Auxerre,Le Mans,H,2.05,3.0,4.0,2.05,2.95,3.65,2.0,3.1,3.9,2.0,2.88,3.6,2008/9,€53.15m,€52.00m,2.025,0.02499999999999991,1.9998900524545515,0.012345679012345635,0.006172839506172867,0.250038103947569,2.9825,0.08011710179481038,1.9994805399729492,0.02686239791946702,0.014878457669740275,0.2501782854566317,3.7875,0.16723860200324564,1.9985950608183896,0.0441554064695038,0.023927392739274023,0.2504838038605067,H
F1,21/03/2009,Le Havre,Bordeaux,A,5.75,3.3,1.7,5.0,3.1,1.72,5.1,3.4,1.7,4.5,3.3,1.67,2008/9,€31.65m,€123.50m,5.0875,0.44493679326394214,1.9945087228735225,0.087456863540824,0.04729729729729737,0.25187153246673927,3.275,0.10897247358851676,1.999195260299568,0.03327403773695169,0.01717557251908408,0.2502898467155782,1.6975,0.01785357107135714,1.9999200868680804,0.010517567641447506,0.005522827687776344,0.2500279039873496,A
F1,21/03/2009,Lille,Grenoble,H,1.5,3.6,8.0,1.55,3.3,6.5,1.55,3.5,6.7,1.44,3.6,6.5,2008/9,€83.45m,€34.60m,1.51,0.04527692569068712,1.9993475051908258,0.029984719000455046,0.01572847682119205,0.2502330772443629,3.5,0.12247448713915901,1.9991079338324718,0.03499271061118829,0.017857142857142794,0.2503247997531999,6.925,0.6259992012774457,1.9942835413367015,0.09039699657436039,0.04241877256317683,0.25169389452366586,H
