Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SC0,07/08/2004,Aberdeen,Rangers,D,7.5,4.0,1.4,6.5,3.75,1.45,6.0,3.9,1.4,6.5,3.6,1.44,2004/5,€6.88m,€80.78m,6.625,0.5448623679425842,1.9951970278754625,0.08224337629322026,0.04245283018867929,0.25154444622478594,3.8125,0.15155444566227672,1.9988568339148982,0.03975198574748242,0.022131147540983553,0.2504019973932807,1.4224999999999999,0.022776083947860768,1.9998151357961267,0.016011306817476815,0.008347978910369314,0.2500639484894991,A
SC0,07/08/2004,Dundee,Hearts,A,3.0,3.3,2.2,2.5,3.3,2.4,2.9,3.0,2.2,2.87,3.1,2.2,2004/5,€9.05m,€11.08m,2.8175000000000003,0.18952242611363965,1.9966625700262235,0.06726616720980998,0.033939662821650396,0.2512923719966813,3.175,0.1299038105676657,1.998788502772901,0.040914586005564,0.021653543307086576,0.2504264463325615,2.25,0.08660254037844375,1.9989465758033484,0.038490017945975,0.016666666666666607,0.25033952014486194,A
SC0,07/08/2004,Dunfermline,Dundee United,D,2.1,3.25,3.2,2.2,3.3,2.8,2.1,3.0,3.1,2.1,3.2,3.0,2004/5,€6.03m,€8.13m,2.125,0.04330127018922197,1.9997027803132028,0.020377068324339748,0.008823529411764675,0.2500990883868411,3.1875,0.1138804197393037,1.9990696899529026,0.035727190506448216,0.018627450980392313,0.25033951522789333,3.025,0.14790199457749054,1.9982620694410276,0.048893221347930754,0.026859504132231482,0.2506268410711502,H
SC0,07/08/2004,Hibernian,Kilmarnock,A,1.83,3.25,4.0,1.9,3.3,3.5,1.9,3.1,3.5,2.1,3.2,3.0,2004/5,€13.25m,€3.78m,1.9325,0.10084022015049356,1.9980635945048917,0.0521812264685607,0.02619663648124182,0.25062528904834125,3.2125,0.0739509972887451,1.9996164131297,0.023019765692994586,0.012645914396887115,0.2501353104529847,3.5,0.3535533905932738,1.992614068017126,0.10101525445522108,0.0535714285714286,0.2526304601976831,H
SC0,07/08/2004,Livingston,Inverness C,H,1.8,3.4,4.0,2.1,3.3,3.0,2.0,3.1,3.2,2.0,3.1,3.3,2004/5,€9.75m,€2.38m,1.975,0.10897247358851683,1.997775182356722,0.055175935994185736,0.028481012658228,0.250823974609375,3.2249999999999996,0.1299038105676657,1.9988325749168454,0.04028025133881107,0.021317829457364157,0.25039916092519965,3.375,0.37666297933298404,1.9912685777724677,0.11160384572829157,0.05740740740740735,0.2526273493906746,H
SC0,08/08/2004,Celtic,Motherwell,H,1.12,7.0,15.0,1.12,6.5,15.0,1.15,6.0,12.0,1.1,7.0,13.0,2004/5,€77.55m,€4.83m,1.1225,0.017853571071357054,1.999817900025737,0.015905185809672207,0.008351893095768448,0.2500624644642681,6.625,0.414578098794425,1.9971430175424258,0.06257782623312075,0.03301886792452824,0.25104736174368614,13.75,1.299038105676658,1.993505455111139,0.09447549859466604,0.050000000000000044,0.2523407257680059,H
SC0,14/08/2004,Hearts,Aberdeen,D,1.57,3.75,5.0,1.65,3.25,5.0,1.65,3.3,4.4,1.7,3.3,4.33,2004/5,€11.08m,€6.88m,1.6425,0.04656984002549285,1.999417372467666,0.02835302284657099,0.0148401826484017,0.2502068578822427,3.4000000000000004,0.20310096011589907,1.9974799979071174,0.05973557650467619,0.02757352941176472,0.25078427408788373,4.6825,0.3184631061834321,1.9966593643874082,0.06801134141664326,0.03483715963694611,0.25115965106860016,H
SC0,14/08/2004,Kilmarnock,Celtic,A,8.5,5.5,1.25,8.25,4.5,1.3,8.0,4.2,1.3,10.0,4.5,1.25,2004/5,€3.78m,€77.55m,8.6875,0.7781187248742958,1.9943664947606659,0.08956762300711318,0.04496402877697836,0.2517050797056919,4.675,0.49180788932264996,1.9922479643248832,0.1051995485182139,0.05213903743315518,0.25232092441213927,1.275,0.025000000000000022,1.9997226475394072,0.01960784313725492,0.009803921568627416,0.25009611687812383,A
SC0,14/08/2004,Motherwell,Hibernian,A,2.1,3.25,3.2,2.25,3.25,2.75,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€4.83m,€13.25m,2.1875,0.0544862367942584,1.999549948794469,0.024907993963089556,0.012857142857142678,0.25016046532456293,3.175,0.10307764064044153,1.9992309409839368,0.03246539862691072,0.015748031496062964,0.25028214198644105,2.9125,0.17455300054711187,1.9974498459569356,0.05993236070287103,0.0311158798283262,0.25081621965268847,H
SC0,14/08/2004,Rangers,Livingston,H,1.16,6.0,13.0,1.25,5.0,9.0,1.2,5.0,10.0,1.14,6.0,12.0,2004/5,€80.78m,€9.75m,1.1875,0.04205650960315184,1.999099147207022,0.03541600808686471,0.01947368421052631,0.25030552307603765,5.5,0.5,1.9940302114769564,0.09090909090909091,0.045454545454545414,0.2520661157024793,11.0,1.5811388300841898,1.9850254298567858,0.14373989364401726,0.07954545454545459,0.25528463466730933,H
