Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
N1,08/04/2006,NAC Breda,Nijmegen,H,2.3,3.25,2.7,2.4,3.2,2.6,2.2,3.1,2.8,2.2,3.4,2.65,2005/6,€18.35m,€17.88m,2.275,0.08291561975888487,1.9990472091364975,0.036446426267641704,0.019230769230769162,0.2503209332485095,3.2375,0.10825317547305476,1.9991961166600718,0.03343727427739143,0.018339768339768137,0.250274318955567,2.6875,0.07395099728874513,1.9994558719743931,0.027516650153951674,0.015116279069767424,0.25018511858068143,H
N1,08/04/2006,Sparta Rotterdam,Roosendaal,H,1.44,3.75,6.5,1.4,4.0,6.75,1.35,4.0,7.0,1.4,4.1,6.0,2005/6,€11.38m,€10.85m,1.3975,0.03191786333700921,1.9996229870575986,0.022839258201795498,0.012075134168157309,0.2501320077444543,3.9625,0.12930100540985742,1.9992249564868776,0.03263116855769273,0.016561514195583493,0.2502810590473183,6.5625,0.369754986443726,1.9976890122851447,0.05634361698190111,0.030952380952380842,0.25083928339068834,H
N1,08/04/2006,Waalwijk,Heracles,A,1.8,3.25,4.0,1.7,3.4,4.3,1.9,3.2,3.4,1.95,3.4,3.15,2005/6,€16.67m,€9.75m,1.8375,0.09601432184835759,1.9980194965307951,0.05225269216237148,0.028911564625850206,0.25070578527165543,3.3125,0.08926785535678552,1.9994755145188798,0.026948786522803178,0.014150943396226356,0.25018275020950476,3.7125000000000004,0.4587687325875642,1.9889685319762296,0.12357406938385566,0.06818181818181834,0.25383088183989394,H
N1,09/04/2006,Ajax,AZ Alkmaar,H,2.1,3.25,3.0,2.15,3.2,3.0,2.0,3.2,3.1,2.2,3.2,2.8,2005/6,€87.25m,€49.50m,2.1125,0.07395099728874523,1.9991112041849435,0.03500638924911017,0.019230769230769384,0.25031666989999635,3.2125000000000004,0.02165063509461089,1.9999673202178099,0.006739497305715452,0.0029182879377431803,0.250011180513111,2.975,0.10897247358851693,1.9990239887187238,0.036629402886896444,0.01890756302521024,0.25035299278329487,H
N1,09/04/2006,PSV Eindhoven,Groningen,D,1.33,4.33,7.5,1.3,4.75,7.5,1.4,3.5,7.0,1.33,4.0,8.0,2005/6,€96.65m,€13.48m,1.3399999999999999,0.036742346141747616,1.9994612689851774,0.027419661299811656,0.01399253731343264,0.25018063160617343,4.145,0.45752049134437683,1.991142479640157,0.11037888814098357,0.06151990349819059,0.2532114518420496,7.5,0.3535533905932738,1.9983958159908182,0.047140452079103175,0.02499999999999991,0.25055927301947906,H
N1,09/04/2006,Twente,Den Haag,H,1.72,3.4,4.2,1.7,3.4,4.3,1.7,3.3,4.0,1.75,3.5,3.75,2005/6,€22.75m,€17.50m,1.7175,0.020463381929681144,1.9998978744567657,0.011914632855709545,0.006186317321688506,0.25003491947466716,3.4000000000000004,0.07071067811865482,1.9996879534788257,0.020797258270192593,0.011029411764705843,0.2501082718981202,4.0625,0.210282548015759,1.998052579312813,0.05176185797310991,0.028461538461538316,0.2507011937845353,H
N1,09/04/2006,Vitesse,Utrecht,H,2.4,3.2,2.6,2.4,3.2,2.6,2.4,3.1,2.5,2.5,3.35,2.35,2005/6,€25.75m,€18.45m,2.425,0.043301270189221974,1.9997715556274227,0.017856193892462673,0.0077319587628865705,0.25007652280379555,3.2125,0.08926785535678562,1.9994449888644736,0.027787659255030545,0.014591439688715901,0.25018907583974953,2.5125,0.10231690964840563,1.9987919090681887,0.040723148118768406,0.021144278606965328,0.2504397468460233,H
N1,12/04/2006,Ajax,Vitesse,H,1.36,4.0,7.0,1.35,4.25,7.25,1.3,4.2,8.0,1.35,4.0,7.5,2005/6,€87.25m,€25.75m,1.34,0.02345207879911717,1.9997776730930905,0.017501551342624752,0.008395522388059629,0.25007947276741377,4.1125,0.11388041973930377,1.9994471528626014,0.02769128747460274,0.014437689969604817,0.2501909839035246,7.4375,0.369754986443726,1.9982286494880441,0.04971495616050098,0.027310924369747802,0.25059490558115705,H
N1,12/04/2006,AZ Alkmaar,Twente,D,1.44,3.75,6.5,1.45,3.95,5.85,1.45,3.8,5.4,1.45,3.75,6.0,2005/6,€49.50m,€22.75m,1.4475,0.004330127018922197,1.9999935373602395,0.0029914521719669753,0.0012953367875647714,0.25000225273256454,3.8125,0.08196798155377509,1.999668797361443,0.02149979844033445,0.010655737704918122,0.2501109806193075,5.9375,0.3927069518101251,1.9968464198675013,0.06614011819960001,0.0363157894736843,0.2510936288088643,H
N1,12/04/2006,Groningen,Utrecht,H,2.0,3.2,3.2,2.0,3.25,3.3,1.9,3.1,3.5,1.9,3.5,3.2,2005/6,€13.48m,€18.45m,1.9500000000000002,0.050000000000000044,1.9995256892936493,0.02564102564102566,0.012820512820512775,0.250164365548981,3.2624999999999997,0.1473728265318949,1.9985424322902547,0.045171747595983115,0.023946360153256796,0.2504813923089878,3.3,0.12247448713915883,1.9990160016925234,0.037113480951260255,0.01893939393939381,0.2503248328529497,H
N1,12/04/2006,Heracles,NAC Breda,H,2.62,3.2,2.37,2.5,3.2,2.5,2.4,3.2,2.4,2.55,3.35,2.3,2005/6,€9.75m,€18.35m,2.5175,0.08011710179481038,1.9992672660073936,0.03182407221243709,0.01762661370407148,0.2502578917806819,3.2375,0.06495190528383286,1.9997118561781726,0.020062364566434863,0.008687258687258614,0.25009611961552153,2.3925,0.07189401922274208,1.9993503748646464,0.030049746801564085,0.016457680250783868,0.25022229617579556,A
N1,12/04/2006,Nijmegen,Roda,A,2.1,3.2,3.0,1.9,3.25,3.6,2.0,3.2,3.1,2.05,3.4,2.95,2005/6,€17.88m,€25.85m,2.0125,0.07395099728874524,1.9990203982860448,0.03674583716210943,0.02018633540372683,0.25034954516836366,3.2625,0.0819679815537749,1.9995482147619437,0.025124285533724106,0.012452107279693703,0.25015054539626547,3.1625,0.2582997289971478,1.995309199213312,0.08167580363546176,0.04051383399209474,0.2514287173547004,H
N1,12/04/2006,PSV Eindhoven,Feyenoord,D,1.83,3.3,3.6,1.65,3.5,4.5,1.85,3.3,3.4,1.9,3.3,3.4,2005/6,€96.65m,€76.88m,1.8075,0.09443913383762054,1.9979979344131686,0.052248483450965715,0.026625172890732962,0.2507536328651137,3.3499999999999996,0.08660254037844393,1.9995225978491105,0.025851504590580283,0.011194029850746245,0.25015752993068685,3.725,0.4548351349665063,1.9896506507186602,0.12210339193731712,0.0587248322147651,0.25294664033402764,H
N1,12/04/2006,Willem II,Heerenveen,H,3.75,3.25,1.8,4.1,3.4,1.75,4.2,3.2,1.7,3.6,3.6,1.75,2005/6,€18.58m,€41.08m,3.9124999999999996,0.24590394466132498,1.9971436719066242,0.06285084847573802,0.034345047923322714,0.25099991120284265,3.3625,0.15562374497485915,1.998466150081832,0.04628215463936332,0.025092936802973753,0.25051242952127084,1.75,0.03535533905932741,1.9997055323693778,0.020203050891044235,0.010714285714285676,0.2501021658493121,A
N1,16/04/2006,Feyenoord,Roosendaal,H,1.1,7.5,13.0,1.1,7.5,15.0,1.15,5.0,11.0,1.1,7.0,14.0,2005/6,€76.88m,€10.85m,1.1125,0.02165063509461089,1.9997288037824326,0.01946124502886372,0.008426966292134797,0.2500905687718875,6.75,1.0307764064044151,1.9821288405720678,0.15270761576361705,0.07407407407407418,0.25830078124999994,13.25,1.479019945774904,1.9908300397749217,0.11162414685093615,0.061320754716981174,0.2535282385205791,H
N1,16/04/2006,Heerenveen,AZ Alkmaar,A,2.75,3.25,2.25,2.6,3.4,2.3,2.9,2.7,2.4,2.8,2.95,2.35,2005/6,€41.08m,€49.50m,2.7624999999999997,0.10825317547305476,1.9988870709759656,0.039186669854499465,0.02149321266968318,0.2503953044800957,3.075,0.2704163456597991,1.9943793586683112,0.08794027501131678,0.04878048780487809,0.2520219981562167,2.325,0.05590169943749474,1.999582921984793,0.024043741693546124,0.013440860215053752,0.2501446859499969,A
N1,16/04/2006,Roda,Heracles,H,1.44,3.75,6.5,1.4,4.2,6.3,1.35,4.2,6.0,1.35,4.2,7.0,2005/6,€25.85m,€9.75m,1.3849999999999998,0.03774917217635368,1.999465931782559,0.02725571998292685,0.014440433212996151,0.2501819667066383,4.0875,0.19485571585149875,1.998329111958515,0.04767112314409755,0.020642201834862428,0.2506362522386652,6.45,0.3640054944640259,1.9977164416635524,0.05643496038201952,0.03100775193798433,0.25076924114060517,H
N1,16/04/2006,Twente,Groningen,D,2.25,3.4,2.62,2.6,3.4,2.3,2.2,3.3,2.6,2.15,3.35,2.8,2005/6,€22.75m,€13.48m,2.3,0.17677669529663692,1.9958411389352553,0.07685943273766824,0.03804347826086962,0.25127461448528177,3.3625,0.04145780987944252,1.9998901170236323,0.012329460187194802,0.006505576208178487,0.2500384773394222,2.58,0.17944358444926362,1.9964652261092937,0.06955177691831924,0.036821705426356655,0.25131072598301346,H
N1,16/04/2006,Utrecht,Willem II,A,1.2,5.5,9.5,1.2,5.25,11.0,1.25,4.5,9.0,1.2,5.5,9.0,2005/6,€18.45m,€18.58m,1.2125,0.021650635094610987,1.9997715556274227,0.017856193892462673,0.0077319587628865705,0.25007652280379555,5.1875,0.409839907768875,1.9953730804510612,0.07900528342532531,0.03915662650602414,0.25183455176130787,9.625,0.81967981553775,1.9948979898199415,0.08516153927664935,0.04220779220779214,0.2515576336561889,H
N1,16/04/2006,Vitesse,Nijmegen,D,2.25,3.4,2.62,2.1,3.3,3.0,2.2,3.3,2.6,2.4,3.4,2.4,2005/6,€25.75m,€17.88m,2.2375,0.10825317547305476,1.9983190602463803,0.048381307473990956,0.026536312849162025,0.25057057675889377,3.3499999999999996,0.050000000000000044,1.9998393017810492,0.014925373134328374,0.007462686567164312,0.2500556916907997,2.655,0.21696773953747134,1.99524996428342,0.08172042920432065,0.04284369114877595,0.2515409661897249,H
N1,18/08/2006,Sparta Rotterdam,Vitesse,A,2.37,3.2,2.62,2.45,3.2,2.55,2.5,3.2,2.5,2.25,3.4,2.6,2006/7,€12.43m,€24.53m,2.3925,0.09443913383762054,1.9988690703544978,0.039472992199632406,0.0216823406478579,0.2504043977404062,3.25,0.08660254037844375,1.9994929160860586,0.026646935501059617,0.011538461538461497,0.2501670750723992,2.5675,0.046569840025492956,1.9997621845706386,0.018138204488994336,0.009980525803310547,0.2500832846335599,H
N1,19/08/2006,AZ Alkmaar,NAC Breda,H,1.28,4.5,8.5,1.35,4.2,7.5,1.3,4.4,8.5,1.28,4.5,8.0,2006/7,€69.30m,€17.83m,1.3025,0.02861380785564902,1.9996541087361643,0.021968374553281395,0.011036468330134497,0.2501160637718052,4.4,0.12247448713915883,1.9994367229190033,0.027835110713445188,0.014204545454545636,0.2502029719750886,8.125,0.414578098794425,1.998104804772465,0.05102499677469846,0.026923076923076827,0.2506870969746038,H
N1,19/08/2006,Den Haag,Heerenveen,A,2.75,3.25,2.25,2.9,3.3,2.15,3.1,3.2,2.1,2.6,3.4,2.25,2006/7,€17.25m,€32.43m,2.8375,0.18498310733685927,1.9969417976495998,0.06519228452400327,0.03634361233480177,0.2510485747031447,3.2874999999999996,0.0739509972887451,1.999636126442376,0.02249459993573996,0.012357414448669335,0.2501241872774089,2.1875,0.06495190528383288,1.9993625696690782,0.0296922995583236,0.01571428571428557,0.2502233769716445,A
N1,19/08/2006,Excelsior,Roda,A,2.7,3.2,2.3,2.8,3.2,2.3,2.7,3.2,2.3,2.9,3.4,2.05,2006/7,€8.88m,€13.75m,2.7750000000000004,0.08291561975888487,1.9993590033488464,0.029879502615814364,0.015765765765765716,0.2502169758637278,3.25,0.08660254037844375,1.9994929160860586,0.026646935501059617,0.011538461538461497,0.2501670750723992,2.2375,0.10825317547305482,1.9982784469558252,0.048381307473990984,0.020949720670391025,0.25065648961871084,A
N1,19/08/2006,Willem II,Utrecht,H,2.62,3.2,2.37,2.7,3.25,2.3,2.7,3.2,2.3,2.7,3.3,2.2,2006/7,€17.15m,€23.35m,2.6799999999999997,0.034641016151377574,1.9998788732805477,0.012925752295290142,0.005597014925373012,0.25004304407713496,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.2500404896430746,2.2925,0.060570207197928536,1.9994947061482442,0.026421028221560977,0.01390403489640124,0.25017827397862985,A
N1,20/08/2006,Ajax,Waalwijk,H,1.22,5.0,10.0,1.3,4.3,9.0,1.25,4.5,9.0,1.25,5.0,8.0,2006/7,€98.20m,€19.55m,1.255,0.02872281323269017,1.9996235498832562,0.022886703771067867,0.01195219123505975,0.2501281285150273,4.7,0.3082207001484489,1.9968846348452014,0.06557887237201039,0.034574468085106336,0.25109989487212847,9.0,0.7071067811865476,1.995538029919111,0.07856742013183862,0.04166666666666674,0.25157208441032364,H
N1,20/08/2006,Groningen,Feyenoord,H,3.0,3.25,2.1,3.05,3.4,2.05,3.3,3.2,2.0,2.7,3.3,2.2,2006/7,€22.05m,€60.80m,3.0125,0.21323402636539965,1.9963650610335615,0.07078307929141897,0.0383817427385893,0.25130222279038983,3.2874999999999996,0.0739509972887451,1.999636126442376,0.02249459993573996,0.012357414448669335,0.2501241872774089,2.0875000000000004,0.0739509972887453,1.9990990292310284,0.03542562744371031,0.019461077844311614,0.25030505067456826,A
N1,20/08/2006,Heracles,Twente,H,2.7,3.2,2.3,2.4,3.2,2.6,2.5,3.2,2.5,2.5,3.3,2.37,2006/7,€13.00m,€22.25m,2.525,0.10897247358851693,1.9986681949848877,0.04315741528258096,0.022277227722772297,0.25044216821045434,3.2249999999999996,0.04330127018922178,1.9998706202385337,0.01342675044627032,0.005813953488371881,0.25004370374686796,2.4425,0.11583932838203101,1.9983799881413498,0.04742654181454699,0.026356192425793123,0.25055705182918137,A
N1,20/08/2006,PSV Eindhoven,Nijmegen,H,1.25,5.0,8.5,1.25,5.0,9.0,1.25,4.8,9.5,1.2,5.0,11.0,2006/7,€97.38m,€16.65m,1.2375,0.021650635094610987,1.999777688257265,0.017495462702715948,0.007575757575757569,0.2500797109150813,4.95,0.08660254037844395,1.999777688257265,0.017495462702715948,0.007575757575757569,0.25007971091508124,9.5,0.9354143466934853,1.9931428201190322,0.09846466807299846,0.05263157894736836,0.2521589877958603,H
N1,25/08/2006,Roda,Den Haag,H,1.61,3.4,5.0,1.57,3.55,5.2,1.55,3.5,4.8,1.53,3.75,4.8,2006/7,€13.75m,€17.25m,1.565,0.029580398915498105,1.9997429720094215,0.01890121336453553,0.010383386581469534,0.25008792606980684,3.55,0.12747548783981966,1.9990755291413222,0.03590858812389286,0.01936619718309851,0.250310990295809,4.95,0.16583123951777015,1.999194625628579,0.03350126050864043,0.017676767676767735,0.2502718749450599,H
N1,26/08/2006,Heerenveen,Willem II,H,1.57,3.6,5.0,1.55,3.65,5.25,1.6,3.4,4.6,1.5,3.8,5.0,2006/7,€32.43m,€17.15m,1.5550000000000002,0.03640054944640263,1.9996035046163705,0.023408713470355384,0.012861736334405238,0.2501395906506861,3.6125000000000003,0.14306903927824494,1.9988642391483489,0.03960388630539652,0.021626297577854503,0.25040174745623706,4.9625,0.2328492001274646,1.9983989319864512,0.04692175317430017,0.024559193954660108,0.2505786962540205,H
N1,26/08/2006,Utrecht,Sparta Rotterdam,D,1.66,3.4,4.5,1.7,3.4,4.3,1.6,3.4,4.6,1.57,3.75,4.5,2006/7,€23.35m,€12.43m,1.6324999999999998,0.05068283733178317,1.9993052496858454,0.031046148442133645,0.017228177641653852,0.25023982829329744,3.4875000000000003,0.1515544456622768,1.9986595863730572,0.043456471874487965,0.018817204301075474,0.25042807720532556,4.475,0.1089724735885168,1.9995698940213318,0.024351390746037278,0.012569832402234526,0.25015325228640606,H
N1,26/08/2006,Vitesse,AZ Alkmaar,A,3.5,3.25,1.9,3.7,3.3,1.85,3.5,3.1,1.9,3.5,3.5,1.8,2006/7,€24.53m,€69.30m,3.55,0.08660254037844393,1.9995746455082553,0.02439508179674477,0.010563380281690016,0.25014073935072245,3.2875,0.14306903927824494,1.9986379925065936,0.043519099400226594,0.023764258555132978,0.25046561441903836,1.8624999999999998,0.041457809879442434,1.9996412345433234,0.022259226780908692,0.011744966442952975,0.25012670836488926,A
N1,26/08/2006,Waalwijk,Excelsior,D,1.8,3.3,3.8,1.7,3.5,4.25,1.8,3.1,3.8,1.61,3.5,4.5,2006/7,€19.55m,€8.88m,1.7275,0.07917543811056556,1.9984736063237936,0.045832380961253576,0.02424023154848043,0.25054851677806667,3.35,0.16583123951776998,1.998216781898297,0.0495018625426179,0.02611940298507487,0.2506455705877191,4.0875,0.3007802353878992,1.9961132160644421,0.07358537868817105,0.03899082568807355,0.25131082204508776,H
N1,27/08/2006,Feyenoord,Heracles,D,1.33,4.33,7.5,1.35,4.25,7.5,1.3,4.2,8.0,1.28,4.5,8.0,2006/7,€60.80m,€13.00m,1.315,0.026925824035672542,1.999697534506714,0.02047591181419965,0.011406844106463643,0.2501048784894328,4.32,0.11379806676741037,1.9995021470536523,0.026342145085048695,0.0141782407407407,0.25016796254807017,7.75,0.25,1.9992492479956565,0.03225806451612903,0.016129032258064502,0.2502601456815818,H
N1,27/08/2006,NAC Breda,Ajax,A,5.0,3.75,1.53,5.15,3.65,1.55,4.8,3.5,1.55,5.5,4.0,1.44,2006/7,€17.83m,€98.20m,5.1125,0.25586861863073407,1.998203629923931,0.05004765156591376,0.02750611246943757,0.2506055909219925,3.725,0.18200274723201296,1.9982871333394467,0.04885979791463435,0.02684563758389258,0.25057875349099246,1.5174999999999998,0.04548351349665067,1.99934495374385,0.029972661282801103,0.014415156507413318,0.2502395003095237,A
N1,27/08/2006,Nijmegen,Groningen,D,2.5,3.2,2.5,2.4,3.2,2.65,2.45,3.1,2.45,2.25,3.3,2.62,2006/7,€16.65m,€22.05m,2.4000000000000004,0.09354143466934856,1.9988938485345298,0.03897559777889523,0.02083333333333348,0.2504019378361335,3.1999999999999997,0.07071067811865465,1.9996477221810771,0.02209708691207958,0.01171875,0.25012224927205307,2.555,0.08261355820929146,1.9992449816926485,0.03233407366312777,0.017612524461839474,0.25026300854869243,H
N1,27/08/2006,Twente,PSV Eindhoven,H,5.0,3.4,1.61,4.7,3.6,1.62,4.4,3.3,1.65,4.5,3.5,1.61,2006/7,€22.25m,€97.38m,4.65,0.2291287847477919,1.998261681686195,0.04927500747264342,0.026881720430107725,0.25058035898623576,3.45,0.11180339887498958,1.999242223543839,0.03240678228260567,0.018115942028985366,0.2502630802136237,1.6225,0.01639359631075492,1.999926593159731,0.010103911439602417,0.00500770416024654,0.25002503724798997,A
N1,08/09/2006,Den Haag,NAC Breda,A,2.1,3.25,3.0,2.2,3.2,2.9,2.1,3.1,3.0,2.1,3.4,2.8,2006/7,€17.25m,€17.83m,2.125,0.04330127018922197,1.9997027803132028,0.020377068324339748,0.008823529411764675,0.2500990883868411,3.2375,0.10825317547305476,1.9991961166600718,0.03343727427739143,0.018339768339768137,0.250274318955567,2.925,0.08291561975888508,1.999417519473801,0.02834722043038806,0.014957264957264904,0.2502068272608226,H
N1,08/09/2006,Twente,Roda,D,2.1,3.25,3.0,2.2,3.2,2.9,2.1,3.1,3.0,2.1,3.4,2.8,2006/7,€22.25m,€13.75m,2.125,0.04330127018922197,1.9997027803132028,0.020377068324339748,0.008823529411764675,0.2500990883868411,3.2375,0.10825317547305476,1.9991961166600718,0.03343727427739143,0.018339768339768137,0.250274318955567,2.925,0.08291561975888508,1.999417519473801,0.02834722043038806,0.014957264957264904,0.2502068272608226,H
N1,09/09/2006,Excelsior,Heerenveen,H,3.75,3.25,1.83,3.35,3.2,2.0,3.2,3.1,2.0,3.3,3.3,1.9,2006/7,€8.88m,€32.43m,3.3999999999999995,0.20916500663351884,1.9973180271859285,0.06151911959809379,0.03125,0.2508505295812733,3.2125,0.0739509972887451,1.9996164131297003,0.023019765692994586,0.012645914396887115,0.2501353104529847,1.9325,0.07189401922274201,1.9989971629174093,0.03720259726920673,0.019728331177231384,0.2503552550710136,A
N1,09/09/2006,Willem II,PSV Eindhoven,A,6.5,3.75,1.44,4.75,3.6,1.6,4.6,3.4,1.6,5.5,3.5,1.53,2006/7,€17.15m,€97.38m,5.3375,0.7528072462456775,1.9859579108380623,0.1410411702568014,0.07552693208430927,0.25436054549403375,3.5625,0.12930100540985753,1.999052192272426,0.036295019062416146,0.020175438596491402,0.25032445100561346,1.5425,0.06571719714047464,1.9986784935681785,0.04260434174422991,0.022285251215559132,0.25047960919267437,A
N1,10/09/2006,Ajax,Vitesse,H,1.25,5.0,9.0,1.3,4.3,9.0,1.27,4.3,8.5,1.25,5.0,8.0,2006/7,€98.20m,€24.53m,1.2675,0.020463381929681144,1.9998126626852226,0.016144680023417075,0.0083826429980276,0.25006375517738555,4.65,0.3500000000000001,1.9959094138937687,0.07526881720430109,0.037634408602150504,0.2514163487108336,8.625,0.414578098794425,1.9983191183262994,0.04806702594717971,0.0253623188405796,0.25060770135995375,H
N1,10/09/2006,Groningen,Heracles,H,1.53,3.5,5.5,1.55,3.6,5.3,1.5,3.7,5.0,1.5,3.6,5.5,2006/7,€22.05m,€13.00m,1.52,0.021213203435596444,1.9998597011109425,0.013956054891839766,0.0074013157894736725,0.2500482771103052,3.5999999999999996,0.07071067811865482,1.9997216665451496,0.019641855032959673,0.01041666666666674,0.25009656232176186,5.325,0.20463381929681126,1.998924821783123,0.038428886252922304,0.0199530516431925,0.25039023764417273,H
N1,10/09/2006,Nijmegen,AZ Alkmaar,A,4.5,3.4,1.66,4.6,3.45,1.65,4.2,3.2,1.7,3.8,3.5,1.72,2006/7,€16.65m,€69.30m,4.2749999999999995,0.3112474899497183,1.9961225933594529,0.07280643039759493,0.03947368421052633,0.25144097853187547,3.3875,0.11388041973930368,1.9991768202879516,0.0336178360854033,0.017527675276752586,0.25029946888615007,1.6824999999999999,0.02861380785564902,1.9997915090140035,0.017006720865170296,0.00928677563150071,0.2500719999427088,A
N1,10/09/2006,Sparta Rotterdam,Feyenoord,A,4.2,3.4,1.72,3.75,3.3,1.85,4.2,3.2,1.7,3.5,3.4,1.83,2006/7,€12.43m,€60.80m,3.9124999999999996,0.3007802353878992,1.995704022650924,0.07687673747933527,0.04073482428115027,0.2515432098765432,3.325,0.08291561975888491,1.9995495096075653,0.024937028498912755,0.013157894736842035,0.25015947807254124,1.7750000000000001,0.06576473218982959,1.9990095276967377,0.03705055334638287,0.019718309859154903,0.2503433138578314,A
N1,10/09/2006,Utrecht,Waalwijk,H,1.66,3.4,4.5,1.65,3.5,4.5,1.6,3.4,4.6,1.61,3.5,4.5,2006/7,€23.35m,€19.55m,1.63,0.025495097567963837,1.9998235169418437,0.015641164152125055,0.008435582822085896,0.25006116814706525,3.45,0.050000000000000044,1.9998484829291059,0.014492753623188418,0.007246376811594457,0.25005250997689565,4.525,0.04330127018922177,1.9999341855189585,0.009569341478281054,0.004143646408839796,0.2500223954134193,H
N1,15/09/2006,Waalwijk,Den Haag,H,1.9,3.25,3.5,1.9,3.25,3.6,1.9,3.1,3.5,1.95,3.3,3.25,2006/7,€19.55m,€17.25m,1.9125,0.021650635094610987,1.9999079533580346,0.011320593513522085,0.00490196078431393,0.25003121748178975,3.225,0.07499999999999991,1.9996071049761874,0.023255813953488344,0.011627906976744207,0.25014106658201696,3.4625,0.12930100540985753,1.9989835728253933,0.037343250659886654,0.018953068592057587,0.25037113358999175,H
N1,16/09/2006,Excelsior,Willem II,H,2.0,3.25,3.25,2.0,3.2,3.35,2.1,3.1,3.0,2.15,3.4,2.75,2006/7,€8.88m,€17.15m,2.0625,0.06495190528383288,1.9992860700040758,0.031491832864888665,0.016666666666666607,0.2502447926446033,3.2375,0.10825317547305476,1.9991961166600718,0.03343727427739143,0.018339768339768137,0.250274318955567,3.0875,0.2328492001274645,1.995856690743027,0.0754167449805553,0.04149797570850189,0.2515080885668781,H
N1,16/09/2006,Heracles,Utrecht,H,2.5,3.2,2.5,2.5,3.2,2.5,2.45,3.1,2.45,2.6,3.3,2.3,2006/7,€13.00m,€23.35m,2.5125,0.0544862367942584,1.999662304699056,0.021686064395724736,0.011194029850746245,0.25011442441633447,3.1999999999999997,0.07071067811865465,1.9996477221810771,0.02209708691207958,0.01171875,0.25012224927205307,2.4375,0.08196798155377509,1.99917517878684,0.033627889868215424,0.016666666666666607,0.2503020747827538,A
N1,16/09/2006,Vitesse,NAC Breda,A,1.9,3.25,3.5,1.85,3.3,3.75,1.75,3.2,4.0,1.75,3.4,3.8,2006/7,€24.53m,€17.83m,1.8125,0.06495190528383288,1.9990757712199343,0.0358355339497009,0.01896551724137918,0.25031645613511516,3.2874999999999996,0.0739509972887451,1.999636126442376,0.02249459993573996,0.012357414448669335,0.2501241872774089,3.7625,0.17809758560968758,1.9983773126864788,0.04733490647433557,0.02574750830564776,0.25057477413627793,H
N1,17/09/2006,AZ Alkmaar,Twente,D,1.28,4.5,8.5,1.3,4.5,8.25,1.35,4.0,7.0,1.33,4.2,7.5,2006/7,€69.30m,€22.25m,1.315,0.026925824035672542,1.999697534506714,0.02047591181419965,0.011406844106463643,0.2501048784894328,4.3,0.21213203435596423,1.9982343231795796,0.049333031245573075,0.026162790697674465,0.25062924400181075,7.8125,0.596212000885591,1.9957730988444156,0.07631513611335565,0.04200000000000004,0.25150828760684085,H
N1,17/09/2006,Heerenveen,Nijmegen,H,1.66,3.4,4.5,1.6,3.5,5.0,1.65,3.3,4.4,1.66,3.5,4.2,2006/7,€32.43m,€16.65m,1.6425,0.024874685927665428,1.9998336520427002,0.01514440543541274,0.007229832572298589,0.25005924016475717,3.425,0.08291561975888508,1.9995754864095185,0.024208940075586886,0.012773722627737127,0.25015018575738046,4.525,0.2947456530637898,1.996981125755467,0.06513716089807509,0.03453038674033149,0.25097848406814666,H
N1,17/09/2006,PSV Eindhoven,Feyenoord,H,1.66,3.4,4.5,1.7,3.4,4.3,1.7,3.2,4.2,1.61,3.5,4.5,2006/7,€97.38m,€60.80m,1.6675,0.0369966214673718,1.9996432791203254,0.02218687944070273,0.01161919040479753,0.2501264920979059,3.375,0.10897247358851676,1.9992424207686315,0.03228814032252349,0.01666666666666683,0.25027253143738065,4.375,0.12990381056766576,1.9993625696690782,0.0296922995583236,0.01571428571428557,0.2502233769716445,H
N1,17/09/2006,Roda,Ajax,H,3.75,3.25,1.83,3.75,3.3,1.85,3.7,3.2,1.8,4.0,3.5,1.7,2006/7,€13.75m,€98.20m,3.8,0.1172603939955857,1.9993202758715023,0.030857998419890977,0.014802631578947345,0.25022349984582115,3.3125,0.1138804197393037,1.99915522525941,0.03437899463828036,0.017924528301886955,0.2502796517206159,1.795,0.05766281297335403,1.9992485894160206,0.032124129790169376,0.01671309192200554,0.2502729004027761,A
N1,17/09/2006,Sparta Rotterdam,Groningen,A,2.62,3.2,2.37,2.75,3.2,2.3,2.7,3.0,2.3,2.62,3.3,2.25,2006/7,€12.43m,€22.05m,2.6725000000000003,0.055396299515400815,1.9996906547245559,0.02072826922933613,0.010991580916744681,0.25010617665797774,3.175,0.1089724735885168,1.999143554432918,0.03432203892551711,0.017716535433070835,0.25030886742598457,2.3049999999999997,0.042720018726587705,1.9997527219400395,0.01853363068398599,0.009761388286334105,0.25008486142298875,A
