Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,16/09/2006,La Coruna,Villarreal,H,2.3,3.25,3.0,2.15,3.2,3.1,2.2,3.1,3.0,2.05,3.1,3.2,2006/7,€98.85m,€109.05m,2.175,0.09013878188659975,1.9987604048131233,0.0414431181087815,0.02298850574712641,0.2504312735726161,3.1625,0.06495190528383288,1.9996961425408635,0.020538151868405654,0.010869565217391353,0.2501045639955163,3.075,0.08291561975888508,1.9994777463270101,0.026964429189881324,0.014227642276422703,0.25017717363869474,H
SP1,17/09/2006,Ath Bilbao,Ath Madrid,A,2.7,3.25,2.5,2.6,3.25,2.45,2.55,3.1,2.55,2.5,3.1,2.5,2006/7,€54.90m,€174.00m,2.5875000000000004,0.0739509972887453,1.9994130812218052,0.028580095570529578,0.01570048309178751,0.2501995447845932,3.175,0.07499999999999996,1.9995974498364508,0.023622047244094474,0.011811023622047223,0.25013950027900056,2.5,0.03535533905932725,1.9998557208764052,0.0141421356237309,0.00749999999999984,0.2500500300100029,A
SP1,17/09/2006,Espanol,Celta,H,2.4,3.2,2.87,2.3,3.15,2.85,2.3,3.1,2.8,2.5,3.1,2.5,2006/7,€62.15m,€54.88m,2.375,0.08291561975888508,1.9991255584330696,0.034911839898477924,0.018421052631579116,0.25029487921263605,3.1374999999999997,0.04145780987944252,1.9998743202118585,0.013213644583089249,0.006972111553784854,0.25004309505835304,2.755,0.14941552797483937,1.99783521914658,0.05423431142462409,0.026315789473684292,0.2508285378870883,H
SP1,17/09/2006,Osasuna,Gimnastic,H,1.72,3.6,4.5,1.6,3.5,5.15,1.7,3.3,4.5,1.7,3.2,4.5,2006/7,€71.35m,€28.25m,1.6800000000000002,0.04690415759823425,1.9994320786157285,0.027919141427520385,0.013392857142856984,0.25020685897631484,3.4000000000000004,0.15811388300841897,1.9984392266633833,0.04650408323777028,0.02573529411764719,0.2505419247860292,4.6625,0.28145825622994275,1.9974288971751208,0.06036638203323169,0.026139410187667522,0.2507961633406825,H
SP1,17/09/2006,Real Madrid,Sociedad,H,1.28,5.0,10.0,1.25,4.7,11.0,1.25,4.6,10.5,1.22,5.0,9.5,2006/7,€372.20m,€45.20m,1.25,0.021213203435596444,1.9997922319656993,0.016970562748477157,0.008999999999999897,0.2500720622378719,4.824999999999999,0.17853571071357133,1.9990106901958318,0.03700221983700961,0.01943005181347157,0.25034543742219617,10.25,0.5590169943749475,1.997852661428451,0.05453824335365341,0.030487804878048808,0.2507478727808443,H
SP1,17/09/2006,Recreativo,Levante,A,2.0,3.2,3.75,2.0,3.2,3.45,2.0,3.0,3.6,1.83,3.2,3.75,2006/7,€41.90m,€53.75m,1.9575,0.07361215932167725,1.998964558247855,0.03760518994721698,0.016283524904214586,0.2503863629476597,3.1500000000000004,0.08660254037844395,1.9994488293074122,0.027492869961410774,0.011904761904761862,0.25020155872077404,3.6374999999999997,0.12437342963832743,1.9991516618226404,0.034192008147993794,0.018041237113401998,0.25030281057891446,H
SP1,17/09/2006,Santander,Barcelona,A,7.5,4.33,1.4,7.5,4.35,1.35,7.0,3.6,1.45,7.0,3.75,1.4,2006/7,€49.30m,€366.50m,7.25,0.25,1.9991421039919088,0.034482758620689655,0.01724137931034475,0.25029726516052314,4.0075,0.33677700337166716,1.994888745622876,0.0840366820640467,0.04413599500935761,0.25179110389971704,1.4000000000000001,0.03535533905932733,1.9995398590902909,0.025253813613805232,0.013392857142857206,0.25015974414872144,A
SP1,17/09/2006,Sevilla,Betis,H,1.66,3.6,5.0,1.65,3.4,5.0,1.75,3.2,4.3,1.72,3.1,4.5,2006/7,€139.80m,€78.93m,1.6949999999999998,0.04153311931459041,1.9995674316709053,0.02450331522984685,0.013274336283185972,0.25014894272503213,3.325,0.19202864369671518,1.9976048244002276,0.057752975547884264,0.03195488721804507,0.25081164573010595,4.7,0.3082207001484489,1.9968846348452014,0.06557887237201039,0.034574468085106336,0.2510998948721286,H
SP1,17/09/2006,Valencia,Getafe,H,1.44,4.0,7.5,1.5,3.65,6.15,1.55,3.5,5.5,1.44,3.5,7.0,2006/7,€232.70m,€40.05m,1.4825,0.04602988159880496,1.9993073724426733,0.031048824012684627,0.016441821247892063,0.25023524371336775,3.6625,0.2042516829796024,1.9977907699119217,0.055768377605352186,0.028156996587030747,0.25070869025503273,6.5375,0.7692325721132718,1.9899381140841947,0.11766463818176243,0.06548757170172093,0.25361878261456156,H
SP1,17/09/2006,Zaragoza,Mallorca,H,1.66,3.6,5.0,1.6,3.5,5.25,1.7,3.2,4.7,1.72,3.1,4.5,2006/7,€121.25m,€55.30m,1.67,0.04582575694955836,1.999454235980433,0.02744057302368764,0.014970059880239361,0.25019373408662954,3.3499999999999996,0.20615528128088298,1.9972661213011293,0.06153888993459194,0.033582089552238736,0.25094915585971217,4.8625,0.2858649156507318,1.9975093037014,0.05878969987675718,0.032776349614396016,0.25085911154512286,H
SP1,23/09/2006,Betis,Real Madrid,A,3.75,3.2,2.0,3.65,3.3,1.9,4.0,3.1,1.85,3.75,3.2,1.83,2006/7,€78.93m,€372.20m,3.7875,0.12930100540985753,1.999166577652448,0.034138879316134005,0.017326732673267342,0.2502766345920839,3.1999999999999997,0.07071067811865465,1.9996477221810776,0.02209708691207958,0.01171875,0.25012224927205307,1.895,0.06576473218982949,1.9991378849529882,0.034704344163498414,0.01846965699208436,0.25028750387413135,A
