Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
P1,24/08/2009,Belenenses,Naval,H,1.95,3.1,3.8,1.95,3.0,3.85,2.0,3.0,3.6,2.0,3.1,3.3,2.05,3.0,3.3,2009/10,€21.60m,€16.80m,1.9,3.1,4.0
P1,29/08/2009,Naval,Porto,A,8.0,4.0,1.44,7.0,3.7,1.45,7.0,3.6,1.45,7.0,3.75,1.4,6.0,3.8,1.44,2009/10,€16.80m,€146.65m,7.0,3.6,1.44
P1,29/08/2009,Pacos Ferreira,Guimaraes,D,2.63,3.0,2.88,2.4,2.9,2.95,2.4,2.9,2.9,2.2,3.2,2.8,2.35,3.0,2.75,2009/10,€19.70m,€31.45m,2.4,2.9,2.9
P1,30/08/2009,Academica,Sp Lisbon,A,6.0,3.4,1.67,5.5,3.25,1.6,4.2,3.1,1.8,5.0,3.25,1.62,4.5,3.3,1.67,2009/10,€22.60m,€134.35m,5.0,3.3,1.67
P1,30/08/2009,Leiria,Maritimo,D,2.75,3.0,2.7,2.6,2.9,2.7,2.7,3.0,2.5,2.5,3.25,2.4,2.55,3.0,2.5,2009/10,€16.00m,€31.68m,2.7,2.9,2.6
P1,30/08/2009,Leixoes,Rio Ave,D,2.2,3.2,3.4,2.05,2.9,3.75,2.0,3.0,3.6,2.0,3.2,3.2,2.15,3.0,3.1,2009/10,€22.30m,€15.10m,2.1,3.0,3.4
P1,30/08/2009,Sp Braga,Belenenses,H,1.5,3.75,7.5,1.55,3.45,6.0,1.55,3.4,5.8,1.4,3.75,7.0,1.5,3.5,5.8,2009/10,€69.70m,€21.60m,1.5,3.5,6.5
P1,31/08/2009,Benfica,Setubal,H,1.22,5.5,15.0,1.2,5.0,15.0,1.25,4.6,10.5,1.2,5.5,9.0,1.2,5.0,11.0,2009/10,€149.50m,€17.18m,1.2,5.0,12.0
P1,31/08/2009,Nacional,Olhanense,D,1.75,3.5,5.0,1.65,3.3,5.2,1.55,3.4,5.8,1.62,3.25,5.0,1.62,3.4,4.8,2009/10,€29.25m,€16.05m,1.67,3.3,5.0
P1,11/09/2009,Guimaraes,Naval,H,1.67,3.5,5.75,1.55,3.3,6.1,1.7,3.2,4.7,1.67,3.3,4.5,1.62,3.4,5.5,2009/10,€31.45m,€16.80m,1.67,3.3,5.0
P1,12/09/2009,Porto,Leixoes,H,1.22,6.0,13.0,1.2,5.4,12.0,1.22,4.8,11.0,1.2,5.5,9.0,1.22,5.0,13.0,2009/10,€146.65m,€22.30m,1.2,5.5,11.0
P1,12/09/2009,Rio Ave,Nacional,H,2.8,2.88,2.8,2.7,2.75,2.7,2.6,3.0,2.6,2.5,3.1,2.5,2.6,2.9,2.7,2009/10,€15.10m,€29.25m,2.7,2.9,2.6
P1,13/09/2009,Belenenses,Benfica,A,7.0,4.0,1.5,6.5,3.85,1.45,5.2,3.4,1.6,6.0,3.75,1.44,6.5,3.5,1.53,2009/10,€21.60m,€149.50m,5.5,3.5,1.57
P1,13/09/2009,Maritimo,Sp Braga,A,2.9,2.9,2.7,2.7,2.7,2.75,2.5,3.0,2.7,2.6,3.1,2.38,2.6,3.0,2.9,2009/10,€31.68m,€69.70m,2.6,2.9,2.62
P1,13/09/2009,Olhanense,Academica,H,2.3,3.0,3.4,2.35,2.75,3.2,2.4,3.0,2.8,2.25,3.25,2.7,2.3,3.0,3.1,2009/10,€16.05m,€22.60m,2.25,2.9,3.2
P1,13/09/2009,Setubal,Leiria,A,2.8,2.88,2.8,2.55,2.75,2.9,2.5,3.0,2.7,2.38,3.1,2.62,2.6,2.9,2.7,2009/10,€17.18m,€16.00m,2.6,2.9,2.7
P1,13/09/2009,Sp Lisbon,Pacos Ferreira,H,1.29,5.25,11.0,1.25,5.0,10.0,1.25,4.8,9.5,1.29,4.5,8.0,1.25,5.0,11.0,2009/10,€134.35m,€19.70m,1.25,5.0,9.5
P1,18/09/2009,Leixoes,Guimaraes,H,2.8,3.1,2.6,2.8,2.75,2.6,2.6,3.0,2.6,2.4,3.2,2.5,2.7,2.9,2.62,2009/10,€22.30m,€31.45m,2.8,2.9,2.5
P1,19/09/2009,Pacos Ferreira,Rio Ave,D,2.1,3.2,3.25,2.1,2.8,3.7,2.2,3.0,3.1,2.1,3.2,3.0,2.2,2.9,3.35,2009/10,€19.70m,€15.10m,2.1,3.0,3.4
P1,19/09/2009,Sp Braga,Porto,H,3.3,3.2,2.1,3.8,3.2,1.9,3.3,3.0,2.1,3.0,3.0,2.2,3.5,3.0,2.1,2009/10,€69.70m,€146.65m,3.4,3.0,2.1
P1,20/09/2009,Academica,Belenenses,D,2.1,3.1,3.4,2.15,2.8,3.55,2.25,3.0,3.0,2.2,3.2,2.8,2.2,3.0,3.3,2009/10,€22.60m,€21.60m,2.1,3.0,3.4
P1,20/09/2009,Leiria,Benfica,A,7.0,4.0,1.4,7.5,3.9,1.4,6.3,3.5,1.5,6.0,3.75,1.44,6.5,4.0,1.45,2009/10,€16.00m,€149.50m,7.5,3.75,1.4
P1,20/09/2009,Nacional,Maritimo,H,2.38,3.0,3.0,2.3,2.85,3.15,2.55,3.0,2.65,2.2,3.2,2.8,2.4,2.9,3.05,2009/10,€29.25m,€31.68m,2.4,2.8,3.0
P1,20/09/2009,Naval,Setubal,A,1.8,3.2,4.33,1.75,3.25,4.5,1.8,3.1,4.2,1.83,3.2,3.75,1.8,3.25,4.3,2009/10,€16.80m,€17.18m,1.85,3.2,4.0
P1,21/09/2009,Sp Lisbon,Olhanense,H,1.25,5.0,11.0,1.25,5.0,10.0,1.25,4.6,10.5,1.22,5.0,10.0,1.25,5.0,11.0,2009/10,€134.35m,€16.05m,1.25,5.0,9.5
P1,25/09/2009,Olhanense,Sp Braga,A,4.2,3.25,1.91,4.0,3.2,1.85,4.0,3.0,1.9,3.75,3.2,1.83,3.8,3.25,1.8,2009/10,€16.05m,€69.70m,4.0,3.25,1.8
P1,26/09/2009,Benfica,Leixoes,H,1.25,5.0,11.0,1.2,5.0,10.0,1.22,4.8,11.0,1.25,5.0,8.0,1.2,5.0,11.0,2009/10,€149.50m,€22.30m,1.2,5.0,12.0
P1,26/09/2009,Maritimo,Naval,A,1.62,3.4,5.5,1.6,3.3,5.8,1.6,3.4,5.2,1.62,3.25,5.0,1.65,3.4,5.2,2009/10,€31.68m,€16.80m,1.6,3.3,5.5
P1,26/09/2009,Porto,Sp Lisbon,H,1.83,3.25,4.2,1.75,3.25,4.45,1.9,3.0,4.0,1.83,3.2,3.75,1.83,3.2,3.75,2009/10,€146.65m,€134.35m,1.8,3.2,4.0
P1,26/09/2009,Rio Ave,Academica,D,1.91,3.1,4.0,1.85,3.1,4.2,1.85,3.1,4.0,1.91,3.2,3.5,2.1,3.1,3.35,2009/10,€15.10m,€22.60m,1.8,3.2,4.0
P1,26/09/2009,Setubal,Pacos Ferreira,A,2.5,3.0,2.8,2.55,2.85,2.8,2.3,3.0,2.9,2.25,3.2,2.75,2.7,3.0,2.55,2009/10,€17.18m,€19.70m,2.6,3.0,2.6
P1,28/09/2009,Guimaraes,Leiria,D,1.75,3.2,4.75,1.8,3.2,4.3,1.8,3.1,4.2,1.73,3.2,4.33,1.9,3.25,3.8,2009/10,€31.45m,€16.00m,1.8,3.2,4.0
P1,02/10/2009,Academica,Maritimo,A,2.5,3.0,3.0,2.4,2.85,3.0,2.3,3.0,2.9,2.3,3.1,2.75,2.38,2.88,2.8,2009/10,€22.60m,€31.68m,2.38,2.9,2.9
P1,03/10/2009,Naval,Rio Ave,H,2.5,3.0,3.0,2.4,2.85,3.0,2.4,3.0,2.8,2.25,3.0,2.88,2.55,2.9,2.8,2009/10,€16.80m,€15.10m,2.4,2.9,2.9
P1,03/10/2009,Sp Braga,Setubal,H,1.3,5.0,10.0,1.3,4.6,8.5,1.35,4.0,8.0,1.25,4.5,10.0,1.3,4.5,10.0,2009/10,€69.70m,€17.18m,1.3,4.33,8.5
P1,04/10/2009,Leixoes,Leiria,H,2.0,3.0,3.75,2.15,3.1,3.2,2.0,3.0,3.6,2.2,3.0,3.0,2.25,3.0,3.2,2009/10,€22.30m,€16.00m,2.2,3.0,3.1
P1,04/10/2009,Olhanense,Porto,A,7.0,3.8,1.44,6.5,3.9,1.45,6.3,3.5,1.5,7.0,3.75,1.4,6.5,3.7,1.5,2009/10,€16.05m,€146.65m,7.0,3.6,1.44
P1,04/10/2009,Sp Lisbon,Belenenses,D,1.3,4.5,8.5,1.25,5.0,10.0,1.3,4.4,8.5,1.29,4.5,8.0,1.33,4.4,9.0,2009/10,€134.35m,€21.60m,1.3,4.33,8.5
P1,05/10/2009,Nacional,Guimaraes,H,2.25,3.0,3.1,2.2,3.0,3.2,2.2,3.0,3.0,2.1,3.2,3.0,2.25,3.0,3.2,2009/10,€29.25m,€31.45m,2.2,3.0,3.1
P1,05/10/2009,Pacos Ferreira,Benfica,A,7.0,3.7,1.44,7.5,3.9,1.4,6.3,3.5,1.5,7.0,4.0,1.36,7.25,3.8,1.45,2009/10,€19.70m,€149.50m,6.5,3.75,1.44
P1,12/10/2009,Belenenses,Nacional,A,2.5,3.0,2.8,2.4,2.9,2.95,2.5,2.9,2.8,2.3,3.1,2.75,2.4,3.0,2.8,2009/10,€21.60m,€29.25m,2.4,3.0,2.8
P1,23/10/2009,Belenenses,Olhanense,D,2.25,3.0,3.5,2.05,3.0,3.55,2.0,3.0,3.6,2.0,3.0,3.4,2.15,3.0,3.4,2009/10,€21.60m,€16.05m,2.1,3.0,3.4
P1,24/10/2009,Leiria,Naval,H,2.0,3.2,4.0,2.1,2.9,3.55,2.1,3.0,3.3,2.0,3.2,3.2,2.05,3.05,3.6,2009/10,€16.00m,€16.80m,2.0,3.1,3.5
P1,24/10/2009,Rio Ave,Sp Braga,D,4.75,3.3,1.83,4.3,3.2,1.8,4.0,3.0,1.9,4.0,3.1,1.8,3.9,3.1,1.95,2009/10,€15.10m,€69.70m,4.0,3.2,1.8
P1,25/10/2009,Maritimo,Pacos Ferreira,H,1.8,3.4,4.75,1.75,3.15,4.7,1.8,3.1,4.2,1.8,3.1,4.0,1.8,3.2,4.5,2009/10,€31.68m,€19.70m,1.7,3.2,5.0
P1,25/10/2009,Porto,Academica,H,1.17,6.5,17.0,1.2,5.4,12.0,1.2,5.0,12.0,1.14,6.0,12.0,1.2,5.75,12.0,2009/10,€146.65m,€22.60m,1.18,6.0,11.0
P1,25/10/2009,Setubal,Leixoes,H,2.75,3.0,2.7,2.6,3.0,2.6,2.55,3.1,2.55,2.5,3.1,2.5,2.6,3.0,2.65,2009/10,€17.18m,€22.30m,2.62,2.9,2.6
P1,26/10/2009,Benfica,Nacional,H,1.25,5.5,12.0,1.25,5.0,10.0,1.25,4.6,10.5,1.25,4.5,10.0,1.25,5.0,11.0,2009/10,€149.50m,€29.25m,1.29,4.5,10.0
P1,27/10/2009,Guimaraes,Sp Lisbon,D,4.2,3.3,1.91,3.8,3.25,1.85,4.2,3.1,1.8,3.75,3.2,1.83,4.0,3.3,1.83,2009/10,€31.45m,€134.35m,3.6,3.2,1.9
P1,30/10/2009,Porto,Belenenses,D,1.17,6.75,14.0,1.18,5.7,13.0,1.2,5.0,12.0,1.14,6.0,12.0,1.17,6.0,14.0,2009/10,€146.65m,€21.60m,1.2,5.5,11.0
P1,31/10/2009,Naval,Leixoes,H,2.1,3.25,3.25,2.2,2.9,3.3,2.1,3.0,3.3,2.1,3.0,3.2,2.2,2.9,3.4,2009/10,€16.80m,€22.30m,2.25,2.9,3.2
P1,31/10/2009,Sp Braga,Benfica,H,3.25,3.25,2.1,3.5,3.3,1.91,3.4,3.1,2.0,2.8,3.1,2.25,3.45,3.2,2.05,2009/10,€69.70m,€149.50m,3.25,3.1,2.1
P1,01/11/2009,Nacional,Setubal,H,1.5,3.5,7.0,1.5,3.7,6.0,1.55,3.4,5.8,1.57,3.3,5.5,1.5,3.6,6.8,2009/10,€29.25m,€17.18m,1.5,3.5,6.5
P1,01/11/2009,Olhanense,Rio Ave,A,2.35,3.0,3.0,2.35,2.9,3.0,2.3,3.0,2.9,2.3,3.0,2.8,2.35,2.9,3.1,2009/10,€16.05m,€15.10m,2.25,3.0,3.1
P1,01/11/2009,Pacos Ferreira,Leiria,A,2.1,3.25,3.25,2.25,2.9,3.2,2.1,3.0,3.3,2.1,3.0,3.2,2.2,2.9,3.4,2009/10,€19.70m,€16.00m,2.2,3.1,3.1
P1,01/11/2009,Sp Lisbon,Maritimo,D,1.36,4.0,9.0,1.4,4.0,7.25,1.35,4.0,8.0,1.36,3.75,8.0,1.4,4.0,8.0,2009/10,€134.35m,€31.68m,1.36,4.0,8.0
P1,02/11/2009,Academica,Guimaraes,H,2.5,3.0,2.75,2.45,3.0,2.8,2.4,3.0,2.8,2.5,3.1,2.5,2.55,2.9,2.8,2009/10,€22.60m,€31.45m,2.6,2.9,2.7
P1,06/11/2009,Belenenses,Pacos Ferreira,A,2.3,3.1,3.3,2.05,3.0,3.55,2.1,3.0,3.3,2.0,3.2,3.2,2.25,2.9,3.3,2009/10,€21.60m,€19.70m,2.2,3.0,3.2
P1,07/11/2009,Guimaraes,Sp Braga,H,3.4,3.1,2.25,3.1,3.1,2.2,3.3,3.0,2.1,3.75,3.2,1.83,3.1,3.0,2.3,2009/10,€31.45m,€69.70m,3.2,3.0,2.2
P1,07/11/2009,Setubal,Olhanense,D,2.5,3.0,3.0,2.45,2.9,2.85,2.4,2.9,2.9,2.1,3.0,3.2,2.45,2.9,2.95,2009/10,€17.18m,€16.05m,2.4,2.9,2.9
P1,08/11/2009,Leiria,Academica,D,1.91,3.3,4.2,2.0,3.1,3.55,1.9,3.1,3.8,1.83,3.2,3.75,2.05,3.1,3.55,2009/10,€16.00m,€22.60m,1.85,3.1,4.0
P1,08/11/2009,Leixoes,Nacional,A,2.75,3.0,2.75,2.7,3.0,2.5,2.5,2.9,2.8,2.25,3.2,2.75,2.65,2.9,2.7,2009/10,€22.30m,€29.25m,2.75,2.9,2.5
P1,08/11/2009,Maritimo,Porto,H,4.75,3.5,1.75,5.0,3.35,1.65,4.7,3.2,1.7,4.5,3.3,1.67,4.9,3.35,1.7,2009/10,€31.68m,€146.65m,4.5,3.3,1.7
P1,08/11/2009,Rio Ave,Sp Lisbon,D,4.0,3.25,2.0,3.85,3.3,1.85,3.6,3.0,2.0,3.5,3.2,1.91,3.75,3.2,1.95,2009/10,€15.10m,€134.35m,3.75,3.1,1.9
P1,09/11/2009,Benfica,Naval,H,1.17,6.5,17.0,1.15,6.0,15.0,1.2,5.0,12.0,1.2,5.5,9.0,1.17,6.0,14.0,2009/10,€149.50m,€16.80m,1.2,5.0,12.0
P1,27/11/2009,Olhanense,Guimaraes,A,2.63,3.0,2.63,2.6,3.0,2.6,2.5,3.0,2.7,2.6,3.0,2.5,2.75,2.9,2.6,2009/10,€16.05m,€31.45m,2.62,2.8,2.62
P1,28/11/2009,Sp Lisbon,Benfica,D,2.9,3.2,2.3,3.0,3.3,2.15,2.8,3.0,2.4,2.62,3.1,2.38,2.9,3.1,2.35,2009/10,€134.35m,€149.50m,2.9,3.1,2.25
P1,29/11/2009,Academica,Setubal,H,1.91,3.2,4.0,1.85,3.2,4.0,2.0,3.0,3.6,1.91,3.1,3.6,1.85,3.15,4.3,2009/10,€22.60m,€17.18m,1.85,3.1,4.0
P1,29/11/2009,Belenenses,Maritimo,D,2.8,3.0,2.5,2.75,3.1,2.4,2.6,3.0,2.6,2.6,3.1,2.4,2.8,3.0,2.5,2009/10,€21.60m,€31.68m,2.75,2.9,2.5
P1,29/11/2009,Nacional,Naval,D,1.6,3.5,5.5,1.55,3.45,6.0,1.65,3.3,4.9,1.62,3.3,5.0,1.6,3.45,5.7,2009/10,€29.25m,€16.80m,1.6,3.4,5.0
P1,29/11/2009,Pacos Ferreira,Leixoes,D,2.0,3.1,3.75,1.95,3.1,3.75,1.9,3.1,3.8,2.0,3.0,3.4,1.95,3.1,2.9,2009/10,€19.70m,€22.30m,1.9,3.1,3.75
P1,29/11/2009,Porto,Rio Ave,H,1.25,5.0,11.0,1.2,5.5,12.0,1.22,4.8,11.0,1.2,5.5,10.0,1.25,5.0,11.0,2009/10,€146.65m,€15.10m,1.22,5.0,10.0
P1,30/11/2009,Sp Braga,Leiria,H,1.44,3.8,7.5,1.4,3.9,7.5,1.45,3.6,7.0,1.4,3.75,7.0,1.45,3.75,7.5,2009/10,€69.70m,€16.00m,1.44,3.6,7.0
P1,04/12/2009,Guimaraes,Porto,A,4.5,3.3,1.85,4.5,3.25,1.75,4.0,3.1,1.85,4.33,3.2,1.73,3.75,3.2,1.95,2009/10,€31.45m,€146.65m,4.0,3.2,1.85
P1,05/12/2009,Leixoes,Sp Braga,D,4.2,3.3,1.8,4.5,3.25,1.75,4.2,3.1,1.8,4.5,3.3,1.67,4.5,3.2,1.8,2009/10,€22.30m,€69.70m,4.33,3.25,1.75
P1,05/12/2009,Naval,Pacos Ferreira,H,2.25,3.0,3.2,2.2,2.9,3.3,2.2,3.0,3.1,2.1,3.0,3.2,2.5,2.8,3.0,2009/10,€16.80m,€19.70m,2.38,3.0,3.0
P1,05/12/2009,Rio Ave,Belenenses,D,1.8,3.3,4.2,1.75,3.15,4.7,1.85,3.1,4.0,1.8,3.1,4.0,1.83,3.1,4.5,2009/10,€15.10m,€21.60m,1.75,3.25,4.33
P1,06/12/2009,Benfica,Academica,H,1.2,6.0,11.0,1.2,5.5,12.0,1.2,5.0,12.0,1.2,5.0,11.0,1.2,5.5,13.0,2009/10,€149.50m,€22.60m,1.18,5.5,13.0
P1,06/12/2009,Maritimo,Olhanense,H,1.57,3.6,5.5,1.55,3.45,6.0,1.6,3.4,5.2,1.57,3.5,5.0,1.6,3.5,5.5,2009/10,€31.68m,€16.05m,1.57,3.5,5.5
P1,07/12/2009,Leiria,Nacional,A,2.5,3.0,2.75,2.65,2.9,2.65,2.5,3.0,2.7,2.4,3.1,2.6,2.55,2.8,2.9,2009/10,€16.00m,€29.25m,2.5,3.0,2.7
P1,07/12/2009,Setubal,Sp Lisbon,A,5.0,3.5,1.65,5.0,3.35,1.65,5.2,3.4,1.6,4.5,3.5,1.62,5.5,3.5,1.6,2009/10,€17.18m,€134.35m,5.0,3.4,1.6
P1,11/12/2009,Pacos Ferreira,Nacional,H,2.75,3.0,2.75,2.6,3.0,2.6,2.7,3.0,2.5,2.5,3.1,2.5,2.6,2.9,2.75,2009/10,€19.70m,€29.25m,2.62,2.88,2.75
P1,12/12/2009,Olhanense,Benfica,D,8.5,4.33,1.4,8.5,3.7,1.4,7.0,3.6,1.45,8.0,3.75,1.36,7.5,4.0,1.4,2009/10,€16.05m,€149.50m,9.0,4.0,1.36
P1,12/12/2009,Sp Lisbon,Leiria,A,1.44,4.0,8.0,1.4,3.75,8.35,1.4,3.7,7.5,1.4,3.75,7.0,1.4,4.0,7.5,2009/10,€134.35m,€16.00m,1.36,4.0,8.5
P1,13/12/2009,Academica,Leixoes,H,1.83,3.3,4.75,1.75,3.25,4.5,1.9,3.0,4.0,1.8,3.3,3.75,1.85,3.1,4.4,2009/10,€22.60m,€22.30m,1.83,3.0,4.5
P1,13/12/2009,Maritimo,Rio Ave,A,1.75,3.4,5.0,1.75,3.25,4.5,1.9,3.0,4.0,1.67,3.3,4.5,1.8,3.2,4.5,2009/10,€31.68m,€15.10m,1.73,3.25,4.75
P1,13/12/2009,Porto,Setubal,H,1.13,7.5,21.0,1.15,6.0,15.0,1.15,5.7,14.0,1.14,6.5,11.0,1.12,7.0,17.0,2009/10,€146.65m,€17.18m,1.11,6.5,23.0
P1,13/12/2009,Sp Braga,Naval,D,1.33,4.5,11.0,1.35,3.9,9.5,1.35,4.0,8.0,1.36,3.75,8.0,1.35,4.1,9.0,2009/10,€69.70m,€16.80m,1.25,4.5,12.0
P1,14/12/2009,Belenenses,Guimaraes,A,3.2,3.0,2.4,3.1,3.0,2.25,2.7,3.0,2.5,2.6,3.1,2.4,2.9,3.0,2.4,2009/10,€21.60m,€31.45m,3.0,2.88,2.38
P1,18/12/2009,Pacos Ferreira,Sp Braga,A,4.2,3.3,1.91,4.2,3.1,1.85,3.6,3.0,2.0,3.4,3.25,1.91,3.6,3.2,2.0,2009/10,€19.70m,€69.70m,4.0,3.2,1.83
P1,19/12/2009,Guimaraes,Rio Ave,H,1.83,3.3,4.75,1.8,3.25,4.2,1.9,3.1,3.8,1.83,3.2,3.75,1.85,3.15,4.3,2009/10,€31.45m,€15.10m,1.8,3.2,4.5
P1,19/12/2009,Naval,Sp Lisbon,A,4.5,3.4,1.83,4.4,3.3,1.75,3.8,3.1,1.9,3.4,3.25,1.91,4.2,3.2,1.85,2009/10,€16.80m,€134.35m,4.0,3.25,1.83
P1,20/12/2009,Benfica,Porto,H,2.3,3.2,3.2,2.25,3.3,2.8,2.4,3.0,2.8,2.25,3.0,2.88,2.3,3.1,3.0,2009/10,€149.50m,€146.65m,2.3,3.0,3.0
P1,20/12/2009,Leiria,Belenenses,H,1.95,3.2,4.2,1.9,3.2,3.8,2.0,3.0,3.6,1.91,3.2,3.5,1.95,3.1,3.9,2009/10,€16.00m,€21.60m,1.91,3.2,3.75
P1,20/12/2009,Nacional,Academica,H,1.91,3.3,4.2,1.8,3.2,4.3,1.75,3.1,4.5,1.73,3.2,4.33,1.95,3.1,3.9,2009/10,€29.25m,€22.60m,1.8,3.2,4.33
P1,20/12/2009,Setubal,Maritimo,H,4.5,3.4,1.83,4.25,3.05,1.85,4.0,3.0,1.9,3.75,3.2,1.83,3.9,3.1,1.95,2009/10,€17.18m,€31.68m,4.0,3.25,1.83
P1,21/12/2009,Leixoes,Olhanense,D,2.3,3.1,3.3,2.1,3.0,3.4,2.0,3.0,3.6,2.0,3.2,3.2,2.1,3.0,3.5,2009/10,€22.30m,€16.05m,2.2,3.0,3.2
P1,08/01/2010,Sp Braga,Nacional,H,1.7,3.4,5.5,1.55,3.5,5.8,1.6,3.4,5.2,1.57,3.5,5.0,1.67,3.35,5.1,2009/10,€69.70m,€29.25m,1.67,3.2,5.5
P1,09/01/2010,Maritimo,Guimaraes,A,2.25,3.1,3.1,2.25,3.0,3.1,2.1,3.0,3.3,2.2,3.0,3.0,2.25,3.0,3.2,2009/10,€31.68m,€31.45m,2.2,2.88,3.4
P1,09/01/2010,Rio Ave,Benfica,A,5.5,3.5,1.62,6.0,3.45,1.55,5.2,3.4,1.6,5.5,3.3,1.57,5.25,3.4,1.65,2009/10,€15.10m,€149.50m,5.0,3.6,1.62
P1,09/01/2010,Sp Lisbon,Leixoes,H,1.33,4.33,9.0,1.35,4.4,7.5,1.3,4.4,8.5,1.29,4.5,8.0,1.3,4.5,10.0,2009/10,€134.35m,€22.30m,1.3,4.33,10.0
P1,10/01/2010,Academica,Naval,H,1.95,3.1,3.75,1.85,3.1,4.2,2.0,2.9,3.7,2.0,3.1,3.3,1.9,3.1,4.1,2009/10,€22.60m,€16.80m,1.83,3.2,4.0
P1,10/01/2010,Olhanense,Pacos Ferreira,D,2.38,3.1,2.88,2.45,2.9,2.85,2.4,3.0,2.8,2.38,3.2,2.6,2.45,3.0,2.85,2009/10,€16.05m,€19.70m,2.5,3.0,2.75
P1,10/01/2010,Porto,Leiria,H,1.25,5.25,10.0,1.25,5.15,9.75,1.22,4.8,11.0,1.22,5.0,10.0,1.25,5.0,11.0,2009/10,€146.65m,€16.00m,1.2,5.0,15.0
P1,11/01/2010,Belenenses,Setubal,D,2.05,3.1,3.5,2.05,3.05,3.45,2.0,3.0,3.6,2.0,3.0,3.5,2.05,3.1,3.55,2009/10,€21.60m,€17.18m,2.0,3.0,3.75
P1,16/01/2010,Guimaraes,Setubal,D,1.53,3.7,7.0,1.5,3.7,6.0,1.55,3.4,5.8,1.5,3.5,6.0,1.5,3.6,6.8,2009/10,€31.45m,€17.18m,1.44,3.75,7.0
P1,16/01/2010,Olhanense,Naval,H,2.3,3.1,3.2,2.4,3.0,2.85,2.2,2.9,3.2,2.2,3.1,2.88,2.3,3.0,3.1,2009/10,€16.05m,€16.80m,2.25,2.88,3.25
P1,16/01/2010,Porto,Pacos Ferreira,D,1.25,5.5,12.0,1.2,5.2,13.0,1.2,5.0,12.0,1.17,6.0,10.0,1.22,5.5,12.0,2009/10,€146.65m,€19.70m,1.2,5.5,12.0
P1,16/01/2010,Sp Lisbon,Nacional,H,1.53,3.7,7.0,1.45,3.7,7.0,1.55,3.4,5.8,1.53,3.3,6.0,1.45,3.7,7.5,2009/10,€134.35m,€29.25m,1.44,3.75,7.0
P1,17/01/2010,Academica,Sp Braga,A,4.2,3.2,1.95,3.8,3.2,1.9,4.0,3.0,1.9,3.5,3.2,1.91,3.8,3.15,1.95,2009/10,€22.60m,€69.70m,3.75,3.2,1.91
P1,17/01/2010,Belenenses,Leixoes,A,2.3,3.1,3.2,2.15,3.15,3.15,2.1,2.9,3.4,2.1,3.0,3.2,2.3,3.0,3.1,2009/10,€21.60m,€22.30m,2.3,2.88,3.2
P1,17/01/2010,Maritimo,Benfica,A,5.0,3.6,1.7,5.8,3.5,1.55,4.7,3.2,1.7,5.0,3.25,1.62,5.25,3.4,1.65,2009/10,€31.68m,€149.50m,5.5,3.5,1.57
P1,17/01/2010,Rio Ave,Leiria,A,2.2,3.1,3.5,2.05,3.0,3.55,2.1,2.9,3.4,2.1,3.2,3.0,2.15,3.0,3.4,2009/10,€15.10m,€16.00m,2.1,3.0,3.5
P1,29/01/2010,Sp Braga,Sp Lisbon,H,2.4,3.0,3.2,2.4,3.0,2.85,2.4,3.0,2.8,2.2,3.0,3.0,2.4,3.0,2.9,2009/10,€69.70m,€134.35m,2.3,3.0,3.0
P1,30/01/2010,Benfica,Guimaraes,H,1.33,4.75,10.0,1.3,4.6,8.5,1.35,4.0,8.0,1.33,4.0,8.0,1.3,4.75,9.0,2009/10,€149.50m,€31.45m,1.3,4.5,10.0
P1,30/01/2010,Leiria,Olhanense,H,1.91,3.3,4.2,1.85,3.15,4.1,1.8,3.0,4.4,1.8,3.1,4.0,1.95,3.1,3.9,2009/10,€16.00m,€16.05m,1.91,3.2,3.75
P1,30/01/2010,Nacional,Porto,A,4.5,3.4,1.83,4.4,3.3,1.75,4.2,3.1,1.8,3.75,3.0,1.91,4.2,3.2,1.85,2009/10,€29.25m,€146.65m,4.0,3.25,1.83
P1,30/01/2010,Naval,Belenenses,H,2.25,3.0,3.5,2.1,2.9,3.55,2.0,3.0,3.6,2.1,3.0,3.2,2.15,3.0,3.4,2009/10,€16.80m,€21.60m,2.2,3.0,3.25
P1,31/01/2010,Pacos Ferreira,Academica,H,2.38,3.0,3.25,2.5,2.9,2.8,2.2,2.9,3.2,2.25,3.0,3.0,2.45,2.9,2.95,2009/10,€19.70m,€22.60m,2.25,2.88,3.25
P1,31/01/2010,Setubal,Rio Ave,D,2.5,3.0,3.0,2.35,2.9,3.0,2.3,2.9,3.0,2.4,3.1,2.62,2.55,2.9,2.8,2009/10,€17.18m,€15.10m,2.38,2.88,3.0
P1,01/02/2010,Leixoes,Maritimo,A,2.6,3.0,2.88,2.35,2.9,3.0,2.4,2.9,2.9,2.25,3.1,2.8,2.4,2.9,3.0,2009/10,€22.30m,€31.68m,2.5,2.88,2.88
P1,03/02/2010,Benfica,Leiria,H,1.25,5.25,13.0,1.2,5.2,13.0,1.25,4.6,10.5,1.29,4.5,8.0,1.22,5.0,9.5,2009/10,€149.50m,€16.00m,1.22,5.0,13.0
