Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SP1,13/04/2008,Almeria,Villarreal,H,3.2,3.25,2.25,3.0,3.15,2.2,2.8,3.1,2.3,2.75,3.2,2.25,2.8,3.1,2.25,2007/8,€56.70m,€149.30m,3.0,3.2,2.2
SP1,13/04/2008,Betis,Levante,A,1.44,4.2,7.5,1.45,3.75,6.85,1.45,3.6,7.0,1.4,3.75,7.0,1.4,3.75,7.0,2007/8,€81.10m,€41.50m,1.45,3.6,7.0
SP1,13/04/2008,Espanol,Osasuna,A,2.25,3.25,3.2,2.15,2.95,3.35,2.0,3.2,3.3,2.0,3.2,3.2,2.25,3.1,2.8,2007/8,€120.50m,€81.90m,2.2,3.2,3.0
SP1,13/04/2008,Getafe,Zaragoza,D,2.62,3.25,2.62,2.5,3.2,2.6,2.3,3.1,2.8,2.38,3.2,2.6,2.38,3.1,2.62,2007/8,€68.90m,€119.90m,2.3,3.2,2.75
SP1,13/04/2008,La Coruna,Ath Bilbao,H,2.1,3.4,3.4,2.2,3.1,3.05,2.1,3.1,3.2,2.0,3.2,3.2,2.05,3.1,3.2,2007/8,€72.10m,€75.00m,2.0,3.2,3.4
SP1,13/04/2008,Mallorca,Sevilla,A,2.8,3.4,2.4,2.55,3.2,2.5,2.55,3.1,2.55,2.6,3.0,2.5,2.6,3.1,2.4,2007/8,€79.60m,€199.40m,2.6,3.2,2.4
SP1,13/04/2008,Real Madrid,Murcia,H,1.22,6.0,12.0,1.18,5.55,13.0,1.2,5.0,12.0,1.17,5.5,12.0,1.2,5.0,11.0,2007/8,€355.80m,€50.10m,1.22,6.4,15.0
SP1,13/04/2008,Valladolid,Ath Madrid,D,2.62,3.3,2.62,2.9,3.1,2.3,2.7,3.0,2.5,2.6,3.2,2.38,2.62,3.2,2.3,2007/8,€47.65m,€211.70m,2.85,3.4,2.5
SP1,19/04/2008,Ath Madrid,Betis,A,1.61,3.6,6.0,1.65,3.3,5.15,1.6,3.5,5.0,1.62,3.5,4.5,1.57,3.5,5.0,2007/8,€211.70m,€81.10m,1.65,3.3,5.0
SP1,19/04/2008,Barcelona,Espanol,D,1.53,3.75,7.0,1.45,3.75,6.75,1.5,3.6,6.0,1.5,3.5,6.0,1.5,3.4,6.0,2007/8,€413.70m,€120.50m,1.55,4.0,6.5
SP1,19/04/2008,Sevilla,Almeria,A,1.5,3.8,7.5,1.55,3.5,5.75,1.55,3.6,5.2,1.5,3.5,6.0,1.44,3.6,6.5,2007/8,€199.40m,€56.70m,1.53,3.9,7.4
SP1,19/04/2008,Zaragoza,Recreativo,H,1.75,3.5,4.75,1.8,3.25,4.2,1.9,3.1,3.8,1.8,3.3,3.75,1.8,3.25,3.8,2007/8,€119.90m,€55.60m,1.7,3.4,4.5
SP1,20/04/2008,Ath Bilbao,Valencia,H,2.37,3.3,2.9,2.3,3.1,2.9,2.2,3.0,3.1,2.1,3.2,3.0,2.15,3.2,2.9,2007/8,€75.00m,€236.50m,2.4,3.3,3.1
SP1,20/04/2008,Levante,Getafe,H,3.25,3.3,2.2,3.0,3.2,2.2,3.1,3.0,2.2,2.75,3.25,2.2,2.75,3.1,2.3,2007/8,€41.50m,€68.90m,3.1,3.1,2.2
SP1,20/04/2008,Murcia,Mallorca,A,2.62,3.3,2.6,2.55,3.1,2.6,2.4,3.1,2.7,2.5,3.25,2.4,2.5,3.1,2.5,2007/8,€50.10m,€79.60m,2.65,3.1,2.5
SP1,20/04/2008,Osasuna,La Coruna,A,2.2,3.3,3.25,2.2,3.1,3.05,2.2,3.0,3.1,2.1,3.2,3.0,2.2,3.1,2.88,2007/8,€81.90m,€72.10m,2.1,3.2,3.1
SP1,20/04/2008,Santander,Real Madrid,A,2.9,3.25,2.4,3.15,3.15,2.15,3.1,3.0,2.2,2.75,3.2,2.25,2.62,3.1,2.38,2007/8,€73.70m,€355.80m,3.1,3.3,2.4
SP1,20/04/2008,Villarreal,Valladolid,H,1.66,3.5,5.5,1.55,3.5,5.75,1.5,3.5,6.3,1.57,3.5,5.0,1.57,3.5,5.0,2007/8,€149.30m,€47.65m,1.65,3.4,4.5
SP1,26/04/2008,La Coruna,Barcelona,H,2.87,3.3,2.4,2.85,3.25,2.25,2.7,3.1,2.4,2.5,3.2,2.5,2.62,3.1,2.38,2007/8,€72.10m,€413.70m,2.65,3.3,2.75
SP1,26/04/2008,Murcia,Sevilla,D,4.5,3.7,1.75,4.3,3.35,1.75,4.0,3.4,1.75,4.0,3.6,1.67,4.33,3.3,1.7,2007/8,€50.10m,€199.40m,4.7,3.8,1.75
SP1,27/04/2008,Betis,Villarreal,A,2.75,3.3,2.5,2.55,3.15,2.55,2.6,3.2,2.4,2.5,3.2,2.5,2.62,3.1,2.37,2007/8,€81.10m,€149.30m,2.8,3.4,2.55
SP1,27/04/2008,Espanol,Zaragoza,D,2.3,3.3,3.0,2.15,3.15,3.15,2.4,3.1,2.7,2.2,3.2,2.8,2.2,3.2,2.8,2007/8,€120.50m,€119.90m,2.35,3.2,2.75
SP1,27/04/2008,Getafe,Ath Madrid,D,2.9,3.3,2.37,2.7,3.2,2.4,2.55,3.1,2.55,2.6,3.2,2.38,2.62,3.2,2.3,2007/8,€68.90m,€211.70m,2.75,3.1,2.35
SP1,27/04/2008,Mallorca,Santander,H,2.3,3.25,3.1,2.25,3.15,2.95,2.2,3.1,3.0,2.2,3.2,2.8,2.38,3.1,2.62,2007/8,€79.60m,€73.70m,2.25,3.2,2.9
SP1,27/04/2008,Real Madrid,Ath Bilbao,H,1.4,4.33,8.5,1.4,4.0,7.15,1.35,4.2,7.5,1.36,3.75,8.0,1.4,3.75,7.0,2007/8,€355.80m,€75.00m,1.4,4.7,8.5
SP1,27/04/2008,Recreativo,Levante,H,1.53,3.8,6.5,1.6,3.35,5.65,1.65,3.3,4.9,1.62,3.5,4.5,1.57,3.5,5.0,2007/8,€55.60m,€41.50m,1.55,3.4,5.5
SP1,27/04/2008,Valencia,Osasuna,H,1.83,3.6,4.2,1.9,3.15,3.9,1.9,3.2,3.6,1.8,3.3,3.75,1.8,3.3,3.75,2007/8,€236.50m,€81.90m,1.85,3.3,3.75
SP1,27/04/2008,Valladolid,Almeria,H,2.1,3.3,3.5,2.15,3.0,3.3,2.3,3.0,2.9,2.25,3.2,2.75,2.2,3.2,2.8,2007/8,€47.65m,€56.70m,2.1,3.2,3.1
SP1,03/05/2008,Ath Madrid,Recreativo,H,1.57,3.6,6.5,1.45,3.85,6.45,1.5,3.6,6.0,1.57,3.5,5.0,1.57,3.5,5.0,2007/8,€211.70m,€55.60m,1.55,3.5,5.5
SP1,03/05/2008,Zaragoza,La Coruna,H,2.05,3.3,3.6,1.95,3.25,3.55,2.0,3.2,3.3,2.0,3.2,3.2,2.05,3.2,3.1,2007/8,€119.90m,€72.10m,1.9,3.25,3.6
SP1,04/05/2008,Almeria,Betis,D,2.2,3.3,3.25,2.25,3.05,3.05,2.1,3.1,3.2,2.1,3.2,3.0,2.1,3.2,3.0,2007/8,€56.70m,€81.10m,2.2,3.2,3.0
SP1,04/05/2008,Ath Bilbao,Mallorca,A,2.2,3.3,3.25,2.25,2.9,3.2,2.2,2.9,3.2,2.0,3.2,3.2,2.1,3.2,3.0,2007/8,€75.00m,€79.60m,2.2,3.2,3.0
SP1,04/05/2008,Barcelona,Valencia,H,1.66,3.75,5.0,1.65,3.5,4.7,1.6,3.6,4.8,1.62,3.5,4.5,1.67,3.3,4.5,2007/8,€413.70m,€236.50m,1.7,3.3,4.5
SP1,04/05/2008,Levante,Espanol,D,3.4,3.4,2.1,3.45,3.2,2.0,3.1,3.2,2.1,2.75,3.25,2.2,3.0,3.2,2.1,2007/8,€41.50m,€120.50m,3.2,3.1,2.1
SP1,04/05/2008,Osasuna,Real Madrid,A,3.0,3.2,2.37,3.05,3.2,2.16,2.9,3.2,2.2,3.0,3.2,2.1,2.62,3.1,2.38,2007/8,€81.90m,€355.80m,2.8,3.2,2.3
SP1,04/05/2008,Santander,Murcia,H,1.4,4.33,8.5,1.4,4.0,7.5,1.45,3.7,6.5,1.4,4.0,6.5,1.4,3.75,7.0,2007/8,€73.70m,€50.10m,1.4,3.75,7.5
SP1,04/05/2008,Sevilla,Valladolid,H,1.44,4.33,7.0,1.45,3.75,6.75,1.5,3.6,6.0,1.5,3.5,6.0,1.44,3.6,6.5,2007/8,€199.40m,€47.65m,1.4,4.0,6.5
SP1,04/05/2008,Villarreal,Getafe,H,1.72,3.6,4.75,1.68,3.3,4.85,1.65,3.4,4.7,1.57,3.5,5.0,1.67,3.3,4.5,2007/8,€149.30m,€68.90m,1.7,3.3,4.5
SP1,07/05/2008,Betis,Valladolid,D,2.25,3.25,3.2,2.15,3.1,3.2,2.1,2.9,3.4,1.91,3.2,3.5,2.15,3.1,3.0,2007/8,€81.10m,€47.65m,2.2,3.2,3.0
SP1,07/05/2008,Getafe,Almeria,H,1.85,3.4,4.33,1.8,3.2,4.3,1.75,3.2,4.3,1.91,3.25,3.4,1.83,3.2,3.75,2007/8,€68.90m,€56.70m,1.8,3.25,4.0
SP1,07/05/2008,La Coruna,Levante,H,1.33,4.5,11.0,1.4,4.0,7.25,1.35,4.2,7.5,1.29,4.5,8.0,1.36,4.0,7.0,2007/8,€72.10m,€41.50m,1.3,4.5,8.5
SP1,07/05/2008,Mallorca,Osasuna,H,2.1,3.3,3.5,1.97,3.3,3.4,1.9,3.2,3.6,1.91,3.25,3.4,2.0,3.2,3.2,2007/8,€79.60m,€81.90m,2.1,3.2,3.2
SP1,07/05/2008,Murcia,Ath Bilbao,A,3.0,3.2,2.37,3.0,3.1,2.25,2.9,3.0,2.3,2.5,3.25,2.4,2.75,3.2,2.25,2007/8,€50.10m,€75.00m,3.2,3.2,2.1
SP1,07/05/2008,Real Madrid,Barcelona,H,2.25,3.2,3.25,2.25,3.3,3.0,2.2,3.3,2.8,2.0,3.2,3.2,2.1,3.2,3.0,2007/8,€355.80m,€413.70m,2.4,3.3,3.1
SP1,07/05/2008,Recreativo,Villarreal,A,3.0,3.2,2.37,2.65,3.25,2.4,2.8,3.1,2.3,2.75,3.2,2.25,2.62,3.2,2.3,2007/8,€55.60m,€149.30m,2.9,3.3,2.55
SP1,07/05/2008,Santander,Sevilla,A,2.7,3.25,2.6,2.47,3.2,2.6,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.1,2.5,2007/8,€73.70m,€199.40m,2.4,3.2,2.65
SP1,07/05/2008,Valencia,Zaragoza,H,2.1,3.3,3.5,1.95,3.2,3.65,1.85,3.2,3.8,1.8,3.3,3.75,1.95,3.25,3.3,2007/8,€236.50m,€119.90m,2.0,3.2,3.4
SP1,08/05/2008,Espanol,Ath Madrid,A,3.4,3.25,2.15,3.1,3.2,2.15,3.0,3.1,2.2,2.75,3.2,2.25,2.8,3.2,2.2,2007/8,€120.50m,€211.70m,2.8,3.2,2.2
SP1,11/05/2008,Almeria,Recreativo,A,2.62,3.3,2.6,2.4,3.25,2.65,2.6,3.2,2.4,2.4,3.25,2.5,2.5,3.25,2.4,2007/8,€56.70m,€55.60m,2.6,3.2,2.4
SP1,11/05/2008,Ath Bilbao,Santander,D,2.6,3.3,2.62,2.5,3.2,2.55,2.5,3.1,2.6,2.38,3.2,2.6,2.4,3.1,2.6,2007/8,€75.00m,€73.70m,2.5,3.1,2.65
SP1,11/05/2008,Ath Madrid,La Coruna,H,1.57,3.8,6.5,1.56,3.5,5.65,1.55,3.5,5.5,1.62,3.5,4.5,1.6,3.3,5.0,2007/8,€211.70m,€72.10m,1.6,3.6,4.5
SP1,11/05/2008,Barcelona,Mallorca,A,1.57,3.75,6.0,1.55,3.7,5.3,1.45,3.7,6.5,1.44,4.0,5.5,1.57,3.6,4.8,2007/8,€413.70m,€79.60m,1.45,3.75,6.5
SP1,11/05/2008,Betis,Sevilla,A,3.4,3.4,2.1,3.5,3.3,1.95,3.3,3.2,2.0,3.0,3.2,2.1,3.1,3.2,2.05,2007/8,€81.10m,€199.40m,3.4,3.25,2.0
SP1,11/05/2008,Levante,Valencia,A,5.0,3.5,1.72,5.0,3.4,1.65,4.9,3.3,1.65,4.2,3.3,1.73,4.5,3.1,1.73,2007/8,€41.50m,€236.50m,4.5,3.5,1.65
SP1,11/05/2008,Osasuna,Murcia,H,1.36,4.2,9.0,1.3,4.5,9.0,1.4,3.8,7.0,1.33,4.33,7.0,1.36,3.75,8.0,2007/8,€81.90m,€50.10m,1.35,4.0,8.0
SP1,11/05/2008,Valladolid,Getafe,D,2.1,3.25,3.6,2.1,3.1,3.3,2.0,3.0,3.6,2.0,3.2,3.2,2.0,3.0,3.4,2007/8,€47.65m,€68.90m,2.1,3.1,3.2
SP1,11/05/2008,Villarreal,Espanol,H,1.57,3.75,6.0,1.55,3.6,5.5,1.6,3.4,5.2,1.44,3.75,6.0,1.57,3.5,5.0,2007/8,€149.30m,€120.50m,1.55,3.5,5.5
SP1,11/05/2008,Zaragoza,Real Madrid,D,1.9,3.6,3.8,2.0,3.75,3.0,1.9,3.3,3.6,2.0,3.5,3.0,1.95,3.3,3.25,2007/8,€119.90m,€355.80m,2.0,3.4,3.1
SP1,17/05/2008,Murcia,Barcelona,A,5.5,4.0,1.57,5.0,3.75,1.57,4.5,3.3,1.7,5.0,3.5,1.57,4.8,3.4,1.6,2007/8,€50.10m,€413.70m,5.6,4.1,1.6
SP1,18/05/2008,Espanol,Almeria,A,2.1,3.3,3.5,2.0,3.2,3.45,2.0,3.1,3.4,2.1,3.2,3.0,2.05,3.2,3.1,2007/8,€120.50m,€56.70m,2.1,3.3,3.0
SP1,18/05/2008,Getafe,Betis,D,1.95,3.4,3.75,1.85,3.25,3.95,2.0,3.1,3.4,1.91,3.2,3.5,1.91,3.2,3.5,2007/8,€68.90m,€81.10m,1.9,3.25,3.5
SP1,18/05/2008,La Coruna,Villarreal,A,2.37,3.3,2.9,2.37,3.2,2.7,2.3,3.1,2.8,2.38,3.2,2.6,2.3,3.1,2.75,2007/8,€72.10m,€149.30m,2.35,3.25,2.6
SP1,18/05/2008,Mallorca,Zaragoza,H,2.4,3.6,2.7,2.4,3.6,2.45,2.2,3.5,2.6,2.1,3.4,2.8,2.25,3.6,2.5,2007/8,€79.60m,€119.90m,2.2,3.4,2.75
SP1,18/05/2008,Real Madrid,Levante,H,1.14,7.5,16.0,1.16,6.15,13.0,1.2,5.0,12.0,1.14,5.5,15.0,1.14,6.0,12.0,2007/8,€355.80m,€41.50m,1.17,6.9,21.0
SP1,18/05/2008,Recreativo,Valladolid,D,2.1,3.1,3.8,2.1,3.2,3.2,2.0,3.2,3.3,2.0,3.2,3.2,2.05,2.88,3.5,2007/8,€55.60m,€47.65m,2.0,3.1,3.5
SP1,18/05/2008,Santander,Osasuna,H,2.25,3.5,3.0,2.17,3.5,2.8,2.2,3.5,2.6,2.1,3.4,2.8,2.15,3.4,2.75,2007/8,€73.70m,€81.90m,2.2,3.4,2.7
SP1,18/05/2008,Sevilla,Ath Bilbao,H,1.44,4.33,7.0,1.4,4.1,7.0,1.5,3.6,6.0,1.44,3.5,7.0,1.5,4.0,4.8,2007/8,€199.40m,€75.00m,1.45,3.75,6.5
SP1,18/05/2008,Valencia,Ath Madrid,H,2.6,3.1,2.8,2.65,3.0,2.55,2.6,3.0,2.6,2.6,3.2,2.38,2.38,3.1,2.62,2007/8,€236.50m,€211.70m,2.5,3.1,2.5
SP1,30/08/2008,Espanol,Valladolid,H,2.0,3.3,3.8,1.8,3.25,4.1,1.75,3.2,4.3,1.8,3.2,4.0,1.83,3.2,3.75,2008/9,€95.30m,€48.80m,1.9,3.25,3.5
SP1,30/08/2008,Valencia,Mallorca,H,1.7,3.6,5.25,1.65,3.35,5.0,1.7,3.3,4.5,1.62,3.5,4.5,1.67,3.3,4.5,2008/9,€227.50m,€68.90m,1.65,3.4,4.5
SP1,31/08/2008,Ath Bilbao,Almeria,A,2.0,3.3,3.8,1.9,3.2,3.8,2.0,3.0,3.6,1.91,3.2,3.5,1.91,3.2,3.5,2008/9,€77.60m,€80.00m,1.9,3.2,3.6
SP1,31/08/2008,Ath Madrid,Malaga,H,1.44,4.2,7.5,1.4,3.8,7.95,1.45,3.6,7.0,1.44,3.6,6.5,1.4,3.75,7.0,2008/9,€221.40m,€54.00m,1.45,3.75,7.0
SP1,31/08/2008,Betis,Recreativo,A,2.0,3.25,3.8,1.75,3.3,4.4,1.9,3.1,3.8,1.83,3.2,3.75,1.8,3.25,3.8,2008/9,€118.70m,€49.90m,1.75,3.25,4.35
SP1,31/08/2008,La Coruna,Real Madrid,H,3.5,3.3,2.1,3.9,3.25,1.85,3.2,3.1,2.1,3.2,3.2,2.0,3.3,3.25,1.95,2008/9,€77.30m,€428.60m,3.25,3.25,2.0
SP1,31/08/2008,Numancia,Barcelona,H,7.0,4.0,1.5,6.45,3.55,1.5,6.0,3.6,1.5,7.0,3.75,1.4,7.0,3.75,1.4,2008/9,€38.10m,€425.40m,7.0,3.75,1.45
SP1,31/08/2008,Osasuna,Villarreal,D,2.8,3.3,2.5,2.9,3.25,2.2,2.8,3.1,2.3,2.75,3.0,2.38,2.62,3.2,2.3,2008/9,€67.10m,€170.00m,2.9,3.2,2.25
SP1,31/08/2008,Santander,Sevilla,D,2.8,3.3,2.5,2.65,3.25,2.4,2.55,3.1,2.55,2.6,3.2,2.38,2.75,3.2,2.25,2008/9,€85.50m,€202.70m,2.7,3.1,2.4
SP1,31/08/2008,Sp Gijon,Getafe,A,2.62,3.3,2.62,2.6,3.15,2.5,2.4,3.0,2.8,2.38,3.2,2.6,2.4,3.1,2.6,2008/9,€36.30m,€74.50m,2.5,3.1,2.65
SP1,13/09/2008,Barcelona,Santander,D,1.29,5.0,12.0,1.28,4.4,10.5,1.27,4.6,9.0,1.29,4.5,8.0,1.29,4.5,8.0,2008/9,€425.40m,€85.50m,1.29,5.0,9.0
SP1,13/09/2008,Valladolid,Ath Madrid,H,3.2,3.4,2.2,3.05,3.25,2.15,2.8,3.1,2.3,3.0,3.2,2.1,2.9,3.2,2.15,2008/9,€48.80m,€221.40m,2.9,3.25,2.25
SP1,14/09/2008,Almeria,Valencia,D,2.75,3.3,2.5,2.65,3.15,2.45,2.55,3.1,2.55,2.6,3.2,2.38,2.62,3.2,2.3,2008/9,€80.00m,€227.50m,2.75,3.25,2.4
SP1,14/09/2008,Getafe,Betis,D,2.1,3.3,3.5,2.0,3.15,3.5,2.0,3.1,3.4,1.83,3.2,3.75,2.0,3.2,3.2,2008/9,€74.50m,€118.70m,2.0,3.25,3.4
SP1,14/09/2008,Malaga,Ath Bilbao,D,2.5,3.25,2.8,2.55,3.15,2.55,2.4,3.1,2.7,2.38,3.2,2.6,2.38,3.1,2.62,2008/9,€54.00m,€77.60m,2.35,3.2,2.7
SP1,14/09/2008,Mallorca,Osasuna,D,2.2,3.2,3.4,2.0,3.2,3.45,1.9,3.2,3.7,1.91,3.2,3.5,2.1,3.2,3.0,2008/9,€68.90m,€67.10m,2.1,3.2,3.2
SP1,14/09/2008,Real Madrid,Numancia,H,1.25,5.5,12.0,1.2,5.5,11.5,1.2,5.0,12.0,1.2,5.0,11.0,1.22,4.8,10.0,2008/9,€428.60m,€38.10m,1.22,6.0,10.0
SP1,14/09/2008,Recreativo,Espanol,A,2.3,3.3,3.1,2.25,3.25,2.85,2.2,3.1,3.0,2.25,3.2,2.75,2.2,3.2,2.8,2008/9,€49.90m,€95.30m,2.25,3.2,2.9
SP1,14/09/2008,Sevilla,Sp Gijon,H,1.33,5.0,9.0,1.3,4.25,10.0,1.35,4.2,7.5,1.3,4.33,8.0,1.3,4.33,8.0,2008/9,€202.70m,€36.30m,1.3,5.0,8.5
SP1,14/09/2008,Villarreal,La Coruna,H,2.0,3.25,4.0,1.8,3.25,4.15,1.9,3.2,3.7,1.73,3.2,4.33,1.8,3.3,3.75,2008/9,€170.00m,€77.30m,1.9,3.25,3.6
SP1,20/09/2008,Ath Madrid,Recreativo,H,1.5,3.8,7.25,1.5,3.6,6.5,1.5,3.6,6.0,1.44,3.6,6.5,1.5,3.4,6.0,2008/9,€221.40m,€49.90m,1.5,3.75,6.5
SP1,20/09/2008,Espanol,Getafe,D,2.1,3.3,3.5,2.0,3.2,3.45,2.1,3.1,3.2,1.83,3.2,3.75,2.15,3.2,2.9,2008/9,€95.30m,€74.50m,2.1,3.2,3.4
SP1,21/09/2008,Almeria,Malaga,H,1.83,3.5,4.33,1.8,3.2,4.3,1.75,3.2,4.3,1.73,3.2,4.33,1.73,3.25,4.2,2008/9,€80.00m,€54.00m,1.8,3.25,4.0
SP1,21/09/2008,Ath Bilbao,Valladolid,H,2.0,3.3,3.75,1.95,3.25,3.6,2.0,3.1,3.4,2.0,3.2,3.2,2.05,3.2,3.1,2008/9,€77.60m,€48.80m,2.0,3.2,3.4
SP1,21/09/2008,Betis,Sevilla,D,3.1,3.25,2.3,3.1,3.2,2.15,3.1,3.0,2.2,2.75,3.0,2.38,2.8,3.1,2.25,2008/9,€118.70m,€202.70m,3.0,3.1,2.25
SP1,21/09/2008,La Coruna,Mallorca,D,1.91,3.3,4.2,1.9,3.2,3.85,1.8,3.1,4.2,1.73,3.2,4.33,1.8,3.25,3.8,2008/9,€77.30m,€68.90m,1.8,3.25,4.0
SP1,21/09/2008,Numancia,Villarreal,A,3.0,3.4,2.3,3.2,3.1,2.15,2.8,3.1,2.3,2.75,3.2,2.25,2.9,3.2,2.15,2008/9,€38.10m,€170.00m,3.0,3.1,2.25
SP1,21/09/2008,Santander,Real Madrid,A,3.4,3.4,2.1,3.45,3.2,2.0,3.3,3.2,2.0,3.2,3.2,2.0,3.1,3.2,2.05,2008/9,€85.50m,€428.60m,3.6,3.3,2.0
SP1,21/09/2008,Sp Gijon,Barcelona,A,7.5,3.8,1.5,7.0,3.75,1.45,6.5,3.7,1.45,5.5,3.5,1.53,6.5,3.6,1.44,2008/9,€36.30m,€425.40m,7.5,3.75,1.45
SP1,21/09/2008,Valencia,Osasuna,H,1.62,3.75,5.5,1.65,3.4,5.0,1.6,3.5,5.0,1.62,3.5,4.5,1.62,3.5,4.5,2008/9,€227.50m,€67.10m,1.7,3.3,5.5
SP1,24/09/2008,Barcelona,Betis,H,1.2,6.0,15.0,1.25,5.0,10.0,1.27,4.4,10.0,1.25,4.5,10.0,1.25,4.5,10.0,2008/9,€425.40m,€118.70m,1.22,5.0,12.0
SP1,24/09/2008,Getafe,Ath Madrid,A,2.9,3.25,2.4,3.0,3.2,2.15,2.9,3.0,2.3,2.6,3.2,2.38,2.5,3.1,2.5,2008/9,€74.50m,€221.40m,2.8,3.1,2.3
SP1,24/09/2008,Osasuna,La Coruna,D,2.25,3.25,3.2,2.3,3.2,2.85,2.3,3.0,2.9,2.25,3.2,2.75,2.15,3.2,2.9,2008/9,€67.10m,€77.30m,2.2,3.2,2.9
SP1,24/09/2008,Real Madrid,Sp Gijon,H,1.17,6.5,17.0,1.15,6.5,13.0,1.15,5.7,14.0,1.14,6.0,12.0,1.17,5.5,12.0,2008/9,€428.60m,€36.30m,1.14,6.5,13.0
SP1,24/09/2008,Sevilla,Espanol,H,1.62,3.6,6.0,1.57,3.5,5.6,1.55,3.4,5.8,1.62,3.5,4.5,1.57,3.5,5.0,2008/9,€202.70m,€95.30m,1.55,3.5,5.5
SP1,24/09/2008,Villarreal,Santander,H,1.57,3.75,6.0,1.5,3.6,6.35,1.55,3.4,5.8,1.62,3.25,5.0,1.67,3.3,4.5,2008/9,€170.00m,€85.50m,1.57,3.3,6.0
SP1,25/09/2008,Malaga,Valencia,A,3.75,3.3,2.0,3.65,3.3,1.9,3.3,3.0,2.1,3.5,3.2,1.91,3.1,3.2,2.05,2008/9,€54.00m,€227.50m,3.75,3.3,1.85
SP1,25/09/2008,Mallorca,Numancia,H,1.85,3.4,4.33,1.85,3.2,4.0,1.8,3.2,4.0,1.83,3.2,3.75,1.83,3.3,3.6,2008/9,€68.90m,€38.10m,1.8,3.3,4.0
SP1,25/09/2008,Recreativo,Ath Bilbao,D,2.35,3.25,3.0,2.25,3.2,2.9,2.3,3.0,2.9,2.2,3.2,2.8,2.2,3.2,2.8,2008/9,€49.90m,€77.60m,2.25,3.2,2.9
SP1,25/09/2008,Valladolid,Almeria,H,2.1,3.3,3.5,2.15,3.2,3.1,2.1,3.0,3.3,2.2,3.2,2.8,2.2,3.2,2.8,2008/9,€48.80m,€80.00m,2.1,3.2,3.2
SP1,27/09/2008,Betis,Real Madrid,A,4.33,3.6,1.8,3.9,3.25,1.85,3.8,3.1,1.9,3.6,3.3,1.83,3.75,3.3,1.8,2008/9,€118.70m,€428.60m,4.6,3.4,1.9
SP1,27/09/2008,Espanol,Barcelona,A,4.5,3.5,1.8,3.85,3.3,1.85,3.8,3.2,1.85,3.6,3.3,1.83,3.5,3.2,1.91,2008/9,€95.30m,€425.40m,4.5,3.5,1.85
SP1,27/09/2008,Sp Gijon,Villarreal,A,5.5,3.75,1.62,5.0,3.4,1.65,4.5,3.3,1.7,5.0,3.5,1.67,4.2,3.25,1.73,2008/9,€36.30m,€170.00m,5.0,3.4,1.62
SP1,28/09/2008,Almeria,Recreativo,H,1.8,3.5,4.5,1.8,3.25,4.15,1.8,3.1,4.2,1.73,3.4,4.0,1.83,3.3,3.6,2008/9,€80.00m,€49.90m,1.73,3.4,4.2
SP1,28/09/2008,Ath Bilbao,Getafe,A,2.2,3.25,3.3,2.1,3.2,3.2,2.1,3.0,3.3,2.2,3.25,2.75,2.1,3.2,3.0,2008/9,€77.60m,€74.50m,2.1,3.25,3.1
SP1,28/09/2008,Ath Madrid,Sevilla,A,2.05,3.3,3.6,2.15,3.2,3.1,2.0,3.1,3.4,2.1,3.2,3.0,2.0,3.3,3.1,2008/9,€221.40m,€202.70m,2.05,3.45,3.7
SP1,28/09/2008,Malaga,Valladolid,H,2.5,3.25,2.8,2.35,3.2,2.75,2.4,3.0,2.8,2.38,3.2,2.6,2.25,3.25,2.7,2008/9,€54.00m,€48.80m,2.4,3.2,2.6
SP1,28/09/2008,Numancia,Osasuna,D,2.38,3.25,3.0,2.25,3.15,2.95,2.3,3.0,2.9,2.25,3.2,2.75,2.25,3.25,2.7,2008/9,€38.10m,€67.10m,2.3,3.2,2.8
SP1,28/09/2008,Santander,Mallorca,A,2.2,3.1,3.5,1.95,3.2,3.5,2.0,3.0,3.6,1.91,3.25,3.4,1.91,3.25,3.4,2008/9,€85.50m,€68.90m,2.0,3.2,3.4
SP1,28/09/2008,Valencia,La Coruna,H,1.67,3.6,5.25,1.7,3.35,4.6,1.65,3.3,4.9,1.62,3.5,4.5,1.73,3.25,4.2,2008/9,€227.50m,€77.30m,1.7,3.85,5.0
SP1,04/10/2008,Barcelona,Ath Madrid,H,1.62,3.6,6.0,1.65,3.45,4.9,1.6,3.4,5.2,1.53,3.5,5.5,1.5,3.4,6.0,2008/9,€425.40m,€221.40m,1.6,3.4,5.0
SP1,04/10/2008,Villarreal,Betis,H,1.57,3.6,6.5,1.5,3.7,6.0,1.55,3.4,5.8,1.53,3.5,5.5,1.5,3.4,6.0,2008/9,€170.00m,€118.70m,1.6,3.4,5.0
SP1,05/10/2008,Getafe,Almeria,D,2.0,3.4,3.75,2.05,3.2,3.3,2.0,3.0,3.6,1.91,3.2,3.5,2.0,3.1,3.3,2008/9,€74.50m,€80.00m,2.0,3.2,3.4
SP1,05/10/2008,La Coruna,Numancia,H,1.73,3.5,5.0,1.65,3.4,5.0,1.7,3.3,4.5,1.67,3.3,4.5,1.67,3.3,4.5,2008/9,€77.30m,€38.10m,1.65,3.3,5.0
