Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
D1,29/10/2005,Dortmund,M'gladbach,H,1.9,3.25,3.5,1.85,3.4,3.75,1.9,3.1,3.5,1.91,3.2,3.5,1.95,3.1,3.5,2005/6,€78.53m,€49.90m,1.9,3.2,3.5
D1,29/10/2005,Duisburg,Wolfsburg,H,2.62,3.2,2.37,2.8,3.3,2.25,2.9,3.0,2.2,2.6,3.2,2.38,2.7,3.0,2.37,2005/6,€24.18m,€61.38m,2.6,3.25,2.4
D1,29/10/2005,FC Koln,Bayern Munich,A,6.5,3.75,1.44,5.7,3.9,1.5,5.4,3.6,1.55,6.5,3.6,1.44,6.5,3.6,1.44,2005/6,€43.63m,€177.88m,6.0,3.6,1.5
D1,29/10/2005,Hamburg,Schalke 04,H,2.25,3.25,2.75,2.15,3.3,3.0,2.4,3.0,2.8,2.2,3.0,3.0,2.25,3.0,2.87,2005/6,€106.90m,€87.18m,2.2,3.2,2.8
D1,29/10/2005,Kaiserslautern,Leverkusen,D,2.5,3.2,2.5,2.5,3.35,2.5,2.5,3.0,2.5,2.5,3.2,2.5,2.6,3.1,2.4,2005/6,€37.38m,€81.23m,2.5,3.2,2.5
D1,29/10/2005,Stuttgart,Hertha,D,2.0,3.25,3.25,2.2,3.3,2.9,2.4,3.0,2.8,2.1,3.1,3.1,2.15,3.1,3.0,2005/6,€69.80m,€72.70m,2.1,3.2,3.0
D1,29/10/2005,Werder Bremen,Ein Frankfurt,H,1.4,4.0,6.5,1.3,4.9,7.8,1.4,4.0,6.5,1.36,4.0,7.0,1.44,3.6,6.5,2005/6,€111.60m,€39.95m,1.35,4.0,7.5
D1,30/10/2005,Bielefeld,Hannover,H,2.1,3.25,3.0,2.2,3.3,2.9,2.3,3.0,3.0,2.1,3.1,3.1,2.2,3.1,2.87,2005/6,€32.85m,€45.35m,2.0,3.2,3.2
D1,30/10/2005,Mainz,Nurnberg,H,2.0,3.25,3.25,1.9,3.35,3.6,2.0,3.1,3.5,1.91,3.2,3.5,1.83,3.2,3.75,2005/6,€37.75m,€52.13m,1.9,3.25,3.5
D1,05/11/2005,Bayern Munich,Werder Bremen,H,1.66,3.6,5.0,1.65,3.7,4.4,1.7,3.2,4.6,1.67,3.4,4.33,1.61,3.3,5.0,2005/6,€177.88m,€111.60m,1.65,3.25,4.5
D1,05/11/2005,Ein Frankfurt,Bielefeld,H,2.0,3.25,3.25,1.9,3.35,3.6,2.1,3.0,3.1,2.0,3.2,3.2,2.1,3.2,3.0,2005/6,€39.95m,€32.85m,2.1,3.2,3.0
D1,05/11/2005,Hannover,Mainz,D,1.8,3.4,3.75,1.75,3.4,4.25,1.9,3.1,3.5,1.83,3.2,3.75,1.9,3.2,3.5,2005/6,€45.35m,€37.75m,1.85,3.4,3.5
D1,05/11/2005,Hertha,Kaiserslautern,H,1.53,3.75,5.0,1.5,3.8,5.8,1.45,3.9,6.0,1.5,3.4,6.0,1.5,3.4,6.0,2005/6,€72.70m,€37.38m,1.45,3.75,6.0
D1,05/11/2005,Leverkusen,Dortmund,H,2.1,3.25,3.4,2.1,3.3,3.1,2.1,3.1,3.3,2.1,3.2,3.0,2.2,3.1,2.87,2005/6,€81.23m,€78.53m,2.1,3.0,3.2
D1,05/11/2005,Schalke 04,Duisburg,H,1.36,4.0,7.5,1.25,5.5,8.2,1.37,4.0,7.0,1.36,4.0,7.0,1.36,4.0,7.0,2005/6,€87.18m,€24.18m,1.35,4.0,7.0
D1,05/11/2005,Wolfsburg,FC Koln,D,1.57,3.6,5.0,1.55,3.6,5.6,1.6,3.4,4.6,1.53,3.5,5.5,1.53,3.5,5.5,2005/6,€61.38m,€43.63m,1.55,3.5,5.0
D1,06/11/2005,M'gladbach,Hamburg,D,2.6,3.25,2.6,2.45,3.35,2.55,2.7,3.0,2.5,2.4,3.1,2.6,2.4,3.1,2.6,2005/6,€49.90m,€106.90m,2.4,3.2,2.5
D1,06/11/2005,Nurnberg,Stuttgart,A,3.0,3.25,2.3,2.9,3.3,2.2,2.8,3.0,2.4,2.8,3.2,2.2,2.62,3.2,2.3,2005/6,€52.13m,€69.80m,2.75,3.2,2.25
D1,19/11/2005,Bielefeld,Bayern Munich,A,5.5,3.75,1.5,6.5,4.3,1.4,5.0,3.5,1.6,6.0,3.4,1.5,6.0,3.4,1.5,2005/6,€32.85m,€177.88m,5.0,3.5,1.55
D1,19/11/2005,Dortmund,Hertha,H,2.3,3.2,2.7,2.1,3.3,3.1,2.4,3.1,2.7,2.2,3.25,2.75,2.3,3.1,2.75,2005/6,€78.53m,€72.70m,2.25,3.1,2.8
D1,19/11/2005,FC Koln,Schalke 04,D,3.25,3.25,2.0,3.25,3.4,2.0,3.4,3.2,2.0,3.4,3.25,1.91,3.75,3.2,1.83,2005/6,€43.63m,€87.18m,3.5,3.25,1.9
D1,19/11/2005,Kaiserslautern,Nurnberg,A,1.83,3.25,3.75,1.9,3.35,3.6,1.9,3.1,3.5,1.91,3.2,3.5,1.83,3.2,3.75,2005/6,€37.38m,€52.13m,1.8,3.25,4.0
D1,19/11/2005,Mainz,Ein Frankfurt,D,2.0,3.25,3.25,2.0,3.3,3.35,2.2,3.0,2.9,2.0,3.2,3.2,2.1,3.0,3.2,2005/6,€37.75m,€39.95m,2.0,3.25,3.25
D1,19/11/2005,M'gladbach,Leverkusen,D,2.25,3.25,2.75,2.1,3.3,3.1,2.3,3.0,2.7,2.2,3.2,2.8,2.15,3.1,3.0,2005/6,€49.90m,€81.23m,2.25,3.1,2.8
