Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2004/5,11/09/2004,Ath Bilbao,Valencia,D,€53.05m,€195.90m,2.7,3.2,2.3,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.15,2.4,2.8,3.2,2.43,2.5,3.0,2.5,2.6,3.2,2.375,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.37,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,1,0,1.8285714285714285,0.8327480938165527,3.652675743927449,0.45540911380592713,0.23549107142857165,0.08606486795183475,2.067857142857143,1.0689793434555663,3.6051011499249728,0.516950286990602,0.26264495435479895,0.09046770929064156,1.7053571428571428,0.7069564148156373,3.679769563269722,0.41455035842592347,0.21228122662677631,0.08363876436011558,A
SP1,2004/5,11/09/2004,Barcelona,Sevilla,H,€273.03m,€70.55m,1.444,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.25,1.45,4.0,7.25,1.4,3.7,6.5,1.364,3.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.6,7.5,0,0,0,1.207,0.20802575390012237,3.7858530711682,0.172349423280963,0.089013070016739,0.07353490817109917,2.414285714285714,1.4185541647633153,3.5423148966490947,0.5875668138072904,0.30156382079459,0.09590476377891632,4.142857142857143,3.1576357081376756,3.3364564091655393,0.7621879295504733,0.39347290640394084,0.11246130655232582,H
SP1,2004/5,11/09/2004,Real Madrid,Numancia,H,€303.70m,€13.40m,1.2,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,11.5,1.2,5.9,13.0,1.2,5.0,10.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.0,11.0,0,0,0,1.0999999999999999,0.09999999999999998,3.8013851335345605,0.0909090909090909,0.04545454545454544,0.07201889020070835,3.207142857142857,2.22500859892858,3.4284951553538496,0.6937666010022299,0.36096086541520833,0.10513832797399454,6.321428571428571,5.370578390164132,3.201179315801957,0.849583022172857,0.443502824858757,0.12191535687823286,H
SP1,2004/5,12/09/2004,Albacete,Ath Madrid,A,€17.75m,€125.65m,2.75,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.15,2.7,2.65,3.3,2.53,2.5,3.0,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.62,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,0,0,0,1.78,0.7838458303227017,3.6630794731662832,0.44036282602398974,0.22752808988764053,0.08511877513087289,2.075,1.0768256922216202,3.6035606897782517,0.5189521408296964,0.26493730022129314,0.09058505077223436,1.7664285714285715,0.7679807209527476,3.6665603641508357,0.43476466208404635,0.2207555889318931,0.08486543373429292,A
SP1,2004/5,12/09/2004,Betis,Espanol,A,€85.15m,€45.15m,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.7,2.0,3.25,3.7,1.9,3.0,3.6,1.833,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,1,1.4595,0.4612038207622681,3.734221164437878,0.31600124752467834,0.16231795904384386,0.07850555297942576,2.1,1.1016221805008415,3.5988237046864664,0.5245819907146864,0.2662779397473273,0.09101323663218888,2.3035714285714284,1.308961459341266,3.560860537739234,0.5682313311869062,0.2922480620155039,0.09425570084572876,H
SP1,2004/5,12/09/2004,Getafe,Mallorca,A,€13.85m,€42.65m,2.375,3.2,2.625,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.35,3.2,2.95,2.4,2.9,2.7,2.4,2.875,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,0,0,1.685357142857143,0.6878550103809105,3.6839161071979345,0.40813605193188157,0.20956316410861844,0.08322638804595721,2.0482142857142858,1.052652444241378,3.608098359233056,0.5139366772233405,0.2642296674554738,0.09009973020191842,1.8746428571428573,0.8811527844771512,3.6424884112078755,0.4700376827083298,0.2440873091473205,0.0869299640690436,H
SP1,2004/5,12/09/2004,La Coruna,Osasuna,A,€144.45m,€26.70m,1.444,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.53,3.7,6.5,1.45,3.6,5.8,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.4,6.0,0,0,1,1.2445714285714284,0.24540395685647842,3.7791576908309517,0.19717948783234035,0.10119047619047597,0.07419052742582871,2.2892857142857146,1.2923094735821616,3.563915911908055,0.5645033581950161,0.28894584354802755,0.09405851024349132,3.6107142857142853,2.6176719872155605,3.386417970004961,0.7249734484870001,0.3716970467712306,0.10872954876742036,H
SP1,2004/5,12/09/2004,Levante,Santander,H,€24.25m,€32.90m,2.1,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.1,3.25,3.4,2.0,3.0,3.3,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.1,0,0,0,1.542857142857143,0.5447335989982177,3.7156548653067736,0.3530680734247707,0.1812169312169313,0.08026483777293746,2.075,1.0764939784849175,3.603637693584281,0.518792278787912,0.26419965576592075,0.0905876471918806,2.1,1.1025943432261414,3.5986044331035916,0.5250449253457816,0.26870748299319713,0.09100590790725553,H
SP1,2004/5,12/09/2004,Malaga,Zaragoza,D,€32.85m,€51.13m,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.3,3.0,2.2,3.1,3.35,2.0,3.0,3.3,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.1,3.1,0,1,0,1.5607142857142857,0.562576525406789,3.711676153157071,0.36046093161075726,0.18519123896698267,0.08064107761757806,2.0821428571428573,1.084238894151947,3.6021245753733577,0.5207322304674874,0.26623376623376627,0.09070528711841039,2.0535714285714284,1.0610749747500487,3.6063279905712275,0.5166973790087195,0.2686956521739131,0.09016820533707377,H
SP1,2004/5,12/09/2004,Villarreal,Sociedad,D,€66.25m,€53.55m,1.727,3.25,4.333,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.8,3.35,4.5,1.85,3.1,3.6,1.8,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.3,3.6,0,0,0,1.3969285714285715,0.3979139290072153,3.748078737358831,0.2848491591809078,0.145936055047882,0.07719546228692102,2.1285714285714286,1.1297462239867169,3.5935312258568732,0.530753259591075,0.26941514860977944,0.09149828970962509,2.5345000000000004,1.5576017623256593,3.5187751189280245,0.6145597799667228,0.3231869587448314,0.09742062099556476,H
