Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
N1,2004/5,21/08/2004,Den Haag,Nijmegen,A,€9.92m,€16.88m,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.2,3.3,2.85,2.3,3.0,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.3,3.25,0,0,0,1.4964285714285714,0.5776999609641317,3.7016290181550566,0.3860524798805653,0.19655642686668953,0.07990651486830945,1.9464285714285716,1.0955207968480245,3.5794224276600706,0.562836372692563,0.2834862385321101,0.08808159258582406,1.8164285714285715,0.9501925154022899,3.612027642461459,0.5231103112714139,0.2667546767035559,0.0859272946059147,H
N1,2004/5,21/08/2004,Heerenveen,Roda,A,€31.20m,€20.93m,1.9,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.15,3.3,1.9,3.3,3.55,1.8,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.3,0,0,1,1.3864285714285713,0.4478138507214344,3.7332508890518743,0.32299814065430615,0.1630602782071098,0.07761926118121407,1.9499999999999997,1.0980502200328937,3.57892704346816,0.5631026769399453,0.2823129251700679,0.0881497213036416,2.060714285714286,1.2300085033719672,3.5505205071983252,0.5968845423642131,0.3024263431542461,0.0897733159235757,H
N1,2004/5,21/08/2004,PSV Eindhoven,AZ Alkmaar,H,€86.85m,€50.00m,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.8,6.0,1.45,3.75,6.5,1.45,3.8,5.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,1.185,0.2141344704352184,3.784094644175538,0.18070419446009992,0.09097563075863249,0.0735280526458567,2.185714285714286,1.3692318716591967,3.522356659074732,0.6264459543538807,0.31092436974789917,0.09152860641872457,3.2785714285714285,2.658189118131948,3.3196954972264803,0.8107766373387205,0.41503267973856206,0.10161521207678723,H
N1,2004/5,21/08/2004,Waalwijk,Twente,H,€19.33m,€13.25m,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.85,2.15,3.2,3.0,2.1,3.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.3,2.62,0,0,0,1.5071428571428573,0.5864107357649655,3.699550434238382,0.3890876919767543,0.19532836831415037,0.08014287800917484,1.9464285714285714,1.094705486439534,3.5796286282208114,0.562417497620311,0.282175622542595,0.08808783397281315,1.7907142857142857,0.9191880289979093,3.6192223850569825,0.5133080337443451,0.26158185651604093,0.08549374298334608,H
N1,2004/5,22/08/2004,Ajax,NAC Breda,H,€114.50m,€17.45m,1.22,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.0,9.0,1.22,5.0,11.0,1.25,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,8.0,0,0,0,1.0971428571428572,0.1127847869318611,3.799801198633695,0.10279863392226923,0.05217633928571444,0.07213668382943073,2.75,2.0419703369889723,3.404111231381535,0.74253466799599,0.37755102040816324,0.09755544800702996,4.535714285714286,4.125115953843366,3.1777077698955245,0.9094743835245217,0.4640044994375703,0.10776977994186615,H
N1,2004/5,22/08/2004,Graafschap,Den Bosch,D,€12.28m,€8.35m,2.3,3.4,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.35,3.25,2.65,2.2,3.0,2.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,2.7,0,1,0,1.525,0.608496390410705,3.6941102300975848,0.39901402649882295,0.2019069923051188,0.08050014742740788,1.9607142857142856,1.1122979064320229,3.575738230215258,0.5672921927157858,0.2861046057767369,0.08830073035806983,1.7535714285714286,0.8767766220069736,3.6291245850508917,0.4999948149937935,0.25530986325283667,0.08483739462236334,H
N1,2004/5,22/08/2004,Utrecht,Roosendaal,H,€20.30m,€10.70m,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,4.6,1.72,3.3,4.45,1.7,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.3,5.0,0,0,0,1.2864285714285713,0.33154631529195655,3.7601377718775595,0.257726175129783,0.13004679939716038,0.07552070891724318,2.0,1.155731061153193,3.5664063409586038,0.5778655305765965,0.28928571428571426,0.08891331149773159,2.4935714285714283,1.7330757428953432,3.4547680050694325,0.6950174849766487,0.3523550353971435,0.0951147168510253,H
N1,2004/5,22/08/2004,Willem II,Feyenoord,A,€13.98m,€66.43m,3.5,3.2,1.9,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.4,1.9,3.5,3.2,1.95,3.5,3.1,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.2,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.3,1.9,0,0,0,2.05,1.2134661099511597,3.5541312733494683,0.5919346877810535,0.29591836734693877,0.08964972522659156,1.957142857142857,1.106935464446315,3.5769624634192034,0.5655874635857085,0.28415015641293007,0.08825568360934971,1.3900000000000001,0.45049179475641626,3.7326199765450885,0.3240948163715225,0.16135662898252826,0.07769797375284491,A
N1,2004/5,27/08/2004,Den Bosch,Willem II,A,€8.35m,€13.98m,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.25,2.7,2.5,3.2,2.5,2.3,3.0,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.3,2.37,0,0,0,1.6142857142857143,0.7119963311072636,3.668746588313046,0.4410596741372429,0.2225031605562581,0.08227282259577709,1.9250000000000003,1.0701718820558017,3.585039063622693,0.5559334452237931,0.28001590246488217,0.08775024947479358,1.6621428571428571,0.7685252907022512,3.6550179630836115,0.4623701791934472,0.23454478482411426,0.08318078236704164,H
N1,2004/5,28/08/2004,NAC Breda,PSV Eindhoven,D,€17.45m,€86.85m,4.5,3.5,1.61,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.55,1.65,4.45,3.5,1.66,4.6,3.4,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.3,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.66,0,0,0,2.491428571428571,1.7229619726458485,3.456864079828879,0.6915558376445492,0.3451425294888598,0.09514158047386066,2.0464285714285717,1.2095548599314019,3.554947836039959,0.5910564760572294,0.29631014709548753,0.08959643292781873,1.275,0.31802403323378836,3.763105592653652,0.2494306143010105,0.12529011604641874,0.07528526223752366,A
