Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
P1,2004/5,11/09/2004,Benfica,Moreirense,H,€120.05m,€6.15m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,9.0,1.25,5.0,9.0,1.3,4.2,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,0,0,0,1.1121428571428573,0.13088591386768705,3.7974757434411877,0.117688040728813,0.06014313239746774,0.07234316018454048,2.6092857142857144,1.8721968161406928,3.4311027505053535,0.7175131515458444,0.3641820812639318,0.09625807079913655,4.25,3.7737344141541582,3.207188159884822,0.8879375092127431,0.4507803121248499,0.10672520325317979,H
P1,2004/5,11/09/2004,Leiria,Estoril,H,€17.83m,€6.63m,1.615,3.3,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.05,1.7,3.4,4.4,1.85,3.1,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.5,4.5,0,0,0,1.2989285714285717,0.34948011680325436,3.756139132373421,0.2690526057325027,0.1379669272163088,0.07577969156698658,2.007142857142857,1.1658622105024037,3.5641577986820674,0.5808566173321584,0.2925775292323334,0.08900519303302662,2.4200000000000004,1.6632970699358376,3.466072114349215,0.6873128388164617,0.35305279136447965,0.09419879856380413,H
P1,2004/5,11/09/2004,Maritimo,Penafiel,H,€21.20m,€5.73m,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.6,3.5,5.0,1.7,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.5,5.0,0,0,0,1.252857142857143,0.29455604781793643,3.768147901285385,0.23510744979766876,0.1198892327740673,0.07483868986748318,2.0464285714285713,1.210735355905995,3.5546470924038926,0.591633332728933,0.2973074046372476,0.08958689652945406,2.721428571428571,2.0171332456266353,3.4073893767005083,0.7412038172906271,0.3788901387326584,0.0972387291618496,H
P1,2004/5,11/09/2004,Sp Braga,Porto,D,€33.05m,€158.15m,4.0,3.4,1.727,1.0,1.0,1.0,1.0,1.0,1.0,4.05,3.4,1.75,4.0,3.3,1.8,3.5,3.1,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,0,0,2.2214285714285715,1.4159441935272992,3.5129274508497956,0.6374025308483019,0.32269177767570056,0.09195009308249855,1.985714285714286,1.1400859258702154,3.5697438632469174,0.5741439914454323,0.2882836587872558,0.08869128017835265,1.3412142857142857,0.39560517448793897,3.745577944651381,0.2949604538973822,0.1492365279711502,0.0766647650392595,A
P1,2004/5,12/09/2004,Nacional,Beira Mar,H,€10.25m,€8.10m,1.615,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.5,4.55,1.65,3.5,4.6,1.7,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.4,4.0,0,0,0,1.2382142857142857,0.32039934425013783,3.760950955507068,0.2587592050477029,0.12581894598046886,0.07500248741918286,1.864285714285714,1.1616534661895535,3.5431474451461464,0.623109138952251,0.30186097427476744,0.08611777287041378,2.2035714285714287,1.6206771386538104,3.4388191279838956,0.7354774697294438,0.3583005325306784,0.08996791774097293,H
P1,2004/5,12/09/2004,Setubal,Sp Lisbon,H,€9.58m,€89.40m,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.65,3.35,1.85,3.75,3.3,1.85,3.5,3.1,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,1,0,0,2.175,1.360376786041279,3.5239683007413896,0.6254605912833467,0.3156228008444759,0.09136097253726988,1.9678571428571432,1.1189291983947902,3.5743537393885645,0.5686028594383687,0.2850661135597615,0.08842331717728581,1.3571428571428574,0.41311410688346445,3.7414840559489835,0.3043998682299211,0.1530075187969924,0.07700200797543008,A
P1,2004/5,13/09/2004,Rio Ave,Belenenses,D,€11.10m,€24.35m,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,1.9,3.25,3.6,2.0,3.0,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.4,3.5,0,0,0,1.387857142857143,0.4506214529708401,3.732572920201531,0.32468864341697173,0.1652452025586351,0.07764673691381241,1.9535714285714285,1.1038025647917369,3.577607027063012,0.565017766255368,0.28453904413685027,0.08819239557602412,2.0785714285714283,1.2553761937184815,3.5450907191569097,0.6039610553972075,0.3075601374570447,0.08999436041259647,H
P1,2004/5,17/09/2004,Boavista,Setubal,D,€29.10m,€9.58m,1.61,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.6,3.55,4.9,1.65,3.3,4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.2,5.25,0,0,0,1.2628571428571431,0.30374868774386904,3.76619050025114,0.24052497898270167,0.12023270846800252,0.07503696000180272,2.0357142857142856,1.1990217100722114,3.557099017086365,0.5889931207372266,0.29724310776942353,0.08942609351427022,2.6214285714285714,1.8812718233868777,3.4299626181229215,0.7176513767688362,0.3643441027637213,0.0964146866674477,H
P1,2004/5,18/09/2004,Porto,Estoril,D,€158.15m,€6.63m,1.16,5.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.0,13.0,1.17,5.5,13.0,1.2,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,6.0,12.0,0,0,0,1.0707142857142857,0.08258885135020909,3.8030976895732764,0.07713435082741342,0.03950252549318603,0.07183156727001701,2.9642857142857144,2.2792878408012647,3.3699837159106343,0.7689163800293422,0.3898450946643718,0.09942116858971733,5.642857142857143,5.406439848618931,3.0946217425712796,0.9581032643122156,0.4891500904159132,0.11103685649798103,H
P1,2004/5,19/09/2004,Academica,Benfica,A,€13.73m,€120.05m,4.0,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.3,3.45,1.7,4.3,3.25,1.75,4.4,3.3,1.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.66,0,0,0,2.404285714285714,1.6236982226902101,3.4742487969565685,0.6753349708158927,0.33825651472710283,0.0941761879586666,2.0142857142857142,1.1720599343872815,3.5629147884994166,0.5818737262915582,0.29103343465045595,0.08912771797501372,1.2964285714285715,0.34306615652830286,3.7575779534671776,0.26462403258381484,0.13345139708776046,0.07572767344418407,A
