Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,B365D_Prob,BWD_Prob,B365A_Prob,BWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SC0,29/10/2005,Kilmarnock,Aberdeen,H,2.3,3.2,2.8,2.1,3.2,3.1,2005/6,€6.33m,€6.45m,43.4783,47.619,31.25,31.25,35.7143,32.2581,H,45.5486,2.9279,31.25,0.0,33.9862,2.4439,ScotishPremierLeague
SC0,29/10/2005,Rangers,Inverness C,D,1.22,5.0,12.0,1.2,5.5,10.5,2005/6,€77.98m,€8.05m,81.9672,83.3333,20.0,18.1818,8.3333,9.5238,H,82.6502,0.966,19.0909,1.2857,8.9286,0.8418,ScotishPremierLeague
SC0,30/10/2005,Dundee United,Celtic,A,8.0,4.0,1.36,8.75,5.0,1.25,2005/6,€9.25m,€72.83m,12.5,11.4286,25.0,20.0,73.5294,80.0,A,11.9643,0.7576,22.5,3.5355,76.7647,4.5754,ScotishPremierLeague
SC0,05/11/2005,Hearts,Dundee United,H,1.36,3.75,9.5,1.3,4.95,7.2,2005/6,€30.53m,€9.25m,73.5294,76.9231,26.6667,20.202,10.5263,13.8889,H,75.2262,2.3997,23.4344,4.5712,12.2076,2.3777,ScotishPremierLeague
SC0,05/11/2005,Inverness C,Dunfermline,H,1.61,3.5,5.0,1.75,3.4,4.1,2005/6,€8.05m,€8.43m,62.1118,57.1429,28.5714,29.4118,20.0,24.3902,H,59.6274,3.5135,28.9916,0.5943,22.1951,3.1043,ScotishPremierLeague
SC0,05/11/2005,Livingston,Hibernian,A,4.5,3.5,1.66,4.6,3.45,1.65,2005/6,€10.08m,€17.43m,22.2222,21.7391,28.5714,28.9855,60.241,60.6061,A,21.9806,0.3416,28.7784,0.2928,60.4236,0.2582,ScotishPremierLeague
SC0,05/11/2005,Motherwell,Kilmarnock,D,2.1,3.2,3.2,2.15,3.2,3.0,2005/6,€9.18m,€6.33m,47.619,46.5116,31.25,31.25,31.25,33.3333,H,47.0653,0.7831,31.25,0.0,32.2917,1.4731,ScotishPremierLeague
SC0,05/11/2005,Rangers,Aberdeen,D,1.33,4.33,8.0,1.25,5.0,8.75,2005/6,€77.98m,€6.45m,75.188,80.0,23.0947,20.0,12.5,11.4286,H,77.594,3.4026,21.5474,2.1883,11.9643,0.7576,ScotishPremierLeague
SC0,06/11/2005,Falkirk,Celtic,A,11.0,5.5,1.25,10.5,5.5,1.2,2005/6,€8.08m,€72.83m,9.0909,9.5238,18.1818,18.1818,80.0,83.3333,A,9.3074,0.3061,18.1818,0.0,81.6666,2.357,ScotishPremierLeague
SC0,19/11/2005,Celtic,Rangers,H,1.8,3.3,4.5,1.8,3.3,4.15,2005/6,€72.83m,€77.98m,55.5556,55.5556,30.303,30.303,22.2222,24.0964,H,55.5556,0.0,30.303,0.0,23.1593,1.3253,ScotishPremierLeague
SC0,19/11/2005,Dundee United,Motherwell,D,2.3,3.25,2.75,2.2,3.2,2.9,2005/6,€9.25m,€9.18m,43.4783,45.4545,30.7692,31.25,36.3636,34.4828,H,44.4664,1.3974,31.0096,0.34,35.4232,1.3299,ScotishPremierLeague
SC0,19/11/2005,Dunfermline,Livingston,A,1.9,3.25,3.6,1.9,3.3,3.6,2005/6,€8.43m,€10.08m,52.6316,52.6316,30.7692,30.303,27.7778,27.7778,H,52.6316,0.0,30.5361,0.3297,27.7778,0.0,ScotishPremierLeague
SC0,19/11/2005,Hibernian,Falkirk,A,1.4,4.0,7.0,1.5,3.6,6.0,2005/6,€17.43m,€8.08m,71.4286,66.6667,25.0,27.7778,14.2857,16.6667,H,69.0476,3.3672,26.3889,1.9642,15.4762,1.6836,ScotishPremierLeague
SC0,19/11/2005,Kilmarnock,Inverness C,D,1.8,3.3,4.0,1.85,3.3,3.75,2005/6,€6.33m,€8.05m,55.5556,54.0541,30.303,30.303,25.0,26.6667,H,54.8048,1.0617,30.303,0.0,25.8334,1.1785,ScotishPremierLeague
SC0,20/11/2005,Aberdeen,Hearts,D,4.0,3.25,1.9,3.4,3.3,1.95,2005/6,€6.45m,€30.53m,25.0,29.4118,30.7692,30.303,52.6316,51.2821,A,27.2059,3.1196,30.5361,0.3297,51.9568,0.9542,ScotishPremierLeague
SC0,26/11/2005,Celtic,Dunfermline,A,1.1,7.5,17.0,1.1,7.0,17.0,2005/6,€72.83m,€8.43m,90.9091,90.9091,13.3333,14.2857,5.8824,5.8824,H,90.9091,0.0,13.8095,0.6734,5.8824,0.0,ScotishPremierLeague
SC0,26/11/2005,Falkirk,Aberdeen,A,2.5,3.25,2.5,2.4,3.2,2.6,2005/6,€8.08m,€6.45m,40.0,41.6667,30.7692,31.25,40.0,38.4615,H,40.8333,1.1785,31.0096,0.34,39.2308,1.0879,ScotishPremierLeague
SC0,26/11/2005,Inverness C,Dundee United,D,2.1,3.2,3.2,2.1,3.2,3.1,2005/6,€8.05m,€9.25m,47.619,47.619,31.25,31.25,31.25,32.2581,H,47.619,0.0,31.25,0.0,31.754,0.7128,ScotishPremierLeague
SC0,26/11/2005,Livingston,Kilmarnock,A,2.62,3.25,2.37,2.85,3.2,2.25,2005/6,€10.08m,€6.33m,38.1679,35.0877,30.7692,31.25,42.1941,44.4444,A,36.6278,2.178,31.0096,0.34,43.3192,1.5912,ScotishPremierLeague
SC0,26/11/2005,Motherwell,Hearts,D,4.5,3.25,1.72,3.75,3.3,1.85,2005/6,€9.18m,€30.53m,22.2222,26.6667,30.7692,30.303,58.1395,54.0541,A,24.4444,3.1427,30.5361,0.3297,56.0968,2.8888,ScotishPremierLeague
SC0,27/11/2005,Hibernian,Rangers,H,3.2,3.25,2.2,3.3,3.25,2.0,2005/6,€17.43m,€77.98m,31.25,30.303,30.7692,30.7692,45.4545,50.0,A,30.7765,0.6696,30.7692,0.0,47.7272,3.2142,ScotishPremierLeague
SC0,03/12/2005,Dundee United,Hibernian,H,3.5,3.3,1.9,3.6,3.3,1.9,2005/6,€9.25m,€17.43m,28.5714,27.7778,30.303,30.303,52.6316,52.6316,A,28.1746,0.5612,30.303,0.0,52.6316,0.0,ScotishPremierLeague
SC0,03/12/2005,Dunfermline,Kilmarnock,A,2.8,3.25,2.25,3.1,3.2,2.1,2005/6,€8.43m,€6.33m,35.7143,32.2581,30.7692,31.25,44.4444,47.619,A,33.9862,2.4439,31.0096,0.34,46.0317,2.2448,ScotishPremierLeague
SC0,03/12/2005,Hearts,Livingston,H,1.22,5.0,11.0,1.25,5.0,8.75,2005/6,€30.53m,€10.08m,81.9672,80.0,20.0,20.0,9.0909,11.4286,H,80.9836,1.391,20.0,0.0,10.2598,1.653,ScotishPremierLeague
SC0,03/12/2005,Motherwell,Inverness C,A,2.2,3.25,2.9,1.95,3.3,3.4,2005/6,€9.18m,€8.05m,45.4545,51.2821,30.7692,30.303,34.4828,29.4118,H,48.3683,4.1207,30.5361,0.3297,31.9473,3.5857,ScotishPremierLeague
SC0,03/12/2005,Rangers,Falkirk,D,1.36,4.2,7.5,1.28,4.75,8.5,2005/6,€77.98m,€8.08m,73.5294,78.125,23.8095,21.0526,13.3333,11.7647,H,75.8272,3.2496,22.431,1.9494,12.549,1.1092,ScotishPremierLeague
SC0,04/12/2005,Aberdeen,Celtic,A,7.0,3.75,1.5,7.0,4.4,1.35,2005/6,€6.45m,€72.83m,14.2857,14.2857,26.6667,22.7273,66.6667,74.0741,A,14.2857,0.0,24.697,2.7856,70.3704,5.2378,ScotishPremierLeague
SC0,10/12/2005,Aberdeen,Dunfermline,D,1.5,3.75,6.0,1.65,3.5,4.5,2005/6,€6.45m,€8.43m,66.6667,60.6061,26.6667,28.5714,16.6667,22.2222,H,63.6364,4.2855,27.619,1.3468,19.4444,3.9283,ScotishPremierLeague
SC0,10/12/2005,Celtic,Hibernian,H,1.4,4.0,7.0,1.3,4.5,8.25,2005/6,€72.83m,€17.43m,71.4286,76.9231,25.0,22.2222,14.2857,12.1212,H,74.1758,3.8852,23.6111,1.9642,13.2034,1.5305,ScotishPremierLeague
SC0,10/12/2005,Falkirk,Motherwell,A,2.37,3.25,2.62,2.25,3.2,2.85,2005/6,€8.08m,€9.18m,42.1941,44.4444,30.7692,31.25,38.1679,35.0877,H,43.3192,1.5912,31.0096,0.34,36.6278,2.178,ScotishPremierLeague
SC0,10/12/2005,Hearts,Inverness C,D,1.4,4.0,7.0,1.3,4.75,7.75,2005/6,€30.53m,€8.05m,71.4286,76.9231,25.0,21.0526,14.2857,12.9032,H,74.1758,3.8852,23.0263,2.7912,13.5944,0.9776,ScotishPremierLeague
SC0,10/12/2005,Livingston,Dundee United,H,2.75,3.25,2.3,2.7,3.2,2.35,2005/6,€10.08m,€9.25m,36.3636,37.037,30.7692,31.25,43.4783,42.5532,A,36.7003,0.4762,31.0096,0.34,43.0157,0.6541,ScotishPremierLeague
SC0,11/12/2005,Kilmarnock,Rangers,A,3.6,3.3,2.0,3.6,3.3,1.9,2005/6,€6.33m,€77.98m,27.7778,27.7778,30.303,30.303,50.0,52.6316,A,27.7778,0.0,30.303,0.0,51.3158,1.8608,ScotishPremierLeague
SC0,17/12/2005,Falkirk,Kilmarnock,A,2.8,3.25,2.25,2.85,3.2,2.25,2005/6,€8.08m,€6.33m,35.7143,35.0877,30.7692,31.25,44.4444,44.4444,A,35.401,0.4431,31.0096,0.34,44.4444,0.0,ScotishPremierLeague
SC0,17/12/2005,Hibernian,Motherwell,H,1.61,3.25,5.5,1.7,3.4,4.4,2005/6,€17.43m,€9.18m,62.1118,58.8235,30.7692,29.4118,18.1818,22.7273,H,60.4677,2.3252,30.0905,0.9598,20.4545,3.2142,ScotishPremierLeague
SC0,17/12/2005,Livingston,Aberdeen,D,2.87,3.25,2.2,2.7,3.2,2.35,2005/6,€10.08m,€6.45m,34.8432,37.037,30.7692,31.25,45.4545,42.5532,A,35.9401,1.5513,31.0096,0.34,44.0038,2.0515,ScotishPremierLeague
SC0,17/12/2005,Rangers,Hearts,H,1.8,3.4,4.5,1.8,3.3,4.0,2005/6,€77.98m,€30.53m,55.5556,55.5556,29.4118,30.303,22.2222,25.0,H,55.5556,0.0,29.8574,0.6302,23.6111,1.9642,ScotishPremierLeague
SC0,18/12/2005,Inverness C,Celtic,D,8.5,4.5,1.36,7.75,4.75,1.3,2005/6,€8.05m,€72.83m,11.7647,12.9032,22.2222,21.0526,73.5294,76.9231,A,12.334,0.805,21.6374,0.827,75.2262,2.3997,ScotishPremierLeague
SC0,20/12/2005,Dundee United,Dunfermline,H,1.8,3.3,4.0,1.75,3.3,4.2,2005/6,€9.25m,€8.43m,55.5556,57.1429,30.303,30.303,25.0,23.8095,H,56.3492,1.1224,30.303,0.0,24.4048,0.8418,ScotishPremierLeague
SC0,26/12/2005,Celtic,Livingston,H,1.1,7.5,17.0,1.15,6.5,11.0,2005/6,€72.83m,€10.08m,90.9091,86.9565,13.3333,15.3846,5.8824,9.0909,H,88.9328,2.7949,14.359,1.4505,7.4866,2.2688,ScotishPremierLeague
SC0,26/12/2005,Dunfermline,Rangers,D,9.0,4.33,1.36,7.75,4.75,1.3,2005/6,€8.43m,€77.98m,11.1111,12.9032,23.0947,21.0526,73.5294,76.9231,A,12.0072,1.2672,22.0736,1.444,75.2262,2.3997,ScotishPremierLeague
SC0,26/12/2005,Hearts,Falkirk,H,1.3,4.5,9.0,1.3,4.75,7.75,2005/6,€30.53m,€8.08m,76.9231,76.9231,22.2222,21.0526,11.1111,12.9032,H,76.9231,0.0,21.6374,0.827,12.0072,1.2672,ScotishPremierLeague
SC0,26/12/2005,Inverness C,Hibernian,H,3.2,3.2,2.1,3.0,3.2,2.15,2005/6,€8.05m,€17.43m,31.25,33.3333,31.25,31.25,47.619,46.5116,A,32.2917,1.4731,31.25,0.0,47.0653,0.7831,ScotishPremierLeague
SC0,26/12/2005,Kilmarnock,Dundee United,H,1.83,3.3,3.8,1.75,3.4,4.1,2005/6,€6.33m,€9.25m,54.6448,57.1429,30.303,29.4118,26.3158,24.3902,H,55.8938,1.7664,29.8574,0.6302,25.353,1.3616,ScotishPremierLeague
SC0,26/12/2005,Motherwell,Aberdeen,H,2.3,3.25,2.75,2.25,3.2,2.85,2005/6,€9.18m,€6.45m,43.4783,44.4444,30.7692,31.25,36.3636,35.0877,H,43.9613,0.6831,31.0096,0.34,35.7256,0.9022,ScotishPremierLeague
SC0,31/12/2005,Aberdeen,Inverness C,D,2.2,3.2,3.0,2.05,3.25,3.15,2005/6,€6.45m,€8.05m,45.4545,48.7805,31.25,30.7692,33.3333,31.746,H,47.1175,2.3518,31.0096,0.34,32.5396,1.1224,ScotishPremierLeague
SC0,31/12/2005,Falkirk,Dunfermline,A,2.1,3.2,3.2,1.95,3.25,3.45,2005/6,€8.08m,€8.43m,47.619,51.2821,31.25,30.7692,31.25,28.9855,H,49.4506,2.5902,31.0096,0.34,30.1178,1.6012,ScotishPremierLeague
SC0,31/12/2005,Livingston,Motherwell,A,2.5,3.25,2.5,2.7,3.2,2.35,2005/6,€10.08m,€9.18m,40.0,37.037,30.7692,31.25,40.0,42.5532,A,38.5185,2.0952,31.0096,0.34,41.2766,1.8054,ScotishPremierLeague
SC0,31/12/2005,Rangers,Dundee United,H,1.3,4.33,9.0,1.2,5.0,13.0,2005/6,€77.98m,€9.25m,76.9231,83.3333,23.0947,20.0,11.1111,7.6923,H,80.1282,4.5327,21.5474,2.1883,9.4017,2.4175,ScotishPremierLeague
SC0,01/01/2006,Hearts,Celtic,A,3.2,3.25,2.2,2.9,3.2,2.2,2005/6,€30.53m,€72.83m,31.25,34.4828,30.7692,31.25,45.4545,45.4545,A,32.8664,2.2859,31.0096,0.34,45.4545,0.0,ScotishPremierLeague
SC0,02/01/2006,Kilmarnock,Hibernian,D,2.5,3.25,2.5,2.55,3.2,2.45,2005/6,€6.33m,€17.43m,40.0,39.2157,30.7692,31.25,40.0,40.8163,A,39.6078,0.5546,31.0096,0.34,40.4082,0.5772,ScotishPremierLeague
SC0,14/01/2006,Celtic,Kilmarnock,H,1.25,5.5,10.0,1.2,5.5,10.5,2005/6,€72.83m,€6.33m,80.0,83.3333,18.1818,18.1818,10.0,9.5238,H,81.6666,2.357,18.1818,0.0,9.7619,0.3367,ScotishPremierLeague
SC0,14/01/2006,Dunfermline,Hearts,A,5.0,3.75,1.57,5.0,3.5,1.6,2005/6,€8.43m,€30.53m,20.0,20.0,26.6667,28.5714,63.6943,62.5,A,20.0,0.0,27.619,1.3468,63.0972,0.8445,ScotishPremierLeague
SC0,14/01/2006,Hibernian,Aberdeen,A,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€17.43m,€6.45m,62.1118,62.5,28.5714,28.5714,20.0,20.0,H,62.3059,0.2745,28.5714,0.0,20.0,0.0,ScotishPremierLeague
SC0,14/01/2006,Inverness C,Livingston,H,1.66,3.5,4.5,1.7,3.3,4.5,2005/6,€8.05m,€10.08m,60.241,58.8235,28.5714,30.303,22.2222,22.2222,H,59.5322,1.0023,29.4372,1.2244,22.2222,0.0,ScotishPremierLeague
SC0,15/01/2006,Dundee United,Falkirk,H,1.9,3.25,3.6,2.0,3.2,3.35,2005/6,€9.25m,€8.08m,52.6316,50.0,30.7692,31.25,27.7778,29.8507,H,51.3158,1.8608,31.0096,0.34,28.8142,1.4658,ScotishPremierLeague
SC0,15/01/2006,Motherwell,Rangers,A,5.5,3.6,1.61,5.5,3.5,1.55,2005/6,€9.18m,€77.98m,18.1818,18.1818,27.7778,28.5714,62.1118,64.5161,A,18.1818,0.0,28.1746,0.5612,63.314,1.7001,ScotishPremierLeague
SC0,21/01/2006,Dundee United,Aberdeen,D,2.3,3.25,2.75,2.5,3.2,2.5,2005/6,€9.25m,€6.45m,43.4783,40.0,30.7692,31.25,36.3636,40.0,H,41.7391,2.4595,31.0096,0.34,38.1818,2.5713,ScotishPremierLeague
SC0,21/01/2006,Falkirk,Inverness C,A,2.87,3.2,2.25,2.85,3.2,2.25,2005/6,€8.08m,€8.05m,34.8432,35.0877,31.25,31.25,44.4444,44.4444,A,34.9655,0.1729,31.25,0.0,44.4444,0.0,ScotishPremierLeague
SC0,21/01/2006,Hibernian,Dunfermline,H,1.5,3.75,6.0,1.45,3.75,6.5,2005/6,€17.43m,€8.43m,66.6667,68.9655,26.6667,26.6667,16.6667,15.3846,H,67.8161,1.6255,26.6667,0.0,16.0256,0.9066,ScotishPremierLeague
SC0,21/01/2006,Kilmarnock,Hearts,H,3.6,3.25,1.9,3.45,3.25,1.95,2005/6,€6.33m,€30.53m,27.7778,28.9855,30.7692,30.7692,52.6316,51.2821,A,28.3816,0.854,30.7692,0.0,51.9568,0.9542,ScotishPremierLeague
SC0,21/01/2006,Rangers,Livingston,H,1.14,6.5,13.0,1.13,6.5,14.0,2005/6,€77.98m,€10.08m,87.7193,88.4956,15.3846,15.3846,7.6923,7.1429,H,88.1074,0.5489,15.3846,0.0,7.4176,0.3885,ScotishPremierLeague
SC0,22/01/2006,Motherwell,Celtic,A,7.5,4.33,1.4,7.75,4.75,1.3,2005/6,€9.18m,€72.83m,13.3333,12.9032,23.0947,21.0526,71.4286,76.9231,A,13.1182,0.3041,22.0736,1.444,74.1758,3.8852,ScotishPremierLeague
SC0,28/01/2006,Aberdeen,Kilmarnock,D,2.37,3.25,2.62,2.25,3.2,2.85,2005/6,€6.45m,€6.33m,42.1941,44.4444,30.7692,31.25,38.1679,35.0877,H,43.3192,1.5912,31.0096,0.34,36.6278,2.178,ScotishPremierLeague
SC0,28/01/2006,Celtic,Dundee United,D,1.16,6.5,15.0,1.17,5.5,13.0,2005/6,€72.83m,€9.25m,86.2069,85.4701,15.3846,18.1818,6.6667,7.6923,H,85.8385,0.521,16.7832,1.9779,7.1795,0.7252,ScotishPremierLeague
SC0,28/01/2006,Dunfermline,Motherwell,D,3.0,3.2,2.2,2.75,3.2,2.3,2005/6,€8.43m,€9.18m,33.3333,36.3636,31.25,31.25,45.4545,43.4783,A,34.8484,2.1427,31.25,0.0,44.4664,1.3974,ScotishPremierLeague
SC0,28/01/2006,Hearts,Hibernian,H,2.0,3.2,3.5,1.75,3.4,4.1,2005/6,€30.53m,€17.43m,50.0,57.1429,31.25,29.4118,28.5714,24.3902,H,53.5714,5.0508,30.3309,1.2998,26.4808,2.9566,ScotishPremierLeague
SC0,28/01/2006,Livingston,Falkirk,A,2.4,3.25,2.62,2.2,3.2,2.9,2005/6,€10.08m,€8.08m,41.6667,45.4545,30.7692,31.25,38.1679,34.4828,H,43.5606,2.6784,31.0096,0.34,36.3254,2.6058,ScotishPremierLeague
SC0,29/01/2006,Inverness C,Rangers,A,6.0,3.6,1.57,5.0,3.5,1.6,2005/6,€8.05m,€77.98m,16.6667,20.0,27.7778,28.5714,63.6943,62.5,A,18.3334,2.357,28.1746,0.5612,63.0972,0.8445,ScotishPremierLeague
SC0,07/02/2006,Dundee United,Hearts,D,4.0,3.5,1.72,4.1,3.4,1.75,2005/6,€9.25m,€30.53m,25.0,24.3902,28.5714,29.4118,58.1395,57.1429,A,24.6951,0.4312,28.9916,0.5943,57.6412,0.7047,ScotishPremierLeague
SC0,08/02/2006,Aberdeen,Rangers,H,4.5,3.6,1.61,5.0,3.5,1.6,2005/6,€6.45m,€77.98m,22.2222,20.0,27.7778,28.5714,62.1118,62.5,A,21.1111,1.5713,28.1746,0.5612,62.3059,0.2745,ScotishPremierLeague
SC0,08/02/2006,Celtic,Falkirk,H,1.16,5.5,13.0,1.13,6.5,14.0,2005/6,€72.83m,€8.08m,86.2069,88.4956,18.1818,15.3846,7.6923,7.1429,H,87.3512,1.6184,16.7832,1.9779,7.4176,0.3885,ScotishPremierLeague
SC0,08/02/2006,Dunfermline,Inverness C,D,2.87,3.2,2.2,2.85,3.15,2.25,2005/6,€8.43m,€8.05m,34.8432,35.0877,31.25,31.746,45.4545,44.4444,A,34.9655,0.1729,31.498,0.3507,44.9494,0.7142,ScotishPremierLeague
SC0,08/02/2006,Hibernian,Livingston,H,1.3,4.33,9.0,1.35,4.5,6.75,2005/6,€17.43m,€10.08m,76.9231,74.0741,23.0947,22.2222,11.1111,14.8148,H,75.4986,2.0145,22.6585,0.617,12.963,2.6189,ScotishPremierLeague
SC0,08/02/2006,Kilmarnock,Motherwell,H,2.0,3.25,3.25,1.95,3.3,3.4,2005/6,€6.33m,€9.18m,50.0,51.2821,30.7692,30.303,30.7692,29.4118,H,50.641,0.9066,30.5361,0.3297,30.0905,0.9598,ScotishPremierLeague
SC0,11/02/2006,Falkirk,Hibernian,D,4.2,3.5,1.72,4.1,3.4,1.75,2005/6,€8.08m,€17.43m,23.8095,24.3902,28.5714,29.4118,58.1395,57.1429,A,24.0998,0.4106,28.9916,0.5943,57.6412,0.7047,ScotishPremierLeague
SC0,11/02/2006,Hearts,Aberdeen,A,1.44,4.0,6.0,1.4,4.0,7.0,2005/6,€30.53m,€6.45m,69.4444,71.4286,25.0,25.0,16.6667,14.2857,H,70.4365,1.403,25.0,0.0,15.4762,1.6836,ScotishPremierLeague
SC0,11/02/2006,Inverness C,Kilmarnock,D,2.25,3.25,2.8,2.1,3.2,3.1,2005/6,€8.05m,€6.33m,44.4444,47.619,30.7692,31.25,35.7143,32.2581,H,46.0317,2.2448,31.0096,0.34,33.9862,2.4439,ScotishPremierLeague
SC0,11/02/2006,Livingston,Dunfermline,A,2.3,3.25,2.75,2.3,3.25,2.7,2005/6,€10.08m,€8.43m,43.4783,43.4783,30.7692,30.7692,36.3636,37.037,H,43.4783,0.0,30.7692,0.0,36.7003,0.4762,ScotishPremierLeague
SC0,11/02/2006,Motherwell,Dundee United,H,2.1,3.2,3.2,1.85,3.3,3.75,2005/6,€9.18m,€9.25m,47.619,54.0541,31.25,30.303,31.25,26.6667,H,50.8366,4.5503,30.7765,0.6696,28.9584,3.2409,ScotishPremierLeague
SC0,12/02/2006,Rangers,Celtic,A,2.5,3.25,2.5,2.5,3.2,2.5,2005/6,€77.98m,€72.83m,40.0,40.0,30.7692,31.25,40.0,40.0,No Consensus,40.0,0.0,31.0096,0.34,40.0,0.0,ScotishPremierLeague
SC0,18/02/2006,Aberdeen,Falkirk,H,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€6.45m,€8.08m,62.1118,62.5,28.5714,28.5714,20.0,20.0,H,62.3059,0.2745,28.5714,0.0,20.0,0.0,ScotishPremierLeague
SC0,18/02/2006,Dundee United,Inverness C,A,2.37,3.25,2.62,2.4,3.2,2.6,2005/6,€9.25m,€8.05m,42.1941,41.6667,30.7692,31.25,38.1679,38.4615,H,41.9304,0.3729,31.0096,0.34,38.3147,0.2076,ScotishPremierLeague
SC0,18/02/2006,Hearts,Motherwell,H,1.53,3.75,5.5,1.5,3.75,5.75,2005/6,€30.53m,€9.18m,65.3595,66.6667,26.6667,26.6667,18.1818,17.3913,H,66.0131,0.9243,26.6667,0.0,17.7865,0.559,ScotishPremierLeague
SC0,18/02/2006,Kilmarnock,Livingston,H,1.36,4.0,7.5,1.45,4.0,5.9,2005/6,€6.33m,€10.08m,73.5294,68.9655,25.0,25.0,13.3333,16.9492,H,71.2474,3.2272,25.0,0.0,15.1412,2.5568,ScotishPremierLeague
SC0,18/02/2006,Rangers,Hibernian,H,1.61,3.6,5.5,1.55,3.6,5.4,2005/6,€77.98m,€17.43m,62.1118,64.5161,27.7778,27.7778,18.1818,18.5185,H,63.314,1.7001,27.7778,0.0,18.3502,0.2381,ScotishPremierLeague
SC0,19/02/2006,Dunfermline,Celtic,A,9.5,4.5,1.33,8.5,4.5,1.3,2005/6,€8.43m,€72.83m,10.5263,11.7647,22.2222,22.2222,75.188,76.9231,A,11.1455,0.8757,22.2222,0.0,76.0556,1.2269,ScotishPremierLeague
SC0,25/02/2006,Dunfermline,Dundee United,D,2.37,3.2,2.62,2.55,3.2,2.45,2005/6,€8.43m,€9.25m,42.1941,39.2157,31.25,31.25,38.1679,40.8163,H,40.7049,2.106,31.25,0.0,39.4921,1.8727,ScotishPremierLeague
SC0,04/03/2006,Celtic,Aberdeen,H,1.2,5.5,11.0,1.2,5.0,13.0,2005/6,€72.83m,€6.45m,83.3333,83.3333,18.1818,20.0,9.0909,7.6923,H,83.3333,0.0,19.0909,1.2857,8.3916,0.989,ScotishPremierLeague
SC0,04/03/2006,Falkirk,Rangers,A,6.0,4.0,1.44,7.0,4.0,1.4,2005/6,€8.08m,€77.98m,16.6667,14.2857,25.0,25.0,69.4444,71.4286,A,15.4762,1.6836,25.0,0.0,70.4365,1.403,ScotishPremierLeague
SC0,04/03/2006,Hibernian,Dundee United,H,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€17.43m,€9.25m,62.1118,62.5,28.5714,28.5714,20.0,20.0,H,62.3059,0.2745,28.5714,0.0,20.0,0.0,ScotishPremierLeague
SC0,04/03/2006,Inverness C,Motherwell,A,1.9,3.4,3.5,1.95,3.3,3.4,2005/6,€8.05m,€9.18m,52.6316,51.2821,29.4118,30.303,28.5714,29.4118,H,51.9568,0.9542,29.8574,0.6302,28.9916,0.5943,ScotishPremierLeague
SC0,04/03/2006,Kilmarnock,Dunfermline,H,1.5,3.5,6.5,1.5,3.6,6.0,2005/6,€6.33m,€8.43m,66.6667,66.6667,28.5714,27.7778,15.3846,16.6667,H,66.6667,0.0,28.1746,0.5612,16.0256,0.9066,ScotishPremierLeague
SC0,05/03/2006,Livingston,Hearts,A,8.0,4.2,1.4,7.0,4.0,1.4,2005/6,€10.08m,€30.53m,12.5,14.2857,23.8095,25.0,71.4286,71.4286,A,13.3928,1.2627,24.4048,0.8418,71.4286,0.0,ScotishPremierLeague
SC0,11/03/2006,Dundee United,Livingston,H,1.57,3.6,5.0,1.6,3.5,5.0,2005/6,€9.25m,€10.08m,63.6943,62.5,27.7778,28.5714,20.0,20.0,H,63.0972,0.8445,28.1746,0.5612,20.0,0.0,ScotishPremierLeague
SC0,11/03/2006,Dunfermline,Aberdeen,H,3.0,3.25,2.1,2.9,3.2,2.2,2005/6,€8.43m,€6.45m,33.3333,34.4828,30.7692,31.25,47.619,45.4545,A,33.908,0.8128,31.0096,0.34,46.5368,1.5305,ScotishPremierLeague
SC0,11/03/2006,Inverness C,Hearts,D,3.75,3.1,1.9,4.1,3.4,1.75,2005/6,€8.05m,€30.53m,26.6667,24.3902,32.2581,29.4118,52.6316,57.1429,A,25.5284,1.6097,30.835,2.0126,54.8872,3.19,ScotishPremierLeague
SC0,11/03/2006,Motherwell,Falkirk,H,1.72,3.25,4.33,1.65,3.4,4.75,2005/6,€9.18m,€8.08m,58.1395,60.6061,30.7692,29.4118,23.0947,21.0526,H,59.3728,1.7441,30.0905,0.9598,22.0736,1.444,ScotishPremierLeague
SC0,11/03/2006,Rangers,Kilmarnock,H,1.36,4.33,6.5,1.4,4.0,7.0,2005/6,€77.98m,€6.33m,73.5294,71.4286,23.0947,25.0,15.3846,14.2857,H,72.479,1.4855,24.0474,1.3473,14.8352,0.777,ScotishPremierLeague
SC0,12/03/2006,Hibernian,Celtic,A,6.5,3.75,1.53,7.0,4.0,1.4,2005/6,€17.43m,€72.83m,15.3846,14.2857,26.6667,25.0,65.3595,71.4286,A,14.8352,0.777,25.8334,1.1785,68.394,4.2915,ScotishPremierLeague
SC0,18/03/2006,Aberdeen,Livingston,H,1.44,3.75,6.5,1.4,4.0,6.9,2005/6,€6.45m,€10.08m,69.4444,71.4286,26.6667,25.0,15.3846,14.4928,H,70.4365,1.403,25.8334,1.1785,14.9387,0.6306,ScotishPremierLeague
