Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
E0,19/06/2020,Tottenham,Man United,D,3.0,3.4,2.37,2.95,3.4,2.4,2019/20,€806.80m,€670.45m,3.14,3.41,2.43,3.39,3.52,2.26,3.25,3.4,2.2,2.975,0.02499999999999991,0.999949060376349,0.008403361344537785,0.004201680672268893,0.5000353082409436,3.4,0.0,1.0,0.0,0.0,0.5,2.385,0.014999999999999902,0.9999714666241031,0.0062893081761005885,0.0031446540880502027,0.5000197776986669
E0,20/06/2020,Watford,Leicester,D,3.6,3.5,2.05,3.3,3.6,2.15,2019/20,€199.60m,€411.10m,3.73,3.6,2.1,3.78,3.44,2.14,3.6,3.5,2.05,3.45,0.15000000000000013,0.9986359641585719,0.04347826086956525,0.021739130434782705,0.5009451795841209,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,2.0999999999999996,0.050000000000000044,0.9995910341890979,0.023809523809523836,0.011904761904761862,0.5002834467120182
E0,20/06/2020,Brighton,Arsenal,H,3.1,3.25,2.37,3.4,3.4,2.15,2019/20,€200.78m,€607.65m,3.03,3.42,2.5,3.29,3.45,2.33,3.2,3.4,2.25,3.25,0.1499999999999999,0.9984628557283827,0.04615384615384613,0.023076923076923217,0.5010650887573965,3.325,0.07499999999999996,0.9996329539081624,0.022556390977443594,0.011278195488721776,0.5002543953869636,2.26,0.1100000000000001,0.998290438851866,0.048672566371681464,0.02433628318584069,0.501184509358603
E0,20/06/2020,West Ham,Wolves,A,3.6,3.4,2.1,3.6,3.4,2.1,2019/20,€303.60m,€320.33m,3.7,3.4,2.19,4.2,3.58,1.98,4.0,3.5,1.9,3.6,0.0,1.0,0.0,0.0,0.5,3.4,0.0,1.0,0.0,0.0,0.5,2.1,0.0,1.0,0.0,0.0,0.5
E0,20/06/2020,Bournemouth,Crystal Palace,A,2.45,3.2,3.0,2.45,3.3,2.95,2019/20,€272.18m,€189.33m,2.55,3.32,3.04,2.85,3.13,2.85,2.7,3.1,2.75,2.45,0.0,1.0,0.0,0.0,0.5,3.25,0.04999999999999982,0.9998292601233935,0.01538461538461533,0.007692307692307887,0.5001183431952664,2.975,0.02499999999999991,0.999949060376349,0.008403361344537785,0.004201680672268893,0.5000353082409436
E0,21/06/2020,Newcastle,Sheffield United,H,3.3,3.1,2.37,3.3,3.2,2.3,2019/20,€252.48m,€138.60m,3.39,3.16,2.43,3.31,3.13,2.5,3.3,3.0,2.4,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.1500000000000004,0.050000000000000044,0.9998182469603429,0.015873015873015886,0.00793650793650813,0.5001259763164526,2.335,0.03500000000000014,0.9998379223518595,0.01498929336188443,0.007494646680942241,0.5001123394577444
E0,21/06/2020,Aston Villa,Chelsea,A,6.0,4.5,1.5,5.75,4.1,1.57,2019/20,€231.70m,€705.85m,6.23,4.72,1.53,7.25,4.61,1.49,6.75,4.75,1.44,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414,4.3,0.20000000000000018,0.9984389230256236,0.046511627906976785,0.023255813953488413,0.5010816657652786,1.5350000000000001,0.03500000000000003,0.9996249393429236,0.02280130293159611,0.01140065146579805,0.5002599497076892
E0,21/06/2020,Everton,Liverpool,D,6.0,4.2,1.55,5.5,4.25,1.57,2019/20,€420.55m,€1.00bn,5.9,4.37,1.6,6.04,4.05,1.63,5.75,3.9,1.61,5.75,0.25,0.9986359641585719,0.043478260869565216,0.021739130434782705,0.5009451795841209,4.225,0.02499999999999991,0.9999747434708205,0.0059171597633135885,0.002958579881656931,0.5000175063898323,1.56,0.010000000000000009,0.9999703586266963,0.006410256410256416,0.0032051282051281937,0.5000205456936226
E0,22/06/2020,Man City,Burnley,H,1.12,9.0,15.0,1.15,9.0,15.0,2019/20,€1.05bn,€163.88m,1.13,9.32,20.02,1.13,9.76,28.4,1.12,9.0,23.0,1.135,0.014999999999999902,0.9998740065461803,0.013215859030836918,0.0066079295154184425,0.5000873294649615,9.0,0.0,1.0,0.0,0.0,0.5,15.0,0.0,1.0,0.0,0.0,0.5
E0,23/06/2020,Leicester,Brighton,D,1.6,4.0,5.75,1.65,3.9,5.25,2019/20,€411.10m,€200.78m,1.64,4.07,5.8,1.65,3.99,6.02,1.61,3.9,5.75,1.625,0.02499999999999991,0.9998292601233935,0.01538461538461533,0.007692307692307887,0.5001183431952664,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,5.5,0.25,0.9985090989176322,0.045454545454545456,0.022727272727272707,0.5010330578512396
E0,23/06/2020,Tottenham,West Ham,H,1.66,4.0,5.0,1.65,4.1,5.0,2019/20,€806.80m,€303.60m,1.68,4.12,5.22,1.56,4.19,6.86,1.55,4.2,6.0,1.6549999999999998,0.0050000000000000044,0.9999934160091841,0.0030211480362537795,0.0015105740181269312,0.5000045636677284,4.05,0.04999999999999982,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,5.0,0.0,1.0,0.0,0.0,0.5
E0,24/06/2020,Man United,Sheffield United,H,1.4,4.5,8.5,1.42,4.5,8.0,2019/20,€670.45m,€138.60m,1.4,4.47,9.32,1.37,5.0,10.32,1.33,5.0,9.5,1.41,0.010000000000000009,0.9999637164343959,0.0070921985815602905,0.0035460992907800915,0.50002514964036,4.5,0.0,1.0,0.0,0.0,0.5,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732
E0,24/06/2020,Newcastle,Aston Villa,D,2.3,3.3,3.2,2.3,3.3,3.25,2019/20,€252.48m,€231.70m,2.35,3.39,3.22,2.4,3.45,3.17,2.3,3.3,3.2,2.3,0.0,1.0,0.0,0.0,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577
E0,24/06/2020,Norwich,Everton,A,3.9,3.6,1.9,3.75,3.7,1.95,2019/20,€145.33m,€420.55m,4.06,3.76,1.93,4.48,3.62,1.91,4.5,3.6,1.83,3.825,0.07499999999999996,0.9997226475394071,0.019607843137254888,0.009803921568627416,0.5001922337562476,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149,1.9249999999999998,0.025000000000000022,0.9998783322990061,0.012987012987013,0.006493506493506329,0.5000843312531624
E0,24/06/2020,Wolves,Bournemouth,H,1.55,4.0,6.0,1.57,4.1,6.0,2019/20,€320.33m,€272.18m,1.6,4.09,6.21,1.59,3.83,7.43,1.55,4.0,6.0,1.56,0.010000000000000009,0.9999703586266963,0.006410256410256416,0.0032051282051281937,0.5000205456936226,4.05,0.04999999999999982,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,6.0,0.0,1.0,0.0,0.0,0.5
E0,24/06/2020,Liverpool,Crystal Palace,H,1.22,6.5,13.0,1.22,6.25,14.0,2019/20,€1.00bn,€189.33m,1.25,6.42,13.96,1.3,5.85,11.67,1.25,5.75,12.0,1.22,0.0,1.0,0.0,0.0,0.5,6.375,0.125,0.9997226475394071,0.0196078431372549,0.009803921568627416,0.5001922337562476,13.5,0.5,0.9990102708804813,0.037037037037037035,0.0185185185185186,0.5006858710562414
E0,25/06/2020,Burnley,Watford,H,3.0,3.25,2.45,2.95,3.2,2.5,2019/20,€163.88m,€199.60m,3.09,3.25,2.51,3.72,3.33,2.2,3.5,3.3,2.15,2.975,0.02499999999999991,0.999949060376349,0.008403361344537785,0.004201680672268893,0.5000353082409436,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577,2.475,0.02499999999999991,0.999926399368686,0.010101010101010065,0.005050505050504972,0.5000510152025305
E0,25/06/2020,Southampton,Arsenal,A,2.6,3.5,2.62,2.65,3.4,2.65,2019/20,€210.75m,€607.65m,2.69,3.53,2.67,2.7,3.65,2.65,2.62,3.5,2.55,2.625,0.02499999999999991,0.9999345706643479,0.00952380952380949,0.004761904761904745,0.5000453514739229,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,2.635,0.014999999999999902,0.9999766241093003,0.005692599620493322,0.002846299810246533,0.5000162028452196
E0,25/06/2020,Chelsea,Man City,H,4.0,4.0,1.8,4.1,4.0,1.8,2019/20,€705.85m,€1.05bn,4.1,4.24,1.82,4.29,3.96,1.85,4.2,4.0,1.8,4.05,0.04999999999999982,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,4.0,0.0,1.0,0.0,0.0,0.5,1.8,0.0,1.0,0.0,0.0,0.5
E0,27/06/2020,Aston Villa,Wolves,A,4.6,3.7,1.75,4.75,3.6,1.78,2019/20,€231.70m,€320.33m,4.98,3.81,1.76,4.61,3.48,1.93,4.5,3.5,1.85,4.675,0.07500000000000018,0.9998143382369136,0.01604278074866314,0.008021390374331583,0.5001286854070749,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149,1.7650000000000001,0.015000000000000013,0.9999478993825787,0.008498583569405107,0.004249291784702569,0.5000361129613431
E0,28/06/2020,Watford,Southampton,A,2.5,3.3,2.87,2.5,3.3,2.9,2019/20,€199.60m,€210.75m,2.51,3.39,2.96,2.41,3.28,3.31,2.4,3.25,3.1,2.5,0.0,1.0,0.0,0.0,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,2.885,0.014999999999999902,0.9999804998755459,0.005199306759098753,0.0025996533795491494,0.5000135163953875
E0,29/06/2020,Crystal Palace,Burnley,A,2.25,3.2,3.4,2.25,3.2,3.4,2019/20,€189.33m,€163.88m,2.37,3.18,3.41,2.06,3.18,4.5,2.0,3.2,4.2,2.25,0.0,1.0,0.0,0.0,0.5,3.2,0.0,1.0,0.0,-2.220446049250313e-16,0.5,3.4,0.0,1.0,0.0,0.0,0.5
E0,30/06/2020,Brighton,Man United,A,6.0,3.8,1.61,6.0,3.8,1.62,2019/20,€200.78m,€670.45m,6.61,3.92,1.62,7.42,4.14,1.54,6.5,4.2,1.53,6.0,0.0,1.0,0.0,0.0,0.5,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,1.6150000000000002,0.0050000000000000044,0.999993085827787,0.0030959752321981448,0.001547987616099089,0.5000047925313192
E0,01/07/2020,Arsenal,Norwich,H,1.44,4.75,7.0,1.45,4.75,6.5,2019/20,€607.65m,€145.33m,1.46,4.85,7.42,1.47,4.89,7.05,1.45,4.75,6.5,1.4449999999999998,0.0050000000000000044,0.9999913632624142,0.003460207612456751,0.0017301038062282892,0.5000059865183607,4.75,0.0,1.0,0.0,0.0,0.5,6.75,0.25,0.9990102708804813,0.037037037037037035,0.0185185185185186,0.5006858710562414
E0,01/07/2020,Bournemouth,Newcastle,A,2.4,3.1,3.2,2.3,3.25,3.2,2019/20,€272.18m,€252.48m,2.47,3.23,3.25,2.2,3.22,3.88,2.15,3.2,3.75,2.3499999999999996,0.050000000000000044,0.9996734260048916,0.021276595744680875,0.010638297872340496,0.5002263467632414,3.175,0.07499999999999996,0.9995974498364508,0.023622047244094474,0.011811023622047223,0.5002790005580011,3.2,0.0,1.0,0.0,-2.220446049250313e-16,0.5
E0,01/07/2020,Everton,Leicester,H,2.5,3.3,2.9,2.5,3.3,2.85,2019/20,€420.55m,€411.10m,2.59,3.36,2.96,2.64,3.25,2.99,2.55,3.25,2.87,2.5,0.0,1.0,0.0,0.0,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,2.875,0.02499999999999991,0.9999454550766408,0.008695652173913012,0.004347826086956497,0.5000378071833649
E0,01/07/2020,West Ham,Chelsea,H,5.5,4.33,1.57,5.25,4.2,1.62,2019/20,€303.60m,€705.85m,5.71,4.41,1.61,7.15,4.78,1.48,6.5,4.75,1.44,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196,4.265000000000001,0.06499999999999995,0.9998324478523544,0.015240328253223901,0.007620164126612039,0.500116133802633,1.5950000000000002,0.025000000000000022,0.9998227766385538,0.015673981191222583,0.00783699059561127,0.5001228368431914
E0,02/07/2020,Sheffield United,Tottenham,H,4.2,3.4,1.95,4.2,3.4,1.95,2019/20,€138.60m,€806.80m,4.17,3.49,2.01,4.66,3.7,1.83,4.75,3.75,1.75,4.2,0.0,1.0,0.0,0.0,0.5,3.4,0.0,1.0,0.0,0.0,0.5,1.95,0.0,1.0,0.0,0.0,0.5
E0,02/07/2020,Man City,Liverpool,H,2.05,3.9,3.3,2.05,3.8,3.3,2019/20,€1.05bn,€1.00bn,2.08,4.01,3.42,2.05,3.79,3.59,1.95,3.8,3.6,2.05,0.0,1.0,0.0,0.0,0.5,3.8499999999999996,0.050000000000000044,0.9998783322990061,0.012987012987013,0.006493506493506329,0.5000843312531624,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5
E0,04/07/2020,Norwich,Brighton,A,3.3,3.4,2.2,3.3,3.3,2.25,2019/20,€145.33m,€200.78m,3.47,3.38,2.24,3.41,3.25,2.33,3.5,3.3,2.15,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.3499999999999996,0.050000000000000044,0.9998393017810485,0.014925373134328374,0.00746268656716409,0.5001113833815994,2.225,0.02499999999999991,0.9999089303498085,0.011235955056179735,0.00561797752808979,0.5000631233430123
E0,04/07/2020,Leicester,Crystal Palace,H,1.66,3.6,5.75,1.65,3.6,6.0,2019/20,€411.10m,€189.33m,1.68,3.66,6.08,1.66,3.86,5.85,1.61,3.7,6.0,1.6549999999999998,0.0050000000000000044,0.9999934160091841,0.0030211480362537795,0.0015105740181269312,0.5000045636677284,3.6,0.0,1.0,0.0,0.0,0.5,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414
E0,04/07/2020,Man United,Bournemouth,H,1.16,7.5,17.0,1.17,7.0,18.0,2019/20,€670.45m,€272.18m,1.17,7.66,18.7,1.19,7.81,16.0,1.18,7.5,13.0,1.165,0.0050000000000000044,0.9999867127827923,0.004291845493562235,0.0021459227467810482,0.5000092099688702,7.25,0.25,0.9991421039919088,0.034482758620689655,0.01724137931034475,0.5005945303210463,17.5,0.5,0.9994110647387552,0.02857142857142857,0.014285714285714235,0.5004081632653061
E0,04/07/2020,Wolves,Arsenal,A,2.25,3.4,3.25,2.25,3.25,3.4,2019/20,€320.33m,€607.65m,2.28,3.33,3.43,2.4,3.21,3.32,2.3,3.25,3.2,2.25,0.0,1.0,0.0,0.0,0.5,3.325,0.07499999999999996,0.9996329539081624,0.022556390977443594,0.011278195488721776,0.5002543953869636,3.325,0.07499999999999996,0.9996329539081624,0.022556390977443594,0.011278195488721776,0.5002543953869636
E0,04/07/2020,Chelsea,Watford,H,1.4,4.75,8.0,1.42,4.5,8.0,2019/20,€705.85m,€199.60m,1.43,4.6,8.69,1.37,5.16,9.16,1.33,5.25,8.5,1.41,0.010000000000000009,0.9999637164343959,0.0070921985815602905,0.0035460992907800915,0.50002514964036,4.625,0.125,0.9994730201859837,0.02702702702702703,0.013513513513513598,0.5003652300949598,8.0,0.0,1.0,0.0,0.0,0.5
E0,05/07/2020,Burnley,Sheffield United,D,2.9,3.0,2.7,2.9,2.95,2.75,2019/20,€163.88m,€138.60m,2.96,3.0,2.79,3.21,2.95,2.64,3.1,2.9,2.6,2.9,0.0,1.0,0.0,0.0,0.5,2.975,0.02499999999999991,0.999949060376349,0.008403361344537785,0.004201680672268893,0.5000353082409436,2.725,0.02499999999999991,0.9999392847706551,0.009174311926605472,0.004587155963302836,0.5000420839996633
E0,05/07/2020,Newcastle,West Ham,D,2.6,3.3,2.75,2.65,3.25,2.75,2019/20,€252.48m,€303.60m,2.72,3.31,2.77,2.75,3.43,2.66,2.7,3.4,2.6,2.625,0.02499999999999991,0.9999345706643479,0.00952380952380949,0.004761904761904745,0.5000453514739229,3.275,0.02499999999999991,0.9999579654725078,0.007633587786259515,0.003816793893129722,0.5000291358312454,2.75,0.0,1.0,0.0,0.0,0.5
E0,05/07/2020,Liverpool,Aston Villa,H,1.33,5.5,8.5,1.34,5.5,8.25,2019/20,€1.00bn,€231.70m,1.35,5.51,8.94,1.18,8.0,15.87,1.18,7.5,13.0,1.335,0.0050000000000000044,0.9999898813392405,0.0037453183520599286,0.001872659176029856,0.5000070137047792,5.5,0.0,1.0,0.0,0.0,0.5,8.375,0.125,0.9998393017810485,0.014925373134328358,0.00746268656716409,0.5001113833815994
E0,05/07/2020,Southampton,Man City,H,8.5,6.0,1.3,8.5,5.5,1.33,2019/20,€210.75m,€1.05bn,9.17,5.61,1.34,8.93,5.99,1.32,9.0,5.75,1.3,8.5,0.0,1.0,0.0,0.0,0.5,5.75,0.25,0.9986359641585719,0.043478260869565216,0.021739130434782705,0.5009451795841209,1.315,0.015000000000000013,0.9999061390437954,0.011406844106463889,0.005703422053231932,0.5000650580462346
E0,06/07/2020,Tottenham,Everton,H,2.1,3.5,3.4,2.05,3.6,3.5,2019/20,€806.80m,€420.55m,2.19,3.54,3.53,2.01,3.64,3.92,1.95,3.6,3.8,2.075,0.025000000000000133,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913
E0,07/07/2020,Crystal Palace,Chelsea,A,8.5,4.5,1.4,8.0,4.5,1.42,2019/20,€189.33m,€705.85m,8.61,4.45,1.45,7.51,4.4,1.49,8.0,4.33,1.44,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732,4.5,0.0,1.0,0.0,0.0,0.5,1.41,0.010000000000000009,0.9999637164343959,0.0070921985815602905,0.0035460992907800915,0.50002514964036
E0,07/07/2020,Watford,Norwich,H,1.7,3.75,5.0,1.72,3.7,5.0,2019/20,€199.60m,€145.33m,1.77,3.75,5.05,1.8,3.74,4.8,1.7,3.8,5.0,1.71,0.010000000000000009,0.9999753308152249,0.005847953216374275,0.0029239766081869956,0.5000170992784104,3.725,0.02499999999999991,0.9999675080881122,0.00671140939597313,0.003355704697986628,0.5000225215080402,5.0,0.0,1.0,0.0,0.0,0.5
E0,07/07/2020,Arsenal,Leicester,D,2.3,3.5,3.0,2.3,3.4,3.1,2019/20,€607.65m,€411.10m,2.43,3.43,3.06,2.24,3.46,3.39,2.2,3.5,3.2,2.3,0.0,1.0,0.0,0.0,0.5,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,3.05,0.050000000000000044,0.9998061328047111,0.016393442622950834,0.008196721311475308,0.500134372480516
E0,08/07/2020,Man City,Newcastle,H,1.12,9.0,21.0,1.12,9.25,21.0,2019/20,€1.05bn,€252.48m,1.12,9.75,25.19,1.09,12.02,25.19,1.11,10.0,21.0,1.12,0.0,1.0,0.0,0.0,0.5,9.125,0.125,0.9998646331239297,0.0136986301369863,0.006849315068493178,0.500093826233815,21.0,0.0,1.0,0.0,0.0,0.5
E0,08/07/2020,Sheffield United,Wolves,H,3.8,3.2,2.1,3.9,3.0,2.15,2019/20,€138.60m,€320.33m,4.08,3.05,2.19,4.27,3.11,2.11,4.2,3.0,2.05,3.8499999999999996,0.050000000000000044,0.9998783322990061,0.012987012987013,0.006493506493506329,0.5000843312531624,3.1,0.10000000000000009,0.9992492479956566,0.03225806451612906,0.016129032258064724,0.5005202913631634,2.125,0.02499999999999991,0.9999001572094882,0.0117647058823529,0.00588235294117645,0.5000692041522491
E0,08/07/2020,West Ham,Burnley,A,2.0,3.4,3.9,2.0,3.4,3.9,2019/20,€303.60m,€163.88m,2.05,3.51,3.9,1.87,3.67,4.5,1.85,3.6,4.2,2.0,0.0,1.0,0.0,0.0,0.5,3.4,0.0,1.0,0.0,0.0,0.5,3.9,0.0,1.0,0.0,0.0,0.5
E0,08/07/2020,Brighton,Liverpool,A,6.0,4.33,1.53,5.75,4.33,1.55,2019/20,€200.78m,€1.00bn,6.08,4.3,1.58,5.95,4.07,1.62,6.0,4.1,1.57,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414,4.33,0.0,1.0,0.0,0.0,0.5,1.54,0.010000000000000009,0.9999695837160619,0.006493506493506499,0.0032467532467532756,0.5000210828132906
E0,09/07/2020,Bournemouth,Tottenham,D,5.25,3.8,1.66,5.0,4.1,1.65,2019/20,€272.18m,€806.80m,4.98,4.11,1.7,4.8,3.81,1.79,4.5,3.9,1.72,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102,3.9499999999999997,0.1499999999999999,0.9989595114657399,0.03797468354430378,0.018987341772151778,0.500721038295145,1.6549999999999998,0.0050000000000000044,0.9999934160091841,0.0030211480362537795,0.0015105740181269312,0.5000045636677284
E0,09/07/2020,Everton,Southampton,D,2.05,3.5,3.6,2.0,3.5,3.75,2019/20,€420.55m,€210.75m,2.11,3.57,3.61,2.1,3.44,3.81,2.05,3.5,3.6,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.5,0.0,1.0,0.0,0.0,0.5,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317
E0,09/07/2020,Aston Villa,Man United,A,9.0,5.25,1.33,9.25,5.25,1.33,2019/20,€231.70m,€670.45m,9.47,5.22,1.36,9.29,5.84,1.33,8.5,5.5,1.33,9.125,0.125,0.9998646331239297,0.0136986301369863,0.006849315068493178,0.500093826233815,5.25,0.0,1.0,0.0,0.0,0.5,1.33,0.0,1.0,0.0,0.0,0.5
E0,11/07/2020,Norwich,West Ham,A,3.75,3.75,1.95,3.8,3.6,1.95,2019/20,€145.33m,€303.60m,3.84,3.71,2.01,3.64,3.55,2.11,3.6,3.5,2.05,3.775,0.02499999999999991,0.9999683631071745,0.006622516556291367,0.0033112582781456013,0.5000219288627692,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,1.95,0.0,1.0,0.0,0.0,0.5
E0,11/07/2020,Watford,Newcastle,H,1.8,3.6,4.5,1.83,3.6,4.5,2019/20,€199.60m,€252.48m,1.83,3.65,4.74,1.92,3.57,4.41,1.85,3.6,4.33,1.815,0.015000000000000013,0.9999507304328823,0.008264462809917363,0.004132231404958775,0.5000341506727681,3.6,0.0,1.0,0.0,0.0,0.5,4.5,0.0,1.0,0.0,0.0,0.5
E0,11/07/2020,Liverpool,Burnley,D,1.22,6.5,12.0,1.25,6.0,11.5,2019/20,€1.00bn,€163.88m,1.27,6.37,11.79,1.23,6.82,13.07,1.2,7.0,13.0,1.2349999999999999,0.015000000000000013,0.9998935847610623,0.012145748987854263,0.006072874493927127,0.5000737596092379,6.25,0.25,0.9988455359952018,0.04,0.020000000000000018,0.5008000000000001,11.75,0.25,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414
E0,11/07/2020,Sheffield United,Chelsea,H,6.0,3.8,1.6,6.0,3.75,1.62,2019/20,€138.60m,€705.85m,6.14,3.95,1.63,5.0,3.83,1.76,4.75,3.75,1.72,6.0,0.0,1.0,0.0,0.0,0.5,3.775,0.02499999999999991,0.9999683631071745,0.006622516556291367,0.0033112582781456013,0.5000219288627692,1.61,0.010000000000000009,0.9999721711292532,0.006211180124223607,0.0031055900621117516,0.5000192893792677
E0,11/07/2020,Brighton,Man City,A,10.0,5.5,1.28,10.0,5.5,1.3,2019/20,€200.78m,€1.05bn,10.19,5.83,1.31,12.68,6.77,1.24,11.0,7.0,1.22,10.0,0.0,1.0,0.0,0.0,0.5,5.5,0.0,1.0,0.0,0.0,0.5,1.29,0.010000000000000009,0.9999566519593042,0.007751937984496131,0.003875968992248069,0.5000300462712577
E0,12/07/2020,Wolves,Everton,H,2.05,3.3,3.8,2.05,3.4,3.8,2019/20,€320.33m,€420.55m,2.06,3.3,4.15,2.12,3.21,4.07,2.05,3.2,3.9,2.05,0.0,1.0,0.0,0.0,0.5,3.3499999999999996,0.050000000000000044,0.9998393017810485,0.014925373134328374,0.00746268656716409,0.5001113833815994,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5
E0,12/07/2020,Aston Villa,Crystal Palace,H,2.25,3.3,3.3,2.25,3.3,3.3,2019/20,€231.70m,€189.33m,2.33,3.38,3.28,2.35,3.45,3.17,2.35,3.4,3.0,2.25,0.0,1.0,0.0,0.0,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5
E0,12/07/2020,Tottenham,Arsenal,H,2.62,3.4,2.7,2.65,3.4,2.65,2019/20,€806.80m,€607.65m,2.68,3.51,2.69,2.78,3.45,2.63,2.7,3.4,2.6,2.635,0.014999999999999902,0.9999766241093003,0.005692599620493322,0.002846299810246533,0.5000162028452196,3.4,0.0,1.0,0.0,0.0,0.5,2.675,0.025000000000000133,0.9999369937966904,0.009345794392523414,0.004672897196261516,0.5000436719364136
E0,12/07/2020,Bournemouth,Leicester,H,5.25,3.8,1.66,5.0,4.0,1.67,2019/20,€272.18m,€411.10m,5.24,3.83,1.72,4.52,3.9,1.81,5.0,3.8,1.7,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,1.665,0.0050000000000000044,0.9999934948587811,0.0030030030030030056,0.0015015015015014122,0.5000045090135179
E0,13/07/2020,Man United,Southampton,D,1.3,5.5,10.0,1.28,6.0,10.0,2019/20,€670.45m,€210.75m,1.28,5.99,11.75,1.28,6.34,10.55,1.25,6.0,12.0,1.29,0.010000000000000009,0.9999566519593042,0.007751937984496131,0.003875968992248069,0.5000300462712577,5.75,0.25,0.9986359641585719,0.043478260869565216,0.021739130434782705,0.5009451795841209,10.0,0.0,1.0,0.0,0.0,0.5
E0,14/07/2020,Chelsea,Norwich,H,1.12,9.5,17.0,1.13,8.75,18.5,2019/20,€705.85m,€145.33m,1.12,9.64,23.55,1.12,9.66,24.8,1.12,9.5,17.0,1.125,0.004999999999999893,0.99998575111318,0.00444444444444435,0.0022222222222221255,0.5000098765432099,9.125,0.375,0.998781393072756,0.0410958904109589,0.020547945205479534,0.5008444361043349,17.75,0.75,0.9987117514654895,0.04225352112676056,0.021126760563380254,0.5008926800238048
E0,15/07/2020,Burnley,Wolves,D,4.5,3.3,1.9,4.5,3.3,1.9,2019/20,€163.88m,€320.33m,4.74,3.37,1.93,4.6,3.42,1.93,4.5,3.25,1.9,4.5,0.0,1.0,0.0,0.0,0.5,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,1.9,0.0,1.0,0.0,2.220446049250313e-16,0.5
E0,15/07/2020,Man City,Bournemouth,H,1.14,8.5,17.0,1.16,8.0,15.5,2019/20,€1.05bn,€272.18m,1.16,8.83,15.59,1.17,8.49,14.53,1.12,9.5,17.0,1.15,0.010000000000000009,0.9999454550766408,0.008695652173913052,0.004347826086956719,0.5000378071833648,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732,16.25,0.75,0.9984628557283827,0.046153846153846156,0.023076923076922995,0.5010650887573965
