Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
N1,23/01/2021,Den Haag,FC Emmen,D,2.8,3.5,2.37,2.8,3.5,2.45,2020/21,€15.98m,€14.63m,2.94,3.58,2.45,3.39,3.56,2.21,3.25,3.5,2.1,2.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.5,0.0,1.0,0.0,0.0,0.5,2.41,0.040000000000000036,0.9998012759716273,0.016597510373443997,0.008298755186721962,0.5001377386752983
N1,23/01/2021,Vitesse,Groningen,H,1.72,3.9,4.33,1.75,4.0,4.4,2020/21,€31.50m,€34.05m,1.77,3.93,4.74,1.81,3.84,4.62,1.72,4.0,4.33,1.7349999999999999,0.015000000000000013,0.9999460820323864,0.008645533141210382,0.004322766570605152,0.500037372621648,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,4.365,0.03500000000000014,0.9999536214902396,0.008018327605956504,0.004009163802978222,0.5000321467887983
N1,23/01/2021,PSV Eindhoven,Waalwijk,H,1.12,8.0,17.0,1.13,8.5,21.0,2020/21,€204.58m,€11.63m,1.16,8.41,17.65,1.26,6.41,11.17,1.22,6.5,11.0,1.125,0.004999999999999893,0.99998575111318,0.00444444444444435,0.0022222222222221255,0.5000098765432099,8.25,0.25,0.9993375041688846,0.030303030303030304,0.015151515151515138,0.5004591368227732,19.0,2.0,0.9919924034538556,0.10526315789473684,0.05263157894736836,0.5055401662049862
N1,23/01/2021,Heracles,Heerenveen,H,2.2,3.6,3.0,2.3,3.5,3.0,2020/21,€17.58m,€30.95m,2.35,3.55,3.12,2.11,3.76,3.46,2.0,3.6,3.4,2.25,0.04999999999999982,0.9996437496778561,0.022222222222222143,0.011111111111111072,0.5002469135802469,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.0,0.0,1.0,0.0,0.0,0.5
N1,24/01/2021,For Sittard,Ajax,A,11.0,8.5,1.16,15.5,8.5,1.15,2020/21,€18.55m,€428.10m,16.3,8.72,1.16,12.07,7.73,1.21,11.0,8.5,1.16,13.25,2.25,0.9790981671667148,0.16981132075471697,0.08490566037735858,0.5144179423282307,8.5,0.0,1.0,0.0,0.0,0.5,1.1549999999999998,0.0050000000000000044,0.9999864817043627,0.004329004329004333,0.0021645021645020357,0.5000093701392404
N1,24/01/2021,Twente,VVV Venlo,A,1.57,4.0,5.75,1.6,4.33,5.25,2020/21,€28.35m,€13.73m,1.6,4.55,5.33,1.79,3.9,4.64,1.72,4.0,4.5,1.585,0.015000000000000013,0.9999353936789547,0.00946372239747635,0.004731861198738141,0.5000447810208084,4.165,0.16500000000000004,0.9988676098714759,0.039615846338535425,0.019807923169267605,0.5007847076405593,5.5,0.25,0.9985090989176322,0.045454545454545456,0.022727272727272707,0.5010330578512396
N1,24/01/2021,Utrecht,Sparta Rotterdam,H,1.61,4.0,5.0,1.67,3.8,5.25,2020/21,€46.63m,€16.43m,1.66,3.93,5.74,1.67,3.94,5.67,1.57,4.0,5.25,1.6400000000000001,0.029999999999999916,0.9997586076070468,0.018292682926829215,0.009146341463414531,0.5001673111243307,3.9,0.10000000000000009,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102
N1,24/01/2021,Feyenoord,AZ Alkmaar,A,2.37,3.5,2.8,2.3,3.6,2.95,2020/21,€108.38m,€135.53m,2.43,3.7,2.89,2.62,3.84,2.59,2.5,3.5,2.7,2.335,0.03500000000000014,0.9998379223518595,0.01498929336188443,0.007494646680942241,0.5001123394577444,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,2.875,0.07500000000000018,0.9995090461828581,0.02608695652173919,0.01304347826086949,0.5003402646502835
N1,26/01/2021,Zwolle,Heracles,D,2.5,3.6,2.62,2.45,3.4,2.85,2020/21,€17.65m,€17.58m,2.66,3.42,2.79,2.73,3.38,2.74,2.7,3.4,2.5,2.475,0.02499999999999991,0.999926399368686,0.010101010101010065,0.005050505050504972,0.5000510152025305,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,2.7350000000000003,0.11499999999999999,0.9987242851642905,0.042047531992687376,0.021023765996343924,0.500883997473338
N1,26/01/2021,FC Emmen,PSV Eindhoven,A,7.0,5.0,1.4,7.5,5.0,1.4,2020/21,€14.63m,€204.58m,7.45,5.05,1.43,7.49,5.05,1.43,7.0,5.0,1.4,7.25,0.25,0.9991421039919088,0.034482758620689655,0.01724137931034475,0.5005945303210463,5.0,0.0,1.0,0.0,0.0,0.5,1.4,0.0,1.0,0.0,2.220446049250313e-16,0.5
N1,26/01/2021,Groningen,Den Haag,H,1.4,4.75,7.5,1.45,4.75,6.75,2020/21,€34.05m,€15.98m,1.44,4.79,7.71,1.5,4.51,7.0,1.44,4.33,7.0,1.4249999999999998,0.025000000000000022,0.9997779672118908,0.017543859649122823,0.008771929824561209,0.500153893505694,4.75,0.0,1.0,0.0,0.0,0.5,7.125,0.375,0.9980008838722995,0.05263157894736842,0.026315789473684292,0.5013850415512466
N1,27/01/2021,AZ Alkmaar,Utrecht,A,1.83,3.8,3.8,1.9,3.8,3.8,2020/21,€135.53m,€46.63m,1.89,3.83,4.18,1.88,3.94,4.08,1.8,3.8,4.0,1.865,0.03499999999999992,0.9997459328856403,0.01876675603217154,0.009383378016085686,0.5001760955659853,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5
N1,27/01/2021,VVV Venlo,Vitesse,H,6.5,4.75,1.44,5.75,4.75,1.5,2020/21,€13.73m,€31.50m,6.4,4.83,1.5,7.01,4.96,1.45,7.0,5.0,1.4,6.125,0.375,0.9972943816462349,0.061224489795918366,0.030612244897959107,0.5018742190753853,4.75,0.0,1.0,0.0,0.0,0.5,1.47,0.030000000000000027,0.9996995428565172,0.02040816326530614,0.010204081632652962,0.5002082465639317
N1,27/01/2021,Waalwijk,For Sittard,A,2.6,3.4,2.55,2.65,3.5,2.6,2020/21,€11.63m,€18.55m,2.77,3.66,2.54,2.4,3.77,2.9,2.25,3.5,2.87,2.625,0.02499999999999991,0.9999345706643479,0.00952380952380949,0.004761904761904745,0.5000453514739229,3.45,0.050000000000000044,0.9998484829291058,0.014492753623188418,0.007246376811594235,0.5001050199537913,2.575,0.025000000000000133,0.9999320050095966,0.009708737864077721,0.004854368932038833,0.5000471297954567
N1,27/01/2021,Heerenveen,Feyenoord,H,4.75,4.0,1.66,4.5,4.0,1.72,2020/21,€30.95m,€108.38m,4.62,4.33,1.71,4.42,4.36,1.74,4.2,4.0,1.75,4.625,0.125,0.9994730201859837,0.02702702702702703,0.013513513513513598,0.5003652300949598,4.0,0.0,1.0,0.0,0.0,0.5,1.69,0.030000000000000027,0.9997726806243431,0.017751479289940846,0.008875739644970349,0.5001575575084907
N1,28/01/2021,Ajax,Willem II,H,1.08,11.0,21.0,1.11,10.0,21.0,2020/21,€428.10m,€21.35m,1.13,10.15,21.68,1.08,13.54,31.61,1.07,10.0,26.0,1.0950000000000002,0.015000000000000013,0.9998646331239297,0.013698630136986311,0.006849315068493178,0.500093826233815,10.5,0.5,0.998363672593813,0.047619047619047616,0.023809523809523725,0.5011337868480725,21.0,0.0,1.0,0.0,0.0,0.5
N1,28/01/2021,Sparta Rotterdam,Twente,D,2.25,3.6,3.0,2.3,3.7,2.9,2020/21,€16.43m,€28.35m,2.34,3.74,3.01,2.22,3.74,3.22,2.1,3.6,3.2,2.275,0.02499999999999991,0.9999128895013563,0.01098901098901095,0.005494505494505475,0.5000603791812583,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149,2.95,0.050000000000000044,0.999792765854127,0.016949152542372895,0.008474576271186418,0.5001436368859524
N1,30/01/2021,Heracles,Groningen,H,2.3,3.6,2.8,2.3,3.6,2.95,2020/21,€17.58m,€34.05m,2.42,3.48,3.06,2.36,3.34,3.28,2.2,3.6,2.9,2.3,0.0,1.0,0.0,0.0,0.5,3.6,0.0,1.0,0.0,0.0,0.5,2.875,0.07500000000000018,0.9995090461828581,0.02608695652173919,0.01304347826086949,0.5003402646502835
N1,30/01/2021,Utrecht,Zwolle,D,1.55,4.0,5.75,1.62,3.75,6.0,2020/21,€46.63m,€17.65m,1.59,3.99,6.57,1.56,4.14,6.74,1.5,4.0,7.0,1.585,0.03500000000000003,0.9996482311336785,0.022082018927444814,0.011041009463722551,0.500243807779956,3.875,0.125,0.9992492479956566,0.03225806451612903,0.016129032258064502,0.5005202913631636,5.875,0.125,0.999673426004892,0.02127659574468085,0.010638297872340496,0.5002263467632414
N1,30/01/2021,For Sittard,VVV Venlo,H,1.9,3.75,3.6,2.0,3.75,3.5,2020/21,€18.55m,€13.73m,2.04,3.85,3.6,2.06,3.81,3.56,2.0,3.8,3.4,1.95,0.050000000000000044,0.9995256892936492,0.025641025641025664,0.012820512820512775,0.5003287310979619,3.75,0.0,1.0,0.0,0.0,0.5,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116
N1,30/01/2021,Vitesse,Waalwijk,D,1.33,5.0,8.5,1.34,5.25,9.0,2020/21,€31.50m,€11.63m,1.37,5.33,8.66,1.36,5.61,8.55,1.33,5.0,9.0,1.335,0.0050000000000000044,0.9999898813392405,0.0037453183520599286,0.001872659176029856,0.5000070137047792,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102,8.75,0.25,0.9994110647387552,0.02857142857142857,0.014285714285714235,0.5004081632653061
N1,31/01/2021,Twente,Heerenveen,D,2.05,3.75,3.2,2.15,3.6,3.25,2020/21,€28.35m,€30.95m,2.22,3.73,3.23,2.35,3.63,3.05,2.3,3.75,2.87,2.0999999999999996,0.050000000000000044,0.9995910341890979,0.023809523809523836,0.011904761904761862,0.5002834467120182,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,3.225,0.02499999999999991,0.9999566519593042,0.007751937984496096,0.003875968992248069,0.5000300462712577
N1,31/01/2021,Feyenoord,PSV Eindhoven,H,2.8,3.5,2.4,2.85,3.6,2.4,2020/21,€108.38m,€204.58m,2.87,3.76,2.42,3.0,3.7,2.36,3.1,3.5,2.3,2.825,0.025000000000000133,0.9999435071707976,0.00884955752212394,0.004424778761062065,0.5000391573341687,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,2.4,0.0,1.0,0.0,0.0,0.5
N1,31/01/2021,Willem II,FC Emmen,H,2.0,3.75,3.5,1.95,3.8,3.6,2020/21,€21.35m,€14.63m,2.09,3.76,3.53,2.04,3.75,3.67,1.95,3.75,3.75,1.975,0.025000000000000022,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,3.775,0.02499999999999991,0.9999683631071745,0.006622516556291367,0.0033112582781456013,0.5000219288627692,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116
N1,31/01/2021,AZ Alkmaar,Ajax,A,3.9,4.0,1.8,4.0,4.1,1.8,2020/21,€135.53m,€428.10m,3.98,4.33,1.83,3.93,4.44,1.81,3.8,4.33,1.75,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,4.05,0.04999999999999982,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,1.8,0.0,1.0,0.0,0.0,0.5
N1,31/01/2021,Den Haag,Sparta Rotterdam,D,4.75,4.0,1.61,4.6,4.2,1.67,2020/21,€15.98m,€16.43m,4.91,4.34,1.68,5.19,4.18,1.67,4.5,4.0,1.65,4.675,0.07500000000000018,0.9998143382369136,0.01604278074866314,0.008021390374331583,0.5001286854070749,4.1,0.10000000000000009,0.9995708393473225,0.02439024390243905,0.012195121951219523,0.5002974419988102,1.6400000000000001,0.029999999999999916,0.9997586076070468,0.018292682926829215,0.009146341463414531,0.5001673111243307
N1,05/02/2021,For Sittard,Heracles,A,2.9,3.3,2.4,3.0,3.25,2.45,2020/21,€18.55m,€17.58m,2.93,3.38,2.56,2.82,3.47,2.6,2.7,3.3,2.55,2.95,0.050000000000000044,0.999792765854127,0.016949152542372895,0.008474576271186418,0.5001436368859524,3.275,0.02499999999999991,0.9999579654725078,0.007633587786259515,0.003816793893129722,0.5000291358312454,2.425,0.025000000000000133,0.9999233329473267,0.01030927835051552,0.005154639175257714,0.5000531406100542
N1,06/02/2021,FC Emmen,AZ Alkmaar,A,6.0,4.75,1.44,7.25,4.5,1.45,2020/21,€14.63m,€135.53m,7.15,4.77,1.47,7.66,5.36,1.4,8.5,5.25,1.33,6.625,0.625,0.9935704757706079,0.09433962264150944,0.04716981132075482,0.5044499822000712,4.625,0.125,0.9994730201859837,0.02702702702702703,0.013513513513513598,0.5003652300949598,1.4449999999999998,0.0050000000000000044,0.9999913632624142,0.003460207612456751,0.0017301038062282892,0.5000059865183607
N1,06/02/2021,Zwolle,Waalwijk,D,1.9,3.8,3.75,1.95,3.8,3.6,2020/21,€17.65m,€11.63m,1.97,3.91,3.75,1.85,3.9,4.26,1.75,4.0,4.2,1.9249999999999998,0.025000000000000022,0.9998783322990061,0.012987012987013,0.006493506493506329,0.5000843312531624,3.8,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317
N1,06/02/2021,Heerenveen,Vitesse,H,4.0,3.6,1.85,3.7,4.0,1.9,2020/21,€30.95m,€31.50m,3.83,4.17,1.89,3.24,3.7,2.23,3.25,3.6,2.1,3.85,0.1499999999999999,0.9989047442823606,0.03896103896103894,0.01948051948051943,0.500758981278462,3.8,0.19999999999999996,0.9980008838722995,0.05263157894736841,0.026315789473684292,0.5013850415512464,1.875,0.02499999999999991,0.999871756640849,0.013333333333333286,0.006666666666666821,0.5000888888888888
N1,06/02/2021,PSV Eindhoven,Twente,H,1.44,4.5,6.5,1.4,5.25,6.75,2020/21,€204.58m,€28.35m,1.43,5.05,7.38,1.47,4.92,6.81,1.44,4.5,6.5,1.42,0.020000000000000018,0.9998568991526107,0.014084507042253534,0.007042253521126529,0.5000991866693117,4.875,0.375,0.9957274520849256,0.07692307692307693,0.03846153846153855,0.5029585798816568,6.625,0.125,0.9997431860710851,0.018867924528301886,0.009433962264151052,0.5001779992880028
N1,12/02/2021,Waalwijk,FC Emmen,H,2.15,3.75,3.0,2.15,3.75,3.1,2020/21,€11.63m,€14.63m,2.25,3.64,3.23,2.28,3.61,3.21,2.15,3.75,3.0,2.15,0.0,1.0,0.0,0.0,0.5,3.75,0.0,1.0,0.0,0.0,0.5,3.05,0.050000000000000044,0.9998061328047111,0.016393442622950834,0.008196721311475308,0.500134372480516
N1,13/02/2021,Groningen,Zwolle,H,2.0,3.6,3.5,2.05,3.5,3.6,2020/21,€34.05m,€17.65m,2.09,3.55,3.73,2.2,3.45,3.52,2.1,3.5,3.4,2.025,0.02499999999999991,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116
N1,13/02/2021,Sparta Rotterdam,For Sittard,A,1.8,3.6,4.2,1.85,3.75,4.1,2020/21,€16.43m,€18.55m,1.9,3.85,4.1,1.9,3.77,4.2,1.8,3.6,4.2,1.8250000000000002,0.025000000000000022,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,4.15,0.050000000000000266,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245
N1,13/02/2021,Den Haag,PSV Eindhoven,D,11.0,6.5,1.22,9.5,6.25,1.28,2020/21,€15.98m,€204.58m,10.99,5.92,1.28,10.93,5.8,1.29,11.0,6.0,1.25,10.25,0.75,0.9961344835095797,0.07317073170731707,0.03658536585365857,0.5026769779892921,6.375,0.125,0.9997226475394071,0.0196078431372549,0.009803921568627416,0.5001922337562476,1.25,0.030000000000000027,0.9995844639313985,0.02400000000000002,0.01200000000000001,0.500288
N1,13/02/2021,Heracles,Ajax,A,9.0,5.75,1.3,8.25,5.5,1.34,2020/21,€17.58m,€428.10m,8.42,5.43,1.37,8.87,5.84,1.34,9.0,5.75,1.3,8.625,0.375,0.9986359641585719,0.043478260869565216,0.021739130434782705,0.5009451795841209,5.625,0.125,0.9996437496778561,0.022222222222222223,0.011111111111111072,0.5002469135802469,1.32,0.020000000000000018,0.9998343950590575,0.015151515151515164,0.007575757575757569,0.5001147842056933
N1,14/02/2021,AZ Alkmaar,Heerenveen,H,1.44,4.5,6.5,1.48,4.75,6.25,2020/21,€135.53m,€30.95m,1.48,4.87,6.68,1.39,5.34,7.98,1.33,4.5,8.0,1.46,0.020000000000000018,0.9998646331239297,0.013698630136986314,0.0068493150684934,0.500093826233815,4.625,0.125,0.9994730201859837,0.02702702702702703,0.013513513513513598,0.5003652300949598,6.375,0.125,0.9997226475394071,0.0196078431372549,0.009803921568627416,0.5001922337562476
N1,14/02/2021,Feyenoord,Willem II,H,1.36,5.0,8.5,1.35,5.25,8.5,2020/21,€108.38m,€21.35m,1.38,5.34,8.34,1.41,5.25,7.39,1.36,4.75,8.0,1.355,0.0050000000000000044,0.9999901778412945,0.003690036900369007,0.0018450184501843658,0.5000068081861632,5.125,0.125,0.9995708393473225,0.024390243902439025,0.012195121951219523,0.5002974419988102,8.5,0.0,1.0,0.0,0.0,0.5
N1,14/02/2021,Utrecht,VVV Venlo,H,1.28,5.5,10.0,1.3,5.5,9.75,2020/21,€46.63m,€13.73m,1.32,5.76,9.71,1.37,5.48,8.39,1.33,5.0,8.5,1.29,0.010000000000000009,0.9999566519593042,0.007751937984496131,0.003875968992248069,0.5000300462712577,5.5,0.0,1.0,0.0,0.0,0.5,9.875,0.125,0.9998844148717587,0.012658227848101266,0.006329113924050667,0.5000801153661272
N1,14/02/2021,Vitesse,Twente,A,1.7,4.0,4.75,1.72,3.9,4.75,2020/21,€31.50m,€28.35m,1.75,4.0,4.81,1.95,3.68,4.08,1.85,4.0,4.2,1.71,0.010000000000000009,0.9999753308152249,0.005847953216374275,0.0029239766081869956,0.5000170992784104,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,4.75,0.0,1.0,0.0,0.0,0.5
N1,19/02/2021,Willem II,Utrecht,A,5.75,4.75,1.5,5.5,4.4,1.55,2020/21,€21.35m,€46.63m,5.79,4.89,1.53,5.74,4.37,1.59,5.5,4.75,1.53,5.625,0.125,0.9996437496778561,0.022222222222222223,0.011111111111111072,0.5002469135802469,4.575,0.17499999999999982,0.9989442905708064,0.03825136612021854,0.0191256830601092,0.5007315835050316,1.525,0.025000000000000022,0.9998061328047111,0.016393442622950834,0.008196721311475308,0.500134372480516
N1,20/02/2021,FC Emmen,Zwolle,H,3.4,3.6,2.05,3.25,3.6,2.15,2020/21,€14.63m,€17.65m,3.55,3.77,2.08,2.96,3.59,2.43,2.75,3.6,2.4,3.325,0.07499999999999996,0.9996329539081624,0.022556390977443594,0.011278195488721776,0.5002543953869636,3.6,0.0,1.0,0.0,0.0,0.5,2.0999999999999996,0.050000000000000044,0.9995910341890979,0.023809523809523836,0.011904761904761862,0.5002834467120182
N1,20/02/2021,VVV Venlo,AZ Alkmaar,A,8.5,5.25,1.33,8.5,5.5,1.33,2020/21,€13.73m,€135.53m,8.22,5.32,1.38,7.65,5.23,1.41,7.0,5.0,1.4,8.5,0.0,1.0,0.0,0.0,0.5,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196,1.33,0.0,1.0,0.0,0.0,0.5
N1,20/02/2021,For Sittard,Den Haag,H,1.55,4.0,5.25,1.6,4.1,5.5,2020/21,€18.55m,€15.98m,1.57,4.54,5.66,1.53,4.7,6.12,1.45,4.5,6.0,1.5750000000000002,0.025000000000000022,0.9998182469603429,0.015873015873015886,0.00793650793650813,0.5001259763164526,4.05,0.04999999999999982,0.9998900524545516,0.012345679012345635,0.006172839506172867,0.500076207895138,5.375,0.125,0.9996098363678071,0.023255813953488372,0.011627906976744207,0.5002704164413196
N1,21/02/2021,Twente,Feyenoord,D,3.6,3.75,1.95,3.5,3.6,2.05,2020/21,€28.35m,€108.38m,3.55,3.78,2.07,3.15,3.87,2.21,3.1,3.8,2.15,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,3.675,0.07499999999999996,0.9996995428565172,0.02040816326530611,0.010204081632653184,0.5002082465639317,2.0,0.04999999999999993,0.9995491108252484,0.024999999999999967,0.012499999999999956,0.5003124999999999
N1,21/02/2021,Heerenveen,Groningen,D,2.4,3.4,2.8,2.45,3.4,2.9,2020/21,€30.95m,€34.05m,2.56,3.46,2.88,2.48,3.63,2.87,2.37,3.3,2.9,2.425,0.025000000000000133,0.9999233329473267,0.01030927835051552,0.005154639175257714,0.5000531406100542,3.4,0.0,1.0,0.0,0.0,0.5,2.8499999999999996,0.050000000000000044,0.9997779672118908,0.017543859649122823,0.008771929824561209,0.500153893505694
N1,21/02/2021,Waalwijk,Heracles,H,3.25,3.4,2.15,3.25,3.6,2.15,2020/21,€11.63m,€17.58m,3.21,3.72,2.23,3.26,3.67,2.23,3.3,3.5,2.1,3.25,0.0,1.0,0.0,0.0,0.5,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,2.15,0.0,1.0,0.0,0.0,0.5
N1,21/02/2021,PSV Eindhoven,Vitesse,H,1.65,4.2,5.0,1.67,4.1,4.75,2020/21,€204.58m,€31.50m,1.67,4.31,4.98,2.19,3.65,3.35,2.05,3.7,3.3,1.66,0.010000000000000009,0.9999738223296768,0.006024096385542174,0.003012048192771122,0.500018144868631,4.15,0.050000000000000266,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245,4.875,0.125,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618
N1,21/02/2021,Ajax,Sparta Rotterdam,H,1.14,8.5,13.0,1.16,8.25,14.5,2020/21,€428.10m,€16.43m,1.18,8.48,14.57,1.21,7.35,13.23,1.16,7.5,13.0,1.15,0.010000000000000009,0.9999454550766408,0.008695652173913052,0.004347826086956719,0.5000378071833648,8.375,0.125,0.9998393017810485,0.014925373134328358,0.00746268656716409,0.5001113833815994,13.75,0.75,0.9978527766088782,0.05454545454545454,0.027272727272727337,0.5014876033057851
N1,24/02/2021,Willem II,Den Haag,D,1.7,3.6,4.2,1.72,3.9,4.75,2020/21,€21.35m,€15.98m,1.76,3.9,4.86,1.77,3.88,4.81,1.7,3.6,5.0,1.71,0.010000000000000009,0.9999753308152249,0.005847953216374275,0.0029239766081869956,0.5000170992784104,3.75,0.1499999999999999,0.9988455359952018,0.03999999999999997,0.020000000000000018,0.5007999999999999,4.475,0.2749999999999999,0.9972741777957876,0.06145251396648043,0.030726256983240274,0.5018882057364003
N1,24/02/2021,Groningen,Feyenoord,D,3.3,3.3,2.05,3.3,3.6,2.15,2020/21,€34.05m,€108.38m,3.41,3.64,2.17,3.67,3.8,2.03,3.5,3.5,1.95,3.3,0.0,1.0,0.0,2.220446049250313e-16,0.5,3.45,0.15000000000000013,0.9986359641585719,0.04347826086956525,0.021739130434782705,0.5009451795841209,2.0999999999999996,0.050000000000000044,0.9995910341890979,0.023809523809523836,0.011904761904761862,0.5002834467120182
N1,26/02/2021,Zwolle,Heerenveen,H,2.4,3.4,2.8,2.5,3.4,2.8,2020/21,€17.65m,€30.95m,2.57,3.5,2.83,2.71,3.61,2.62,2.62,3.4,2.55,2.45,0.050000000000000044,0.9996995428565172,0.020408163265306138,0.010204081632652962,0.5002082465639317,3.4,0.0,1.0,0.0,0.0,0.5,2.8,0.0,1.0,0.0,2.220446049250313e-16,0.5
N1,27/02/2021,Utrecht,FC Emmen,A,1.25,6.0,9.5,1.28,6.0,10.0,2020/21,€46.63m,€14.63m,1.27,6.08,11.34,1.28,6.15,10.76,1.22,6.0,10.0,1.2650000000000001,0.015000000000000013,0.9998985723909075,0.011857707509881433,0.005928853754940677,0.5000703026136949,6.0,0.0,1.0,0.0,0.0,0.5,9.75,0.25,0.9995256892936492,0.02564102564102564,0.012820512820512775,0.5003287310979618
N1,27/02/2021,Den Haag,Waalwijk,D,3.5,3.4,2.05,3.5,3.6,2.05,2020/21,€15.98m,€11.63m,3.59,3.72,2.08,4.3,3.64,1.92,4.33,3.6,1.85,3.5,0.0,1.0,0.0,0.0,0.5,3.5,0.10000000000000009,0.9994110647387552,0.0285714285714286,0.014285714285714235,0.5004081632653062,2.05,0.0,1.0,0.0,0.0,0.5
N1,27/02/2021,Vitesse,VVV Venlo,H,1.4,4.33,8.0,1.45,4.5,7.0,2020/21,€31.50m,€13.73m,1.42,5.06,7.61,1.44,4.94,7.25,1.4,4.2,8.0,1.4249999999999998,0.025000000000000022,0.9997779672118908,0.017543859649122823,0.008771929824561209,0.500153893505694,4.415,0.08499999999999996,0.9997326083683543,0.01925254813137032,0.00962627406568517,0.5001853303047754,7.5,0.5,0.9967916319816367,0.06666666666666667,0.03333333333333344,0.5022222222222222
N1,27/02/2021,Heracles,Twente,D,2.5,3.5,2.6,2.55,3.6,2.65,2020/21,€17.58m,€28.35m,2.68,3.47,2.73,2.74,3.49,2.66,2.6,3.5,2.5,2.525,0.02499999999999991,0.9999292854321659,0.009900990099009866,0.004950495049504955,0.5000490148024703,3.55,0.050000000000000044,0.9998568991526107,0.014084507042253534,0.007042253521126751,0.5000991866693116,2.625,0.02499999999999991,0.9999345706643479,0.00952380952380949,0.004761904761904745,0.5000453514739229
N1,28/02/2021,Sparta Rotterdam,Willem II,A,1.7,3.8,4.5,1.72,3.9,4.75,2020/21,€16.43m,€21.35m,1.75,3.97,4.68,1.81,3.77,4.67,1.75,4.0,4.33,1.71,0.010000000000000009,0.9999753308152249,0.005847953216374275,0.0029239766081869956,0.5000170992784104,3.8499999999999996,0.050000000000000044,0.9998783322990061,0.012987012987013,0.006493506493506329,0.5000843312531624,4.625,0.125,0.9994730201859837,0.02702702702702703,0.013513513513513598,0.5003652300949598
N1,28/02/2021,Groningen,For Sittard,H,1.85,3.6,4.2,1.85,3.7,4.1,2020/21,€34.05m,€18.55m,1.92,3.71,4.19,2.28,3.46,3.33,2.2,3.5,3.2,1.85,0.0,1.0,0.0,-2.220446049250313e-16,0.5,3.6500000000000004,0.050000000000000044,0.9998646331239297,0.013698630136986313,0.006849315068493178,0.5000938262338149,4.15,0.050000000000000266,0.9998952874186193,0.0120481927710844,0.006024096385542244,0.5000725794745245
N1,28/02/2021,PSV Eindhoven,Ajax,D,3.4,4.0,1.95,3.4,3.9,2.0,2020/21,€204.58m,€428.10m,3.46,4.23,1.99,3.38,4.15,2.03,3.3,4.1,1.95,3.4,0.0,1.0,0.0,0.0,0.5,3.95,0.050000000000000044,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273,1.975,0.025000000000000022,0.9998844148717587,0.012658227848101276,0.006329113924050667,0.5000801153661273
