Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
F1,13/08/2005,Le Mans,Stade Rennais FC,H,2.4,2.87,2.8,2.8,2.9,2.5,2.4,2.7,2.9,2.5,2.88,2.62,2.4,2.8,2.87,2005/6,€37.50m,€77.55m,2.4,2.75,2.9,41.6667,35.7143,41.6667,41.6667,41.6667,40.0,34.8432,34.4828,35.7143,37.037,36.3636,34.7222,35.7143,40.0,34.8432,34.4828,34.4828,38.1679,H,40.3968,2.3889,35.5272,1.0218,36.2818,2.2911,LeChampionnat
F1,13/08/2005,Lille,Troyes,A,1.61,3.3,5.0,1.45,3.5,8.0,1.65,3.1,4.8,1.57,3.25,5.5,1.57,3.3,5.5,2005/6,€76.75m,€28.13m,1.55,3.1,6.0,62.1118,68.9655,63.6943,60.6061,64.5161,63.6943,30.303,28.5714,30.303,32.2581,32.2581,30.7692,20.0,12.5,18.1818,20.8333,16.6667,18.1818,H,63.9314,2.8343,30.7438,1.3925,17.7273,2.9555,LeChampionnat
F1,13/08/2005,Nancy,Lens,A,2.6,2.75,2.7,2.4,2.9,2.95,2.5,2.8,2.7,2.5,2.88,2.62,2.6,2.8,2.6,2005/6,€28.40m,€68.00m,2.5,2.8,2.7,38.4615,41.6667,38.4615,40.0,40.0,40.0,36.3636,34.4828,35.7143,35.7143,35.7143,34.7222,37.037,33.8983,38.4615,37.037,37.037,38.1679,H,39.765,1.1984,35.4519,0.7084,36.9398,1.6188,LeChampionnat
F1,13/08/2005,Nantes,Ajaccio,A,1.72,3.1,4.5,1.6,3.15,6.25,1.65,3.1,4.8,1.73,2.88,5.0,1.72,3.1,4.5,2005/6,€51.60m,€25.10m,1.65,3.1,5.0,58.1395,62.5,58.1395,60.6061,60.6061,57.8035,32.2581,31.746,32.2581,32.2581,32.2581,34.7222,22.2222,16.0,22.2222,20.8333,20.0,20.0,H,59.6324,1.8932,32.5834,1.0676,20.213,2.2934,LeChampionnat
F1,13/08/2005,Nice,Sochaux,A,1.83,3.0,4.2,2.0,3.1,3.6,1.85,3.0,3.8,1.91,3.0,3.75,2.0,2.87,3.6,2005/6,€39.50m,€51.00m,1.9,2.9,4.0,54.6448,50.0,50.0,54.0541,52.6316,52.356,33.3333,32.2581,34.8432,33.3333,34.4828,33.3333,23.8095,27.7778,27.7778,26.3158,25.0,26.6667,H,52.2811,1.963,33.5973,0.9315,26.2246,1.5723,LeChampionnat
F1,13/08/2005,Paris SG,Toulouse,H,1.53,3.3,6.0,1.5,3.4,7.0,1.5,3.4,5.6,1.53,3.25,6.0,1.5,3.3,6.5,2005/6,€84.98m,€46.80m,1.45,3.6,6.5,65.3595,66.6667,66.6667,66.6667,68.9655,65.3595,30.303,29.4118,30.303,29.4118,27.7778,30.7692,16.6667,14.2857,15.3846,17.8571,15.3846,16.6667,H,66.6141,1.318,29.6628,1.0699,16.0409,1.2668,LeChampionnat
F1,13/08/2005,St Etienne,Metz,H,1.8,3.0,4.33,1.75,2.95,5.25,1.8,2.9,4.2,1.8,3.0,4.33,1.8,3.0,4.2,2005/6,€62.30m,€37.00m,1.75,2.9,5.0,55.5556,57.1429,55.5556,55.5556,57.1429,55.5556,33.3333,33.8983,33.3333,34.4828,34.4828,33.3333,23.0947,19.0476,23.8095,23.8095,20.0,23.0947,H,56.0847,0.8197,33.8106,0.5648,22.1427,2.0756,LeChampionnat
F1,14/08/2005,Marseille,Lyon,D,3.0,2.87,2.3,3.0,2.9,2.35,2.7,2.9,2.4,2.75,3.0,2.38,2.6,2.8,2.6,2005/6,€96.38m,€173.23m,2.75,2.9,2.4,33.3333,33.3333,38.4615,37.037,36.3636,36.3636,34.8432,34.4828,35.7143,34.4828,34.4828,33.3333,43.4783,42.5532,38.4615,41.6667,41.6667,42.0168,A,35.8154,2.0696,34.5565,0.7662,41.6405,1.7006,LeChampionnat
F1,14/08/2005,Strasbourg,Monaco,A,2.75,3.0,2.62,2.75,2.75,2.65,2.6,2.8,2.6,2.8,2.88,2.38,2.8,2.87,2.4,2005/6,€44.85m,€114.00m,2.75,2.75,2.5,36.3636,36.3636,35.7143,38.4615,36.3636,35.7143,33.3333,36.3636,34.8432,35.7143,36.3636,34.7222,38.1679,37.7358,41.6667,38.4615,40.0,42.0168,A,36.4968,1.0137,35.2234,1.167,39.6748,1.8472,LeChampionnat
F1,20/08/2005,Ajaccio,Le Mans,D,1.9,2.87,4.2,1.9,2.75,4.75,1.9,2.8,4.0,1.83,3.0,4.0,1.9,2.87,4.0,2005/6,€25.10m,€37.50m,1.9,2.9,4.0,52.6316,52.6316,52.6316,52.6316,52.6316,54.6448,34.8432,36.3636,34.8432,35.7143,34.4828,33.3333,23.8095,21.0526,25.0,25.0,25.0,25.0,H,52.9671,0.8219,34.9301,1.0426,24.1437,1.5874,LeChampionnat
