Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
T1,27/08/2005,Sivasspor,Manisaspor,H,2.1,3.2,3.0,2.0,3.3,3.25,2.2,3.1,2.8,2.1,3.2,3.0,2.1,3.3,2.9,2005/6,€21.15m,€22.87m,2.1,3.2,3.0,47.619,50.0,47.619,45.4545,47.619,47.619,31.25,30.303,30.303,32.2581,31.25,31.25,33.3333,30.7692,34.4828,35.7143,33.3333,33.3333,H,47.6551,1.4385,31.1024,0.732,33.4944,1.6376,FutbolLigi1
T1,28/08/2005,Ankaragucu,Erciyesspor,A,2.1,3.2,3.0,2.1,3.25,3.05,2.1,3.0,3.1,2.1,3.2,3.0,2.1,3.3,2.9,2005/6,€27.16m,€22.76m,2.1,3.25,3.1,47.619,47.619,47.619,47.619,47.619,47.619,31.25,30.7692,30.303,33.3333,30.7692,31.25,33.3333,32.7869,34.4828,32.2581,32.2581,33.3333,H,47.619,0.0,31.2791,1.0672,33.0754,0.8406,FutbolLigi1
T1,28/08/2005,Besiktas,Diyarbakirspor,D,1.2,5.5,9.0,1.15,6.5,11.0,1.2,5.0,10.0,1.2,5.0,11.0,1.22,5.0,9.5,2005/6,€69.65m,€21.98m,1.2,5.5,9.0,83.3333,86.9565,81.9672,83.3333,83.3333,83.3333,18.1818,15.3846,20.0,20.0,18.1818,20.0,11.1111,9.0909,10.5263,10.0,11.1111,9.0909,H,83.7095,1.6819,18.6247,1.8202,10.155,0.9225,FutbolLigi1
T1,28/08/2005,Kayserispor,Genclerbirligi,H,2.3,3.2,2.62,2.25,3.2,2.8,2.3,3.0,2.7,2.25,3.25,2.75,2.3,3.3,2.6,2005/6,€23.43m,€25.68m,2.35,3.0,2.75,43.4783,44.4444,43.4783,43.4783,42.5532,44.4444,31.25,31.25,30.303,33.3333,33.3333,30.7692,38.1679,35.7143,38.4615,37.037,36.3636,36.3636,H,43.6462,0.7146,31.7065,1.3083,37.018,1.092,FutbolLigi1
T1,28/08/2005,Malatyaspor,Trabzonspor,D,4.0,3.4,1.72,4.9,3.5,1.6,4.0,3.2,1.75,4.33,3.5,1.67,4.2,3.4,1.7,2005/6,€25.08m,€64.14m,4.0,3.4,1.75,25.0,20.4082,23.8095,25.0,25.0,23.0947,29.4118,28.5714,29.4118,31.25,29.4118,28.5714,58.1395,62.5,58.8235,57.1429,57.1429,59.8802,A,23.7187,1.8046,29.438,0.9785,58.9382,2.0333,FutbolLigi1
T1,10/09/2005,Diyarbakirspor,Kayserispor,A,2.0,3.2,3.25,1.9,3.35,3.45,1.85,3.1,3.6,2.0,3.25,3.2,2.0,3.2,3.2,2005/6,€21.98m,€23.43m,2.0,3.2,3.2,50.0,52.6316,50.0,54.0541,50.0,50.0,31.25,29.8507,31.25,32.2581,31.25,30.7692,30.7692,28.9855,31.25,27.7778,31.25,31.25,H,51.1143,1.7839,31.1047,0.7847,30.2138,1.4814,FutbolLigi1
T1,10/09/2005,Erciyesspor,Malatyaspor,D,1.9,3.25,3.5,1.9,3.35,3.45,2.0,3.1,3.2,1.8,3.4,3.6,1.9,3.3,3.4,2005/6,€22.76m,€25.08m,1.9,3.25,3.4,52.6316,52.6316,52.6316,50.0,52.6316,55.5556,30.7692,29.8507,30.303,32.2581,30.7692,29.4118,28.5714,28.9855,29.4118,31.25,29.4118,27.7778,H,52.6803,1.7585,30.5603,0.9858,29.2347,1.1618,FutbolLigi1
T1,10/09/2005,Fenerbahce,Ankaraspor,H,1.25,5.0,9.0,1.15,6.5,11.0,1.25,4.5,9.0,1.25,4.5,10.0,1.22,5.0,9.5,2005/6,€73.00m,€32.53m,1.22,5.0,10.0,80.0,86.9565,81.9672,80.0,81.9672,80.0,20.0,15.3846,20.0,22.2222,20.0,22.2222,11.1111,9.0909,10.5263,11.1111,10.0,10.0,H,81.8152,2.6968,19.9715,2.4969,10.3066,0.7757,FutbolLigi1
T1,10/09/2005,Rizespor,Besiktas,H,5.0,3.4,1.61,5.5,3.5,1.55,4.4,3.3,1.65,5.5,3.5,1.53,5.0,3.5,1.57,2005/6,€17.42m,€69.65m,4.5,3.5,1.6,20.0,18.1818,20.0,22.7273,22.2222,18.1818,29.4118,28.5714,28.5714,30.303,28.5714,28.5714,62.1118,64.5161,63.6943,60.6061,62.5,65.3595,A,20.2188,1.9339,29.0001,0.7214,63.1313,1.7329,FutbolLigi1
T1,11/09/2005,Denizlispor,Ankaragucu,D,1.83,3.25,3.75,1.85,3.4,3.6,1.8,3.1,3.8,1.91,3.4,3.4,1.85,3.3,3.5,2005/6,€29.21m,€27.16m,1.8,3.25,3.75,54.6448,54.0541,54.0541,55.5556,55.5556,52.356,30.7692,29.4118,30.303,32.2581,30.7692,29.4118,26.6667,27.7778,28.5714,26.3158,26.6667,29.4118,H,54.37,1.1952,30.4872,1.0623,27.5684,1.2364,FutbolLigi1
