Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
B1,20/08/2005,Waregem,Louvieroise,D,1.83,3.2,3.75,2.0,3.4,3.25,2.0,3.1,3.2,2.1,3.4,2.87,2.0,3.25,3.15,2005/6,€10.88m,€11.80m,1.9,3.4,3.3,54.6448,50.0,50.0,50.0,52.6316,47.619,31.25,29.4118,30.7692,32.2581,29.4118,29.4118,26.6667,30.7692,31.746,31.25,30.303,34.8432,H,50.8159,2.4566,30.4188,1.2032,30.9297,2.6335,JupilerLeague
B1,20/08/2005,Westerlo,Genk,D,2.5,3.3,2.37,2.6,3.4,2.3,2.5,3.0,2.5,2.5,3.25,2.4,2.55,3.25,2.35,2005/6,€17.55m,€35.15m,2.5,3.25,2.4,40.0,38.4615,39.2157,40.0,40.0,40.0,30.303,29.4118,30.7692,33.3333,30.7692,30.7692,42.1941,43.4783,42.5532,40.0,41.6667,41.6667,A,39.6129,0.6454,30.8926,1.3071,41.9265,1.1592,JupilerLeague
B1,21/08/2005,Lokeren,FC Brussels,H,1.61,3.3,5.0,1.7,3.45,4.3,1.75,3.2,4.0,1.66,3.4,4.33,1.7,3.4,4.2,2005/6,€23.40m,€14.25m,1.55,3.5,5.0,62.1118,58.8235,58.8235,57.1429,64.5161,60.241,30.303,28.9855,29.4118,31.25,28.5714,29.4118,20.0,23.2558,23.8095,25.0,20.0,23.0947,H,60.2765,2.6603,29.6556,0.97,22.5267,2.0681,JupilerLeague
B1,21/08/2005,Standard,St Truiden,H,1.28,4.5,8.5,1.2,5.5,10.5,1.35,4.0,7.0,1.33,4.0,8.0,1.28,4.5,8.0,2005/6,€52.10m,€13.90m,1.28,4.5,8.5,78.125,83.3333,78.125,74.0741,78.125,75.188,22.2222,18.1818,22.2222,25.0,22.2222,25.0,11.7647,9.5238,12.5,14.2857,11.7647,12.5,H,77.8284,3.2135,22.4747,2.505,12.0565,1.5458,JupilerLeague
B1,26/08/2005,St Truiden,Beveren,H,1.9,3.25,3.5,1.95,3.2,3.5,1.9,3.1,3.5,1.75,3.5,3.75,1.9,3.35,3.3,2005/6,€13.90m,€16.75m,1.9,3.4,3.3,52.6316,51.2821,52.6316,52.6316,52.6316,57.1429,30.7692,31.25,29.8507,32.2581,29.4118,28.5714,28.5714,28.5714,30.303,28.5714,30.303,26.6667,H,53.1586,2.0252,30.3519,1.3356,28.8312,1.3579,JupilerLeague
B1,27/08/2005,Cercle Brugge,Waregem,A,2.0,3.25,3.25,2.15,3.2,3.0,2.0,3.1,3.2,1.91,3.4,3.25,2.05,3.25,3.0,2005/6,€12.00m,€10.88m,1.9,3.4,3.3,50.0,46.5116,48.7805,50.0,52.6316,52.356,30.7692,31.25,30.7692,32.2581,29.4118,29.4118,30.7692,33.3333,33.3333,31.25,30.303,30.7692,H,50.0466,2.2856,30.645,1.0991,31.6263,1.3557,JupilerLeague
B1,27/08/2005,FC Brussels,Charleroi,D,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.0,2.5,2.38,3.2,2.6,2.45,3.25,2.45,2005/6,€14.25m,€15.10m,2.4,3.4,2.5,42.1941,40.0,40.8163,40.0,41.6667,42.0168,31.25,31.25,30.7692,33.3333,29.4118,31.25,38.1679,40.0,40.8163,40.0,40.0,38.4615,H,41.1156,0.9857,31.2107,1.2602,39.5743,1.0298,JupilerLeague
B1,27/08/2005,Germinal,Gent,H,2.25,3.25,2.75,2.5,3.2,2.5,2.5,3.0,2.5,2.1,3.4,2.8,2.3,3.4,2.5,2005/6,€23.18m,€22.35m,2.25,3.4,2.6,44.4444,40.0,43.4783,40.0,44.4444,47.619,30.7692,31.25,29.4118,33.3333,29.4118,29.4118,36.3636,40.0,40.0,40.0,38.4615,35.7143,H,43.331,2.9353,30.598,1.5593,38.4232,1.9514,JupilerLeague
B1,27/08/2005,Lierse,Club Brugge,D,4.5,3.4,1.66,4.5,3.35,1.7,4.4,3.3,1.65,4.5,3.25,1.67,4.2,3.55,1.65,2005/6,€16.65m,€50.60m,4.35,3.6,1.6,22.2222,22.2222,23.8095,22.7273,22.9885,22.2222,29.4118,29.8507,28.169,30.303,27.7778,30.7692,60.241,58.8235,60.6061,60.6061,62.5,59.8802,A,22.6986,0.6324,29.3802,1.1864,60.4428,1.2054,JupilerLeague
B1,27/08/2005,Louvieroise,Standard,A,4.0,3.25,1.8,3.6,3.4,1.85,4.0,3.2,1.75,3.75,3.25,1.8,4.0,3.5,1.7,2005/6,€11.80m,€52.10m,3.6,3.4,1.8,25.0,27.7778,25.0,25.0,27.7778,26.6667,30.7692,29.4118,28.5714,31.25,29.4118,30.7692,55.5556,54.0541,58.8235,57.1429,55.5556,55.5556,A,26.2037,1.3796,30.0306,1.0462,56.1146,1.6479,JupilerLeague
