Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
P1,27/08/2005,Benfica,Gil Vicente,A,1.25,5.0,8.5,1.28,4.65,8.5,1.3,4.2,8.0,1.25,4.6,9.0,1.3,4.33,8.0,2005/6,€121.05m,€11.90m,1.25,5.0,8.0,80.0,78.125,76.9231,76.9231,80.0,80.0,20.0,21.5054,23.0947,23.8095,20.0,21.7391,11.7647,11.7647,12.5,12.5,12.5,11.1111,H,78.6619,1.5301,21.6914,1.563,12.0234,0.574,LigaI
P1,28/08/2005,Maritimo,Sp Lisbon,A,3.1,3.2,2.1,2.8,3.1,2.3,3.1,3.0,2.1,3.0,3.2,2.1,2.8,3.2,2.2,2005/6,€13.55m,€102.40m,3.2,3.2,2.0,32.2581,35.7143,35.7143,32.2581,31.25,33.3333,31.25,32.2581,31.25,33.3333,31.25,31.25,47.619,43.4783,45.4545,47.619,50.0,47.619,A,33.4213,1.8944,31.7652,0.8676,46.965,2.2331,LigaI
P1,28/08/2005,Nacional,Academica,D,1.9,3.2,3.6,1.9,3.2,3.65,1.8,3.1,3.8,1.85,3.25,3.6,1.8,3.25,3.8,2005/6,€15.75m,€13.25m,1.9,3.2,3.5,52.6316,52.6316,55.5556,55.5556,52.6316,54.0541,31.25,31.25,30.7692,32.2581,31.25,30.7692,27.7778,27.3973,26.3158,26.3158,28.5714,27.7778,H,53.8434,1.4362,31.2578,0.5437,27.3593,0.8943,LigaI
P1,28/08/2005,Rio Ave,Guimaraes,H,2.1,3.2,3.1,2.3,3.1,2.8,2.1,2.9,3.2,2.0,3.2,3.2,1.95,3.2,3.3,2005/6,€10.38m,€24.55m,2.2,3.0,3.0,47.619,43.4783,51.2821,47.619,45.4545,50.0,31.25,32.2581,31.25,34.4828,33.3333,31.25,32.2581,35.7143,30.303,31.25,33.3333,31.25,H,47.5755,2.8603,32.304,1.3521,32.3514,1.9444,LigaI
P1,28/08/2005,Setubal,Pacos Ferreira,A,1.72,3.2,4.5,1.7,3.35,4.4,1.75,3.2,4.0,1.72,3.2,4.33,1.75,3.2,4.1,2005/6,€11.67m,€7.50m,1.75,3.4,4.0,58.1395,58.8235,57.1429,57.1429,57.1429,58.1395,31.25,29.8507,31.25,31.25,29.4118,31.25,22.2222,22.7273,24.3902,25.0,25.0,23.0947,H,57.7552,0.7157,30.7104,0.8474,23.7391,1.2119,LigaI
P1,28/08/2005,Sp Braga,Penafiel,H,1.53,3.5,5.5,1.55,3.6,5.25,1.55,3.5,4.8,1.53,3.4,5.5,1.5,3.5,6.0,2005/6,€40.35m,€9.55m,1.55,3.5,5.0,65.3595,64.5161,66.6667,64.5161,64.5161,65.3595,28.5714,27.7778,28.5714,28.5714,28.5714,29.4118,18.1818,19.0476,16.6667,20.8333,20.0,18.1818,H,65.1557,0.8478,28.5792,0.5169,18.8185,1.4798,LigaI
P1,09/09/2005,Guimaraes,Sp Braga,A,2.37,3.2,2.6,2.5,3.2,2.5,2.4,3.0,2.6,2.37,3.1,2.6,2.4,3.1,2.6,2005/6,€24.55m,€40.35m,2.4,3.1,2.6,42.1941,40.0,41.6667,41.6667,41.6667,42.1941,31.25,31.25,32.2581,33.3333,32.2581,32.2581,38.4615,40.0,38.4615,38.4615,38.4615,38.4615,H,41.5647,0.8089,32.1013,0.7799,38.7179,0.6281,LigaI
P1,10/09/2005,Porto,Rio Ave,H,1.3,4.33,8.0,1.35,4.0,8.25,1.3,4.2,8.0,1.33,4.0,8.0,1.36,3.75,8.0,2005/6,€116.00m,€10.38m,1.3,4.5,8.0,76.9231,74.0741,73.5294,76.9231,76.9231,75.188,23.0947,25.0,26.6667,23.8095,22.2222,25.0,12.5,12.1212,12.5,12.5,12.5,12.5,H,75.5935,1.5516,24.2989,1.5869,12.4369,0.1546,LigaI
P1,10/09/2005,Sp Lisbon,Benfica,H,2.2,3.1,2.87,2.35,3.05,2.8,2.0,3.1,3.2,2.2,3.0,3.0,2.05,3.1,3.2,2005/6,€102.40m,€121.05m,2.25,3.0,2.9,45.4545,42.5532,48.7805,50.0,44.4444,45.4545,32.2581,32.7869,32.2581,32.2581,33.3333,33.3333,34.8432,35.7143,31.25,31.25,34.4828,33.3333,H,46.1145,2.7766,32.7046,0.5283,33.4789,1.888,LigaI
P1,11/09/2005,Academica,Setubal,A,2.0,3.2,3.2,2.2,3.1,3.0,2.0,3.1,3.2,2.1,3.1,3.1,2.0,3.1,3.3,2005/6,€13.25m,€11.67m,2.1,3.1,3.1,50.0,45.4545,50.0,50.0,47.619,47.619,31.25,32.2581,32.2581,32.2581,32.2581,32.2581,31.25,33.3333,30.303,31.25,32.2581,32.2581,H,48.4487,1.8741,32.0901,0.4116,31.7754,1.0595,LigaI
