Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
SP1,24/09/2005,Valencia,Sociedad,H,1.5,3.75,7.0,1.55,3.5,5.85,1.55,3.5,4.8,1.5,3.4,6.0,1.44,3.5,7.0,2005/6,€213.55m,€53.83m,1.5,3.5,6.5,66.6667,64.5161,69.4444,64.5161,66.6667,66.6667,26.6667,28.5714,28.5714,28.5714,28.5714,29.4118,14.2857,17.094,14.2857,20.8333,15.3846,16.6667,H,66.4128,1.8209,28.394,0.9105,16.425,2.4566,LaLigaPrimeraDivision
SP1,24/09/2005,Zaragoza,La Coruna,D,2.4,3.25,2.8,2.35,3.05,2.9,2.4,3.0,2.6,2.5,3.2,2.5,2.3,3.2,2.62,2005/6,€66.55m,€133.80m,2.4,3.2,2.6,41.6667,42.5532,43.4783,41.6667,41.6667,40.0,30.7692,32.7869,31.25,33.3333,31.25,31.25,35.7143,34.4828,38.1679,38.4615,38.4615,40.0,H,41.8386,1.1548,31.7732,1.0287,37.548,2.0408,LaLigaPrimeraDivision
SP1,25/09/2005,Alaves,Real Madrid,A,6.0,3.4,1.61,6.0,3.45,1.55,4.4,3.3,1.65,6.0,3.4,1.5,5.0,3.3,1.61,2005/6,€34.83m,€281.60m,4.5,3.4,1.65,16.6667,16.6667,20.0,22.7273,22.2222,16.6667,29.4118,28.9855,30.303,30.303,29.4118,29.4118,62.1118,64.5161,62.1118,60.6061,60.6061,66.6667,A,19.1583,2.8795,29.6378,0.5411,62.7698,2.386,LaLigaPrimeraDivision
SP1,25/09/2005,Ath Bilbao,Santander,D,1.72,3.3,5.0,1.65,3.35,5.0,1.75,3.2,4.0,1.67,3.25,4.5,1.7,3.3,4.33,2005/6,€47.23m,€30.35m,1.75,3.4,4.0,58.1395,60.6061,58.8235,57.1429,57.1429,59.8802,30.303,29.8507,30.303,31.25,29.4118,30.7692,20.0,20.0,23.0947,25.0,25.0,22.2222,H,58.6225,1.4261,30.3146,0.6499,22.5528,2.2545,LaLigaPrimeraDivision
SP1,25/09/2005,Celta,Sevilla,H,2.2,3.2,3.25,2.4,3.0,2.85,2.2,3.0,2.9,2.2,3.2,2.8,2.25,3.1,2.8,2005/6,€48.30m,€96.85m,2.1,3.2,3.0,45.4545,41.6667,44.4444,45.4545,47.619,45.4545,31.25,33.3333,32.2581,33.3333,31.25,31.25,30.7692,35.0877,35.7143,34.4828,33.3333,35.7143,H,45.0156,1.9441,32.1124,1.0231,34.1836,1.896,LaLigaPrimeraDivision
SP1,25/09/2005,Mallorca,Malaga,A,2.1,3.25,3.4,2.2,3.2,3.0,2.0,3.1,3.2,2.2,3.2,2.8,2.0,3.2,3.2,2005/6,€42.15m,€28.03m,2.1,3.2,3.0,47.619,45.4545,50.0,50.0,47.619,45.4545,30.7692,31.25,31.25,32.2581,31.25,31.25,29.4118,33.3333,31.25,31.25,33.3333,35.7143,H,47.6912,2.0336,31.3379,0.4901,32.3821,2.2045,LaLigaPrimeraDivision
SP1,25/09/2005,Osasuna,Cadiz,H,1.9,3.25,4.0,1.8,3.25,4.15,1.8,3.1,3.8,1.67,3.25,4.5,1.8,3.25,3.8,2005/6,€40.70m,€22.15m,1.85,3.2,3.75,52.6316,55.5556,55.5556,55.5556,54.0541,59.8802,30.7692,30.7692,30.7692,32.2581,31.25,30.7692,25.0,24.0964,26.3158,26.3158,26.6667,22.2222,H,55.5388,2.4292,31.0975,0.6002,25.1028,1.7152,LaLigaPrimeraDivision
SP1,01/10/2005,Barcelona,Zaragoza,D,1.33,4.5,9.5,1.25,5.0,9.75,1.3,4.2,8.0,1.36,3.75,8.0,1.33,4.0,8.0,2005/6,€327.50m,€66.55m,1.3,4.35,8.5,75.188,80.0,75.188,76.9231,76.9231,73.5294,22.2222,20.0,25.0,23.8095,22.9885,26.6667,10.5263,10.2564,12.5,12.5,11.7647,12.5,H,76.2919,2.2188,23.4478,2.3023,11.6746,1.0375,LaLigaPrimeraDivision
SP1,01/10/2005,Getafe,Valencia,H,2.6,3.2,2.62,2.6,3.0,2.6,2.7,3.0,2.5,2.6,3.2,2.38,2.62,3.1,2.37,2005/6,€36.38m,€213.55m,2.6,3.2,2.4,38.4615,38.4615,38.1679,37.037,38.4615,38.4615,31.25,33.3333,32.2581,33.3333,31.25,31.25,38.1679,38.4615,42.1941,40.0,41.6667,42.0168,No Consensus,38.1752,0.5698,32.1124,1.0231,40.4178,1.8075,LaLigaPrimeraDivision
SP1,02/10/2005,Cadiz,Celta,D,2.5,3.2,2.75,2.5,3.15,2.6,2.5,3.0,2.5,2.62,2.88,2.5,2.4,3.1,2.6,2005/6,€22.15m,€48.30m,2.5,3.1,2.5,40.0,40.0,41.6667,40.0,40.0,38.1679,31.25,31.746,32.2581,33.3333,32.2581,34.7222,36.3636,38.4615,38.4615,40.0,40.0,40.0,H,39.9724,1.1072,32.5946,1.2512,38.8811,1.4454,LaLigaPrimeraDivision
