Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
N1,01/10/2006,Utrecht,Ajax,A,4.0,3.25,1.8,3.5,3.2,1.95,3.2,3.1,2.0,4.0,3.4,1.73,3.25,3.4,1.9,2006/7,€23.35m,€98.20m,3.8,3.4,1.75,25.0,28.5714,30.7692,31.25,26.3158,25.0,30.7692,31.25,29.4118,32.2581,29.4118,29.4118,55.5556,51.2821,52.6316,50.0,57.1429,57.8035,A,27.8177,2.7998,30.4188,1.2032,54.0693,3.2247,Eredivisie
N1,13/10/2006,Den Haag,Twente,A,3.0,3.2,2.15,2.75,3.2,2.3,2.8,3.1,2.2,2.8,3.2,2.2,2.8,3.4,2.1,2006/7,€17.25m,€22.25m,2.8,3.4,2.1,33.3333,36.3636,35.7143,35.7143,35.7143,35.7143,31.25,31.25,29.4118,32.2581,29.4118,31.25,46.5116,43.4783,47.619,45.4545,47.619,45.4545,A,35.4257,1.0574,30.8053,1.1478,46.0228,1.5783,Eredivisie
N1,14/10/2006,Ajax,Groningen,H,1.36,3.6,8.0,1.45,3.75,6.5,1.45,3.8,5.4,1.44,3.6,6.5,1.4,3.75,7.0,2006/7,€98.20m,€22.05m,1.35,4.0,7.0,73.5294,68.9655,71.4286,68.9655,74.0741,69.4444,27.7778,26.6667,26.6667,26.3158,25.0,27.7778,12.5,15.3846,14.2857,18.5185,14.2857,15.3846,H,71.0679,2.3109,26.7008,1.0357,15.0599,1.9962,Eredivisie
N1,14/10/2006,NAC Breda,Nijmegen,A,2.1,3.2,3.0,2.0,3.2,3.35,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.4,3.0,2006/7,€17.83m,€16.65m,1.9,3.4,3.25,47.619,50.0,50.0,50.0,52.6316,50.0,31.25,31.25,29.4118,32.2581,29.4118,31.25,33.3333,29.8507,33.3333,31.25,30.7692,31.25,H,50.0418,1.5864,30.8053,1.1478,31.6311,1.4141,Eredivisie
N1,14/10/2006,Sparta Rotterdam,AZ Alkmaar,A,7.0,4.33,1.33,6.35,3.75,1.45,6.0,3.9,1.4,7.0,3.75,1.4,7.0,4.0,1.36,2006/7,€12.43m,€69.30m,6.5,3.9,1.4,14.2857,15.748,14.2857,16.6667,15.3846,14.2857,23.0947,26.6667,25.0,25.641,25.641,26.6667,75.188,68.9655,73.5294,71.4286,71.4286,71.4286,A,15.1094,0.9944,25.4517,1.3254,71.9948,2.1303,Eredivisie
N1,14/10/2006,Vitesse,Willem II,H,1.65,3.4,4.5,1.7,3.4,4.3,1.65,3.3,4.4,1.61,3.5,4.5,1.7,3.4,4.2,2006/7,€24.53m,€17.15m,1.75,3.4,4.0,60.6061,58.8235,58.8235,60.6061,57.1429,62.1118,29.4118,29.4118,29.4118,30.303,29.4118,28.5714,22.2222,23.2558,23.8095,22.7273,25.0,22.2222,H,59.6856,1.7625,29.4203,0.5477,23.2062,1.0724,Eredivisie
N1,15/10/2006,Excelsior,Utrecht,A,2.4,3.2,2.62,2.2,3.25,2.85,2.45,3.1,2.45,2.2,3.25,2.75,2.2,3.4,2.62,2006/7,€8.88m,€23.35m,2.3,3.4,2.5,41.6667,45.4545,45.4545,40.8163,43.4783,45.4545,31.25,30.7692,29.4118,32.2581,29.4118,30.7692,38.1679,35.0877,38.1679,40.8163,40.0,36.3636,H,43.7208,2.0848,30.645,1.0991,38.1006,2.1488,Eredivisie
N1,15/10/2006,Heracles,Heerenveen,H,3.1,3.1,2.1,2.75,3.2,2.3,2.6,3.1,2.3,2.6,3.2,2.37,2.5,3.4,2.3,2006/7,€13.00m,€32.43m,2.5,3.3,2.35,32.2581,36.3636,40.0,38.4615,40.0,38.4615,32.2581,31.25,29.4118,32.2581,30.303,31.25,47.619,43.4783,43.4783,43.4783,42.5532,42.1941,A,37.5908,2.9349,31.1218,1.1144,43.8002,1.9508,Eredivisie
N1,15/10/2006,PSV Eindhoven,Roda,H,1.4,4.0,7.5,1.4,4.0,6.75,1.4,3.9,6.0,1.33,4.0,8.0,1.4,3.75,7.0,2006/7,€97.38m,€13.75m,1.35,4.0,7.0,71.4286,71.4286,71.4286,71.4286,74.0741,75.188,25.0,25.0,26.6667,25.641,25.0,25.0,13.3333,14.8148,14.2857,16.6667,14.2857,12.5,H,72.4961,1.6908,25.3846,0.6784,14.3144,1.417,Eredivisie
N1,15/10/2006,Waalwijk,Feyenoord,D,4.5,3.2,1.72,3.85,3.4,1.8,3.8,3.1,1.8,4.0,3.4,1.72,3.5,3.4,1.83,2006/7,€19.55m,€60.80m,3.75,3.4,1.8,22.2222,25.974,28.5714,26.3158,26.6667,25.0,31.25,29.4118,29.4118,32.2581,29.4118,29.4118,58.1395,55.5556,54.6448,55.5556,55.5556,58.1395,A,25.7917,2.1056,30.1926,1.2508,56.2651,1.4941,Eredivisie
N1,20/10/2006,Willem II,Heracles,H,2.0,3.25,3.2,2.05,3.35,3.05,2.1,3.1,3.0,2.25,3.2,2.75,2.2,3.3,2.7,2006/7,€17.15m,€13.00m,2.1,3.4,2.8,50.0,48.7805,45.4545,47.619,47.619,44.4444,30.7692,29.8507,30.303,32.2581,29.4118,31.25,31.25,32.7869,37.037,33.3333,35.7143,36.3636,H,47.3196,2.0612,30.6405,1.0249,34.4142,2.289,Eredivisie
N1,21/10/2006,Roda,Sparta Rotterdam,H,1.4,4.0,7.0,1.45,3.9,6.25,1.35,4.0,7.0,1.4,3.75,7.0,1.45,4.0,5.5,2006/7,€13.75m,€12.43m,1.4,3.75,8.0,71.4286,68.9655,68.9655,74.0741,71.4286,71.4286,25.0,25.641,25.0,25.0,26.6667,26.6667,14.2857,16.0,18.1818,14.2857,12.5,14.2857,H,71.0485,1.9113,25.6624,0.8166,14.9232,1.9426,Eredivisie
N1,21/10/2006,Twente,Excelsior,H,1.53,3.4,6.0,1.5,3.65,5.85,1.6,3.4,4.6,1.61,3.5,4.5,1.55,3.75,4.75,2006/7,€22.25m,€8.88m,1.55,3.5,5.0,65.3595,66.6667,64.5161,62.5,64.5161,62.1118,29.4118,27.3973,26.6667,29.4118,28.5714,28.5714,16.6667,17.094,21.0526,21.7391,20.0,22.2222,H,64.2784,1.7229,28.3384,1.1039,19.7958,2.3823,Eredivisie
N1,21/10/2006,Waalwijk,NAC Breda,A,1.9,3.25,3.5,2.05,3.2,3.15,2.0,3.1,3.2,2.0,3.2,3.2,1.95,3.4,3.1,2006/7,€19.55m,€17.83m,1.9,3.25,3.4,52.6316,48.7805,51.2821,50.0,52.6316,50.0,30.7692,31.25,29.4118,32.2581,30.7692,31.25,28.5714,31.746,32.2581,31.25,29.4118,31.25,H,50.8876,1.5655,30.9514,0.9298,30.7479,1.4355,Eredivisie
N1,22/10/2006,AZ Alkmaar,PSV Eindhoven,A,2.55,3.0,2.55,2.6,3.1,2.5,2.5,3.0,2.5,2.37,3.2,2.6,2.4,3.25,2.5,2006/7,€69.30m,€97.38m,2.4,3.2,2.5,39.2157,38.4615,41.6667,40.0,41.6667,42.1941,33.3333,32.2581,30.7692,33.3333,31.25,31.25,39.2157,40.0,40.0,40.0,40.0,38.4615,No Consensus,40.5341,1.5258,32.0323,1.1185,39.6129,0.6454,Eredivisie
N1,22/10/2006,Feyenoord,Ajax,A,2.75,3.2,2.3,2.5,3.2,2.5,2.6,3.0,2.4,2.5,3.2,2.5,2.62,3.2,2.3,2006/7,€60.80m,€98.20m,2.6,3.25,2.3,36.3636,40.0,38.1679,38.4615,38.4615,40.0,31.25,31.25,31.25,33.3333,30.7692,31.25,43.4783,40.0,43.4783,41.6667,43.4783,40.0,A,38.5758,1.3523,31.5171,0.9103,42.0169,1.7126,Eredivisie
N1,22/10/2006,Heerenveen,Groningen,H,1.9,3.25,3.5,2.0,3.2,3.3,2.2,3.0,2.9,2.1,3.2,3.0,2.0,3.4,3.0,2006/7,€32.43m,€22.05m,2.1,3.25,2.9,52.6316,50.0,50.0,45.4545,47.619,47.619,30.7692,31.25,29.4118,33.3333,30.7692,31.25,28.5714,30.303,33.3333,34.4828,34.4828,33.3333,H,48.8874,2.5099,31.1306,1.2725,32.4178,2.4278,Eredivisie
N1,22/10/2006,Nijmegen,Vitesse,H,2.2,3.25,2.87,2.05,3.25,3.2,2.25,3.1,2.7,2.2,3.25,2.75,2.25,3.4,2.6,2006/7,€16.65m,€24.53m,2.2,3.25,2.75,45.4545,48.7805,44.4444,44.4444,45.4545,45.4545,30.7692,30.7692,29.4118,32.2581,30.7692,30.7692,34.8432,31.25,38.4615,37.037,36.3636,36.3636,H,45.6721,1.6012,30.7911,0.9007,35.7198,2.4831,Eredivisie
N1,22/10/2006,Utrecht,Den Haag,H,1.45,3.75,6.5,1.5,3.7,5.7,1.45,3.8,5.4,1.44,3.6,6.5,1.5,3.8,5.2,2006/7,€23.35m,€17.25m,1.45,4.0,5.5,68.9655,66.6667,66.6667,68.9655,68.9655,69.4444,26.6667,27.027,26.3158,26.3158,25.0,27.7778,15.3846,17.5439,19.2308,18.5185,18.1818,15.3846,H,68.279,1.2626,26.5172,0.9224,17.374,1.6343,Eredivisie
N1,25/10/2006,Ajax,Den Haag,H,1.12,7.0,15.0,1.12,7.0,15.0,1.12,6.5,13.0,1.12,6.0,15.0,1.14,5.5,15.0,2006/7,€98.20m,€17.25m,1.14,6.0,12.0,89.2857,89.2857,87.7193,89.2857,87.7193,89.2857,14.2857,14.2857,18.1818,15.3846,16.6667,16.6667,6.6667,6.6667,6.6667,7.6923,8.3333,6.6667,H,88.7636,0.8089,15.9119,1.5401,7.1154,0.7241,Eredivisie
N1,25/10/2006,Groningen,Excelsior,H,1.4,4.0,6.5,1.4,4.0,6.5,1.5,3.7,5.0,1.4,3.75,7.0,1.4,3.75,7.0,2006/7,€22.05m,€8.88m,1.5,3.5,6.0,71.4286,71.4286,71.4286,66.6667,66.6667,71.4286,25.0,25.0,26.6667,27.027,28.5714,26.6667,15.3846,15.3846,14.2857,20.0,16.6667,14.2857,H,69.8413,2.459,26.4886,1.3508,16.0012,2.1485,Eredivisie
N1,25/10/2006,Heracles,Waalwijk,D,2.0,3.2,3.2,2.0,3.2,3.2,1.9,3.2,3.4,1.83,3.25,3.6,2.0,3.4,3.0,2006/7,€13.00m,€19.55m,1.9,3.25,3.4,50.0,50.0,50.0,52.6316,52.6316,54.6448,31.25,31.25,29.4118,31.25,30.7692,30.7692,31.25,31.25,33.3333,29.4118,29.4118,27.7778,H,51.6513,1.9526,30.7834,0.712,30.4058,1.9431,Eredivisie
N1,25/10/2006,Nijmegen,Roda,D,2.37,3.2,2.6,2.37,3.2,2.6,2.3,3.1,2.6,2.4,3.25,2.5,2.4,3.4,2.4,2006/7,€16.65m,€13.75m,2.3,3.25,2.65,42.1941,42.1941,41.6667,43.4783,43.4783,41.6667,31.25,31.25,29.4118,32.2581,30.7692,30.7692,38.4615,38.4615,41.6667,38.4615,37.7358,40.0,H,42.4464,0.8334,30.9514,0.9298,39.1312,1.4475,Eredivisie
N1,25/10/2006,PSV Eindhoven,Sparta Rotterdam,H,1.14,6.5,13.0,1.14,6.5,13.0,1.12,6.5,13.0,1.12,6.0,15.0,1.14,5.5,15.0,2006/7,€97.38m,€12.43m,1.14,6.0,12.0,87.7193,87.7193,87.7193,89.2857,87.7193,89.2857,15.3846,15.3846,18.1818,15.3846,16.6667,16.6667,7.6923,7.6923,6.6667,7.6923,8.3333,6.6667,H,88.2414,0.8089,16.2782,1.1244,7.4573,0.6608,Eredivisie
N1,26/10/2006,Feyenoord,Twente,H,1.72,3.5,4.0,1.72,3.5,4.0,1.65,3.3,4.4,1.72,3.4,4.0,1.7,3.4,4.2,2006/7,€60.80m,€22.25m,1.73,3.5,4.0,58.1395,58.1395,58.8235,60.6061,57.8035,58.1395,28.5714,28.5714,29.4118,30.303,28.5714,29.4118,25.0,25.0,23.8095,22.7273,25.0,25.0,H,58.6086,1.0339,29.1401,0.7029,24.4228,0.9574,Eredivisie
N1,26/10/2006,NAC Breda,Utrecht,H,2.37,3.25,2.6,2.37,3.25,2.6,2.2,3.1,2.8,2.25,3.2,2.75,2.3,3.4,2.5,2006/7,€17.83m,€23.35m,2.3,3.25,2.65,42.1941,42.1941,43.4783,45.4545,43.4783,44.4444,30.7692,30.7692,29.4118,32.2581,30.7692,31.25,38.4615,38.4615,40.0,35.7143,37.7358,36.3636,H,43.5406,1.2739,30.8712,0.9196,37.7894,1.5577,Eredivisie
N1,26/10/2006,Willem II,AZ Alkmaar,A,5.5,3.5,1.53,5.5,3.5,1.53,5.0,3.7,1.5,5.5,3.6,1.5,5.0,3.5,1.57,2006/7,€17.15m,€69.30m,5.5,3.6,1.53,18.1818,18.1818,20.0,20.0,18.1818,18.1818,28.5714,28.5714,28.5714,27.027,27.7778,27.7778,65.3595,65.3595,63.6943,66.6667,65.3595,66.6667,A,18.7879,0.9389,28.0495,0.6341,65.5177,1.0991,Eredivisie
N1,28/10/2006,Den Haag,Heracles,H,2.15,3.2,3.0,2.3,3.2,2.75,2.4,3.1,2.5,2.25,3.2,2.75,2.3,3.3,2.6,2006/7,€17.25m,€13.00m,2.25,3.2,2.75,46.5116,43.4783,43.4783,41.6667,44.4444,44.4444,31.25,31.25,30.303,32.2581,31.25,31.25,33.3333,36.3636,38.4615,40.0,36.3636,36.3636,H,44.0039,1.5932,31.2602,0.6185,36.8143,2.2622,Eredivisie
N1,28/10/2006,Excelsior,Vitesse,D,2.55,3.2,2.45,2.25,3.2,2.8,2.2,3.1,2.8,2.25,3.2,2.75,2.3,3.3,2.6,2006/7,€8.88m,€24.53m,2.2,3.4,2.65,39.2157,44.4444,43.4783,45.4545,45.4545,44.4444,31.25,31.25,30.303,32.2581,29.4118,31.25,40.8163,35.7143,38.4615,35.7143,37.7358,36.3636,H,43.7486,2.3413,30.9538,0.9763,37.4676,1.9819,Eredivisie
N1,28/10/2006,Heerenveen,Ajax,A,3.6,3.4,1.83,3.75,3.25,1.85,3.8,3.1,1.8,4.0,3.4,1.72,3.8,3.5,1.72,2006/7,€32.43m,€98.20m,4.35,3.4,1.65,27.7778,26.6667,26.3158,26.3158,22.9885,25.0,29.4118,30.7692,28.5714,32.2581,29.4118,29.4118,54.6448,54.0541,58.1395,55.5556,60.6061,58.1395,A,25.8441,1.657,29.9724,1.324,56.8566,2.5215,Eredivisie
N1,28/10/2006,Waalwijk,PSV Eindhoven,A,7.0,4.0,1.36,7.0,3.6,1.45,6.0,3.9,1.4,7.0,3.75,1.4,5.5,3.6,1.5,2006/7,€19.55m,€97.38m,6.0,3.75,1.45,14.2857,14.2857,18.1818,16.6667,16.6667,14.2857,25.0,27.7778,27.7778,25.641,26.6667,26.6667,73.5294,68.9655,66.6667,71.4286,68.9655,71.4286,A,15.7287,1.6748,26.5883,1.1191,70.1641,2.4343,Eredivisie
N1,29/10/2006,AZ Alkmaar,Utrecht,H,1.4,4.0,6.5,1.4,4.0,6.75,1.37,4.0,7.0,1.44,3.75,6.0,1.44,3.75,6.0,2006/7,€69.30m,€23.35m,1.45,3.75,6.0,71.4286,71.4286,69.4444,72.9927,68.9655,69.4444,25.0,25.0,26.6667,25.0,26.6667,26.6667,15.3846,14.8148,16.6667,14.2857,16.6667,16.6667,H,70.6174,1.5773,25.8333,0.9129,15.7475,1.0652,Eredivisie
N1,29/10/2006,NAC Breda,Groningen,D,2.7,3.25,2.3,2.5,3.2,2.5,2.45,3.1,2.45,2.4,3.25,2.5,2.75,3.2,2.25,2006/7,€17.83m,€22.05m,2.35,3.25,2.5,37.037,40.0,36.3636,40.8163,42.5532,41.6667,30.7692,31.25,31.25,32.2581,30.7692,30.7692,43.4783,40.0,44.4444,40.8163,40.0,40.0,A,39.7395,2.5123,31.1776,0.5794,41.4565,1.9894,Eredivisie
N1,29/10/2006,Roda,Feyenoord,A,2.3,3.25,2.7,2.5,3.2,2.5,2.45,3.1,2.45,2.37,3.2,2.6,2.3,3.3,2.6,2006/7,€13.75m,€60.80m,2.4,3.4,2.4,43.4783,40.0,43.4783,40.8163,41.6667,42.1941,30.7692,31.25,30.303,32.2581,29.4118,31.25,37.037,40.0,38.4615,40.8163,41.6667,38.4615,H,41.939,1.407,30.8737,0.9668,39.4072,1.7233,Eredivisie
N1,29/10/2006,Sparta Rotterdam,Willem II,H,2.25,3.25,2.75,2.4,3.2,2.6,2.4,3.1,2.5,2.4,3.25,2.5,2.35,3.25,2.55,2006/7,€12.43m,€17.15m,2.25,3.4,2.6,44.4444,41.6667,42.5532,41.6667,44.4444,41.6667,30.7692,31.25,30.7692,32.2581,29.4118,30.7692,36.3636,38.4615,39.2157,40.0,38.4615,40.0,H,42.7404,1.3639,30.8713,0.9196,38.7504,1.3567,Eredivisie
N1,29/10/2006,Twente,Nijmegen,H,1.57,3.5,5.25,1.6,3.5,5.0,1.65,3.3,4.4,1.61,3.25,5.0,1.55,3.6,5.0,2006/7,€22.25m,€16.65m,1.6,3.5,4.5,63.6943,62.5,64.5161,60.6061,62.5,62.1118,28.5714,28.5714,27.7778,30.303,28.5714,30.7692,19.0476,20.0,20.0,22.7273,22.2222,20.0,H,62.6547,1.348,29.094,1.1679,20.6662,1.4574,Eredivisie
N1,03/11/2006,Nijmegen,Willem II,A,1.65,3.4,4.75,1.7,3.4,4.3,1.7,3.3,4.0,1.67,3.4,4.33,1.66,3.6,4.0,2006/7,€16.65m,€17.15m,1.6,3.4,5.0,60.6061,58.8235,60.241,58.8235,62.5,59.8802,29.4118,29.4118,27.7778,30.303,29.4118,29.4118,21.0526,23.2558,25.0,25.0,20.0,23.0947,H,60.1457,1.3661,29.288,0.8212,22.9005,2.04,Eredivisie
N1,04/11/2006,Den Haag,Excelsior,D,1.9,3.2,3.6,1.95,3.3,3.45,2.1,3.1,3.0,2.0,3.2,3.2,2.0,3.4,3.0,2006/7,€17.25m,€8.88m,2.0,3.25,3.25,52.6316,51.2821,50.0,47.619,50.0,50.0,31.25,30.303,29.4118,32.2581,30.7692,31.25,27.7778,28.9855,33.3333,33.3333,30.7692,31.25,H,50.2554,1.6641,30.8737,0.9668,30.9082,2.2536,Eredivisie
N1,04/11/2006,Groningen,Roda,H,1.85,3.25,3.6,1.95,3.3,3.4,1.9,3.2,3.4,1.8,3.25,3.75,1.83,3.4,3.5,2006/7,€22.05m,€13.75m,1.9,3.2,3.5,54.0541,51.2821,54.6448,52.6316,52.6316,55.5556,30.7692,30.303,29.4118,31.25,31.25,30.7692,27.7778,29.4118,28.5714,29.4118,28.5714,26.6667,H,53.4666,1.5661,30.6255,0.6926,28.4018,1.0486,Eredivisie
N1,04/11/2006,PSV Eindhoven,NAC Breda,H,1.12,6.0,17.0,1.2,5.0,13.0,1.2,5.0,10.0,1.2,5.0,11.0,1.2,5.0,11.0,2006/7,€97.38m,€17.83m,1.14,5.5,15.0,89.2857,83.3333,83.3333,83.3333,87.7193,83.3333,16.6667,20.0,20.0,20.0,18.1818,20.0,5.8824,7.6923,9.0909,10.0,6.6667,9.0909,H,85.0564,2.7149,19.1414,1.4138,8.0705,1.5942,Eredivisie
N1,05/11/2006,Feyenoord,Vitesse,H,1.5,4.0,4.5,1.4,4.0,6.75,1.4,3.9,6.0,1.4,4.0,6.5,1.36,4.0,7.0,2006/7,€60.80m,€24.53m,1.45,3.75,6.5,66.6667,71.4286,73.5294,71.4286,68.9655,71.4286,25.0,25.0,25.0,25.641,26.6667,25.0,22.2222,14.8148,14.2857,16.6667,15.3846,15.3846,H,70.5746,2.3992,25.3846,0.6784,16.4598,2.9323,Eredivisie
N1,05/11/2006,Heerenveen,Sparta Rotterdam,H,1.33,4.2,7.5,1.35,4.25,7.5,1.33,4.0,7.5,1.33,4.0,8.0,1.4,3.75,7.0,2006/7,€32.43m,€12.43m,1.33,4.0,8.5,75.188,74.0741,71.4286,75.188,75.188,75.188,23.8095,23.5294,26.6667,25.0,25.0,25.0,13.3333,13.3333,14.2857,13.3333,11.7647,12.5,H,74.3758,1.511,24.8343,1.1129,13.0917,0.8616,Eredivisie
N1,05/11/2006,Heracles,Ajax,A,10.0,4.33,1.33,6.35,3.75,1.45,6.0,3.9,1.4,6.0,3.75,1.44,6.0,3.75,1.44,2006/7,€13.00m,€98.20m,9.5,4.0,1.3,10.0,15.748,16.6667,16.6667,10.5263,16.6667,23.0947,26.6667,26.6667,25.641,25.0,26.6667,75.188,68.9655,69.4444,71.4286,76.9231,69.4444,A,14.3791,3.2123,25.6226,1.4177,71.899,3.3745,Eredivisie
N1,05/11/2006,Utrecht,Twente,D,2.3,3.25,2.7,2.2,3.2,2.9,2.3,3.1,2.6,2.25,3.2,2.75,2.25,3.4,2.6,2006/7,€23.35m,€22.25m,2.25,3.25,2.7,43.4783,45.4545,44.4444,43.4783,44.4444,44.4444,30.7692,31.25,29.4118,32.2581,30.7692,31.25,37.037,34.4828,38.4615,38.4615,37.037,36.3636,H,44.2907,0.741,30.9514,0.9298,36.9739,1.484,Eredivisie
N1,05/11/2006,Waalwijk,AZ Alkmaar,A,7.5,4.2,1.33,6.85,4.0,1.4,5.4,3.8,1.45,7.0,3.75,1.4,7.0,3.75,1.4,2006/7,€19.55m,€69.30m,7.0,4.1,1.35,13.3333,14.5985,14.2857,18.5185,14.2857,14.2857,23.8095,25.0,26.6667,26.3158,24.3902,26.6667,75.188,71.4286,71.4286,68.9655,74.0741,71.4286,A,14.8846,1.8314,25.4748,1.2429,72.0856,2.2185,Eredivisie
N1,10/11/2006,NAC Breda,Heerenveen,D,2.55,3.2,2.45,2.4,3.2,2.6,2.3,3.2,2.6,2.2,3.25,2.75,2.25,3.3,2.62,2006/7,€17.83m,€32.43m,2.3,3.3,2.6,39.2157,41.6667,44.4444,43.4783,43.4783,45.4545,31.25,31.25,30.303,31.25,30.303,30.7692,40.8163,38.4615,38.1679,38.4615,38.4615,36.3636,H,42.9563,2.2206,30.8542,0.4658,38.4554,1.4165,Eredivisie
N1,11/11/2006,AZ Alkmaar,Heracles,H,1.2,5.0,11.0,1.2,5.0,13.0,1.17,5.5,11.0,1.2,5.0,11.0,1.16,5.5,12.0,2006/7,€69.30m,€13.00m,1.18,5.5,11.0,83.3333,83.3333,86.2069,85.4701,84.7458,83.3333,20.0,20.0,18.1818,18.1818,18.1818,20.0,9.0909,7.6923,8.3333,9.0909,9.0909,9.0909,H,84.4038,1.2604,19.0909,0.9959,8.7315,0.5925,Eredivisie
N1,11/11/2006,Excelsior,Nijmegen,D,2.3,3.25,2.62,2.15,3.25,2.95,2.3,3.0,2.7,2.1,3.2,3.0,2.1,3.4,2.8,2006/7,€8.88m,€16.65m,2.3,3.3,2.6,43.4783,46.5116,47.619,43.4783,43.4783,47.619,30.7692,30.7692,29.4118,33.3333,30.303,31.25,38.1679,33.8983,35.7143,37.037,38.4615,33.3333,H,45.3641,2.105,30.9728,1.3128,36.1021,2.1625,Eredivisie
N1,11/11/2006,Roda,Waalwijk,D,1.5,3.5,6.0,1.5,3.5,6.25,1.5,3.7,5.0,1.44,3.75,6.0,1.53,3.6,5.0,2006/7,€13.75m,€19.55m,1.53,3.75,5.0,66.6667,66.6667,65.3595,66.6667,65.3595,69.4444,28.5714,28.5714,27.7778,27.027,26.6667,26.6667,16.6667,16.0,20.0,20.0,20.0,16.6667,H,66.6939,1.4919,27.5468,0.8913,18.2222,1.9626,Eredivisie
N1,12/11/2006,Ajax,PSV Eindhoven,A,2.15,3.2,3.0,2.35,3.1,2.75,2.3,3.0,2.7,2.2,3.2,2.8,2.25,3.2,2.75,2006/7,€98.20m,€97.38m,2.2,3.25,2.8,46.5116,42.5532,44.4444,43.4783,45.4545,45.4545,31.25,32.2581,31.25,33.3333,30.7692,31.25,33.3333,36.3636,36.3636,37.037,35.7143,35.7143,H,44.6494,1.4541,31.6851,0.9436,35.7544,1.2847,Eredivisie
N1,12/11/2006,Sparta Rotterdam,Den Haag,H,2.15,3.25,2.87,2.2,3.2,2.9,2.2,3.1,2.8,2.2,3.25,2.75,2.05,3.4,2.9,2006/7,€12.43m,€17.25m,2.1,3.4,2.9,46.5116,45.4545,48.7805,45.4545,47.619,45.4545,30.7692,31.25,29.4118,32.2581,29.4118,30.7692,34.8432,34.4828,34.4828,35.7143,34.4828,36.3636,H,46.5458,1.3942,30.645,1.0991,35.0616,0.7967,Eredivisie
N1,12/11/2006,Twente,Groningen,H,1.9,3.25,3.5,2.0,3.3,3.25,2.1,3.1,3.0,2.0,3.2,3.2,1.9,3.4,3.3,2006/7,€22.25m,€22.05m,2.0,3.3,3.2,52.6316,50.0,52.6316,47.619,50.0,50.0,30.7692,30.303,29.4118,32.2581,30.303,31.25,28.5714,30.7692,30.303,33.3333,31.25,31.25,H,50.4804,1.9045,30.7159,0.9704,30.9128,1.5467,Eredivisie
N1,12/11/2006,Vitesse,Utrecht,H,2.05,3.25,3.1,2.25,3.2,2.8,2.1,3.1,3.0,2.2,3.25,2.75,2.15,3.4,2.75,2006/7,€24.53m,€23.35m,2.1,3.4,2.8,48.7805,44.4444,46.5116,47.619,47.619,45.4545,30.7692,31.25,29.4118,32.2581,29.4118,30.7692,32.2581,35.7143,36.3636,33.3333,35.7143,36.3636,H,46.7382,1.5927,30.645,1.0991,34.9579,1.7335,Eredivisie
N1,12/11/2006,Willem II,Feyenoord,A,4.75,3.3,1.65,4.3,3.4,1.7,4.4,3.5,1.6,4.0,3.4,1.72,4.2,3.5,1.66,2006/7,€17.15m,€60.80m,4.35,3.5,1.65,21.0526,23.2558,23.8095,22.7273,22.9885,25.0,30.303,29.4118,28.5714,28.5714,28.5714,29.4118,60.6061,58.8235,60.241,62.5,60.6061,58.1395,A,23.139,1.3017,29.1401,0.7029,60.1527,1.5329,Eredivisie
N1,17/11/2006,Heracles,NAC Breda,H,2.4,3.1,2.7,2.35,3.3,2.6,2.3,3.2,2.5,2.37,3.2,2.6,2.25,3.4,2.6,2006/7,€13.00m,€17.83m,2.4,3.3,2.5,41.6667,42.5532,44.4444,43.4783,41.6667,42.1941,32.2581,30.303,29.4118,31.25,30.303,31.25,37.037,38.4615,38.4615,40.0,40.0,38.4615,H,42.6672,1.1005,30.796,0.9952,38.7369,1.1232,Eredivisie
N1,18/11/2006,Feyenoord,AZ Alkmaar,H,3.0,3.1,2.15,2.9,3.2,2.2,2.4,3.2,2.4,2.6,3.1,2.4,2.62,3.1,2.37,2006/7,€60.80m,€69.30m,2.5,3.3,2.4,33.3333,34.4828,38.1679,41.6667,40.0,38.4615,32.2581,31.25,32.2581,31.25,30.303,32.2581,46.5116,45.4545,42.1941,41.6667,41.6667,41.6667,A,37.6854,3.2013,31.5962,0.8033,43.1934,2.1961,Eredivisie
N1,18/11/2006,PSV Eindhoven,Excelsior,H,1.14,6.0,13.0,1.15,6.25,12.0,1.1,7.0,15.0,1.11,6.5,15.0,1.11,6.5,15.0,2006/7,€97.38m,€8.88m,1.1,6.5,17.0,87.7193,86.9565,90.0901,90.9091,90.9091,90.0901,16.6667,16.0,15.3846,14.2857,15.3846,15.3846,7.6923,8.3333,6.6667,6.6667,5.8824,6.6667,H,89.4457,1.6906,15.5177,0.7904,6.9847,0.8761,Eredivisie
