Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
D1,27/10/2004,Hamburg,Freiburg,4,0,H,2,0,1.66,3.4,4.5,1.6,3.7,4.8,1.65,3.3,4.4,1.66,3.3,4.5,2004/5,€65.60m,€22.43m
D1,27/10/2004,Leverkusen,Bielefeld,3,2,H,0,1,1.57,3.4,5.5,1.5,3.8,5.8,1.55,3.5,4.8,1.57,3.3,5.5,2004/5,€86.93m,€24.65m
D1,27/10/2004,Mainz,Hansa Rostock,3,1,H,0,0,1.8,3.25,4.0,1.8,3.4,4.0,1.9,3.1,3.5,1.8,3.3,3.75,2004/5,€16.73m,€25.90m
D1,27/10/2004,Nurnberg,Schalke 04,0,2,A,0,2,2.6,3.2,2.4,2.5,3.3,2.5,2.8,2.9,2.3,2.5,3.1,2.5,2004/5,€34.90m,€86.33m
D1,27/10/2004,Stuttgart,Werder Bremen,1,2,A,1,0,1.83,3.25,3.75,1.85,3.3,3.85,1.9,3.1,3.5,1.8,3.3,3.75,2004/5,€79.50m,€98.48m
D1,30/10/2004,Dortmund,Leverkusen,1,0,H,1,0,2.25,3.25,2.75,2.2,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€78.33m,€86.93m
D1,30/10/2004,Freiburg,Hertha,1,3,A,1,1,2.37,3.2,2.62,2.5,3.3,2.5,2.5,3.0,2.5,2.37,3.1,2.62,2004/5,€22.43m,€71.78m
D1,30/10/2004,Hannover,Bochum,3,0,H,1,0,1.8,3.25,4.0,1.85,3.3,3.85,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€42.98m,€31.40m
D1,30/10/2004,M'gladbach,Bayern Munich,2,0,H,0,0,4.5,3.4,1.66,4.3,3.4,1.75,3.8,3.1,1.8,4.33,3.3,1.7,2004/5,€50.93m,€175.30m
D1,30/10/2004,Schalke 04,Stuttgart,3,2,H,3,2,2.1,3.25,3.0,2.2,3.3,2.9,2.1,3.0,3.1,2.1,3.2,3.0,2004/5,€86.33m,€79.50m
D1,30/10/2004,Werder Bremen,Hamburg,1,1,D,0,1,1.61,3.4,5.0,1.65,3.5,4.8,1.7,3.2,4.2,1.57,3.3,5.5,2004/5,€98.48m,€65.60m
D1,30/10/2004,Wolfsburg,Mainz,4,3,H,2,2,1.66,3.4,4.5,1.6,3.6,5.0,1.65,3.3,4.4,1.6,3.4,4.8,2004/5,€59.30m,€16.73m
D1,31/10/2004,Hansa Rostock,Nurnberg,0,2,A,0,0,2.0,3.25,3.25,2.05,3.3,3.2,2.0,3.1,3.2,2.05,3.2,3.1,2004/5,€25.90m,€34.90m
D1,31/10/2004,Kaiserslautern,Bielefeld,2,1,H,0,0,2.1,3.25,3.0,2.0,3.3,3.35,2.0,3.1,3.2,2.1,3.2,3.0,2004/5,€33.75m,€24.65m
D1,06/11/2004,Bayern Munich,Hannover,3,0,H,1,0,1.4,3.75,7.5,1.35,4.5,7.2,1.45,3.8,5.4,1.44,3.6,6.5,2004/5,€175.30m,€42.98m
D1,06/11/2004,Bielefeld,Dortmund,1,0,H,1,0,2.6,3.2,2.4,2.6,3.3,2.4,2.7,2.9,2.4,2.6,3.1,2.4,2004/5,€24.65m,€78.33m
D1,06/11/2004,Bochum,Kaiserslautern,1,1,D,0,1,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.1,3.6,1.9,3.25,3.4,2004/5,€31.40m,€33.75m
D1,06/11/2004,Hertha,Werder Bremen,1,1,D,0,0,2.37,3.2,2.62,2.5,3.3,2.5,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€71.78m,€98.48m
D1,06/11/2004,Leverkusen,Freiburg,4,1,H,0,1,1.4,3.75,7.5,1.35,4.5,7.2,1.35,4.0,7.0,1.44,3.6,6.5,2004/5,€86.93m,€22.43m
D1,06/11/2004,Mainz,M'gladbach,1,1,D,0,1,1.9,3.25,3.5,1.9,3.35,3.6,2.1,3.0,3.1,1.83,3.3,3.6,2004/5,€16.73m,€50.93m
D1,06/11/2004,Nurnberg,Wolfsburg,4,0,H,3,0,2.62,3.2,2.37,2.6,3.3,2.4,2.7,2.9,2.4,2.6,3.1,2.4,2004/5,€34.90m,€59.30m
D1,07/11/2004,Hamburg,Schalke 04,1,2,A,0,0,2.37,3.2,2.62,2.4,3.3,2.6,2.3,2.9,2.8,2.5,3.1,2.5,2004/5,€65.60m,€86.33m
D1,07/11/2004,Stuttgart,Hansa Rostock,4,0,H,2,0,1.4,3.75,7.5,1.35,4.5,7.2,1.45,3.8,5.4,1.4,3.75,7.0,2004/5,€79.50m,€25.90m
D1,13/11/2004,Freiburg,Bielefeld,2,3,A,2,2,2.25,3.25,2.75,2.15,3.3,3.0,2.2,3.0,2.9,2.3,3.1,2.75,2004/5,€22.43m,€24.65m
D1,13/11/2004,Hannover,Mainz,2,0,H,1,0,1.72,3.25,4.33,1.75,3.4,4.3,1.75,3.2,4.0,1.72,3.25,4.2,2004/5,€42.98m,€16.73m
D1,13/11/2004,Kaiserslautern,Dortmund,1,0,H,0,0,2.6,3.2,2.4,2.4,3.3,2.6,2.4,2.9,2.7,2.37,3.25,2.5,2004/5,€33.75m,€78.33m
D1,13/11/2004,M'gladbach,Nurnberg,2,1,H,1,0,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.1,3.6,1.95,3.2,3.3,2004/5,€50.93m,€34.90m
D1,13/11/2004,Schalke 04,Hertha,1,3,A,0,1,1.66,3.4,4.5,1.65,3.5,4.8,1.7,3.2,4.2,1.61,3.3,5.0,2004/5,€86.33m,€71.78m
D1,13/11/2004,Werder Bremen,Leverkusen,2,2,D,1,0,1.9,3.25,3.5,1.8,3.4,4.0,1.9,3.1,3.5,1.83,3.2,3.75,2004/5,€98.48m,€86.93m
D1,13/11/2004,Wolfsburg,Stuttgart,3,0,H,1,0,2.37,3.2,2.62,2.4,3.3,2.6,2.5,3.0,2.5,2.25,3.2,2.75,2004/5,€59.30m,€79.50m
D1,14/11/2004,Bochum,Bayern Munich,1,3,A,0,0,4.5,3.4,1.66,4.4,3.5,1.7,3.8,3.1,1.8,4.2,3.25,1.72,2004/5,€31.40m,€175.30m
D1,14/11/2004,Hansa Rostock,Hamburg,0,6,A,0,3,2.5,3.2,2.5,2.6,3.3,2.4,2.4,2.9,2.7,2.4,3.25,2.5,2004/5,€25.90m,€65.60m
D1,20/11/2004,Bayern Munich,Kaiserslautern,3,1,H,2,1,1.28,4.5,8.5,1.3,4.7,8.3,1.3,4.2,8.0,1.28,4.5,8.0,2004/5,€175.30m,€33.75m
D1,20/11/2004,Bielefeld,Werder Bremen,2,1,H,1,0,2.8,3.2,2.25,2.9,3.3,2.2,2.5,3.0,2.5,2.62,3.1,2.37,2004/5,€24.65m,€98.48m
D1,20/11/2004,Dortmund,Freiburg,2,0,H,1,0,1.5,3.5,6.0,1.5,3.9,5.6,1.45,3.8,5.4,1.53,3.5,5.5,2004/5,€78.33m,€22.43m
D1,20/11/2004,Hertha,Hansa Rostock,1,1,D,0,1,1.4,3.75,7.5,1.45,4.1,6.0,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€71.78m,€25.90m
D1,20/11/2004,Leverkusen,Schalke 04,0,3,A,0,2,2.1,3.25,3.0,2.3,3.3,2.75,2.2,3.0,2.9,2.15,3.2,2.9,2004/5,€86.93m,€86.33m
D1,20/11/2004,Mainz,Bochum,1,0,H,1,0,1.9,3.25,3.5,1.95,3.3,3.5,2.0,3.1,3.2,1.83,3.3,3.6,2004/5,€16.73m,€31.40m
D1,20/11/2004,Stuttgart,M'gladbach,1,0,H,0,0,1.5,3.5,6.0,1.55,3.8,5.2,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€79.50m,€50.93m
D1,21/11/2004,Hamburg,Wolfsburg,3,1,H,2,1,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.9,2.3,3.2,2.62,2004/5,€65.60m,€59.30m
D1,21/11/2004,Nurnberg,Hannover,1,1,D,0,0,2.2,3.25,2.8,2.25,3.3,2.8,2.2,3.0,2.9,2.25,3.2,2.75,2004/5,€34.90m,€42.98m
