Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
SP1,22/09/2004,Betis,Ath Bilbao,2,1,H,1,1,2.3,3.2,2.7,2.2,3.2,3.0,2.2,2.9,3.0,2.25,3.2,2.75,2004/5,€85.15m,€53.05m
SP1,22/09/2004,Getafe,Espanol,1,0,H,1,0,2.62,3.2,2.37,2.65,3.25,2.35,2.8,2.9,2.3,2.6,3.1,2.4,2004/5,€13.85m,€45.15m
SP1,22/09/2004,La Coruna,Valencia,1,5,A,0,4,2.4,3.2,2.6,2.5,3.1,2.65,2.2,3.0,2.9,2.4,3.1,2.6,2004/5,€144.45m,€195.90m
SP1,22/09/2004,Levante,Ath Madrid,1,0,H,1,0,2.62,3.2,2.37,2.8,3.15,2.35,2.8,2.9,2.3,2.6,3.1,2.4,2004/5,€24.25m,€125.65m
SP1,22/09/2004,Malaga,Numancia,4,1,H,3,0,1.8,3.2,4.0,1.85,3.2,4.0,1.85,3.0,3.8,1.8,3.1,4.0,2004/5,€32.85m,€13.40m
SP1,22/09/2004,Sociedad,Santander,0,1,A,0,1,1.8,3.2,4.0,1.7,3.4,4.5,1.75,3.1,4.2,1.8,3.3,3.75,2004/5,€53.55m,€32.90m
SP1,22/09/2004,Villarreal,Sevilla,0,0,D,0,0,2.2,3.2,2.87,1.95,3.3,3.5,2.0,3.0,3.3,2.1,3.2,3.0,2004/5,€66.25m,€70.55m
SP1,23/09/2004,Barcelona,Zaragoza,4,1,H,1,1,1.33,4.0,8.5,1.3,4.5,9.0,1.3,4.2,8.0,1.36,3.75,8.0,2004/5,€273.03m,€51.13m
SP1,25/09/2004,Ath Bilbao,Real Madrid,2,1,H,2,0,3.0,3.25,2.3,3.2,3.2,2.1,2.7,3.0,2.3,2.75,3.2,2.25,2004/5,€53.05m,€303.70m
SP1,25/09/2004,Ath Madrid,Villarreal,1,0,H,1,0,1.8,3.25,4.0,1.75,3.35,4.3,1.85,3.1,3.6,1.8,3.1,4.0,2004/5,€125.65m,€66.25m
SP1,25/09/2004,La Coruna,Betis,1,1,D,0,0,1.66,3.4,4.5,1.55,3.55,5.7,1.65,3.3,4.4,1.66,3.3,4.5,2004/5,€144.45m,€85.15m
SP1,26/09/2004,Espanol,Malaga,1,0,H,0,0,1.9,3.25,3.5,1.8,3.3,4.1,1.9,3.1,3.5,1.8,3.1,4.0,2004/5,€45.15m,€32.85m
SP1,26/09/2004,Mallorca,Barcelona,1,3,A,0,3,4.33,3.25,1.72,4.1,3.3,1.8,4.0,3.2,1.75,4.33,3.2,1.72,2004/5,€42.65m,€273.03m
SP1,26/09/2004,Numancia,Albacete,0,0,D,0,0,2.0,3.25,3.25,1.9,3.25,3.75,2.1,3.0,3.1,1.9,3.2,3.5,2004/5,€13.40m,€17.75m
SP1,26/09/2004,Osasuna,Getafe,2,1,H,2,1,1.66,3.4,4.5,1.6,3.5,5.2,1.65,3.3,4.4,1.61,3.3,5.0,2004/5,€26.70m,€13.85m
SP1,26/09/2004,Sevilla,Sociedad,2,1,H,1,1,1.8,3.25,4.0,1.85,3.25,3.95,1.85,3.1,3.6,1.8,3.1,4.0,2004/5,€70.55m,€53.55m
SP1,26/09/2004,Valencia,Santander,2,0,H,2,0,1.28,4.5,8.5,1.3,4.7,8.25,1.3,4.2,8.0,1.36,3.75,8.0,2004/5,€195.90m,€32.90m
SP1,26/09/2004,Zaragoza,Levante,4,3,H,1,2,1.72,3.25,4.33,1.75,3.35,4.3,1.85,3.1,3.6,1.7,3.2,4.5,2004/5,€51.13m,€24.25m
SP1,02/10/2004,Betis,Valencia,1,1,D,1,1,3.4,3.25,2.1,3.4,3.25,2.0,3.2,3.1,2.0,3.1,3.1,2.1,2004/5,€85.15m,€195.90m
SP1,02/10/2004,Sociedad,Ath Madrid,1,0,H,1,0,2.5,3.2,2.75,2.4,3.2,2.7,2.3,2.9,2.8,2.4,3.1,2.6,2004/5,€53.55m,€125.65m
SP1,03/10/2004,Albacete,Espanol,1,0,H,0,0,2.4,3.2,2.6,2.5,3.15,2.6,2.4,3.0,2.6,2.5,3.1,2.5,2004/5,€17.75m,€45.15m
SP1,03/10/2004,Barcelona,Numancia,1,0,H,0,0,1.2,5.0,12.0,1.15,6.25,14.0,1.2,5.0,10.0,1.2,5.0,11.0,2004/5,€273.03m,€13.40m
SP1,03/10/2004,Getafe,Ath Bilbao,3,1,H,1,0,2.4,3.2,2.6,2.75,3.2,2.35,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€13.85m,€53.05m
SP1,03/10/2004,Levante,Mallorca,2,0,H,2,0,2.0,3.25,3.25,2.0,3.25,3.4,1.9,3.1,3.5,2.05,3.1,3.2,2004/5,€24.25m,€42.65m
SP1,03/10/2004,Malaga,Osasuna,2,0,H,1,0,1.9,3.25,3.5,2.05,3.25,3.25,2.1,3.0,3.1,2.1,3.2,3.0,2004/5,€32.85m,€26.70m
SP1,03/10/2004,Real Madrid,La Coruna,0,1,A,0,1,1.61,3.4,6.0,1.5,3.6,6.25,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€303.70m,€144.45m
SP1,03/10/2004,Santander,Sevilla,0,0,D,0,0,2.4,3.2,2.6,2.4,3.2,2.7,2.4,2.9,2.7,2.4,3.1,2.6,2004/5,€32.90m,€70.55m
SP1,03/10/2004,Villarreal,Zaragoza,2,0,H,1,0,2.1,3.25,3.0,1.9,3.25,3.75,2.0,3.0,3.3,2.0,3.1,3.3,2004/5,€66.25m,€51.13m
SP1,16/10/2004,Betis,Real Madrid,1,1,D,1,0,3.5,3.2,2.1,3.15,3.25,2.1,3.1,3.0,2.1,3.0,3.1,2.15,2004/5,€85.15m,€303.70m
SP1,16/10/2004,Espanol,Barcelona,0,1,A,0,1,4.5,3.25,1.83,3.95,3.4,1.8,4.2,3.1,1.75,4.33,3.2,1.72,2004/5,€45.15m,€273.03m
SP1,16/10/2004,La Coruna,Getafe,2,1,H,1,0,1.4,3.75,7.5,1.3,4.5,9.0,1.35,4.0,7.0,1.4,3.75,7.0,2004/5,€144.45m,€13.85m
SP1,17/10/2004,Ath Bilbao,Malaga,1,0,H,1,0,1.8,3.25,4.0,1.85,3.2,4.0,1.8,3.1,3.8,1.8,3.1,4.0,2004/5,€53.05m,€32.85m
SP1,17/10/2004,Ath Madrid,Santander,1,0,H,1,0,1.57,3.4,5.5,1.45,3.75,7.0,1.45,3.8,5.4,1.57,3.3,5.5,2004/5,€125.65m,€32.90m
SP1,17/10/2004,Mallorca,Villarreal,1,1,D,1,1,2.37,3.2,2.62,2.45,3.1,2.7,2.5,3.0,2.5,2.3,3.1,2.75,2004/5,€42.65m,€66.25m
SP1,17/10/2004,Numancia,Levante,1,3,A,0,1,2.2,3.0,3.1,2.25,3.1,3.0,2.3,2.8,2.9,2.15,3.1,3.0,2004/5,€13.40m,€24.25m
SP1,17/10/2004,Osasuna,Albacete,3,2,H,2,1,1.72,3.25,4.33,1.7,3.3,4.75,1.7,3.2,4.2,1.7,3.2,4.5,2004/5,€26.70m,€17.75m
SP1,17/10/2004,Valencia,Sevilla,1,2,A,0,0,1.53,3.5,7.0,1.5,3.55,6.5,1.45,3.8,5.4,1.5,3.4,6.0,2004/5,€195.90m,€70.55m
SP1,17/10/2004,Zaragoza,Sociedad,2,1,H,1,1,1.83,3.25,3.75,1.95,3.25,3.5,1.9,3.1,3.5,1.9,3.1,3.6,2004/5,€51.13m,€53.55m
SP1,23/10/2004,Malaga,La Coruna,1,1,D,1,0,2.4,3.2,2.6,2.55,3.15,2.55,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€32.85m,€144.45m
