Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
I1,25/04/2009,Chievo,Udinese,1.0,2.0,A,0.0,1.0,2.25,3.1,3.4,2.2,2.85,3.35,2.2,2.8,3.3,2.15,2.88,3.25,2008/9,€38.25m,€124.65m
I1,25/04/2009,Fiorentina,Roma,4.0,1.0,H,1.0,0.0,2.4,3.2,3.0,2.45,3.0,2.77,2.4,3.2,2.85,2.38,3.0,2.7,2008/9,€197.10m,€266.80m
I1,26/04/2009,Bologna,Genoa,2.0,0.0,H,2.0,0.0,3.4,3.1,2.2,3.1,3.0,2.25,2.85,3.2,2.4,2.88,3.0,2.25,2008/9,€40.30m,€91.70m
I1,26/04/2009,Lazio,Atalanta,0.0,1.0,A,0.0,1.0,1.8,3.3,4.75,1.85,3.05,4.25,1.7,3.4,5.1,1.73,3.25,4.2,2008/9,€109.65m,€64.20m
I1,26/04/2009,Milan,Palermo,3.0,0.0,H,2.0,0.0,1.5,4.0,7.0,1.45,3.55,7.55,1.45,4.0,7.0,1.44,3.6,6.5,2008/9,€319.40m,€106.35m
I1,26/04/2009,Napoli,Inter,1.0,0.0,H,0.0,0.0,4.0,3.2,2.0,4.1,3.0,1.9,4.3,2.8,2.0,3.5,3.2,1.91,2008/9,€101.50m,€327.90m
I1,26/04/2009,Reggina,Juventus,2.0,2.0,D,1.0,0.0,4.5,3.4,1.8,4.85,3.45,1.65,4.3,3.4,1.8,4.33,3.3,1.7,2008/9,€35.85m,€256.85m
I1,26/04/2009,Sampdoria,Cagliari,3.0,3.0,D,2.0,0.0,2.1,3.2,3.6,2.15,2.85,3.5,2.15,3.0,3.5,2.0,3.1,3.3,2008/9,€94.30m,€45.68m
I1,02/05/2009,Bologna,Reggina,1.0,2.0,A,0.0,1.0,1.8,3.3,4.75,1.75,3.35,4.3,1.75,3.4,4.7,1.73,3.25,4.2,2008/9,€40.30m,€35.85m
I1,02/05/2009,Inter,Lazio,2.0,0.0,H,0.0,0.0,1.5,3.8,7.25,1.45,3.75,6.75,1.5,3.5,7.5,1.44,3.75,6.0,2008/9,€327.90m,€109.65m
I1,03/05/2009,Catania,Milan,0.0,2.0,A,0.0,1.0,6.0,3.75,1.57,5.95,3.45,1.55,5.6,3.6,1.6,5.0,3.5,1.57,2008/9,€49.90m,€319.40m
I1,03/05/2009,Fiorentina,Torino,1.0,0.0,H,0.0,0.0,1.44,4.0,8.0,1.4,3.65,8.6,1.45,3.8,7.5,1.44,3.75,6.0,2008/9,€197.10m,€64.90m
I1,03/05/2009,Genoa,Sampdoria,3.0,1.0,H,1.0,1.0,2.25,3.1,3.3,2.15,3.15,3.15,2.3,3.2,3.0,2.2,2.9,3.1,2008/9,€91.70m,€94.30m
I1,03/05/2009,Juventus,Lecce,2.0,2.0,D,0.0,1.0,1.36,4.5,9.0,1.3,4.55,9.0,1.4,4.3,7.5,1.36,4.0,7.0,2008/9,€256.85m,€45.78m
I1,03/05/2009,Palermo,Cagliari,5.0,1.0,H,2.0,0.0,2.0,3.25,4.0,1.95,2.9,4.05,1.9,3.3,3.9,1.95,3.1,3.5,2008/9,€106.35m,€45.68m
I1,03/05/2009,Roma,Chievo,0.0,0.0,D,0.0,0.0,1.5,4.0,7.0,1.5,3.6,6.35,1.45,3.8,7.5,1.5,3.4,6.0,2008/9,€266.80m,€38.25m
I1,03/05/2009,Siena,Napoli,2.0,1.0,H,2.0,0.0,2.15,3.0,3.6,2.15,2.8,3.55,2.2,2.8,3.8,2.2,2.8,3.2,2008/9,€45.30m,€101.50m
I1,03/05/2009,Udinese,Atalanta,3.0,0.0,H,1.0,0.0,1.83,3.3,4.75,1.9,2.95,4.2,1.85,3.2,4.3,1.91,3.1,3.6,2008/9,€124.65m,€64.20m
I1,09/05/2009,Lazio,Udinese,1.0,3.0,A,0.0,0.0,2.88,3.0,2.6,2.55,3.15,2.55,3.0,2.9,2.5,2.6,3.1,2.4,2008/9,€109.65m,€124.65m
I1,10/05/2009,Atalanta,Genoa,1.0,1.0,D,1.0,0.0,3.3,3.1,2.3,3.15,3.05,2.2,3.35,3.3,2.1,2.9,3.2,2.15,2008/9,€64.20m,€91.70m
I1,10/05/2009,Cagliari,Roma,2.0,2.0,D,1.0,0.0,2.88,3.2,2.5,3.0,3.0,2.3,2.65,3.3,2.5,2.6,3.1,2.4,2008/9,€45.68m,€266.80m
I1,10/05/2009,Catania,Fiorentina,0.0,2.0,A,0.0,1.0,4.75,3.4,1.8,4.5,3.4,1.7,4.3,3.4,1.8,4.33,3.4,1.67,2008/9,€49.90m,€197.10m
I1,10/05/2009,Chievo,Inter,2.0,2.0,D,1.0,1.0,4.5,3.3,1.85,4.0,3.35,1.8,4.0,3.0,2.0,4.33,3.3,1.7,2008/9,€38.25m,€327.90m
I1,10/05/2009,Lecce,Napoli,1.0,1.0,D,1.0,1.0,1.62,3.75,5.5,1.6,3.5,5.25,1.4,4.2,6.0,1.57,3.6,4.8,2008/9,€45.78m,€101.50m
I1,10/05/2009,Milan,Juventus,1.0,1.0,D,0.0,0.0,1.83,3.5,4.33,1.8,3.25,4.15,1.9,3.1,4.2,1.8,3.1,4.0,2008/9,€319.40m,€256.85m
I1,10/05/2009,Siena,Palermo,1.0,0.0,H,0.0,0.0,3.1,3.1,2.38,3.05,3.15,2.2,2.9,3.2,2.2,2.75,3.2,2.25,2008/9,€45.30m,€106.35m
I1,10/05/2009,Torino,Bologna,1.0,1.0,D,1.0,0.0,1.91,3.25,4.33,1.85,3.2,4.0,1.9,3.2,4.1,1.91,3.2,3.5,2008/9,€64.90m,€40.30m
I1,16/05/2009,Roma,Catania,4.0,3.0,H,3.0,1.0,1.25,5.5,12.0,1.25,4.75,11.0,1.25,5.5,10.0,1.22,4.8,10.0,2008/9,€266.80m,€49.90m
I1,16/05/2009,Udinese,Milan,2.0,1.0,H,1.0,0.0,3.6,3.2,2.1,3.45,3.2,2.0,3.2,3.3,2.15,3.2,3.2,2.0,2008/9,€124.65m,€319.40m
I1,17/05/2009,Bologna,Lecce,2.0,1.0,H,1.0,1.0,1.91,3.25,4.33,1.8,3.4,4.0,1.9,3.3,3.9,1.8,3.4,3.6,2008/9,€40.30m,€45.78m
I1,17/05/2009,Fiorentina,Sampdoria,1.0,0.0,H,1.0,0.0,1.33,4.75,9.5,1.3,4.5,9.0,1.35,4.7,8.0,1.29,4.5,8.0,2008/9,€197.10m,€94.30m
I1,17/05/2009,Genoa,Chievo,2.0,2.0,D,0.0,1.0,1.62,3.6,6.0,1.6,3.5,5.25,1.55,3.5,6.0,1.57,3.5,5.0,2008/9,€91.70m,€38.25m
I1,17/05/2009,Inter,Siena,3.0,0.0,H,1.0,0.0,1.2,6.0,15.0,1.2,5.5,12.0,1.25,5.0,12.0,1.17,5.5,12.0,2008/9,€327.90m,€45.30m
I1,17/05/2009,Juventus,Atalanta,2.0,2.0,D,2.0,2.0,1.25,5.5,12.0,1.25,4.75,11.0,1.27,4.9,11.0,1.25,4.5,10.0,2008/9,€256.85m,€64.20m
I1,17/05/2009,Napoli,Torino,1.0,2.0,A,1.0,0.0,3.1,3.2,2.3,3.0,3.2,2.2,3.0,3.2,2.2,2.75,3.2,2.25,2008/9,€101.50m,€64.90m
I1,17/05/2009,Palermo,Lazio,2.0,0.0,H,1.0,0.0,1.57,3.5,7.0,1.5,3.6,6.5,1.5,3.7,6.5,1.5,3.6,5.5,2008/9,€106.35m,€109.65m
I1,17/05/2009,Reggina,Cagliari,2.0,1.0,H,1.0,1.0,1.8,3.6,4.5,1.7,3.65,4.2,1.7,3.5,4.2,1.67,3.5,4.2,2008/9,€35.85m,€45.68m
I1,24/05/2009,Atalanta,Palermo,2.0,2.0,D,0.0,1.0,3.25,3.2,2.25,3.1,3.05,2.2,2.9,3.5,2.2,3.1,3.25,2.3,2008/9,€64.20m,€106.35m
I1,24/05/2009,Cagliari,Inter,2.0,1.0,H,1.0,1.0,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,3.1,3.25,2.3,2008/9,€45.68m,€327.90m
I1,24/05/2009,Catania,Napoli,3.0,1.0,H,1.0,1.0,2.25,3.0,3.5,2.3,2.65,3.45,2.1,2.9,3.8,2.25,3.0,3.4,2008/9,€49.90m,€101.50m
I1,24/05/2009,Lecce,Fiorentina,1.0,1.0,D,0.0,0.0,5.0,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,5.5,3.8,1.6,2008/9,€45.78m,€197.10m
I1,24/05/2009,Milan,Roma,2.0,3.0,A,0.0,1.0,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,1.8,3.4,4.8,2008/9,€319.40m,€266.80m
I1,24/05/2009,Sampdoria,Udinese,2.0,2.0,D,2.0,1.0,3.1,3.3,2.25,3.1,3.1,2.2,2.9,3.5,2.2,3.1,3.4,2.25,2008/9,€94.30m,€124.65m
I1,24/05/2009,Siena,Juventus,0.0,3.0,A,0.0,2.0,8.5,4.33,1.4,8.0,3.75,1.4,7.0,4.0,1.45,8.5,4.33,1.4,2008/9,€45.30m,€256.85m
I1,24/05/2009,Torino,Genoa,2.0,3.0,A,1.0,1.0,1.4,4.5,7.5,1.4,4.15,6.5,1.35,4.7,7.0,1.4,4.5,7.5,2008/9,€64.90m,€91.70m
I1,31/05/2009,Fiorentina,Milan,0.0,2.0,A,0.0,0.0,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,2.4,3.3,2.9,2008/9,€197.10m,€319.40m
I1,31/05/2009,Genoa,Lecce,4.0,1.0,H,1.0,1.0,1.33,4.5,10.0,1.32,4.15,9.5,1.4,4.0,6.5,1.33,4.8,9.5,2008/9,€91.70m,€45.78m
I1,31/05/2009,Inter,Atalanta,4.0,3.0,H,2.0,2.0,1.44,4.0,8.0,1.4,3.65,8.75,1.4,3.7,7.0,1.4,4.2,9.0,2008/9,€327.90m,€64.20m
I1,31/05/2009,Juventus,Lazio,2.0,0.0,H,1.0,0.0,1.36,4.5,8.0,1.32,4.5,8.0,1.35,4.2,7.5,1.36,4.5,9.0,2008/9,€256.85m,€109.65m
I1,31/05/2009,Napoli,Chievo,3.0,0.0,H,3.0,0.0,1.62,3.75,5.5,1.62,3.5,5.0,1.65,3.5,4.5,1.73,3.5,5.0,2008/9,€101.50m,€38.25m
I1,31/05/2009,Palermo,Sampdoria,2.0,2.0,D,2.0,1.0,1.8,3.1,5.0,1.7,3.25,4.8,1.9,3.2,3.6,1.8,3.3,4.8,2008/9,€106.35m,€94.30m
I1,31/05/2009,Reggina,Siena,1.0,1.0,D,1.0,0.0,2.25,3.0,3.4,2.3,2.85,3.15,2.2,3.1,3.0,2.25,3.2,3.25,2008/9,€35.85m,€45.30m
I1,31/05/2009,Udinese,Cagliari,6.0,2.0,H,3.0,0.0,1.75,3.6,4.5,1.8,3.25,4.1,1.75,3.3,4.2,1.8,3.5,4.5,2008/9,€124.65m,€45.68m
I1,22/08/2009,Bologna,Fiorentina,1.0,1.0,D,1.0,0.0,3.3,3.25,2.2,3.2,3.0,2.25,3.1,3.1,2.3,3.0,3.1,2.15,2009/10,€53.10m,€209.30m
I1,22/08/2009,Siena,Milan,1.0,2.0,A,1.0,1.0,3.75,3.25,2.05,4.15,3.15,1.85,3.7,3.2,2.0,3.75,3.0,1.91,2009/10,€45.83m,€256.45m
I1,23/08/2009,Catania,Sampdoria,1.0,2.0,A,1.0,1.0,2.5,3.2,2.88,2.4,3.0,2.85,2.35,3.05,3.05,2.5,2.9,2.62,2009/10,€63.05m,€112.70m
I1,23/08/2009,Genoa,Roma,3.0,2.0,H,0.0,0.0,2.4,3.2,3.0,2.5,3.0,2.7,2.5,3.1,2.8,2.3,3.0,2.8,2009/10,€135.85m,€245.15m
I1,23/08/2009,Inter,Bari,1.0,1.0,D,0.0,0.0,1.2,6.0,15.0,1.2,5.5,12.0,1.2,5.5,14.0,1.2,5.0,11.0,2009/10,€396.50m,€69.30m
I1,23/08/2009,Juventus,Chievo,1.0,0.0,H,1.0,0.0,1.29,5.25,11.0,1.3,4.55,8.75,1.25,5.0,12.0,1.25,4.5,10.0,2009/10,€273.10m,€41.28m
I1,23/08/2009,Lazio,Atalanta,1.0,0.0,H,1.0,0.0,1.83,3.4,4.5,1.8,3.2,4.3,1.75,3.4,4.8,1.8,3.1,4.0,2009/10,€141.10m,€62.05m
I1,23/08/2009,Livorno,Cagliari,0.0,0.0,D,0.0,0.0,2.38,3.1,3.2,2.25,2.9,3.2,2.4,3.0,3.05,2.25,3.0,2.88,2009/10,€46.80m,€71.80m
I1,23/08/2009,Palermo,Napoli,2.0,1.0,H,1.0,0.0,2.15,3.25,3.5,2.15,3.0,3.3,2.0,3.2,3.8,2.1,3.1,3.1,2009/10,€119.95m,€145.63m
I1,23/08/2009,Udinese,Parma,2.0,2.0,D,1.0,1.0,1.8,3.4,4.75,1.7,3.3,4.7,1.75,3.4,4.8,1.73,3.2,4.33,2009/10,€135.58m,€82.83m
I1,29/08/2009,Bari,Bologna,0.0,0.0,D,0.0,0.0,2.2,3.1,3.5,2.15,3.0,3.3,2.25,3.1,3.15,2.1,3.0,3.2,2009/10,€69.30m,€53.10m
I1,29/08/2009,Milan,Inter,0.0,4.0,A,0.0,3.0,3.0,3.0,2.5,2.7,3.0,2.5,2.7,3.0,2.6,2.7,3.0,2.38,2009/10,€256.45m,€396.50m
I1,30/08/2009,Atalanta,Genoa,0.0,1.0,A,0.0,1.0,2.4,3.0,3.2,2.4,3.0,2.85,2.5,3.1,2.8,2.3,2.9,2.9,2009/10,€62.05m,€135.85m
I1,30/08/2009,Cagliari,Siena,1.0,3.0,A,0.0,0.0,2.0,3.2,4.0,1.85,3.1,4.15,1.9,3.2,4.1,1.91,3.1,3.6,2009/10,€71.80m,€45.83m
I1,30/08/2009,Chievo,Lazio,1.0,2.0,A,1.0,1.0,3.0,3.0,2.5,2.85,3.0,2.4,2.8,3.1,2.5,2.62,2.9,2.5,2009/10,€41.28m,€141.10m
I1,30/08/2009,Fiorentina,Palermo,1.0,0.0,H,1.0,0.0,1.8,3.4,4.75,1.75,3.2,4.6,1.8,3.3,4.4,1.8,3.1,4.0,2009/10,€209.30m,€119.95m
I1,30/08/2009,Napoli,Livorno,3.0,1.0,H,2.0,0.0,1.5,4.0,7.5,1.55,3.45,6.0,1.5,3.8,6.7,1.44,3.6,6.5,2009/10,€145.63m,€46.80m
I1,30/08/2009,Parma,Catania,2.0,1.0,H,1.0,1.0,1.95,3.2,4.2,2.0,3.1,3.55,1.9,3.2,4.1,1.83,3.0,4.0,2009/10,€82.83m,€63.05m
I1,30/08/2009,Roma,Juventus,1.0,3.0,A,1.0,1.0,3.1,3.1,2.38,2.7,3.0,2.5,2.8,3.1,2.5,2.62,2.9,2.5,2009/10,€245.15m,€273.10m
I1,30/08/2009,Sampdoria,Udinese,3.0,1.0,H,2.0,0.0,2.1,3.2,3.6,2.05,3.1,3.4,2.1,3.15,3.5,2.0,3.1,3.3,2009/10,€112.70m,€135.58m
I1,12/09/2009,Lazio,Juventus,0.0,2.0,A,0.0,0.0,4.0,3.2,2.0,3.75,3.1,1.95,3.6,3.3,2.0,3.6,3.1,1.91,2009/10,€141.10m,€273.10m
I1,12/09/2009,Livorno,Milan,0.0,0.0,D,0.0,0.0,4.75,3.3,1.83,4.75,3.3,1.7,4.7,3.4,1.75,4.33,3.2,1.73,2009/10,€46.80m,€256.45m
I1,13/09/2009,Atalanta,Sampdoria,0.0,1.0,A,0.0,0.0,2.38,3.1,3.1,2.4,3.0,2.85,2.4,3.1,2.95,2.3,3.1,2.75,2009/10,€62.05m,€112.70m
I1,13/09/2009,Bologna,Chievo,0.0,2.0,A,0.0,2.0,2.4,3.0,3.2,2.1,3.0,3.4,2.2,3.1,3.3,2.25,3.0,2.88,2009/10,€53.10m,€41.28m
I1,13/09/2009,Fiorentina,Cagliari,1.0,0.0,H,0.0,0.0,1.6,3.6,6.25,1.55,3.45,6.0,1.55,3.7,6.0,1.53,3.5,5.5,2009/10,€209.30m,€71.80m
I1,13/09/2009,Genoa,Napoli,4.0,1.0,H,1.0,1.0,2.05,3.2,3.8,1.9,3.15,3.85,2.0,3.2,3.7,1.95,3.2,3.4,2009/10,€135.85m,€145.63m
I1,13/09/2009,Inter,Parma,2.0,0.0,H,0.0,0.0,1.3,5.0,11.0,1.3,4.5,9.0,1.25,5.0,12.0,1.25,4.5,10.0,2009/10,€396.50m,€82.83m
I1,13/09/2009,Palermo,Bari,1.0,1.0,D,0.0,1.0,1.62,3.6,6.0,1.65,3.38,4.95,1.6,3.6,5.6,1.57,3.3,5.5,2009/10,€119.95m,€69.30m
I1,13/09/2009,Siena,Roma,1.0,2.0,A,1.0,0.0,4.0,3.2,2.0,3.65,3.0,2.0,3.4,3.25,2.1,3.2,3.2,2.0,2009/10,€45.83m,€245.15m
I1,13/09/2009,Udinese,Catania,4.0,2.0,H,1.0,2.0,1.67,3.5,5.5,1.65,3.2,5.45,1.7,3.5,4.9,1.57,3.3,5.5,2009/10,€135.58m,€63.05m
I1,19/09/2009,Juventus,Livorno,2.0,0.0,H,2.0,0.0,1.3,5.0,11.0,1.25,5.0,10.0,1.22,5.3,13.0,1.22,4.8,10.0,2009/10,€273.10m,€46.80m
I1,19/09/2009,Napoli,Udinese,0.0,0.0,D,0.0,0.0,2.0,3.3,3.75,2.0,3.2,3.45,2.0,3.3,3.6,1.91,3.1,3.6,2009/10,€145.63m,€135.58m
I1,20/09/2009,Bari,Atalanta,4.0,1.0,H,3.0,0.0,2.5,3.1,2.9,2.3,3.0,3.0,2.3,3.0,3.2,2.3,3.0,2.8,2009/10,€69.30m,€62.05m
I1,20/09/2009,Cagliari,Inter,1.0,2.0,A,1.0,0.0,6.0,3.6,1.62,5.25,3.5,1.6,6.5,3.5,1.55,5.0,3.5,1.57,2009/10,€71.80m,€396.50m
I1,20/09/2009,Catania,Lazio,1.0,1.0,D,1.0,0.0,2.9,3.1,2.5,2.5,3.15,2.6,2.8,3.1,2.5,2.7,3.0,2.38,2009/10,€63.05m,€141.10m
I1,20/09/2009,Chievo,Genoa,3.0,1.0,H,2.0,0.0,2.9,3.1,2.5,2.75,3.1,2.4,2.8,3.1,2.5,2.7,3.0,2.38,2009/10,€41.28m,€135.85m
I1,20/09/2009,Milan,Bologna,1.0,0.0,H,0.0,0.0,1.33,4.75,10.0,1.3,5.0,8.0,1.33,4.6,9.0,1.33,4.0,8.0,2009/10,€256.45m,€53.10m
I1,20/09/2009,Parma,Palermo,1.0,0.0,H,1.0,0.0,2.38,3.1,3.1,2.25,3.15,2.95,2.4,3.1,2.95,2.3,3.0,2.8,2009/10,€82.83m,€119.95m
I1,20/09/2009,Roma,Fiorentina,3.0,1.0,H,3.0,0.0,1.95,3.4,3.8,1.9,3.3,3.65,1.85,3.4,4.0,1.91,3.1,3.6,2009/10,€245.15m,€209.30m
I1,20/09/2009,Sampdoria,Siena,4.0,1.0,H,2.0,0.0,1.67,3.4,6.0,1.6,3.35,5.55,1.65,3.4,5.4,1.57,3.5,5.0,2009/10,€112.70m,€45.83m
I1,23/09/2009,Atalanta,Catania,0.0,0.0,D,0.0,0.0,1.8,3.4,4.75,1.8,3.2,4.25,1.85,3.4,4.0,1.8,3.3,4.8,2009/10,€62.05m,€63.05m
I1,23/09/2009,Bari,Cagliari,0.0,1.0,A,0.0,0.0,2.1,3.1,3.75,2.05,3.1,3.45,2.0,3.2,3.7,2.1,3.1,3.75,2009/10,€69.30m,€71.80m
I1,23/09/2009,Bologna,Livorno,2.0,0.0,H,1.0,0.0,2.15,3.1,3.6,2.05,3.1,3.45,2.0,3.2,3.7,2.2,3.1,3.5,2009/10,€53.10m,€46.80m
I1,23/09/2009,Fiorentina,Sampdoria,2.0,0.0,H,1.0,0.0,2.1,3.1,3.75,2.05,3.05,3.5,2.1,3.25,3.4,2.2,3.1,3.5,2009/10,€209.30m,€112.70m
I1,23/09/2009,Inter,Napoli,3.0,1.0,H,3.0,1.0,1.4,4.2,8.5,1.35,4.05,8.75,1.35,4.7,8.0,1.44,3.75,9.0,2009/10,€396.50m,€145.63m
I1,23/09/2009,Lazio,Parma,1.0,2.0,A,1.0,2.0,1.91,3.2,4.33,1.85,3.15,4.05,1.85,3.4,4.0,2.0,3.0,4.33,2009/10,€141.10m,€82.83m
I1,23/09/2009,Palermo,Roma,3.0,3.0,D,2.0,2.0,2.8,3.25,2.55,2.7,3.1,2.45,2.7,3.2,2.5,2.88,3.2,2.5,2009/10,€119.95m,€245.15m
I1,23/09/2009,Siena,Chievo,0.0,0.0,D,0.0,0.0,2.4,3.1,3.1,2.3,3.15,2.85,2.1,3.25,3.4,2.4,3.1,3.1,2009/10,€45.83m,€41.28m
I1,23/09/2009,Udinese,Milan,1.0,0.0,H,1.0,0.0,3.25,3.1,2.3,3.1,3.1,2.2,3.1,3.1,2.3,3.3,3.1,2.3,2009/10,€135.58m,€256.45m
I1,24/09/2009,Genoa,Juventus,2.0,2.0,D,1.0,1.0,3.4,3.2,2.2,3.5,3.05,2.05,3.4,3.25,2.1,3.3,3.2,2.25,2009/10,€135.85m,€273.10m
I1,26/09/2009,Livorno,Fiorentina,0.0,1.0,A,0.0,0.0,3.75,3.1,2.1,3.45,3.1,2.05,3.7,3.2,2.0,3.6,3.1,1.91,2009/10,€46.80m,€209.30m
I1,26/09/2009,Sampdoria,Inter,1.0,0.0,H,0.0,0.0,3.8,3.3,2.0,3.95,3.25,1.85,3.6,3.3,2.0,4.2,3.3,1.73,2009/10,€112.70m,€396.50m
I1,27/09/2009,Catania,Roma,1.0,1.0,D,1.0,0.0,4.33,3.25,1.91,3.9,3.2,1.87,3.6,3.3,2.0,4.2,3.25,1.73,2009/10,€63.05m,€245.15m
I1,27/09/2009,Chievo,Atalanta,1.0,1.0,D,0.0,0.0,2.2,3.2,3.4,2.05,3.0,3.55,2.1,3.25,3.4,1.91,3.1,3.6,2009/10,€41.28m,€62.05m
I1,27/09/2009,Juventus,Bologna,1.0,1.0,D,1.0,0.0,1.22,6.0,13.0,1.25,5.0,10.0,1.25,5.0,12.0,1.17,5.5,12.0,2009/10,€273.10m,€53.10m
I1,27/09/2009,Lazio,Palermo,1.0,1.0,D,0.0,0.0,2.1,3.2,3.6,2.05,3.0,3.55,2.1,3.3,3.35,1.83,3.2,3.75,2009/10,€141.10m,€119.95m
I1,27/09/2009,Milan,Bari,0.0,0.0,D,0.0,0.0,1.33,4.5,11.0,1.3,4.25,10.0,1.3,4.8,9.5,1.29,4.5,8.0,2009/10,€256.45m,€69.30m
I1,27/09/2009,Napoli,Siena,2.0,1.0,H,0.0,0.0,1.67,3.4,6.0,1.65,3.25,5.25,1.7,3.5,4.9,1.62,3.3,5.0,2009/10,€145.63m,€45.83m
I1,27/09/2009,Parma,Cagliari,0.0,2.0,A,0.0,1.0,1.91,3.2,4.33,1.9,3.05,4.05,1.75,3.4,4.7,1.8,3.1,4.0,2009/10,€82.83m,€71.80m
I1,27/09/2009,Udinese,Genoa,2.0,0.0,H,0.0,0.0,2.25,3.2,3.3,2.25,3.1,3.0,2.1,3.25,3.4,2.1,3.1,3.1,2009/10,€135.58m,€135.85m
I1,03/10/2009,Bari,Catania,0.0,0.0,D,0.0,0.0,2.05,3.2,3.8,1.95,3.1,3.75,2.05,3.1,3.7,1.95,3.1,3.5,2009/10,€69.30m,€63.05m
I1,03/10/2009,Inter,Udinese,2.0,1.0,H,1.0,1.0,1.44,4.2,7.5,1.4,3.7,8.5,1.45,4.0,7.0,1.36,4.0,7.0,2009/10,€396.50m,€135.58m
I1,04/10/2009,Atalanta,Milan,1.0,1.0,D,1.0,0.0,3.5,3.0,2.25,3.15,3.15,2.15,3.4,3.25,2.1,3.2,3.2,2.0,2009/10,€62.05m,€256.45m
I1,04/10/2009,Bologna,Genoa,1.0,3.0,A,0.0,2.0,3.0,3.2,2.4,2.85,3.05,2.35,2.95,3.1,2.4,2.62,3.2,2.3,2009/10,€53.10m,€135.85m
I1,04/10/2009,Cagliari,Chievo,1.0,2.0,A,1.0,1.0,2.1,3.1,3.75,2.15,3.05,3.25,2.1,3.1,3.6,2.0,3.2,3.2,2009/10,€71.80m,€41.28m
I1,04/10/2009,Fiorentina,Lazio,0.0,0.0,D,0.0,0.0,1.85,3.3,4.5,1.8,3.1,4.45,1.8,3.4,4.3,1.73,3.25,4.2,2009/10,€209.30m,€141.10m
I1,04/10/2009,Palermo,Juventus,2.0,0.0,H,2.0,0.0,3.8,3.3,2.0,3.95,3.1,1.9,3.6,3.3,2.0,3.4,3.25,1.91,2009/10,€119.95m,€273.10m
I1,04/10/2009,Roma,Napoli,2.0,1.0,H,1.0,1.0,1.7,3.4,5.5,1.7,3.3,4.7,1.7,3.5,4.9,1.62,3.4,4.8,2009/10,€245.15m,€145.63m
I1,04/10/2009,Sampdoria,Parma,1.0,1.0,D,1.0,1.0,1.65,3.6,5.5,1.65,3.4,4.9,1.65,3.5,5.3,1.57,3.5,5.0,2009/10,€112.70m,€82.83m
I1,04/10/2009,Siena,Livorno,0.0,0.0,D,0.0,0.0,2.0,3.2,4.0,2.0,3.05,3.65,2.0,3.1,3.8,1.91,3.2,3.5,2009/10,€45.83m,€46.80m
I1,17/10/2009,Genoa,Inter,0.0,5.0,A,0.0,3.0,3.25,3.2,2.25,3.25,3.1,2.2,3.2,3.2,2.2,2.88,3.1,2.2,2009/10,€135.85m,€396.50m
I1,17/10/2009,Juventus,Fiorentina,1.0,1.0,D,1.0,1.0,1.73,3.4,5.25,1.7,3.4,5.0,1.7,3.5,4.9,1.67,3.3,4.5,2009/10,€273.10m,€209.30m
I1,18/10/2009,Catania,Cagliari,2.0,1.0,H,1.0,1.0,2.4,3.1,3.1,2.45,3.1,2.85,2.2,3.2,3.2,2.38,2.88,2.8,2009/10,€63.05m,€71.80m
I1,18/10/2009,Chievo,Bari,1.0,2.0,A,0.0,1.0,2.0,3.1,4.1,2.05,3.0,3.8,2.1,3.15,3.5,1.91,3.0,3.75,2009/10,€41.28m,€69.30m
I1,18/10/2009,Lazio,Sampdoria,1.0,1.0,D,1.0,1.0,2.4,3.1,3.1,2.3,3.25,2.95,2.35,3.2,2.9,2.25,3.1,2.8,2009/10,€141.10m,€112.70m
I1,18/10/2009,Livorno,Palermo,1.0,2.0,A,0.0,0.0,3.1,3.1,2.4,3.0,3.05,2.4,3.0,3.2,2.3,2.8,3.0,2.3,2009/10,€46.80m,€119.95m
I1,18/10/2009,Milan,Roma,2.0,1.0,H,0.0,1.0,2.1,3.3,3.5,2.15,3.1,3.4,2.0,3.3,3.6,2.0,3.2,3.2,2009/10,€256.45m,€245.15m
I1,18/10/2009,Napoli,Bologna,2.0,1.0,H,0.0,1.0,1.55,3.75,6.5,1.57,3.5,6.25,1.6,3.5,5.8,1.5,3.4,6.0,2009/10,€145.63m,€53.10m
I1,18/10/2009,Parma,Siena,1.0,0.0,H,1.0,0.0,1.95,3.2,4.2,1.9,3.2,4.1,1.85,3.4,4.0,1.83,3.2,3.75,2009/10,€82.83m,€45.83m
I1,18/10/2009,Udinese,Atalanta,1.0,3.0,A,1.0,1.0,1.67,3.5,5.5,1.65,3.4,5.45,1.6,3.5,5.7,1.67,3.3,4.5,2009/10,€135.58m,€62.05m
I1,24/10/2009,Inter,Catania,2.0,1.0,H,2.0,0.0,1.22,5.5,15.0,1.25,5.75,13.0,1.22,5.3,13.0,1.2,5.0,11.0,2009/10,€396.50m,€63.05m
