Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
P1,15/01/2006,Benfica,Academica,3.0,0.0,H,1.0,0.0,1.2,5.0,10.0,1.25,5.0,9.0,1.25,4.5,9.0,1.22,5.0,9.5,2005/6,€121.05m,€13.25m
P1,15/01/2006,Est Amadora,Porto,2.0,1.0,H,2.0,0.0,4.5,3.5,1.61,5.5,3.5,1.55,4.6,3.4,1.6,4.8,3.4,1.6,2005/6,€9.70m,€116.00m
P1,15/01/2006,Maritimo,Gil Vicente,1.0,1.0,D,0.0,1.0,1.8,3.25,4.0,1.75,3.35,4.15,1.8,3.1,3.8,1.8,3.3,3.75,2005/6,€13.55m,€11.90m
P1,15/01/2006,Nacional,Pacos Ferreira,2.0,2.0,D,1.0,1.0,1.66,3.4,4.33,1.65,3.6,4.4,1.65,3.3,4.4,1.57,3.3,5.5,2005/6,€15.75m,€7.50m
P1,15/01/2006,Naval,Guimaraes,0.0,0.0,D,0.0,0.0,2.2,3.25,2.75,2.4,3.1,2.7,2.3,3.1,2.6,2.25,3.2,2.75,2005/6,€5.30m,€24.55m
P1,15/01/2006,Rio Ave,Penafiel,2.0,0.0,H,1.0,0.0,1.61,3.5,4.5,1.65,3.5,4.5,1.65,3.3,4.4,1.53,3.5,5.5,2005/6,€10.38m,€9.55m
P1,16/01/2006,Setubal,Boavista,0.0,2.0,A,0.0,0.0,2.2,3.25,2.75,2.3,3.1,2.8,2.2,3.1,2.8,2.1,3.2,3.0,2005/6,€11.67m,€16.55m
P1,19/01/2006,Penafiel,Sp Braga,0.0,0.0,D,0.0,0.0,4.33,3.4,1.66,4.8,3.35,1.65,4.4,3.3,1.65,5.0,3.6,1.55,2005/6,€9.55m,€40.35m
P1,20/01/2006,Gil Vicente,Benfica,1.0,3.0,A,1.0,2.0,4.33,3.25,1.72,4.0,3.45,1.75,4.0,3.2,1.75,4.5,3.3,1.66,2005/6,€11.90m,€121.05m
P1,21/01/2006,Academica,Nacional,0.0,0.0,D,0.0,0.0,2.7,3.1,2.37,2.75,3.2,2.3,2.7,3.0,2.3,2.6,3.3,2.3,2005/6,€13.25m,€15.75m
P1,21/01/2006,Boavista,Est Amadora,2.0,1.0,H,1.0,0.0,1.72,3.25,4.33,1.8,3.25,4.0,1.75,3.2,4.0,1.7,3.25,4.3,2005/6,€16.55m,€9.70m
P1,21/01/2006,Guimaraes,Rio Ave,1.0,1.0,D,0.0,1.0,2.1,3.2,3.1,1.95,3.15,3.55,2.0,3.1,3.2,2.05,3.2,3.1,2005/6,€24.55m,€10.38m
P1,21/01/2006,Pacos Ferreira,Setubal,1.0,2.0,A,0.0,2.0,2.25,3.2,2.8,2.1,3.2,3.1,2.1,3.0,3.1,2.2,3.2,2.8,2005/6,€7.50m,€11.67m
P1,21/01/2006,Porto,Naval,1.0,0.0,H,1.0,0.0,1.16,6.0,13.0,1.15,6.0,13.0,1.15,6.0,12.0,1.16,5.5,12.0,2005/6,€116.00m,€5.30m
P1,21/01/2006,Sp Lisbon,Maritimo,1.0,1.0,D,1.0,1.0,1.4,3.75,7.5,1.45,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7.0,2005/6,€102.40m,€13.55m
P1,23/01/2006,Leiria,Belenenses,2.0,2.0,D,2.0,0.0,1.8,3.4,3.75,1.8,3.3,3.95,1.9,3.1,3.5,1.8,3.25,3.8,2005/6,€17.95m,€21.85m
P1,27/01/2006,Pacos Ferreira,Boavista,0.0,1.0,A,0.0,1.0,2.62,3.0,2.5,2.5,3.05,2.6,2.4,2.9,2.7,2.45,3.1,2.55,2005/6,€7.50m,€16.55m
P1,28/01/2006,Benfica,Sp Lisbon,1.0,3.0,A,1.0,0.0,1.9,3.2,3.6,1.75,3.35,4.15,2.0,3.1,3.4,1.83,3.2,3.75,2005/6,€121.05m,€102.40m
P1,28/01/2006,Naval,Est Amadora,2.0,0.0,H,1.0,0.0,2.4,3.2,2.6,2.25,3.05,2.95,2.3,3.0,2.7,2.4,3.1,2.6,2005/6,€5.30m,€9.70m
P1,29/01/2006,Belenenses,Penafiel,5.0,0.0,H,3.0,0.0,1.57,3.6,5.0,1.5,3.7,5.65,1.6,3.4,4.6,1.55,3.6,5.0,2005/6,€21.85m,€9.55m
P1,29/01/2006,Maritimo,Leiria,3.0,0.0,H,0.0,0.0,2.0,3.2,3.3,1.9,3.15,3.75,1.9,3.1,3.5,2.05,3.2,3.1,2005/6,€13.55m,€17.95m
P1,29/01/2006,Nacional,Gil Vicente,2.0,0.0,H,1.0,0.0,1.61,3.4,5.0,1.65,3.55,4.45,1.65,3.3,4.4,1.55,3.6,5.0,2005/6,€15.75m,€11.90m
P1,29/01/2006,Rio Ave,Porto,0.0,0.0,D,0.0,0.0,4.33,3.5,1.66,5.0,3.5,1.6,4.2,3.1,1.75,4.2,3.25,1.72,2005/6,€10.38m,€116.00m
P1,29/01/2006,Sp Braga,Guimaraes,1.0,0.0,H,0.0,0.0,1.61,3.6,4.33,1.55,3.65,5.25,1.6,3.4,4.6,1.5,3.5,5.75,2005/6,€40.35m,€24.55m
P1,30/01/2006,Setubal,Academica,0.0,1.0,A,0.0,0.0,1.66,3.4,4.5,1.65,3.45,4.6,1.7,3.2,4.2,1.65,3.3,4.6,2005/6,€11.67m,€13.25m
P1,03/02/2006,Boavista,Naval,3.0,0.0,H,2.0,0.0,1.5,3.5,6.0,1.45,3.7,6.5,1.5,3.5,5.4,1.4,3.6,7.5,2005/6,€16.55m,€5.30m
P1,04/02/2006,Academica,Pacos Ferreira,3.0,0.0,H,0.0,0.0,2.0,3.25,3.25,1.9,3.35,3.5,2.0,3.1,3.2,1.9,3.25,3.4,2005/6,€13.25m,€7.50m
P1,04/02/2006,Leiria,Benfica,3.0,1.0,H,1.0,0.0,4.0,3.0,1.83,4.0,3.25,1.8,3.8,3.1,1.8,3.75,3.2,1.83,2005/6,€17.95m,€121.05m
P1,04/02/2006,Sp Lisbon,Nacional,1.0,0.0,H,0.0,0.0,1.66,3.4,4.33,1.65,3.4,4.7,1.65,3.2,4.6,1.66,3.3,4.5,2005/6,€102.40m,€15.75m
P1,05/02/2006,Est Amadora,Rio Ave,0.0,0.0,D,0.0,0.0,2.0,3.25,3.25,1.85,3.4,3.6,2.0,3.1,3.2,1.95,3.2,3.3,2005/6,€9.70m,€10.38m
P1,05/02/2006,Gil Vicente,Setubal,5.0,0.0,H,2.0,0.0,2.3,3.2,2.75,2.2,3.1,3.0,2.2,3.0,2.9,2.25,3.1,2.8,2005/6,€11.90m,€11.67m
P1,05/02/2006,Guimaraes,Belenenses,2.0,2.0,D,1.0,1.0,2.2,3.25,2.8,1.95,3.2,3.5,2.1,3.0,3.1,2.2,3.2,2.8,2005/6,€24.55m,€21.85m
P1,05/02/2006,Penafiel,Maritimo,3.0,2.0,H,1.0,1.0,3.25,3.25,2.0,3.55,3.15,1.95,3.5,3.1,1.9,3.9,3.4,1.75,2005/6,€9.55m,€13.55m
P1,06/02/2006,Porto,Sp Braga,1.0,1.0,D,0.0,0.0,1.61,3.4,5.0,1.6,3.65,4.7,1.6,3.3,4.8,1.61,3.3,5.0,2005/6,€116.00m,€40.35m
P1,11/02/2006,Academica,Boavista,0.0,2.0,A,0.0,1.0,2.4,3.2,2.6,2.65,3.05,2.45,2.5,3.0,2.5,2.5,3.1,2.5,2005/6,€13.25m,€16.55m
P1,11/02/2006,Belenenses,Porto,0.0,2.0,A,0.0,1.0,4.33,3.3,1.72,3.95,3.3,1.8,3.8,3.1,1.8,3.8,3.25,1.8,2005/6,€21.85m,€116.00m
P1,12/02/2006,Benfica,Penafiel,4.0,0.0,H,1.0,0.0,1.16,6.0,11.0,1.16,6.25,11.0,1.22,4.8,9.5,1.14,6.0,12.0,2005/6,€121.05m,€9.55m
P1,12/02/2006,Nacional,Leiria,1.0,4.0,A,1.0,3.0,1.66,3.3,4.75,1.65,3.65,4.3,1.75,3.2,4.0,1.7,3.25,4.3,2005/6,€15.75m,€17.95m
P1,12/02/2006,Pacos Ferreira,Gil Vicente,1.0,0.0,H,1.0,0.0,2.2,3.2,2.9,2.15,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2005/6,€7.50m,€11.90m
P1,12/02/2006,Rio Ave,Naval,0.0,1.0,A,0.0,1.0,1.66,3.2,5.0,1.65,3.5,4.5,1.65,3.3,4.4,1.65,3.3,4.6,2005/6,€10.38m,€5.30m
P1,12/02/2006,Setubal,Sp Lisbon,1.0,2.0,A,0.0,1.0,3.25,3.25,2.0,3.55,3.3,1.9,3.8,3.1,1.8,3.3,3.25,1.95,2005/6,€11.67m,€102.40m
P1,12/02/2006,Sp Braga,Est Amadora,1.0,1.0,D,0.0,1.0,1.53,3.6,5.5,1.55,3.75,5.0,1.55,3.4,5.0,1.5,3.5,5.75,2005/6,€40.35m,€9.70m
P1,13/02/2006,Maritimo,Guimaraes,0.0,1.0,A,0.0,1.0,1.8,3.25,4.0,1.85,3.4,3.6,1.8,3.1,3.8,1.7,3.25,4.3,2005/6,€13.55m,€24.55m
P1,17/02/2006,Boavista,Rio Ave,2.0,1.0,H,1.0,1.0,1.61,3.4,5.0,1.5,3.75,5.65,1.6,3.3,4.8,1.5,3.4,6.0,2005/6,€16.55m,€10.38m
P1,18/02/2006,Guimaraes,Benfica,2.0,0.0,H,1.0,0.0,3.5,3.5,1.83,4.2,3.5,1.7,3.5,3.1,1.9,4.0,3.4,1.72,2005/6,€24.55m,€121.05m
P1,18/02/2006,Sp Lisbon,Pacos Ferreira,3.0,0.0,H,1.0,0.0,1.28,4.33,9.5,1.25,4.9,9.5,1.27,4.3,8.5,1.25,4.5,10.0,2005/6,€102.40m,€7.50m
P1,19/02/2006,Est Amadora,Belenenses,1.0,2.0,A,0.0,2.0,2.1,3.25,3.0,2.15,3.3,2.9,2.1,3.0,3.1,1.95,3.2,3.3,2005/6,€9.70m,€21.85m
P1,19/02/2006,Gil Vicente,Academica,4.0,3.0,H,3.0,2.0,2.0,3.25,3.25,1.85,3.35,3.65,2.0,3.1,3.2,2.0,3.1,3.3,2005/6,€11.90m,€13.25m
P1,19/02/2006,Naval,Sp Braga,0.0,1.0,A,0.0,0.0,2.8,3.25,2.2,3.25,3.3,2.0,2.9,3.0,2.2,3.1,3.1,2.1,2005/6,€5.30m,€40.35m
P1,19/02/2006,Penafiel,Nacional,1.0,2.0,A,1.0,1.0,3.25,3.25,2.0,3.5,3.35,1.9,3.5,3.1,1.9,3.7,3.3,1.8,2005/6,€9.55m,€15.75m
P1,19/02/2006,Porto,Maritimo,1.0,0.0,H,1.0,0.0,1.25,4.5,11.0,1.25,4.85,9.5,1.3,4.2,8.0,1.28,4.5,8.0,2005/6,€116.00m,€13.55m
P1,20/02/2006,Leiria,Setubal,0.0,2.0,A,0.0,1.0,1.8,3.4,3.75,1.75,3.5,3.9,1.8,3.1,3.8,1.75,3.3,4.0,2005/6,€17.95m,€11.67m
P1,24/02/2006,Gil Vicente,Boavista,0.0,1.0,A,0.0,1.0,2.6,3.2,2.4,2.85,3.05,2.3,2.6,3.0,2.4,2.5,3.25,2.4,2005/6,€11.90m,€16.55m
P1,25/02/2006,Academica,Sp Lisbon,0.0,3.0,A,0.0,1.0,4.33,3.3,1.72,4.5,3.35,1.7,4.0,3.2,1.75,4.33,3.4,1.66,2005/6,€13.25m,€102.40m
P1,25/02/2006,Nacional,Guimaraes,1.0,1.0,D,1.0,1.0,1.72,3.3,4.33,1.85,3.35,3.7,1.85,3.1,3.6,1.8,3.4,3.6,2005/6,€15.75m,€24.55m
P1,26/02/2006,Belenenses,Naval,2.0,3.0,A,0.0,2.0,1.72,3.3,4.33,1.75,3.4,4.05,1.7,3.3,4.0,1.65,3.5,4.25,2005/6,€21.85m,€5.30m
P1,26/02/2006,Benfica,Porto,1.0,0.0,H,1.0,0.0,2.4,3.2,2.6,2.35,3.1,2.75,2.4,3.0,2.8,2.37,3.1,2.62,2005/6,€121.05m,€116.00m
P1,26/02/2006,Maritimo,Est Amadora,1.0,0.0,H,0.0,0.0,1.83,3.3,3.8,1.85,3.35,3.65,1.85,3.1,3.6,1.9,3.4,3.3,2005/6,€13.55m,€9.70m
P1,26/02/2006,Pacos Ferreira,Leiria,1.0,1.0,D,1.0,0.0,2.4,3.2,2.6,2.4,3.0,2.8,2.3,3.0,2.7,2.35,3.25,2.55,2005/6,€7.50m,€17.95m
P1,26/02/2006,Setubal,Penafiel,2.0,0.0,H,2.0,0.0,1.57,3.6,5.0,1.6,3.55,4.85,1.55,3.6,4.6,1.45,3.6,6.5,2005/6,€11.67m,€9.55m
P1,27/02/2006,Sp Braga,Rio Ave,5.0,0.0,H,1.0,0.0,1.53,3.6,5.5,1.55,3.65,5.25,1.55,3.5,5.5,1.5,3.6,5.5,2005/6,€40.35m,€10.38m
P1,03/03/2006,Guimaraes,Setubal,4.0,0.0,H,2.0,0.0,1.83,3.4,3.6,1.8,3.15,4.15,1.9,3.1,3.5,1.9,3.2,3.5,2005/6,€24.55m,€11.67m
P1,04/03/2006,Boavista,Sp Braga,0.0,0.0,D,0.0,0.0,1.9,3.25,3.5,1.9,3.1,3.8,2.0,3.0,3.3,1.9,3.2,3.5,2005/6,€16.55m,€40.35m
P1,04/03/2006,Est Amadora,Benfica,1.0,2.0,A,1.0,0.0,3.6,3.2,1.9,4.15,3.2,1.8,3.5,3.1,1.9,4.2,3.25,1.72,2005/6,€9.70m,€121.05m
P1,04/03/2006,Naval,Maritimo,2.0,0.0,H,1.0,0.0,2.37,3.1,2.7,2.3,3.2,2.75,2.3,3.0,2.7,2.3,3.2,2.65,2005/6,€5.30m,€13.55m
P1,05/03/2006,Leiria,Academica,0.0,2.0,A,0.0,1.0,1.8,3.25,4.0,1.85,3.25,3.75,1.85,2.9,3.8,1.75,3.3,4.0,2005/6,€17.95m,€13.25m
P1,05/03/2006,Penafiel,Pacos Ferreira,2.0,2.0,D,1.0,2.0,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.0,2.4,2.6,3.2,2.35,2005/6,€9.55m,€7.50m
P1,05/03/2006,Porto,Nacional,3.0,0.0,H,2.0,0.0,1.5,3.5,6.0,1.45,3.75,6.5,1.45,3.8,5.4,1.4,3.75,7.0,2005/6,€116.00m,€15.75m
P1,05/03/2006,Sp Lisbon,Gil Vicente,2.0,0.0,H,0.0,0.0,1.25,5.0,9.0,1.2,5.5,10.5,1.27,4.3,8.5,1.25,5.0,8.0,2005/6,€102.40m,€11.90m
P1,06/03/2006,Rio Ave,Belenenses,2.0,1.0,H,1.0,0.0,2.1,3.25,3.0,2.2,3.1,3.0,2.1,3.0,3.1,2.1,3.2,3.0,2005/6,€10.38m,€21.85m
P1,10/03/2006,Setubal,Porto,0.0,2.0,A,0.0,1.0,5.0,3.4,1.61,5.25,3.65,1.55,4.2,3.2,1.7,5.0,3.3,1.61,2005/6,€11.67m,€116.00m
P1,11/03/2006,Academica,Penafiel,1.0,0.0,H,0.0,0.0,1.44,3.75,6.5,1.45,3.9,6.0,1.5,3.7,5.0,1.45,3.7,6.0,2005/6,€13.25m,€9.55m
P1,11/03/2006,Gil Vicente,Leiria,1.0,2.0,A,1.0,1.0,2.2,3.2,2.87,2.0,3.25,3.3,2.2,3.0,2.9,2.2,3.25,2.75,2005/6,€11.90m,€17.95m
P1,11/03/2006,Maritimo,Rio Ave,0.0,0.0,D,0.0,0.0,1.83,3.25,3.8,1.8,3.25,4.0,1.85,3.1,3.6,1.9,3.1,3.6,2005/6,€13.55m,€10.38m
P1,11/03/2006,Sp Lisbon,Boavista,1.0,0.0,H,1.0,0.0,1.61,3.4,5.0,1.6,3.5,4.95,1.6,3.4,4.6,1.53,3.5,5.5,2005/6,€102.40m,€16.55m
P1,12/03/2006,Benfica,Naval,0.0,0.0,D,0.0,0.0,1.28,4.5,9.0,1.2,5.75,9.5,1.25,4.5,9.0,1.22,5.0,9.5,2005/6,€121.05m,€5.30m
P1,12/03/2006,Nacional,Est Amadora,1.0,2.0,A,1.0,1.0,1.61,3.4,5.0,1.65,3.45,4.6,1.6,3.4,4.6,1.6,3.3,5.0,2005/6,€15.75m,€9.70m
P1,12/03/2006,Pacos Ferreira,Guimaraes,1.0,1.0,D,0.0,0.0,2.4,3.2,2.6,2.8,3.05,2.35,2.4,3.0,2.6,2.3,3.2,2.65,2005/6,€7.50m,€24.55m
P1,13/03/2006,Belenenses,Sp Braga,2.0,0.0,H,1.0,0.0,2.5,3.2,2.5,2.85,3.1,2.3,2.5,3.0,2.5,2.6,3.1,2.4,2005/6,€21.85m,€40.35m
P1,17/03/2006,Naval,Nacional,3.0,1.0,H,2.0,1.0,2.5,3.2,2.5,2.55,3.0,2.6,2.4,3.0,2.6,2.25,3.2,2.75,2005/6,€5.30m,€15.75m
P1,18/03/2006,Boavista,Belenenses,0.0,2.0,A,0.0,0.0,1.57,3.6,5.0,1.5,3.75,5.65,1.6,3.3,4.8,1.55,3.4,5.5,2005/6,€16.55m,€21.85m
P1,18/03/2006,Porto,Pacos Ferreira,3.0,0.0,H,1.0,0.0,1.2,5.5,9.5,1.16,7.25,9.0,1.22,4.8,9.5,1.2,5.0,11.0,2005/6,€116.00m,€7.50m
P1,19/03/2006,Est Amadora,Setubal,1.0,0.0,H,1.0,0.0,2.1,3.0,3.25,2.05,3.05,3.35,2.1,3.0,3.1,2.05,3.25,3.0,2005/6,€9.70m,€11.67m
P1,19/03/2006,Guimaraes,Academica,1.0,1.0,D,1.0,1.0,1.66,3.5,4.33,1.6,3.55,4.85,1.8,3.1,3.8,1.85,3.25,3.6,2005/6,€24.55m,€13.25m
P1,19/03/2006,Rio Ave,Benfica,0.0,1.0,A,0.0,0.0,4.33,3.25,1.72,4.0,3.45,1.75,3.5,3.1,1.9,4.0,3.1,1.8,2005/6,€10.38m,€121.05m
P1,19/03/2006,Sp Braga,Maritimo,2.0,0.0,H,1.0,0.0,1.57,3.6,5.0,1.6,3.6,4.75,1.6,3.3,4.8,1.5,3.4,6.0,2005/6,€40.35m,€13.55m
P1,24/03/2006,Nacional,Rio Ave,1.0,1.0,D,0.0,0.0,1.8,3.25,4.0,1.7,3.45,4.25,1.7,3.2,4.2,1.8,3.1,4.0,2005/6,€15.75m,€10.38m
P1,25/03/2006,Benfica,Sp Braga,1.0,0.0,H,1.0,0.0,1.57,3.4,5.5,1.55,3.7,5.1,1.65,3.3,4.4,1.66,3.3,4.5,2005/6,€121.05m,€40.35m
P1,25/03/2006,Maritimo,Belenenses,1.0,0.0,H,1.0,0.0,2.1,3.25,3.0,1.9,3.25,3.6,2.1,3.0,3.1,2.15,3.1,3.0,2005/6,€13.55m,€21.85m
P1,26/03/2006,Academica,Porto,0.0,1.0,A,0.0,0.0,5.0,3.6,1.57,5.25,3.6,1.55,4.2,3.2,1.7,5.5,3.3,1.57,2005/6,€13.25m,€116.00m
P1,26/03/2006,Gil Vicente,Guimaraes,1.0,1.0,D,0.0,1.0,2.3,3.2,2.7,2.5,3.2,2.5,2.5,3.0,2.5,2.4,3.1,2.6,2005/6,€11.90m,€24.55m
P1,26/03/2006,Pacos Ferreira,Est Amadora,2.0,1.0,H,0.0,0.0,2.25,3.2,2.8,1.95,3.3,3.4,2.2,3.0,2.9,2.2,3.1,2.9,2005/6,€7.50m,€9.70m
P1,26/03/2006,Setubal,Naval,4.0,1.0,H,3.0,0.0,1.83,3.25,3.75,1.9,3.25,3.6,2.1,3.0,3.1,2.0,3.1,3.3,2005/6,€11.67m,€5.30m
P1,26/03/2006,Sp Lisbon,Penafiel,2.0,0.0,H,2.0,0.0,1.12,6.5,13.0,1.1,8.0,13.0,1.1,7.0,15.0,1.1,6.5,17.0,2005/6,€102.40m,€9.55m
P1,27/03/2006,Leiria,Boavista,0.0,0.0,D,0.0,0.0,2.5,3.2,2.5,2.5,3.2,2.5,2.3,3.0,2.7,2.37,3.1,2.62,2005/6,€17.95m,€16.55m
P1,31/03/2006,Sp Braga,Nacional,1.0,0.0,H,1.0,0.0,1.66,3.4,4.5,1.55,3.65,5.25,1.65,3.3,4.4,1.6,3.4,4.8,2005/6,€40.35m,€15.75m
P1,01/04/2006,Belenenses,Benfica,1.0,2.0,A,1.0,2.0,3.75,3.25,1.83,4.25,3.45,1.7,3.4,3.2,1.9,3.75,3.3,1.8,2005/6,€21.85m,€121.05m
P1,01/04/2006,Guimaraes,Sp Lisbon,0.0,1.0,A,0.0,0.0,3.5,3.25,1.9,4.2,3.5,1.7,3.5,3.1,1.9,3.75,3.3,1.8,2005/6,€24.55m,€102.40m
P1,01/04/2006,Naval,Pacos Ferreira,1.0,0.0,H,0.0,0.0,1.9,3.25,3.5,1.8,3.35,3.9,1.9,3.1,3.5,1.85,3.25,3.65,2005/6,€5.30m,€7.50m
P1,02/04/2006,Boavista,Maritimo,1.0,1.0,D,1.0,0.0,1.61,3.4,5.0,1.6,3.55,4.85,1.6,3.4,4.6,1.6,3.45,4.8,2005/6,€16.55m,€13.55m
P1,02/04/2006,Est Amadora,Academica,3.0,2.0,H,0.0,2.0,2.0,3.25,3.25,1.95,3.3,3.4,1.9,3.1,3.5,1.95,3.2,3.35,2005/6,€9.70m,€13.25m
P1,02/04/2006,Penafiel,Leiria,1.0,1.0,D,1.0,0.0,3.25,3.25,2.0,3.65,3.35,1.85,3.2,3.1,2.0,3.75,3.3,1.8,2005/6,€9.55m,€17.95m
P1,02/04/2006,Porto,Gil Vicente,3.0,0.0,H,1.0,0.0,1.16,6.0,11.0,1.1,7.5,14.0,1.2,5.0,10.0,1.15,5.75,13.0,2005/6,€116.00m,€11.90m
P1,03/04/2006,Rio Ave,Setubal,1.0,0.0,H,1.0,0.0,2.1,3.25,3.0,1.9,3.3,3.55,2.0,3.1,3.2,2.15,3.2,2.9,2005/6,€10.38m,€11.67m
P1,07/04/2006,Nacional,Belenenses,4.0,0.0,H,1.0,0.0,1.9,3.25,3.5,1.95,3.35,3.3,1.9,3.1,3.5,2.0,3.1,3.3,2005/6,€15.75m,€21.85m
P1,08/04/2006,Leiria,Guimaraes,1.0,0.0,H,0.0,0.0,2.5,3.2,2.5,2.7,3.35,2.25,2.3,3.1,2.6,2.4,3.1,2.6,2005/6,€17.95m,€24.55m
P1,08/04/2006,Sp Lisbon,Porto,0.0,1.0,A,0.0,0.0,2.25,3.0,3.0,2.25,3.25,2.8,2.2,3.0,3.1,2.1,3.1,3.1,2005/6,€102.40m,€116.00m
P1,09/04/2006,Academica,Naval,2.0,2.0,D,2.0,1.0,2.0,3.25,3.25,1.8,3.35,3.85,1.9,3.0,3.6,1.9,3.2,3.5,2005/6,€13.25m,€5.30m
P1,09/04/2006,Benfica,Maritimo,2.0,2.0,D,0.0,1.0,1.3,4.33,9.0,1.25,5.0,9.0,1.33,4.0,7.5,1.3,4.33,8.0,2005/6,€121.05m,€13.55m
P1,09/04/2006,Gil Vicente,Est Amadora,1.0,1.0,D,0.0,1.0,2.1,3.25,3.0,1.9,3.3,3.55,2.0,3.1,3.2,2.2,3.2,2.8,2005/6,€11.90m,€9.70m
P1,09/04/2006,Pacos Ferreira,Rio Ave,2.0,1.0,H,1.0,0.0,2.1,3.25,3.0,1.9,3.1,3.8,2.1,3.0,3.1,2.0,3.2,3.2,2005/6,€7.50m,€10.38m
P1,10/04/2006,Penafiel,Boavista,0.0,0.0,D,0.0,0.0,4.5,3.4,1.66,5.0,3.5,1.6,4.6,3.2,1.65,4.2,3.25,1.72,2005/6,€9.55m,€16.55m
P1,14/04/2006,Belenenses,Setubal,3.0,1.0,H,2.0,0.0,1.9,3.2,3.6,1.75,3.45,4.0,2.0,3.1,3.2,2.05,3.2,3.1,2005/6,€21.85m,€11.67m
P1,14/04/2006,Porto,Leiria,1.0,0.0,H,1.0,0.0,1.25,5.0,8.0,1.2,5.75,9.5,1.2,5.0,10.0,1.22,5.0,9.5,2005/6,€116.00m,€17.95m
P1,15/04/2006,Boavista,Benfica,0.0,2.0,A,0.0,0.0,2.75,3.0,2.37,2.8,3.25,2.25,2.8,3.0,2.4,2.62,3.2,2.3,2005/6,€16.55m,€121.05m
P1,15/04/2006,Est Amadora,Sp Lisbon,0.0,0.0,D,0.0,0.0,4.0,3.25,1.8,4.25,3.5,1.7,3.6,3.1,1.85,4.0,3.4,1.72,2005/6,€9.70m,€102.40m
P1,15/04/2006,Guimaraes,Penafiel,3.0,1.0,H,2.0,0.0,1.33,4.33,7.5,1.25,4.75,10.0,1.3,4.2,8.0,1.25,4.5,10.0,2005/6,€24.55m,€9.55m
P1,15/04/2006,Naval,Gil Vicente,1.0,4.0,A,1.0,1.0,1.83,3.2,3.75,1.8,3.35,3.85,1.8,3.1,3.8,1.8,3.3,3.7,2005/6,€5.30m,€11.90m
P1,15/04/2006,Rio Ave,Academica,1.0,4.0,A,1.0,0.0,1.83,3.25,3.75,1.8,3.4,3.8,1.9,3.0,3.7,1.95,3.2,3.3,2005/6,€10.38m,€13.25m
P1,16/04/2006,Maritimo,Nacional,2.0,0.0,H,0.0,0.0,2.3,3.1,2.75,2.3,3.25,2.7,2.2,3.0,3.1,2.3,3.0,2.8,2005/6,€13.55m,€15.75m
P1,17/04/2006,Sp Braga,Pacos Ferreira,2.0,3.0,A,0.0,1.0,1.5,3.6,5.5,1.45,3.9,6.0,1.5,3.8,5.5,1.5,3.6,5.5,2005/6,€40.35m,€7.50m
P1,21/04/2006,Guimaraes,Boavista,1.0,1.0,D,0.0,1.0,2.1,3.2,3.1,1.9,3.3,3.55,2.2,3.0,3.1,2.15,3.3,2.8,2005/6,€24.55m,€16.55m
P1,22/04/2006,Penafiel,Porto,0.0,1.0,A,0.0,0.0,8.5,4.5,1.28,10.0,5.65,1.2,9.0,4.3,1.27,12.0,5.5,1.16,2005/6,€9.55m,€116.00m
P1,23/04/2006,Gil Vicente,Rio Ave,1.0,0.0,H,0.0,0.0,1.9,3.25,3.5,1.7,3.4,4.35,1.9,3.2,3.6,1.9,3.2,3.5,2005/6,€11.90m,€10.38m
P1,23/04/2006,Leiria,Est Amadora,1.0,1.0,D,0.0,1.0,2.0,3.2,3.3,2.1,3.0,3.35,2.1,3.0,3.3,2.1,3.1,3.1,2005/6,€17.95m,€9.70m
P1,23/04/2006,Nacional,Benfica,1.0,1.0,D,0.0,0.0,3.5,3.25,1.9,4.15,3.35,1.75,4.0,3.2,1.8,3.2,3.2,2.0,2005/6,€15.75m,€121.05m
P1,23/04/2006,Pacos Ferreira,Belenenses,1.0,1.0,D,1.0,1.0,2.1,3.25,3.0,2.1,3.25,3.05,2.0,3.0,3.6,2.1,3.1,3.1,2005/6,€7.50m,€21.85m
P1,23/04/2006,Setubal,Maritimo,0.0,1.0,A,0.0,1.0,2.0,3.25,3.25,1.9,3.25,3.6,2.1,3.0,3.1,2.05,3.1,3.2,2005/6,€11.67m,€13.55m
P1,23/04/2006,Sp Lisbon,Naval,0.0,0.0,D,0.0,0.0,1.28,4.5,8.5,1.2,5.5,10.5,1.27,4.3,8.5,1.25,5.0,8.0,2005/6,€102.40m,€5.30m
P1,24/04/2006,Academica,Sp Braga,0.0,3.0,A,0.0,1.0,2.1,3.0,3.2,2.05,3.15,3.25,1.8,3.1,3.8,2.0,3.2,3.2,2005/6,€13.25m,€40.35m
P1,29/04/2006,Nacional,Boavista,1.0,0.0,H,0.0,0.0,2.2,3.1,3.0,2.1,3.2,3.1,2.2,3.1,3.0,2.2,3.1,2.9,2005/6,€15.75m,€16.55m
P1,30/04/2006,Belenenses,Academica,0.0,0.0,D,0.0,0.0,2.0,3.0,3.5,1.85,3.1,4.0,1.85,3.1,3.6,2.0,3.0,3.4,2005/6,€21.85m,€13.25m
