Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
B1,04/04/2009,Mouscron,Bergen,3.0,2.0,H,2.0,1.0,1.9,3.3,4.2,1.75,3.25,4.3,1.7,3.2,4.2,1.67,3.3,4.5,2008/9,€14.95m,€10.35m
B1,04/04/2009,Tubize,Roeselare,0.0,1.0,A,0.0,1.0,3.1,3.3,2.3,2.65,3.35,2.35,2.5,3.2,2.3,2.62,3.1,2.38,2008/9,€10.40m,€13.43m
B1,04/04/2009,Waregem,Cercle Brugge,3.0,1.0,H,0.0,1.0,2.0,3.4,3.6,1.9,3.3,3.55,1.9,3.3,3.3,1.91,3.2,3.5,2008/9,€20.20m,€21.45m
B1,05/04/2009,Lokeren,Anderlecht,0.0,0.0,D,0.0,0.0,5.0,3.6,1.6,4.35,3.4,1.7,4.0,3.3,1.7,3.75,3.3,1.8,2008/9,€19.60m,€84.65m
B1,05/04/2009,Standard,Germinal,3.0,1.0,H,2.0,1.0,1.36,4.33,7.5,1.45,3.95,6.0,1.35,4.0,7.0,1.33,4.0,8.0,2008/9,€87.90m,€29.20m
B1,10/04/2009,Roeselare,Genk,1.0,0.0,H,1.0,0.0,3.2,3.25,2.25,3.1,3.3,2.1,2.8,3.1,2.2,2.8,3.2,2.2,2008/9,€13.43m,€41.65m
B1,11/04/2009,Bergen,Mechelen,0.0,1.0,A,0.0,1.0,2.25,3.3,3.2,2.3,3.3,2.75,2.3,3.2,2.5,2.2,3.2,2.8,2008/9,€10.35m,€17.65m
B1,11/04/2009,Cercle Brugge,Tubize,4.0,1.0,H,1.0,0.0,1.4,4.5,8.0,1.45,3.8,6.8,1.4,3.9,6.0,1.4,3.75,7.0,2008/9,€21.45m,€10.40m
B1,11/04/2009,Charleroi,Mouscron,1.0,0.0,H,1.0,0.0,1.95,3.4,3.8,1.95,3.25,3.55,2.1,3.1,3.0,1.95,3.2,3.3,2008/9,€20.85m,€14.95m
B1,11/04/2009,Germinal,Waregem,1.0,2.0,A,0.0,1.0,1.91,3.5,4.0,1.75,3.4,4.2,1.85,3.2,3.5,1.83,3.3,3.6,2008/9,€29.20m,€20.20m
B1,11/04/2009,Kortrijk,Dender,1.0,2.0,A,0.0,0.0,2.0,3.3,3.8,1.9,3.35,3.6,2.0,3.1,3.2,2.0,3.2,3.2,2008/9,€11.60m,€11.15m
B1,11/04/2009,Standard,Lokeren,1.0,0.0,H,1.0,0.0,1.33,4.75,10.0,1.3,4.35,9.5,1.3,4.2,8.0,1.3,4.33,8.0,2008/9,€87.90m,€19.60m
B1,12/04/2009,Anderlecht,Club Brugge,1.0,0.0,H,1.0,0.0,1.67,3.5,5.0,1.67,3.4,4.8,1.7,3.4,4.3,1.67,3.4,4.33,2008/9,€84.65m,€45.50m
B1,12/04/2009,Gent,Westerlo,2.0,0.0,H,2.0,0.0,1.8,3.3,4.2,1.75,3.4,4.2,1.8,3.1,3.8,1.73,3.4,4.0,2008/9,€36.00m,€17.35m
B1,17/04/2009,Genk,Gent,2.0,2.0,D,1.0,1.0,2.62,3.3,2.62,2.4,3.25,2.6,2.4,3.1,2.5,2.38,3.1,2.62,2008/9,€41.65m,€36.00m
B1,18/04/2009,Club Brugge,Bergen,3.0,2.0,H,1.0,2.0,1.29,5.25,9.5,1.2,5.35,11.0,1.17,5.5,11.0,1.2,5.5,9.0,2008/9,€45.50m,€10.35m
B1,18/04/2009,Lokeren,Germinal,1.0,0.0,H,0.0,0.0,2.38,3.25,3.0,2.15,3.15,3.05,2.2,3.2,2.75,2.25,3.2,2.75,2008/9,€19.60m,€29.20m
B1,18/04/2009,Mechelen,Cercle Brugge,0.0,1.0,A,0.0,0.0,2.38,3.25,3.0,2.15,3.1,3.1,2.0,3.2,3.1,2.25,3.2,2.75,2008/9,€17.65m,€21.45m
B1,18/04/2009,Mouscron,Standard,0.0,3.0,A,0.0,1.0,6.0,3.75,1.57,5.0,3.5,1.6,4.2,3.4,1.65,5.0,3.3,1.6,2008/9,€14.95m,€87.90m
B1,18/04/2009,Waregem,Kortrijk,5.0,1.0,H,0.0,0.0,1.73,3.4,5.0,1.7,3.4,4.4,1.7,3.3,4.0,1.7,3.3,4.33,2008/9,€20.20m,€11.60m
B1,19/04/2009,Dender,Roeselare,3.0,1.0,H,1.0,0.0,2.38,3.3,2.62,2.25,3.3,2.75,2.2,3.0,2.9,2.25,3.2,2.75,2008/9,€11.15m,€13.43m
B1,19/04/2009,Westerlo,Anderlecht,0.0,1.0,A,0.0,0.0,4.5,3.5,1.73,4.05,3.4,1.75,4.0,3.2,1.75,3.75,3.3,1.8,2008/9,€17.35m,€84.65m
B1,24/04/2009,Germinal,Club Brugge,2.0,0.0,H,1.0,0.0,2.6,3.2,2.75,2.7,3.25,2.3,2.8,3.1,2.2,2.6,3.1,2.4,2008/9,€29.20m,€45.50m
B1,25/04/2009,Anderlecht,Dender,4.0,0.0,H,3.0,0.0,1.14,6.0,15.0,1.15,6.0,14.0,1.15,6.0,12.0,1.17,5.5,12.0,2008/9,€84.65m,€11.15m
B1,25/04/2009,Bergen,Westerlo,0.0,2.0,A,0.0,1.0,3.4,3.2,2.05,3.9,3.2,1.85,2.9,3.4,2.0,3.5,3.2,1.9,2008/9,€10.35m,€17.35m
B1,25/04/2009,Charleroi,Waregem,1.0,0.0,H,0.0,0.0,2.1,3.3,3.2,2.1,3.25,3.15,2.2,3.2,2.75,2.15,3.2,2.9,2008/9,€20.85m,€20.20m
B1,25/04/2009,Kortrijk,Tubize,2.0,2.0,D,2.0,1.0,1.5,3.8,6.0,1.5,3.5,6.25,1.6,3.4,4.6,1.5,3.6,5.5,2008/9,€11.60m,€10.40m
B1,25/04/2009,Lokeren,Mouscron,3.0,0.0,H,1.0,0.0,1.8,3.3,4.2,1.8,3.25,4.0,1.85,3.2,3.5,1.8,3.3,3.75,2008/9,€19.60m,€14.95m
B1,25/04/2009,Standard,Mechelen,4.0,1.0,H,4.0,0.0,1.18,6.0,13.0,1.2,5.5,11.0,1.2,5.0,10.0,1.2,5.5,11.0,2008/9,€87.90m,€17.65m
B1,26/04/2009,Cercle Brugge,Genk,1.0,3.0,A,1.0,0.0,2.75,3.25,2.37,2.5,3.2,2.55,2.3,3.2,2.5,2.5,3.1,2.5,2008/9,€21.45m,€41.65m
B1,26/04/2009,Roeselare,Gent,1.0,3.0,A,0.0,1.0,3.2,3.3,2.1,2.85,3.25,2.2,2.75,3.2,2.2,2.9,3.2,2.15,2008/9,€13.43m,€36.00m
B1,01/05/2009,Club Brugge,Lokeren,2.0,3.0,A,0.0,2.0,1.44,4.2,7.0,1.4,4.0,7.0,1.45,3.8,5.4,1.4,3.75,7.0,2008/9,€45.50m,€19.60m
B1,02/05/2009,Dender,Bergen,0.0,0.0,D,0.0,0.0,1.44,4.0,6.5,1.45,3.8,6.5,1.4,3.9,6.0,1.44,3.75,6.0,2008/9,€11.15m,€10.35m
B1,02/05/2009,Gent,Cercle Brugge,2.0,1.0,H,1.0,1.0,1.36,4.33,7.5,1.3,4.5,8.5,1.35,4.0,7.0,1.4,3.75,7.0,2008/9,€36.00m,€21.45m
B1,02/05/2009,Mechelen,Charleroi,2.0,1.0,H,0.0,1.0,2.3,3.25,2.87,2.35,3.3,2.6,2.3,3.2,2.5,2.25,3.1,2.8,2008/9,€17.65m,€20.85m
B1,02/05/2009,Mouscron,Germinal,3.0,1.0,H,1.0,1.0,2.6,3.25,2.5,2.55,3.2,2.5,2.4,3.2,2.4,2.4,3.1,2.6,2008/9,€14.95m,€29.20m
B1,02/05/2009,Waregem,Standard,0.0,0.0,D,0.0,0.0,5.5,3.6,1.57,5.5,3.4,1.57,4.8,3.5,1.55,4.8,3.4,1.61,2008/9,€20.20m,€87.90m
B1,02/05/2009,Westerlo,Roeselare,1.0,0.0,H,0.0,0.0,1.57,3.6,5.5,1.5,3.75,5.55,1.5,3.7,5.0,1.57,3.3,5.5,2008/9,€17.35m,€13.43m
B1,03/05/2009,Genk,Kortrijk,0.0,1.0,A,0.0,0.0,1.4,4.0,7.5,1.4,4.0,6.8,1.4,3.9,6.0,1.4,3.75,7.0,2008/9,€41.65m,€11.60m
B1,03/05/2009,Tubize,Anderlecht,1.0,1.0,D,0.0,0.0,11.0,6.0,1.2,12.0,6.25,1.15,12.0,6.0,1.15,9.0,5.5,1.2,2008/9,€10.40m,€84.65m
B1,08/05/2009,Germinal,Mechelen,3.0,1.0,H,1.0,0.0,1.91,3.5,4.0,1.95,3.3,3.35,2.0,3.2,3.1,1.95,3.25,3.3,2008/9,€29.20m,€17.65m
B1,09/05/2009,Anderlecht,Roeselare,3.0,1.0,H,1.0,0.0,1.14,7.5,19.0,1.14,6.2,14.0,1.15,6.0,12.0,1.17,5.5,11.0,2008/9,€84.65m,€13.43m
B1,09/05/2009,Bergen,Tubize,1.0,1.0,D,0.0,1.0,2.05,3.5,3.5,2.15,3.3,2.95,2.2,3.2,2.75,2.1,3.2,3.0,2008/9,€10.35m,€10.40m
B1,09/05/2009,Cercle Brugge,Westerlo,2.0,1.0,H,1.0,1.0,2.62,3.3,2.62,2.4,3.25,2.6,2.4,3.2,2.4,2.3,3.2,2.62,2008/9,€21.45m,€17.35m
B1,09/05/2009,Charleroi,Genk,3.0,0.0,H,0.0,0.0,2.25,3.3,3.2,2.3,3.3,2.7,2.2,3.2,2.75,2.4,3.2,2.5,2008/9,€20.85m,€41.65m
B1,09/05/2009,Kortrijk,Gent,0.0,2.0,A,0.0,1.0,4.0,3.75,1.83,3.7,3.4,1.82,3.4,3.2,1.9,3.5,3.2,1.91,2008/9,€11.60m,€36.00m
B1,09/05/2009,Lokeren,Dender,0.0,2.0,A,0.0,1.0,1.73,3.6,4.75,1.58,3.55,5.0,1.65,3.5,4.0,1.57,3.5,5.0,2008/9,€19.60m,€11.15m
B1,09/05/2009,Mouscron,Waregem,0.0,2.0,A,0.0,2.0,2.38,3.3,3.0,2.2,3.3,2.8,2.2,3.2,2.75,2.25,3.2,2.75,2008/9,€14.95m,€20.20m
B1,09/05/2009,Standard,Club Brugge,2.0,0.0,H,1.0,0.0,1.44,4.33,7.0,1.45,3.8,6.25,1.55,3.5,4.8,1.5,3.4,6.0,2008/9,€87.90m,€45.50m
B1,15/05/2009,Mechelen,Lokeren,3.0,0.0,H,0.0,0.0,2.0,3.3,3.8,2.0,3.2,3.4,2.2,3.2,2.75,2.1,3.3,2.9,2008/9,€17.65m,€19.60m
B1,16/05/2009,Club Brugge,Mouscron,4.0,1.0,H,3.0,1.0,1.44,3.75,7.5,1.35,4.25,7.8,1.4,3.9,6.0,1.44,4.0,5.5,2008/9,€45.50m,€14.95m
B1,16/05/2009,Dender,Charleroi,1.0,2.0,A,0.0,1.0,1.53,3.8,5.75,1.55,3.85,5.1,1.5,3.7,5.0,1.53,3.6,5.0,2008/9,€11.15m,€20.85m
B1,16/05/2009,Genk,Anderlecht,0.0,2.0,A,0.0,1.0,8.0,4.0,1.4,6.5,3.9,1.45,6.0,3.9,1.4,7.0,3.75,1.4,2008/9,€41.65m,€84.65m
B1,16/05/2009,Gent,Standard,0.0,1.0,A,0.0,1.0,4.33,3.8,1.67,4.55,3.6,1.65,4.4,3.5,1.6,4.5,3.5,1.62,2008/9,€36.00m,€87.90m
B1,16/05/2009,Roeselare,Cercle Brugge,1.0,2.0,A,1.0,0.0,2.6,3.25,2.5,2.7,3.4,2.3,2.4,3.2,2.4,2.5,3.2,2.4,2008/9,€13.43m,€21.45m
B1,16/05/2009,Tubize,Germinal,1.0,0.0,H,0.0,0.0,3.75,3.25,1.95,3.1,3.3,2.1,2.75,3.2,2.2,3.0,3.2,2.1,2008/9,€10.40m,€29.20m
B1,16/05/2009,Waregem,Bergen,3.0,0.0,H,1.0,0.0,1.33,4.33,8.5,1.3,4.6,8.5,1.25,4.7,8.0,1.33,4.33,7.0,2008/9,€20.20m,€10.35m
B1,16/05/2009,Westerlo,Kortrijk,1.0,3.0,A,0.0,1.0,1.91,3.6,3.4,2.0,3.5,3.15,2.0,3.4,2.9,2.0,3.4,3.0,2008/9,€17.35m,€11.60m
B1,31/07/2009,Standard,St Truiden,2.0,2.0,D,1.0,1.0,1.22,6.0,13.0,1.2,5.5,10.5,1.2,5.0,10.0,1.2,5.0,11.0,2009/10,€82.40m,€13.15m
B1,01/08/2009,Kortrijk,Anderlecht,0.0,2.0,A,0.0,1.0,5.75,3.6,1.57,5.5,3.5,1.55,5.0,3.7,1.5,5.0,3.6,1.53,2009/10,€15.25m,€83.25m
B1,01/08/2009,Lokeren,Waregem,1.0,1.0,D,1.0,0.0,2.3,3.3,2.88,2.05,3.25,3.15,2.0,3.2,3.1,2.0,3.3,3.1,2009/10,€19.00m,€18.70m
B1,01/08/2009,Mechelen,Westerlo,4.0,1.0,H,2.0,0.0,2.3,3.3,2.8,2.3,3.25,2.7,2.2,3.1,2.8,2.25,3.25,2.7,2009/10,€17.65m,€16.60m
B1,01/08/2009,Roeselare,Germinal,1.0,1.0,D,0.0,0.0,2.9,3.3,2.25,2.55,3.3,2.45,2.3,3.1,2.6,2.5,3.25,2.4,2009/10,€12.43m,€25.40m
B1,02/08/2009,Cercle Brugge,Gent,1.0,3.0,A,1.0,0.0,2.88,3.3,2.25,2.75,3.3,2.25,2.4,3.1,2.5,2.5,3.25,2.4,2009/10,€16.63m,€29.75m
B1,02/08/2009,Charleroi,Club Brugge,1.0,2.0,A,1.0,2.0,2.5,3.25,2.6,2.6,3.3,2.4,2.6,3.1,2.3,2.5,3.25,2.4,2009/10,€16.63m,€53.65m
B1,07/08/2009,Germinal,Standard,1.0,1.0,D,0.0,0.0,3.6,3.3,2.0,3.75,3.25,1.9,3.5,3.2,1.85,3.2,3.2,2.0,2009/10,€25.40m,€82.40m
B1,08/08/2009,Anderlecht,Cercle Brugge,3.0,2.0,H,2.0,1.0,1.3,5.0,10.0,1.25,5.0,10.0,1.25,4.5,9.0,1.25,5.0,8.0,2009/10,€83.25m,€16.63m
B1,08/08/2009,St Truiden,Charleroi,0.0,0.0,D,0.0,0.0,2.1,3.3,3.5,2.1,3.25,3.15,2.3,3.2,2.5,2.1,3.2,3.0,2009/10,€13.15m,€16.63m
B1,08/08/2009,Waregem,Genk,2.0,2.0,D,1.0,1.0,2.2,3.3,3.25,2.25,3.15,2.95,2.3,3.2,2.5,2.3,3.2,2.62,2009/10,€18.70m,€31.70m
B1,08/08/2009,Westerlo,Kortrijk,1.0,1.0,D,1.0,1.0,1.75,3.5,4.75,1.75,3.35,4.3,1.6,3.4,4.6,1.73,3.4,4.0,2009/10,€16.60m,€15.25m
B1,09/08/2009,Club Brugge,Lokeren,2.0,0.0,H,0.0,0.0,1.5,3.6,7.0,1.5,3.6,6.4,1.45,3.8,5.4,1.44,3.75,6.0,2009/10,€53.65m,€19.00m
B1,09/08/2009,Gent,Mechelen,2.0,1.0,H,0.0,0.0,1.44,3.75,7.5,1.45,3.8,6.3,1.45,3.8,5.4,1.44,3.75,6.0,2009/10,€29.75m,€17.65m
B1,15/08/2009,Anderlecht,Westerlo,3.0,0.0,H,2.0,0.0,1.29,5.5,10.0,1.23,5.0,11.0,1.25,4.5,9.0,1.18,5.5,10.0,2009/10,€83.25m,€16.60m
B1,15/08/2009,Cercle Brugge,Waregem,2.0,2.0,D,0.0,1.0,2.4,3.4,2.8,2.35,3.25,2.7,2.3,3.2,2.5,2.3,3.2,2.62,2009/10,€16.63m,€18.70m
B1,15/08/2009,Genk,Gent,1.0,1.0,D,1.0,0.0,2.5,3.4,2.7,2.3,3.2,2.8,2.2,3.2,2.75,2.2,3.1,2.9,2009/10,€31.70m,€29.75m
B1,15/08/2009,Lokeren,St Truiden,1.0,2.0,A,0.0,0.0,1.83,3.5,4.33,1.75,3.35,4.3,1.75,3.3,3.9,1.62,3.5,4.5,2009/10,€19.00m,€13.15m
B1,15/08/2009,Mechelen,Club Brugge,2.0,1.0,H,1.0,0.0,2.9,3.3,2.4,3.0,3.2,2.2,2.9,3.2,2.1,3.0,3.2,2.1,2009/10,€17.65m,€53.65m
B1,15/08/2009,Roeselare,Standard,1.0,5.0,A,1.0,3.0,7.0,4.0,1.5,6.5,3.5,1.5,4.8,3.5,1.55,5.5,3.4,1.53,2009/10,€12.43m,€82.40m
B1,16/08/2009,Charleroi,Germinal,1.0,0.0,H,0.0,0.0,2.5,3.3,2.75,2.35,3.2,2.75,2.3,3.2,2.5,2.15,3.2,2.9,2009/10,€16.63m,€25.40m
B1,21/08/2009,Standard,Charleroi,1.0,1.0,D,1.0,1.0,1.25,5.5,12.0,1.3,4.85,8.0,1.3,4.2,8.0,1.25,4.5,10.0,2009/10,€82.40m,€16.63m
B1,22/08/2009,Gent,Lokeren,4.0,1.0,H,1.0,0.0,1.5,3.8,6.5,1.5,3.75,5.9,1.5,3.7,5.0,1.6,3.5,4.8,2009/10,€29.75m,€19.00m
B1,22/08/2009,Germinal,Mechelen,1.0,3.0,A,1.0,2.0,1.85,3.4,4.0,1.85,3.4,3.8,1.9,3.1,3.5,1.91,3.1,3.75,2009/10,€25.40m,€17.65m
B1,22/08/2009,St Truiden,Roeselare,2.0,1.0,H,0.0,0.0,1.83,3.4,4.2,1.8,3.4,3.95,1.9,3.2,3.4,1.83,3.3,3.75,2009/10,€13.15m,€12.43m
B1,22/08/2009,Waregem,Anderlecht,0.0,2.0,A,0.0,1.0,3.75,3.25,1.91,4.15,3.3,1.8,3.4,3.2,1.9,3.5,3.2,1.91,2009/10,€18.70m,€83.25m
B1,23/08/2009,Club Brugge,Kortrijk,2.0,2.0,D,1.0,2.0,1.33,4.5,8.5,1.4,4.0,7.5,1.3,4.2,8.0,1.33,4.0,8.0,2009/10,€53.65m,€15.25m
B1,23/08/2009,Westerlo,Genk,0.0,1.0,A,0.0,0.0,2.75,3.1,2.5,2.5,3.0,2.7,2.4,3.2,2.4,2.4,3.1,2.6,2009/10,€16.60m,€31.70m
B1,28/08/2009,Westerlo,Waregem,1.0,2.0,A,0.0,0.0,2.5,3.25,2.8,2.45,3.25,2.6,2.3,3.2,2.5,2.3,3.2,2.62,2009/10,€16.60m,€18.70m
B1,29/08/2009,Kortrijk,Gent,1.0,0.0,H,0.0,0.0,4.2,3.4,1.8,4.3,3.35,1.75,3.7,3.2,1.8,3.5,3.2,1.91,2009/10,€15.25m,€29.75m
B1,29/08/2009,Mechelen,St Truiden,0.0,2.0,A,0.0,0.0,1.91,3.25,3.75,2.0,3.2,3.45,1.8,3.2,3.7,1.8,3.3,3.75,2009/10,€17.65m,€13.15m
B1,29/08/2009,Roeselare,Charleroi,1.0,3.0,A,1.0,3.0,2.8,3.2,2.38,2.55,3.3,2.45,2.4,3.2,2.4,2.4,3.1,2.6,2009/10,€12.43m,€16.63m
B1,30/08/2009,Anderlecht,Standard,1.0,1.0,D,1.0,1.0,2.1,3.25,3.3,2.0,3.2,3.5,2.0,3.2,3.1,1.83,3.2,3.75,2009/10,€83.25m,€82.40m
B1,30/08/2009,Cercle Brugge,Club Brugge,2.0,3.0,A,2.0,1.0,3.0,3.25,2.25,2.9,3.3,2.2,2.9,3.2,2.1,2.88,3.1,2.2,2009/10,€16.63m,€53.65m
B1,30/08/2009,Genk,Germinal,1.0,1.0,D,0.0,1.0,1.75,3.5,4.33,1.8,3.4,3.95,1.7,3.3,4.0,1.7,3.3,4.33,2009/10,€31.70m,€25.40m
B1,12/09/2009,Charleroi,Cercle Brugge,0.0,4.0,A,0.0,2.0,1.91,3.5,4.0,1.9,3.4,3.55,2.0,3.3,3.0,2.0,3.2,3.2,2009/10,€16.63m,€16.63m
B1,12/09/2009,Gent,Roeselare,5.0,1.0,H,1.0,0.0,1.29,5.25,11.0,1.25,5.0,10.0,1.3,4.2,8.0,1.3,4.33,8.0,2009/10,€29.75m,€12.43m
B1,12/09/2009,St Truiden,Anderlecht,2.0,1.0,H,2.0,0.0,4.33,3.6,1.8,4.1,3.3,1.8,3.7,3.2,1.8,4.5,3.3,1.67,2009/10,€13.15m,€83.25m
B1,12/09/2009,Standard,Mechelen,3.0,0.0,H,0.0,0.0,1.36,4.75,8.5,1.3,4.65,8.5,1.4,3.9,6.0,1.29,4.5,8.0,2009/10,€82.40m,€17.65m
B1,12/09/2009,Waregem,Kortrijk,0.0,2.0,A,0.0,1.0,1.67,3.75,5.0,1.65,3.5,4.8,1.75,3.3,3.9,1.67,3.3,4.5,2009/10,€18.70m,€15.25m
B1,13/09/2009,Club Brugge,Genk,1.0,1.0,D,1.0,1.0,1.83,3.5,4.33,1.65,3.5,4.8,1.85,3.3,3.4,1.73,3.3,4.2,2009/10,€53.65m,€31.70m
B1,13/09/2009,Germinal,Lokeren,2.0,1.0,H,1.0,1.0,1.85,3.4,4.33,1.95,3.2,3.6,2.0,3.2,3.1,1.83,3.25,3.75,2009/10,€25.40m,€19.00m
B1,18/09/2009,Genk,Charleroi,1.0,2.0,A,1.0,1.0,1.7,3.6,5.0,1.7,3.4,4.5,1.65,3.3,4.4,1.7,3.4,4.2,2009/10,€31.70m,€16.63m
B1,19/09/2009,Cercle Brugge,Germinal,1.0,2.0,A,0.0,1.0,2.25,3.3,2.88,2.15,3.3,3.0,2.1,3.2,2.9,2.1,3.2,3.0,2009/10,€16.63m,€25.40m
B1,19/09/2009,Kortrijk,St Truiden,0.0,1.0,A,0.0,1.0,2.38,3.2,2.75,2.45,3.2,2.65,2.3,3.1,2.6,2.3,3.2,2.7,2009/10,€15.25m,€13.15m
B1,19/09/2009,Lokeren,Standard,1.0,3.0,A,1.0,3.0,5.0,3.4,1.67,5.2,3.5,1.6,4.0,3.3,1.7,4.33,3.3,1.73,2009/10,€19.00m,€82.40m
B1,19/09/2009,Mechelen,Roeselare,3.0,2.0,H,3.0,1.0,1.5,3.75,6.0,1.5,3.65,6.1,1.6,3.4,4.6,1.53,3.5,5.5,2009/10,€17.65m,€12.43m
B1,20/09/2009,Anderlecht,Gent,1.0,1.0,D,1.0,1.0,1.57,3.6,5.5,1.7,3.4,4.5,1.6,3.4,4.6,1.5,3.5,6.0,2009/10,€83.25m,€29.75m
B1,20/09/2009,Westerlo,Club Brugge,1.0,4.0,A,1.0,2.0,4.0,3.4,1.8,3.7,3.3,1.9,3.4,3.2,1.9,3.6,3.1,1.91,2009/10,€16.60m,€53.65m
B1,22/09/2009,St Truiden,Genk,2.0,4.0,A,0.0,3.0,2.4,3.4,2.8,2.25,3.2,2.85,2.4,3.2,2.4,2.38,3.3,2.7,2009/10,€13.15m,€31.70m
B1,23/09/2009,Charleroi,Mechelen,1.0,2.0,A,0.0,0.0,1.91,3.3,3.75,1.85,3.3,3.85,1.9,3.3,3.3,1.95,3.3,3.6,2009/10,€16.63m,€17.65m
B1,23/09/2009,Club Brugge,Waregem,3.0,1.0,H,1.0,1.0,1.5,3.8,6.0,1.5,3.7,6.0,1.4,3.9,6.0,1.53,3.6,6.0,2009/10,€53.65m,€18.70m
B1,23/09/2009,Gent,Westerlo,1.0,2.0,A,0.0,0.0,1.4,4.0,7.5,1.4,3.95,7.5,1.4,3.9,6.0,1.4,4.0,8.0,2009/10,€29.75m,€16.60m
B1,23/09/2009,Germinal,Kortrijk,1.0,0.0,H,0.0,0.0,1.8,3.4,4.2,1.75,3.5,4.1,1.7,3.3,4.0,1.8,3.25,4.33,2009/10,€25.40m,€15.25m
B1,23/09/2009,Roeselare,Lokeren,1.0,2.0,A,0.0,0.0,2.6,3.25,2.5,2.75,3.1,2.4,2.3,3.1,2.65,2.6,3.1,2.6,2009/10,€12.43m,€19.00m
B1,23/09/2009,Standard,Cercle Brugge,1.0,1.0,D,1.0,0.0,1.33,4.5,8.0,1.3,4.65,8.5,1.3,4.2,8.0,1.3,4.5,10.0,2009/10,€82.40m,€16.63m
B1,26/09/2009,Genk,Roeselare,1.0,1.0,D,1.0,0.0,1.36,4.2,8.0,1.28,4.75,9.0,1.3,4.2,8.0,1.36,4.33,7.5,2009/10,€31.70m,€12.43m
B1,26/09/2009,Kortrijk,Standard,0.0,2.0,A,0.0,1.0,4.5,3.5,1.7,4.5,3.65,1.65,3.9,3.3,1.75,5.5,3.5,1.6,2009/10,€15.25m,€82.40m
B1,26/09/2009,Lokeren,Charleroi,4.0,1.0,H,2.0,0.0,2.2,3.25,3.0,2.15,3.2,3.1,2.2,3.1,2.8,2.15,3.3,3.1,2009/10,€19.00m,€16.63m
B1,26/09/2009,Waregem,Gent,3.0,1.0,H,3.0,1.0,2.75,3.25,2.38,2.8,3.2,2.3,2.4,3.2,2.4,2.7,3.1,2.5,2009/10,€18.70m,€29.75m
B1,26/09/2009,Westerlo,St Truiden,2.0,0.0,H,1.0,0.0,2.3,3.3,2.8,2.15,3.3,3.0,2.1,3.2,2.9,2.2,3.3,3.0,2009/10,€16.60m,€13.15m
B1,27/09/2009,Anderlecht,Germinal,1.0,0.0,H,0.0,0.0,1.29,4.5,10.0,1.25,5.0,10.0,1.4,3.9,6.0,1.33,4.5,8.5,2009/10,€83.25m,€25.40m
B1,28/09/2009,Cercle Brugge,Mechelen,1.0,0.0,H,1.0,0.0,2.1,3.3,3.4,2.1,3.35,3.05,1.9,3.3,3.3,2.1,3.2,3.3,2009/10,€16.63m,€17.65m
B1,03/10/2009,Charleroi,Kortrijk,3.0,3.0,D,1.0,2.0,1.85,3.5,4.2,1.75,3.45,4.1,1.75,3.2,4.0,1.8,3.25,4.33,2009/10,€16.63m,€15.25m
B1,03/10/2009,Germinal,Westerlo,3.0,1.0,H,0.0,1.0,1.73,3.5,5.0,1.75,3.5,4.1,1.8,3.2,3.7,1.83,3.2,4.2,2009/10,€25.40m,€16.60m
B1,03/10/2009,Mechelen,Lokeren,2.0,0.0,H,1.0,0.0,1.91,3.3,4.2,1.9,3.25,3.75,1.9,3.2,3.4,1.95,3.2,3.75,2009/10,€17.65m,€19.00m
B1,03/10/2009,Roeselare,Cercle Brugge,3.0,2.0,H,1.0,1.0,3.1,3.4,2.25,2.8,3.3,2.25,3.0,3.1,2.1,3.2,3.3,2.1,2009/10,€12.43m,€16.63m
B1,03/10/2009,St Truiden,Waregem,1.0,2.0,A,0.0,1.0,2.5,3.4,2.7,2.3,3.15,2.8,2.3,3.1,2.6,2.4,3.2,2.75,2009/10,€13.15m,€18.70m
B1,04/10/2009,Club Brugge,Anderlecht,4.0,2.0,H,3.0,1.0,2.5,3.25,2.6,2.45,3.15,2.65,2.3,3.1,2.6,2.6,3.1,2.6,2009/10,€53.65m,€83.25m
B1,04/10/2009,Standard,Genk,1.0,0.0,H,0.0,0.0,1.5,3.75,6.5,1.5,3.65,6.3,1.45,3.8,5.4,1.44,3.8,7.0,2009/10,€82.40m,€31.70m
B1,17/10/2009,Anderlecht,Charleroi,2.0,0.0,H,2.0,0.0,1.29,5.0,9.0,1.26,5.0,9.1,1.27,4.5,9.0,1.29,4.5,10.5,2009/10,€83.25m,€16.63m
B1,17/10/2009,Kortrijk,Roeselare,2.0,0.0,H,1.0,0.0,1.67,3.4,5.0,1.66,3.45,4.75,1.8,3.3,3.6,1.8,3.2,4.5,2009/10,€15.25m,€12.43m
B1,17/10/2009,Lokeren,Cercle Brugge,1.0,1.0,D,0.0,0.0,2.1,3.2,3.3,2.15,3.15,3.15,2.2,3.2,2.75,2.05,3.25,3.3,2009/10,€19.00m,€16.63m
B1,17/10/2009,Waregem,Germinal,4.0,0.0,H,2.0,0.0,1.91,3.3,3.8,1.95,3.25,3.55,2.1,3.2,2.9,2.0,3.3,3.4,2009/10,€18.70m,€25.40m
