Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
B1,2004/5,28/08/2004,Westerlo,Cercle Brugge,A,€13.40m,€10.98m,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.25,5.0,1.6,3.45,5.0,1.6,3.4,4.6,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.3,5.5,0,0,1
B1,2004/5,29/08/2004,Germinal,Charleroi,A,€15.67m,€12.15m,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.45,4.3,1.67,3.4,4.5,1.65,3.3,4.4,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.66,3.3,4.5,0,0,1
B1,2004/5,29/08/2004,St Truiden,Beveren,A,€12.10m,€14.30m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,2.1,3.15,3.15,1.9,3.1,3.5,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.8,0,0,0
B1,2004/5,11/09/2004,Charleroi,Club Brugge,A,€12.15m,€53.03m,5.0,3.5,1.571,1.0,1.0,1.0,1.0,1.0,1.0,4.55,3.5,1.65,4.9,3.55,1.6,4.6,3.4,1.6,4.5,3.5,1.615,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.6,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8,3.4,1.6,0,0,0
B1,2004/5,11/09/2004,FC Brussels,Westerlo,A,€10.22m,€13.40m,2.375,3.1,2.625,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,2.65,2.3,3.2,2.75,2.1,3.1,3.0,2.375,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,0,0
B1,2004/5,11/09/2004,Gent,St Truiden,H,€26.63m,€12.10m,1.727,3.25,4.333,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,3.8,1.75,3.45,4.0,1.75,3.2,4.0,1.571,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.3,4.2,0,0,0
B1,2004/5,11/09/2004,Lierse,Bergen,H,€14.83m,€15.63m,1.833,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.5,1.85,3.3,3.75,1.9,3.1,3.5,1.727,3.2,4.333,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.2,3.5,0,0,0
B1,2004/5,11/09/2004,Oostende,Anderlecht,A,€8.60m,€63.60m,7.0,3.75,1.4,1.0,1.0,1.0,1.0,1.0,1.0,5.75,3.65,1.5,6.0,3.9,1.45,6.0,3.9,1.4,6.0,3.75,1.444,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.75,1.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,3.75,1.4,0,0,0
B1,2004/5,12/09/2004,Cercle Brugge,Germinal,H,€10.98m,€15.67m,2.3,3.2,2.625,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.75,2.25,3.2,2.8,2.2,3.0,2.9,2.375,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.25,2.55,0,0,0
B1,2004/5,12/09/2004,Genk,Standard,D,€30.45m,€43.55m,2.25,3.0,2.875,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,2.65,2.2,3.2,2.9,2.2,3.0,2.9,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.2,2.9,0,1,0
B1,2004/5,12/09/2004,Lokeren,Louvieroise,H,€18.73m,€17.80m,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.05,2.1,3.2,3.1,2.0,3.1,3.2,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.8,0,0,0
B1,2004/5,12/09/2004,Mouscron,Beveren,H,€15.60m,€14.30m,1.571,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.55,3.7,5.0,1.55,3.5,4.8,1.615,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.61,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.35,5.5,0,0,0
B1,2004/5,17/09/2004,Louvieroise,Mouscron,H,€17.80m,€15.60m,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.9,2.25,3.15,2.85,2.3,2.9,2.8,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.1,2.95,0,0,0
B1,2004/5,18/09/2004,Anderlecht,Lierse,H,€63.60m,€14.83m,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,9.0,1.25,5.0,9.0,1.27,4.3,8.5,1.29,4.33,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,8.0,0,0,0
B1,2004/5,17/10/2004,Lokeren,Club Brugge,A,€18.73m,€53.03m,4.5,3.3,1.66,1.0,1.0,1.0,1.0,1.0,1.0,4.3,3.45,1.7,4.2,3.5,1.7,4.2,3.2,1.7,3.5,3.5,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.4,1.72,0,0,0
B1,2004/5,17/10/2004,Louvieroise,Germinal,D,€17.80m,€15.67m,1.66,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.45,4.3,1.7,3.35,4.4,1.8,3.1,3.8,1.67,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.3,4.6,0,0,0
B1,2004/5,23/10/2004,Bergen,Lokeren,A,€15.63m,€18.73m,2.5,3.1,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.6,2.5,3.2,2.5,2.4,2.9,2.7,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,2.55,0,0,0
B1,2004/5,23/10/2004,Gent,Charleroi,H,€26.63m,€12.15m,1.83,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.35,3.65,1.85,3.3,3.75,1.8,3.1,3.8,1.8,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.3,3.5,0,0,0
B1,2004/5,23/10/2004,St Truiden,FC Brussels,H,€12.10m,€10.22m,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.4,2.0,3.25,3.3,2.0,3.1,3.2,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.15,3.2,0,0,0
B1,2004/5,23/10/2004,Westerlo,Mouscron,A,€13.40m,€15.60m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.05,2.1,3.25,3.0,2.2,3.0,2.9,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.05,0,0,0
B1,2004/5,24/10/2004,Anderlecht,Genk,H,€63.60m,€30.45m,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.5,1.4,4.1,6.5,1.45,3.8,5.4,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.6,6.5,0,0,0
B1,2004/5,24/10/2004,Beveren,Cercle Brugge,H,€14.30m,€10.98m,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,2.0,3.25,3.3,2.1,3.0,3.1,1.91,3.4,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.4,0,0,0
B1,2004/5,24/10/2004,Club Brugge,Louvieroise,H,€53.03m,€17.80m,1.33,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,6.75,1.35,4.35,7.0,1.3,4.2,8.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,3.7,8.0,0,0,0
B1,2004/5,24/10/2004,Germinal,Standard,H,€15.67m,€43.55m,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.3,3.25,2.0,3.0,3.25,2.1,3.2,3.1,2.0,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.2,0,0,0
B1,2004/5,24/10/2004,Oostende,Lierse,A,€8.60m,€14.83m,2.37,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.8,2.4,3.2,2.6,2.4,2.9,2.7,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.15,2.6,0,0,0
B1,2004/5,29/10/2004,Standard,Club Brugge,A,€43.55m,€53.03m,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.2,2.2,2.8,3.1,2.3,2.9,3.0,2.2,2.62,3.4,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.3,2.15,0,0,0
