Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
D1,2007/8,30/11/2007,Hansa Rostock,Hannover,A,€27.55m,€60.20m,2.75,3.3,2.5,1.0,1.0,1.0,2.4,3.2,2.6,2.65,3.2,2.45,2.6,3.2,2.5,2.5,3.1,2.6,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.5,2.6,3.2,2.5,1.0,1.0,1.0,2.75,3.3,2.3,2.5,3.1,2.5,0,0,0
D1,2007/8,01/12/2007,Cottbus,Karlsruhe,H,€30.95m,€37.35m,2.62,3.25,2.62,1.0,1.0,1.0,2.5,3.2,2.5,2.65,3.2,2.45,2.6,3.2,2.5,2.55,3.1,2.55,2.6,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.5,2.6,3.05,2.6,1.0,1.0,1.0,2.5,3.25,2.5,2.62,3.1,2.38,0,0,0
D1,2007/8,01/12/2007,Hertha,Leverkusen,A,€81.00m,€90.05m,2.5,3.3,2.75,1.0,1.0,1.0,2.5,3.2,2.5,2.4,3.2,2.7,2.4,3.2,2.75,2.4,3.2,2.6,2.37,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,2.5,3.2,2.6,1.0,1.0,1.0,2.4,3.3,2.6,2.4,3.1,2.6,0,0,0
D1,2007/8,01/12/2007,Schalke 04,Bochum,H,€125.85m,€41.95m,1.44,4.2,7.5,1.0,1.0,1.0,1.44,3.75,6.5,1.45,4.0,6.25,1.45,3.8,7.0,1.5,3.8,5.5,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.8,6.75,1.5,3.75,6.0,1.0,1.0,1.0,1.4,4.0,7.5,1.5,3.4,6.0,0,0,0
D1,2007/8,01/12/2007,Stuttgart,Dortmund,A,€108.85m,€79.80m,1.66,3.6,5.5,1.0,1.0,1.0,1.62,3.4,5.0,1.65,3.4,5.0,1.7,3.5,5.0,1.65,3.5,4.5,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.53,3.75,5.5,1.0,1.0,1.0,1.6,3.6,5.0,1.62,3.3,5.0,0,0,1
D1,2007/8,01/12/2007,Werder Bremen,Hamburg,H,€159.55m,€120.75m,2.2,3.25,3.3,1.0,1.0,1.0,2.0,3.25,3.25,2.1,3.2,3.2,2.3,3.35,3.7,2.1,3.1,3.2,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.0,3.2,3.5,1.0,1.0,1.0,2.1,3.3,3.1,2.1,3.0,3.2,0,0,0
D1,2007/8,01/12/2007,Wolfsburg,Ein Frankfurt,D,€79.00m,€67.80m,1.83,3.4,4.5,1.0,1.0,1.0,1.91,3.25,3.5,1.85,3.25,4.0,1.9,3.2,4.0,1.9,3.2,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.25,4.0,1.83,3.33,4.0,1.0,1.0,1.0,1.75,3.3,4.35,1.8,3.25,3.8,0,0,0
D1,2007/8,02/12/2007,Bielefeld,Bayern Munich,A,€34.85m,€249.20m,7.0,4.33,1.44,1.0,1.0,1.0,6.5,3.75,1.44,6.75,4.2,1.4,7.0,3.8,1.45,5.5,3.8,1.5,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,7.25,4.0,1.4,6.5,3.6,1.5,1.0,1.0,1.0,7.0,4.0,1.4,6.5,3.6,1.44,0,0,0
D1,2007/8,02/12/2007,Duisburg,Nurnberg,H,€29.20m,€57.45m,2.6,3.3,2.62,1.0,1.0,1.0,2.5,3.2,2.5,2.7,3.1,2.45,2.6,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.5,2.5,3.33,2.5,1.0,1.0,1.0,2.75,3.2,2.35,2.5,3.1,2.5,0,0,0
D1,2007/8,07/12/2007,Dortmund,Bielefeld,H,€79.80m,€34.85m,1.61,3.75,5.5,1.0,1.0,1.0,1.57,3.6,5.0,1.6,3.55,5.2,1.6,3.6,5.5,1.65,3.5,4.5,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.25,1.62,3.6,5.0,1.0,1.0,1.0,1.55,3.5,5.5,1.67,3.6,5.5,0,0,0
D1,2007/8,08/12/2007,Bayern Munich,Duisburg,D,€249.20m,€29.20m,1.14,7.5,17.0,1.0,1.0,1.0,1.12,6.5,15.0,1.15,6.8,12.0,1.15,6.5,15.0,1.15,6.0,13.0,1.14,5.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,6.5,15.0,1.14,6.5,17.0,1.0,1.0,1.0,1.15,5.5,15.0,1.14,5.5,15.0,0,0,0
D1,2007/8,08/12/2007,Bochum,Karlsruhe,D,€41.95m,€37.35m,2.15,3.3,3.4,1.0,1.0,1.0,2.2,3.2,2.88,2.2,3.2,3.0,2.2,3.2,3.25,2.2,3.1,3.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.2,3.25,3.0,1.0,1.0,1.0,2.1,3.25,3.2,2.2,3.1,2.88,0,1,0
D1,2007/8,08/12/2007,Ein Frankfurt,Schalke 04,D,€67.80m,€125.85m,3.4,3.3,2.15,1.0,1.0,1.0,2.75,3.25,2.25,3.25,3.2,2.1,3.25,3.25,2.15,3.0,3.1,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.1,3.0,3.2,2.25,1.0,1.0,1.0,3.3,3.3,2.0,3.0,3.2,2.1,0,1,0
D1,2007/8,08/12/2007,Hamburg,Cottbus,D,€120.75m,€30.95m,1.28,5.25,11.0,1.0,1.0,1.0,1.29,4.5,9.0,1.25,5.0,10.0,1.32,4.75,9.0,1.33,4.2,8.0,1.25,4.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.0,10.0,1.27,4.8,10.0,1.0,1.0,1.0,1.25,5.0,10.0,1.29,4.5,8.0,0,0,0
D1,2007/8,08/12/2007,Hannover,Werder Bremen,H,€60.20m,€159.55m,3.25,3.3,2.2,1.0,1.0,1.0,3.0,3.25,2.1,3.2,3.25,2.1,3.25,3.25,2.15,3.1,3.2,2.1,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.1,3.0,3.25,2.2,1.0,1.0,1.0,2.9,3.25,2.2,3.0,3.2,2.1,0,0,0
D1,2007/8,08/12/2007,Stuttgart,Wolfsburg,H,€108.85m,€79.00m,1.66,3.6,5.25,1.0,1.0,1.0,1.62,3.4,5.0,1.6,3.5,5.3,1.65,3.5,5.25,1.65,3.5,4.5,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.25,1.57,3.6,5.5,1.0,1.0,1.0,1.6,3.5,5.0,1.57,3.5,5.0,0,0,0
D1,2007/8,09/12/2007,Leverkusen,Hansa Rostock,H,€90.05m,€27.55m,1.3,5.0,11.0,1.0,1.0,1.0,1.36,4.0,7.5,1.35,4.2,8.2,1.35,4.5,8.5,1.37,4.1,7.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.36,4.0,9.0,1.0,1.0,1.0,1.3,4.5,9.0,1.29,4.5,8.0,0,0,0
D1,2007/8,09/12/2007,Nurnberg,Hertha,H,€57.45m,€81.00m,2.2,3.3,3.25,1.0,1.0,1.0,2.1,3.25,3.0,2.25,3.15,2.95,2.2,3.2,3.2,2.2,3.1,3.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.0,3.25,3.5,1.0,1.0,1.0,2.1,3.25,3.1,2.25,3.2,2.75,0,0,0
D1,2007/8,14/12/2007,Cottbus,Hannover,H,€30.95m,€60.20m,2.9,3.3,2.4,1.0,1.0,1.0,2.62,3.2,2.38,2.85,3.2,2.3,2.86,3.2,2.38,2.7,3.1,2.4,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,3.2,3.1,2.2,1.0,1.0,1.0,2.9,3.2,2.25,2.88,3.4,2.38,0,0,0
D1,2007/8,15/12/2007,Bielefeld,Stuttgart,H,€34.85m,€108.85m,3.8,3.3,2.0,1.0,1.0,1.0,3.5,3.25,1.91,3.8,3.25,1.9,3.5,3.25,2.0,3.3,3.2,2.0,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.1,3.33,2.1,1.0,1.0,1.0,3.6,3.25,1.9,3.5,3.2,1.91,1,0,0
D1,2007/8,15/12/2007,Hertha,Bayern Munich,D,€81.00m,€249.20m,5.5,3.8,1.61,1.0,1.0,1.0,4.5,3.4,1.67,4.7,3.55,1.65,4.8,3.5,1.68,4.3,3.4,1.7,4.33,3.4,1.66,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.5,1.65,5.0,3.4,1.67,1.0,1.0,1.0,5.0,3.3,1.65,4.8,3.4,1.6,0,0,0
D1,2007/8,15/12/2007,Karlsruhe,Hamburg,D,€37.35m,€120.75m,3.2,3.25,2.25,1.0,1.0,1.0,2.88,3.2,2.2,2.9,3.2,2.25,2.9,3.25,2.3,2.8,3.1,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.3,2.88,3.25,2.25,1.0,1.0,1.0,2.9,3.25,2.25,2.8,3.2,2.2,0,1,0
D1,2007/8,15/12/2007,Schalke 04,Nurnberg,H,€125.85m,€57.45m,1.5,4.0,6.75,1.0,1.0,1.0,1.53,3.6,5.5,1.45,3.8,6.8,1.5,3.8,6.25,1.45,3.9,6.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,6.25,1.53,3.6,6.0,1.0,1.0,1.0,1.45,3.75,7.0,1.5,3.4,6.0,0,0,0
D1,2007/8,15/12/2007,Werder Bremen,Leverkusen,H,€159.55m,€90.05m,1.95,3.5,3.75,1.0,1.0,1.0,1.8,3.25,4.0,1.85,3.3,3.9,1.9,3.25,3.8,1.9,3.3,3.5,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.73,3.5,4.33,1.0,1.0,1.0,1.9,3.3,3.6,1.91,3.2,3.5,0,0,0
D1,2007/8,15/12/2007,Wolfsburg,Dortmund,H,€79.00m,€79.80m,2.4,3.3,2.9,1.0,1.0,1.0,2.38,3.2,2.62,2.45,3.2,2.65,2.4,3.2,2.75,2.4,3.1,2.7,2.37,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.2,3.25,3.0,1.0,1.0,1.0,2.25,3.25,2.9,2.38,3.1,2.62,0,0,0
D1,2007/8,16/12/2007,Duisburg,Ein Frankfurt,A,€29.20m,€67.80m,2.5,3.25,2.8,1.0,1.0,1.0,2.5,3.2,2.5,2.6,3.05,2.6,2.5,3.25,2.6,2.5,3.1,2.6,2.37,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,2.5,3.2,2.6,1.0,1.0,1.0,2.35,3.2,2.7,2.5,2.9,2.62,0,0,0
D1,2007/8,16/12/2007,Hansa Rostock,Bochum,H,€27.55m,€41.95m,2.4,3.3,2.9,1.0,1.0,1.0,2.38,3.2,2.62,2.25,3.25,2.9,2.3,3.25,2.9,2.3,3.2,2.7,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.25,3.1,3.0,1.0,1.0,1.0,2.25,3.25,2.9,2.38,3.1,2.62,0,0,0
D1,2007/8,01/02/2008,Hansa Rostock,Bayern Munich,A,€27.55m,€249.20m,7.5,4.2,1.44,1.0,1.0,1.0,6.0,4.0,1.44,8.5,4.3,1.33,8.0,4.0,1.44,6.0,3.9,1.45,6.5,3.6,1.44,1.0,1.0,1.0,1.0,1.0,1.0,7.5,4.0,1.4,7.5,3.5,1.47,1.0,1.0,1.0,7.0,3.75,1.45,7.0,3.75,1.4,0,0,0
D1,2007/8,02/02/2008,Bielefeld,Wolfsburg,A,€34.85m,€79.00m,2.4,3.3,2.9,1.0,1.0,1.0,2.4,3.2,2.6,2.5,3.2,2.6,2.5,3.2,2.75,2.3,3.1,2.8,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,2.75,2.4,3.4,2.6,1.0,1.0,1.0,2.3,3.2,2.8,2.3,3.1,2.75,0,0,0
D1,2007/8,02/02/2008,Cottbus,Leverkusen,A,€30.95m,€90.05m,3.75,3.4,2.0,1.0,1.0,1.0,3.0,3.25,2.1,3.2,3.25,2.1,3.4,3.2,2.15,3.0,3.1,2.2,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.15,3.4,3.25,2.0,1.0,1.0,1.0,3.4,3.25,2.0,3.3,3.25,1.95,0,0,0
D1,2007/8,02/02/2008,Duisburg,Dortmund,D,€29.20m,€79.80m,3.1,3.25,2.3,1.0,1.0,1.0,3.0,3.25,2.1,2.95,3.25,2.2,3.1,3.2,2.25,2.8,3.1,2.3,2.8,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,3.0,3.2,2.25,1.0,1.0,1.0,2.9,3.25,2.2,2.88,3.1,2.2,0,1,0
D1,2007/8,02/02/2008,Hamburg,Hannover,D,€120.75m,€60.20m,1.66,3.5,5.5,1.0,1.0,1.0,1.67,3.4,4.5,1.7,3.3,4.8,1.75,3.4,4.75,1.7,3.4,4.3,1.66,3.25,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.8,3.4,4.0,1.0,1.0,1.0,1.6,3.5,5.0,1.67,3.3,4.5,0,0,0
D1,2007/8,02/02/2008,Hertha,Ein Frankfurt,A,€81.00m,€67.80m,2.0,3.3,3.75,1.0,1.0,1.0,1.91,3.4,3.4,2.0,3.25,3.45,2.1,3.2,3.6,2.0,3.2,3.3,1.9,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.3,1.91,3.2,3.8,1.0,1.0,1.0,2.0,3.1,3.5,2.0,3.2,3.2,0,0,1
D1,2007/8,02/02/2008,Karlsruhe,Nurnberg,H,€37.35m,€57.45m,2.3,3.25,3.1,1.0,1.0,1.0,2.25,3.25,2.8,2.3,3.25,2.8,2.3,3.2,3.0,2.2,3.1,3.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,3.0,2.1,3.25,3.2,1.0,1.0,1.0,2.2,3.2,3.0,2.1,3.2,3.0,0,0,0
D1,2007/8,03/02/2008,Schalke 04,Stuttgart,H,€125.85m,€108.85m,1.9,3.4,4.0,1.0,1.0,1.0,1.8,3.4,3.8,1.9,3.25,3.75,1.95,3.3,3.8,1.9,3.2,3.6,1.83,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.91,3.25,3.75,1.0,1.0,1.0,1.75,3.2,4.35,1.91,3.2,3.5,0,0,0
D1,2007/8,03/02/2008,Werder Bremen,Bochum,A,€159.55m,€41.95m,1.33,5.0,9.0,1.0,1.0,1.0,1.33,4.2,8.0,1.4,4.0,7.4,1.36,4.5,9.0,1.3,4.4,8.5,1.28,4.5,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,9.0,1.3,4.75,8.5,1.0,1.0,1.0,1.3,4.5,8.5,1.33,4.0,8.0,0,0,1
D1,2007/8,08/02/2008,Ein Frankfurt,Bielefeld,H,€67.80m,€34.85m,1.72,3.6,4.75,1.0,1.0,1.0,1.73,3.4,4.5,1.65,3.4,5.0,1.7,3.6,4.75,1.7,3.4,4.3,1.66,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.67,3.4,5.0,1.0,1.0,1.0,1.65,3.3,5.0,1.67,3.3,4.5,0,0,0
D1,2007/8,09/02/2008,Bochum,Cottbus,D,€41.95m,€30.95m,1.9,3.4,4.0,1.0,1.0,1.0,1.8,3.3,4.0,1.85,3.25,3.95,1.91,3.25,4.0,1.8,3.2,4.0,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,4.0,1.8,3.4,4.0,1.0,1.0,1.0,1.8,3.3,4.0,1.73,3.25,4.2,0,0,0
D1,2007/8,09/02/2008,Hannover,Karlsruhe,D,€60.20m,€37.35m,1.9,3.4,4.0,1.0,1.0,1.0,1.8,3.3,4.0,1.85,3.3,3.9,1.91,3.25,4.0,1.9,3.2,3.6,1.9,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,4.0,2.0,3.4,3.25,1.0,1.0,1.0,1.8,3.3,4.0,1.91,3.2,3.5,0,0,0
D1,2007/8,09/02/2008,Leverkusen,Hamburg,D,€90.05m,€120.75m,2.25,3.3,3.1,1.0,1.0,1.0,2.25,3.2,2.88,2.35,3.2,2.75,2.3,3.2,3.0,2.2,3.1,3.0,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.25,3.2,2.9,1.0,1.0,1.0,2.25,3.25,2.9,2.15,3.1,3.0,0,1,0
D1,2007/8,09/02/2008,Nurnberg,Hansa Rostock,D,€57.45m,€27.55m,1.72,3.5,5.0,1.0,1.0,1.0,1.73,3.4,4.2,1.7,3.45,4.5,1.72,3.5,4.75,1.75,3.3,4.2,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.73,3.4,4.5,1.0,1.0,1.0,1.65,3.3,5.0,1.73,3.25,4.2,0,0,0
D1,2007/8,09/02/2008,Stuttgart,Hertha,A,€108.85m,€81.00m,1.66,3.6,5.25,1.0,1.0,1.0,1.67,3.4,4.5,1.65,3.45,4.9,1.7,3.5,5.0,1.65,3.5,4.5,1.57,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.57,3.5,5.75,1.0,1.0,1.0,1.7,3.4,4.5,1.67,3.3,4.5,0,0,1
D1,2007/8,09/02/2008,Wolfsburg,Duisburg,H,€79.00m,€29.20m,1.57,3.8,6.0,1.0,1.0,1.0,1.57,3.6,5.0,1.55,3.7,5.4,1.6,3.75,5.5,1.6,3.6,4.8,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.6,5.5,1.57,3.5,5.75,1.0,1.0,1.0,1.53,3.5,6.0,1.57,3.5,5.0,0,0,0
D1,2007/8,10/02/2008,Bayern Munich,Werder Bremen,D,€249.20m,€159.55m,1.72,3.5,5.0,1.0,1.0,1.0,1.67,3.4,4.75,1.65,3.65,4.55,1.7,3.5,5.0,1.55,3.7,5.0,1.66,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.4,5.0,1.55,3.6,5.75,1.0,1.0,1.0,1.65,3.4,4.5,1.67,3.3,4.5,0,0,0
D1,2007/8,10/02/2008,Dortmund,Schalke 04,A,€79.80m,€125.85m,2.7,3.25,2.6,1.0,1.0,1.0,2.5,3.2,2.5,2.7,3.2,2.4,2.75,3.2,2.5,2.55,3.1,2.55,2.6,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.2,2.45,2.88,3.2,2.3,1.0,1.0,1.0,2.65,3.25,2.4,2.6,2.8,2.6,0,0,0
D1,2007/8,15/02/2008,Schalke 04,Wolfsburg,A,€125.85m,€79.00m,1.57,3.75,6.0,1.0,1.0,1.0,1.57,3.5,6.0,1.5,3.75,6.0,1.57,3.75,6.0,1.6,3.6,4.8,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,6.0,1.57,3.6,5.5,1.0,1.0,1.0,1.6,4.0,6.0,1.57,3.5,5.0,0,0,1
D1,2007/8,16/02/2008,Cottbus,Dortmund,A,€30.95m,€79.80m,2.75,3.3,2.5,1.0,1.0,1.0,2.6,3.2,2.4,2.75,3.25,2.35,2.75,3.1,2.5,2.6,3.1,2.5,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,2.75,3.25,2.38,1.0,1.0,1.0,2.8,3.25,2.25,2.62,3.1,2.38,0,0,0
D1,2007/8,16/02/2008,Duisburg,Stuttgart,A,€29.20m,€108.85m,3.2,3.25,2.25,1.0,1.0,1.0,3.0,3.25,2.1,3.05,3.25,2.15,3.0,3.2,2.25,2.8,3.1,2.3,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.2,2.88,3.25,2.25,1.0,1.0,1.0,3.1,3.25,2.1,3.0,3.2,2.1,0,0,0
D1,2007/8,16/02/2008,Hansa Rostock,Ein Frankfurt,H,€27.55m,€67.80m,2.7,3.2,2.62,1.0,1.0,1.0,2.62,3.2,2.38,2.55,3.2,2.55,2.6,3.1,2.6,2.55,3.1,2.55,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.2,2.5,2.5,3.2,2.6,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.1,2.5,0,0,0
D1,2007/8,16/02/2008,Hertha,Bielefeld,H,€81.00m,€34.85m,1.61,3.75,5.5,1.0,1.0,1.0,1.62,3.5,5.0,1.6,3.55,5.15,1.6,3.6,5.5,1.65,3.5,4.5,1.61,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.6,5.0,1.62,3.6,5.0,1.0,1.0,1.0,1.6,3.5,5.0,1.62,3.3,5.0,0,0,0
D1,2007/8,16/02/2008,Karlsruhe,Leverkusen,D,€37.35m,€90.05m,2.8,3.4,2.4,1.0,1.0,1.0,2.6,3.2,2.4,2.65,3.2,2.45,2.75,3.1,2.5,2.6,3.1,2.5,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.2,2.45,2.6,3.2,2.5,1.0,1.0,1.0,2.7,3.2,2.35,2.6,3.1,2.4,0,1,0
D1,2007/8,16/02/2008,Werder Bremen,Nurnberg,H,€159.55m,€57.45m,1.4,4.5,7.5,1.0,1.0,1.0,1.36,4.2,7.0,1.35,4.65,6.95,1.4,4.0,8.0,1.4,4.0,6.5,1.36,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.25,1.36,4.33,7.5,1.0,1.0,1.0,1.4,3.75,8.0,1.4,3.75,7.0,0,0,0
D1,2007/8,17/02/2008,Hamburg,Bochum,H,€120.75m,€41.95m,1.5,4.0,7.0,1.0,1.0,1.0,1.5,3.6,6.0,1.45,4.0,6.25,1.45,3.75,7.5,1.5,3.8,5.5,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.75,6.75,1.44,3.75,7.0,1.0,1.0,1.0,1.4,3.75,8.0,1.44,3.6,6.5,0,0,0
D1,2007/8,17/02/2008,Hannover,Bayern Munich,A,€60.20m,€249.20m,4.5,3.7,1.75,1.0,1.0,1.0,4.0,3.25,1.8,4.8,3.3,1.7,4.33,3.3,1.8,4.2,3.3,1.75,4.33,3.4,1.66,1.0,1.0,1.0,1.0,1.0,1.0,4.2,3.4,1.75,4.33,3.25,1.8,1.0,1.0,1.0,4.35,3.4,1.7,4.2,3.25,1.73,0,0,0
D1,2007/8,22/02/2008,Bochum,Hannover,H,€41.95m,€60.20m,2.5,3.25,2.8,1.0,1.0,1.0,2.38,3.2,2.62,2.4,3.2,2.7,2.4,3.2,2.86,2.25,3.1,2.9,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.25,2.6,1.0,1.0,1.0,2.5,3.4,2.9,2.3,3.2,2.62,0,0,0
D1,2007/8,23/02/2008,Bielefeld,Duisburg,A,€34.85m,€29.20m,2.0,3.3,3.8,1.0,1.0,1.0,1.91,3.3,3.5,1.95,3.25,3.6,2.0,3.2,3.75,1.9,3.2,3.6,1.9,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.1,3.6,1.83,3.4,4.0,1.0,1.0,1.0,2.0,3.25,3.4,1.95,3.25,3.3,0,0,1
D1,2007/8,23/02/2008,Dortmund,Hansa Rostock,H,€79.80m,€27.55m,1.61,3.6,6.0,1.0,1.0,1.0,1.57,3.5,5.5,1.6,3.65,5.0,1.61,3.6,5.5,1.6,3.5,5.0,1.61,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.6,5.0,1.62,3.6,5.0,1.0,1.0,1.0,1.55,3.5,5.5,1.6,3.4,4.8,0,0,0
D1,2007/8,23/02/2008,Ein Frankfurt,Werder Bremen,H,€67.80m,€159.55m,3.75,3.4,2.0,1.0,1.0,1.0,3.3,3.3,2.0,3.5,3.2,2.0,3.75,3.2,2.0,3.2,3.1,2.1,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.25,1.95,3.2,3.25,2.1,1.0,1.0,1.0,3.6,3.25,1.9,3.2,3.2,2.0,1,0,0
D1,2007/8,23/02/2008,Leverkusen,Schalke 04,H,€90.05m,€125.85m,2.5,3.25,2.8,1.0,1.0,1.0,2.25,3.25,2.8,2.4,3.2,2.7,2.4,3.25,2.86,2.3,3.1,2.8,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.8,2.5,3.2,2.63,1.0,1.0,1.0,2.25,3.25,2.75,2.3,3.1,2.75,0,0,0
D1,2007/8,23/02/2008,Stuttgart,Karlsruhe,H,€108.85m,€37.35m,1.72,3.5,5.0,1.0,1.0,1.0,1.73,3.4,4.2,1.7,3.4,4.6,1.75,3.4,4.75,1.75,3.3,4.2,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.73,3.4,4.5,1.0,1.0,1.0,1.7,3.4,4.5,1.73,3.25,4.2,0,0,0
D1,2007/8,23/02/2008,Wolfsburg,Hertha,D,€79.00m,€81.00m,1.9,3.4,4.0,1.0,1.0,1.0,1.83,3.3,3.8,1.9,3.2,3.85,1.95,3.2,4.0,1.85,3.2,3.8,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.75,3.4,4.33,1.0,1.0,1.0,1.8,3.3,4.0,1.83,3.2,3.75,0,0,0
D1,2007/8,24/02/2008,Bayern Munich,Hamburg,D,€249.20m,€120.75m,1.61,3.75,5.5,1.0,1.0,1.0,1.62,3.5,5.0,1.55,3.75,5.3,1.68,4.1,6.2,1.55,3.5,5.5,1.53,3.5,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.6,5.0,1.67,3.2,5.5,1.0,1.0,1.0,1.6,3.9,6.0,1.62,3.3,5.0,0,0,0
D1,2007/8,24/02/2008,Nurnberg,Cottbus,D,€57.45m,€30.95m,1.8,3.4,4.75,1.0,1.0,1.0,1.73,3.4,4.2,1.7,3.3,4.8,1.75,3.4,4.75,1.75,3.3,4.2,1.72,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.5,1.75,3.4,4.33,1.0,1.0,1.0,1.7,3.4,4.35,1.8,3.25,3.8,0,0,0
