Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA,isSuprise_H,isSuprise_D,isSuprise_A
P1,17/10/04,Leiria,Boavista,A,2.25,3.1,2.8,2.2,3.2,2.9,2.2,3.1,3.0,2.2,2.9,3.0,1.0,1.0,1.0,2.3,3.2,2.62,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,17/10/04,Rio Ave,Beira Mar,D,1.83,3.2,3.75,2.0,3.25,3.3,1.85,3.1,4.0,1.85,3.1,3.6,1.0,1.0,1.0,1.83,3.2,3.75,1.83,3.4,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,18/10/04,Setubal,Academica,H,1.66,3.3,4.5,1.7,3.45,4.3,1.75,3.3,4.2,1.8,3.1,3.8,1.667,3.25,4.5,1.75,3.2,4.2,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,22/10/04,Boavista,Estoril,D,1.44,3.75,6.5,1.4,4.0,6.75,1.5,3.6,6.0,1.5,3.5,5.4,1.5,3.4,6.0,1.5,3.6,5.5,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,23/10/04,Moreirense,Rio Ave,D,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.0,3.0,2.2,2.8,3.1,1.0,1.0,1.0,2.25,3.2,2.75,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
P1,23/10/04,Sp Braga,Setubal,A,1.72,3.2,4.33,1.8,3.4,3.8,1.75,3.3,4.25,1.75,3.2,4.0,1.0,1.0,1.0,1.73,3.25,4.2,1.7,3.3,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
P1,23/10/04,Sp Lisbon,Belenenses,H,1.5,3.6,5.5,1.4,4.0,6.75,1.45,3.75,6.5,1.4,3.9,6.0,1.0,1.0,1.0,1.44,3.75,6.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,24/10/04,Academica,Maritimo,H,2.62,3.0,2.5,2.5,3.15,2.5,2.55,3.1,2.5,2.4,2.9,2.7,1.0,1.0,1.0,2.5,3.1,2.5,2.6,3.1,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
P1,24/10/04,Beira Mar,Leiria,A,1.9,3.25,3.5,1.95,3.25,3.4,2.0,3.15,3.4,2.0,3.0,3.3,1.0,1.0,1.0,2.0,3.2,3.2,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
P1,24/10/04,Benfica,Nacional,H,1.33,4.33,7.5,1.25,5.0,9.0,1.3,4.5,8.5,1.33,4.0,7.5,1.0,1.0,1.0,1.3,4.33,8.0,1.33,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
