Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA,isSuprise_H,isSuprise_D,isSuprise_A
D1,06/10/07,Duisburg,Werder Bremen,A,5.5,3.8,1.61,4.7,3.35,1.7,4.75,3.5,1.7,4.2,3.3,1.75,4.33,3.4,1.66,5.0,3.4,1.65,1.0,1.0,1.0,4.33,3.5,1.73,5.0,3.4,1.6,4.2,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,06/10/07,Hertha,Cottbus,D,1.4,4.33,8.5,1.4,4.25,6.65,1.45,4.0,7.0,1.45,3.9,6.0,1.4,3.75,7.0,1.4,4.0,7.25,1.0,1.0,1.0,1.44,3.8,7.0,1.4,3.75,7.5,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,06/10/07,Schalke 04,Karlsruhe,A,1.4,4.33,8.5,1.45,4.05,6.1,1.45,4.0,7.0,1.45,3.9,6.0,1.4,3.75,7.0,1.45,3.8,6.75,1.0,1.0,1.0,1.44,3.8,7.0,1.4,3.75,7.5,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
D1,06/10/07,Stuttgart,Hannover,A,1.72,3.6,4.75,1.7,3.4,4.6,1.72,3.5,4.75,1.7,3.4,4.3,1.61,3.5,4.5,1.7,3.4,4.5,1.0,1.0,1.0,1.62,3.6,5.0,1.65,3.4,4.6,1.73,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
D1,06/10/07,Wolfsburg,Hansa Rostock,H,1.72,3.6,4.75,1.8,3.4,4.0,1.77,3.3,4.75,1.7,3.4,4.3,1.72,3.4,4.0,1.75,3.4,4.2,1.0,1.0,1.0,1.75,3.4,4.33,1.65,3.25,5.0,1.67,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,07/10/07,Bayern Munich,Nurnberg,H,1.18,6.5,16.0,1.2,5.75,11.0,1.22,5.5,13.0,1.22,5.0,10.0,1.16,5.5,12.0,1.2,5.5,12.0,1.0,1.0,1.0,1.25,4.75,12.0,1.18,5.5,12.0,1.22,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,07/10/07,Ein Frankfurt,Leverkusen,H,2.7,3.25,2.62,2.55,3.2,2.55,2.6,3.2,2.6,2.5,3.2,2.5,2.5,3.25,2.4,2.55,3.15,2.55,1.0,1.0,1.0,2.75,3.2,2.38,2.5,3.25,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,19/10/07,Cottbus,Duisburg,A,2.0,3.4,3.75,1.95,3.25,3.6,1.95,3.3,3.6,2.1,3.2,3.1,2.0,3.2,3.2,2.0,3.2,3.5,1.0,1.0,1.0,2.05,3.25,3.4,1.8,3.25,4.0,2.1,3.3,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
D1,20/10/07,Bochum,Bayern Munich,A,8.0,4.5,1.4,6.85,4.2,1.4,6.5,4.0,1.45,6.0,3.9,1.45,7.0,3.75,1.4,7.25,4.0,1.4,1.0,1.0,1.0,6.5,4.0,1.44,8.0,3.75,1.4,6.5,3.75,1.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,20/10/07,Hamburg,Stuttgart,H,2.2,3.25,3.25,2.1,3.25,3.2,2.1,3.2,3.5,1.9,3.2,3.6,1.83,3.2,3.75,2.0,3.25,3.4,1.0,1.0,1.0,2.1,3.2,3.25,2.0,3.1,3.5,1.91,3.3,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,20/10/07,Hansa Rostock,Schalke 04,D,4.5,3.5,1.8,4.0,3.4,1.8,4.25,3.3,1.8,4.0,3.2,1.8,4.0,3.2,1.8,4.2,3.25,1.8,1.0,1.0,1.0,4.0,3.25,1.83,4.5,3.3,1.7,4.0,3.25,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,20/10/07,Leverkusen,Dortmund,D,1.85,3.5,4.2,1.9,3.25,3.75,1.85,3.3,4.0,1.8,3.2,4.0,1.8,3.3,3.75,1.8,3.25,4.2,1.0,1.0,1.0,1.83,3.25,4.2,1.8,3.3,4.0,1.83,3.3,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,20/10/07,Nurnberg,Ein Frankfurt,H,2.1,3.3,3.5,2.2,3.15,3.05,2.15,3.2,3.2,2.2,3.2,2.9,2.0,3.2,3.2,2.0,3.2,3.5,1.0,1.0,1.0,2.0,3.2,3.6,2.1,3.3,3.1,2.1,3.2,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,20/10/07,Werder Bremen,Hertha,H,1.5,4.0,6.75,1.45,4.2,5.8,1.5,3.8,6.5,1.45,3.9,6.0,1.44,3.6,6.5,1.45,3.8,6.75,1.0,1.0,1.0,1.5,3.8,6.0,1.45,3.75,6.5,1.5,3.6,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,21/10/07,Hannover,Wolfsburg,D,2.1,3.3,3.5,2.1,3.25,3.15,2.1,3.25,3.25,2.2,3.2,2.9,2.0,3.2,3.2,2.0,3.25,3.4,1.0,1.0,1.0,2.2,3.25,3.0,2.0,3.4,3.2,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,21/10/07,Karlsruhe,Bielefeld,D,1.85,3.4,4.33,1.75,3.3,4.4,1.8,3.3,4.25,1.8,3.2,4.0,1.72,3.4,4.0,1.75,3.4,4.2,1.0,1.0,1.0,1.83,3.4,4.0,1.85,3.4,3.75,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,26/10/07,Ein Frankfurt,Hannover,D,2.3,3.3,3.1,2.25,3.25,2.9,2.3,3.25,3.0,2.2,3.2,2.9,2.2,3.25,2.75,2.25,3.2,2.9,1.0,1.0,1.0,2.25,3.25,2.88,2.2,3.25,2.9,2.2,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,27/10/07,Bielefeld,Cottbus,D,1.85,3.5,4.2,1.85,3.3,3.9,1.85,3.3,4.25,1.75,3.3,4.2,1.72,3.4,4.0,1.85,3.25,4.0,1.0,1.0,1.0,1.73,3.5,4.33,1.85,3.3,3.75,1.8,3.3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,27/10/07,Hansa Rostock,Karlsruhe,D,2.4,3.3,2.87,2.55,3.2,2.55,2.4,3.2,2.8,2.5,3.2,2.5,2.37,3.2,2.6,2.4,3.2,2.7,1.0,1.0,1.0,2.38,3.2,2.75,2.35,3.25,2.65,2.38,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,27/10/07,Hertha,Bochum,H,1.8,3.5,4.5,1.75,3.25,4.55,1.8,3.3,4.5,1.75,3.3,4.2,1.72,3.2,4.33,1.75,3.4,4.2,1.0,1.0,1.0,1.7,3.5,4.5,1.75,3.4,4.0,1.73,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,27/10/07,Schalke 04,Werder Bremen,D,2.25,3.4,3.1,2.3,3.3,2.75,2.25,3.3,3.0,2.3,3.2,2.7,2.2,3.25,2.75,2.3,3.2,2.8,1.0,1.0,1.0,2.25,3.4,2.8,2.2,3.3,2.9,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,27/10/07,Stuttgart,Leverkusen,H,2.3,3.4,3.0,2.3,3.25,2.8,2.25,3.3,3.0,2.3,3.2,2.7,2.2,3.25,2.75,2.2,3.2,3.0,1.0,1.0,1.0,2.05,3.4,3.2,2.25,3.25,2.8,2.3,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,27/10/07,Wolfsburg,Nurnberg,H,2.1,3.4,3.4,2.05,3.25,3.3,2.05,3.2,3.5,2.0,3.2,3.3,1.9,3.25,3.4,1.9,3.25,3.75,1.0,1.0,1.0,2.0,3.2,3.6,2.1,3.25,3.1,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,28/10/07,Dortmund,Bayern Munich,D,5.0,3.5,1.72,4.5,3.45,1.7,4.75,3.4,1.72,4.2,3.3,1.75,4.33,3.4,1.66,4.5,3.4,1.7,1.0,1.0,1.0,5.0,3.5,1.67,4.0,3.4,1.75,4.2,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,28/10/07,Duisburg,Hamburg,A,4.0,3.4,1.9,3.75,3.25,1.9,4.0,3.3,1.9,3.8,3.2,1.85,3.75,3.3,1.8,4.0,3.25,1.85,1.0,1.0,1.0,3.4,3.4,2.0,3.75,3.25,1.85,3.5,3.3,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,02/11/07,Cottbus,Schalke 04,H,5.25,3.6,1.66,4.75,3.55,1.65,4.75,3.4,1.7,4.2,3.3,1.75,4.5,3.5,1.62,4.75,3.5,1.65,5.2,3.5,1.7,4.75,3.25,1.75,5.0,3.5,1.6,4.5,3.4,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
D1,03/11/07,Bayern Munich,Ein Frankfurt,D,1.2,6.0,15.0,1.2,6.0,10.0,1.2,5.5,13.0,1.22,5.0,10.0,1.2,5.0,11.0,1.2,5.6,11.0,1.2,5.0,11.0,1.18,5.5,15.0,1.2,5.0,15.0,1.2,5.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,03/11/07,Hamburg,Hertha,H,1.61,3.75,5.5,1.55,3.65,5.55,1.6,3.5,5.5,1.6,3.6,4.8,1.57,3.5,5.0,1.55,3.6,5.5,1.57,3.5,5.0,1.6,3.6,5.25,1.6,3.5,5.0,1.57,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,03/11/07,Hannover,Dortmund,H,2.3,3.4,3.0,2.4,3.2,2.7,2.35,3.25,2.8,2.3,3.1,2.8,2.2,3.25,2.75,2.3,3.2,2.8,2.25,3.1,2.8,2.1,3.25,3.2,2.2,3.3,2.9,2.25,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,03/11/07,Leverkusen,Bielefeld,H,1.53,4.0,6.0,1.5,3.8,5.9,1.52,3.6,6.5,1.55,3.7,5.0,1.53,3.5,5.5,1.5,3.75,6.0,1.53,3.5,5.5,1.42,4.0,7.0,1.45,3.75,6.5,1.53,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,03/11/07,Nurnberg,Stuttgart,A,2.5,3.3,2.75,2.55,3.2,2.55,2.5,3.1,2.75,2.5,3.2,2.5,2.38,3.2,2.6,2.5,3.2,2.6,2.4,3.1,2.6,2.3,3.25,2.8,2.35,3.3,2.6,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,03/11/07,Werder Bremen,Hansa Rostock,H,1.3,5.0,10.0,1.3,4.85,8.0,1.3,4.5,10.0,1.33,4.2,8.0,1.29,4.33,9.0,1.3,4.5,9.0,1.29,4.5,8.0,1.25,5.0,10.0,1.28,4.5,9.5,1.3,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,04/11/07,Bochum,Wolfsburg,H,2.4,3.3,2.87,2.65,3.2,2.45,2.5,3.3,2.6,2.55,3.1,2.55,2.5,3.2,2.5,2.5,3.2,2.6,2.5,3.1,2.5,2.62,3.2,2.5,2.35,3.25,2.65,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,04/11/07,Karlsruhe,Duisburg,H,1.8,3.5,4.5,1.8,3.3,4.15,1.8,3.2,4.5,1.8,3.2,4.0,1.73,3.2,4.33,1.8,3.25,4.2,1.73,3.2,4.33,1.7,3.5,4.5,1.75,3.3,4.35,1.67,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,09/11/07,Duisburg,Bochum,A,2.4,3.2,3.0,2.35,3.1,2.85,2.3,3.2,2.9,2.3,3.2,2.7,2.2,3.25,2.75,2.3,3.2,2.8,2.35,3.3,3.0,2.3,3.2,2.88,2.3,3.25,2.75,2.3,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,10/11/07,Dortmund,Ein Frankfurt,D,1.85,3.4,4.33,1.7,3.4,4.6,1.8,3.3,4.25,1.8,3.2,4.0,1.8,3.3,3.75,1.8,3.25,4.2,1.8,3.25,3.8,1.83,3.4,4.0,1.75,3.3,4.35,1.73,3.4,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,10/11/07,Hansa Rostock,Cottbus,H,2.0,3.3,3.75,1.9,3.3,3.7,1.95,3.25,3.75,2.0,3.2,3.3,1.9,3.2,3.5,2.0,3.2,3.5,1.91,3.2,3.5,1.91,3.25,3.8,2.0,3.2,3.4,1.91,3.25,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,10/11/07,Hertha,Hannover,H,2.15,3.3,3.4,2.05,3.25,3.3,2.1,3.2,3.3,2.1,3.2,3.1,2.1,3.2,3.0,2.1,3.2,3.2,2.1,3.2,3.0,2.15,3.2,3.2,2.1,3.25,3.1,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,10/11/07,Schalke 04,Hamburg,D,2.37,3.25,3.0,2.45,3.25,2.6,2.2,3.2,3.1,2.2,3.1,3.0,2.2,3.2,2.8,2.2,3.2,3.0,2.2,3.1,2.88,2.35,3.2,2.8,2.25,3.2,2.9,2.3,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,10/11/07,Stuttgart,Bayern Munich,H,4.33,3.6,1.8,4.3,3.4,1.75,4.0,3.3,1.85,4.0,3.2,1.8,3.75,3.3,1.8,4.2,3.4,1.75,4.33,3.2,1.73,4.0,3.4,1.86,4.35,3.3,1.75,4.0,3.5,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0
D1,10/11/07,Werder Bremen,Karlsruhe,H,1.44,4.33,7.0,1.45,4.0,6.25,1.45,4.0,6.5,1.5,3.8,5.5,1.4,3.75,7.0,1.4,4.0,7.25,1.44,3.6,6.5,1.5,3.8,6.0,1.35,4.0,8.0,1.44,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,11/11/07,Bielefeld,Nurnberg,H,2.5,3.25,2.8,2.4,3.2,2.7,2.4,3.2,2.8,2.3,3.1,2.8,2.2,3.25,2.75,2.3,3.2,2.8,2.25,3.2,2.75,2.4,3.25,2.7,2.35,3.2,2.7,2.38,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,11/11/07,Wolfsburg,Leverkusen,A,2.4,3.3,2.9,2.4,3.2,2.7,2.3,3.2,2.9,2.3,3.1,2.8,2.25,3.2,2.75,2.4,3.2,2.7,2.3,3.1,2.75,2.25,3.2,3.0,2.3,3.25,2.75,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,23/11/07,Karlsruhe,Hertha,H,2.25,3.2,3.2,2.4,3.2,2.7,2.35,3.2,3.0,2.2,3.2,2.9,2.2,3.2,2.8,2.3,3.2,2.8,2.25,3.1,2.8,2.1,3.25,3.2,2.25,3.2,2.9,2.2,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Bayern Munich,Wolfsburg,H,1.22,5.75,14.0,1.22,6.0,9.0,1.22,6.0,12.0,1.22,5.0,10.0,1.22,5.0,9.0,1.22,5.5,10.0,1.22,5.0,9.5,1.2,5.5,11.0,1.2,5.5,12.0,1.25,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Bochum,Bielefeld,H,1.85,3.4,4.33,1.85,3.25,4.0,1.9,3.25,4.25,1.9,3.2,3.6,1.83,3.2,3.75,1.8,3.25,4.2,1.83,3.2,3.75,1.91,3.33,3.6,1.8,3.3,4.0,1.83,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Cottbus,Werder Bremen,A,5.75,3.7,1.61,5.2,3.55,1.6,5.25,3.6,1.65,4.3,3.4,1.7,5.0,3.5,1.57,5.0,3.6,1.6,5.5,3.3,1.57,4.75,3.5,1.67,6.0,3.75,1.5,5.0,3.4,1.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Ein Frankfurt,Stuttgart,A,2.75,3.3,2.5,2.75,3.2,2.35,2.75,3.1,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.6,2.5,3.1,2.5,2.5,3.33,2.5,2.6,3.1,2.5,2.38,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Hannover,Schalke 04,A,2.65,3.3,2.6,2.6,3.2,2.5,2.7,3.2,2.5,2.55,3.1,2.55,2.5,3.2,2.5,2.55,3.15,2.55,2.6,3.1,2.4,2.45,3.25,2.6,2.6,3.1,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,24/11/07,Leverkusen,Duisburg,H,1.36,4.5,9.0,1.4,3.95,7.5,1.4,4.25,8.0,1.4,4.0,6.5,1.36,4.0,7.0,1.4,4.0,7.5,1.4,3.75,7.0,1.44,3.8,7.0,1.28,4.5,10.0,1.36,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,25/11/07,Hamburg,Hansa Rostock,H,1.33,4.5,11.0,1.3,4.85,8.0,1.33,4.75,8.5,1.35,4.2,7.5,1.28,4.5,8.0,1.3,4.5,9.0,1.3,4.33,8.0,1.36,4.0,9.0,1.3,4.35,10.0,1.29,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,25/11/07,Nurnberg,Dortmund,H,2.5,3.25,2.8,2.55,3.2,2.55,2.5,3.2,2.75,2.55,3.1,2.55,2.37,3.2,2.6,2.4,3.2,2.7,2.3,3.1,2.75,2.25,3.4,2.75,2.4,3.2,2.65,2.38,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,30/11/07,Hansa Rostock,Hannover,A,2.75,3.3,2.5,2.65,3.2,2.45,2.6,3.2,2.5,2.5,3.1,2.6,2.5,3.2,2.5,2.6,3.2,2.5,2.5,3.1,2.5,2.6,3.2,2.5,2.75,3.3,2.3,2.4,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,01/12/07,Cottbus,Karlsruhe,H,2.62,3.25,2.62,2.65,3.2,2.45,2.6,3.2,2.5,2.55,3.1,2.55,2.6,3.2,2.37,2.6,3.2,2.5,2.62,3.1,2.38,2.6,3.05,2.6,2.5,3.25,2.5,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,01/12/07,Hertha,Leverkusen,A,2.5,3.3,2.75,2.4,3.2,2.7,2.4,3.2,2.75,2.4,3.2,2.6,2.37,3.2,2.6,2.5,3.2,2.6,2.4,3.1,2.6,2.5,3.2,2.6,2.4,3.3,2.6,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,01/12/07,Schalke 04,Bochum,H,1.44,4.2,7.5,1.45,4.0,6.25,1.45,3.8,7.0,1.5,3.8,5.5,1.44,3.6,6.5,1.45,3.8,6.75,1.5,3.4,6.0,1.5,3.75,6.0,1.4,4.0,7.5,1.44,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,01/12/07,Stuttgart,Dortmund,A,1.66,3.6,5.5,1.65,3.4,5.0,1.7,3.5,5.0,1.65,3.5,4.5,1.57,3.5,5.0,1.7,3.4,4.5,1.62,3.3,5.0,1.53,3.75,5.5,1.6,3.6,5.0,1.62,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1
D1,01/12/07,Werder Bremen,Hamburg,H,2.2,3.25,3.3,2.1,3.2,3.2,2.3,3.35,3.7,2.1,3.1,3.2,2.0,3.2,3.2,2.1,3.2,3.2,2.1,3.0,3.2,2.0,3.2,3.5,2.1,3.3,3.1,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,01/12/07,Wolfsburg,Ein Frankfurt,D,1.83,3.4,4.5,1.85,3.25,4.0,1.9,3.2,4.0,1.9,3.2,3.6,1.83,3.2,3.75,1.85,3.25,4.0,1.8,3.25,3.8,1.83,3.33,4.0,1.75,3.3,4.35,1.91,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,02/12/07,Bielefeld,Bayern Munich,A,7.0,4.33,1.44,6.75,4.2,1.4,7.0,3.8,1.45,5.5,3.8,1.5,6.5,3.6,1.44,7.25,4.0,1.4,6.5,3.6,1.44,6.5,3.6,1.5,7.0,4.0,1.4,6.5,3.75,1.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,02/12/07,Duisburg,Nurnberg,H,2.6,3.3,2.62,2.7,3.1,2.45,2.6,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.2,2.5,2.5,3.1,2.5,2.5,3.33,2.5,2.75,3.2,2.35,2.5,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,07/12/07,Dortmund,Bielefeld,H,1.61,3.75,5.5,1.6,3.55,5.2,1.6,3.6,5.5,1.65,3.5,4.5,1.57,3.5,5.0,1.6,3.5,5.25,1.67,3.6,5.5,1.62,3.6,5.0,1.55,3.5,5.5,1.57,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,08/12/07,Bayern Munich,Duisburg,D,1.14,7.5,17.0,1.15,6.8,12.0,1.15,6.5,15.0,1.15,6.0,13.0,1.14,5.5,15.0,1.14,6.5,15.0,1.14,5.5,15.0,1.14,6.5,17.0,1.15,5.5,15.0,1.12,6.5,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,08/12/07,Bochum,Karlsruhe,D,2.15,3.3,3.4,2.2,3.2,3.0,2.2,3.2,3.25,2.2,3.1,3.0,2.1,3.2,3.0,2.1,3.2,3.2,2.2,3.1,2.88,2.2,3.25,3.0,2.1,3.25,3.2,2.2,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,08/12/07,Ein Frankfurt,Schalke 04,D,3.4,3.3,2.15,3.25,3.2,2.1,3.25,3.25,2.15,3.0,3.1,2.2,3.0,3.2,2.1,3.2,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2.25,3.3,3.3,2.0,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0
D1,08/12/07,Hamburg,Cottbus,D,1.28,5.25,11.0,1.25,5.0,10.0,1.32,4.75,9.0,1.33,4.2,8.0,1.25,4.5,10.0,1.25,5.0,10.0,1.29,4.5,8.0,1.27,4.8,10.0,1.25,5.0,10.0,1.29,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,08/12/07,Hannover,Werder Bremen,H,3.25,3.3,2.2,3.2,3.25,2.1,3.25,3.25,2.15,3.1,3.2,2.1,3.0,3.2,2.1,3.2,3.2,2.1,3.0,3.2,2.1,3.0,3.25,2.2,2.9,3.25,2.2,3.0,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,08/12/07,Stuttgart,Wolfsburg,H,1.66,3.6,5.25,1.6,3.5,5.3,1.65,3.5,5.25,1.65,3.5,4.5,1.57,3.5,5.0,1.6,3.5,5.25,1.57,3.5,5.0,1.57,3.6,5.5,1.6,3.5,5.0,1.62,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
D1,09/12/07,Leverkusen,Hansa Rostock,H,1.3,5.0,11.0,1.35,4.2,8.2,1.35,4.5,8.5,1.37,4.1,7.0,1.33,4.0,8.0,1.3,4.5,9.0,1.29,4.5,8.0,1.36,4.0,9.0,1.3,4.5,9.0,1.36,4.0,7.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
