Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A
P1,2004/5,11/09/2004,Sp Braga,Porto,D,€33.05m,€158.15m,4.0,3.4,1.727,1.0,1.0,1.0,1.0,1.0,1.0,4.05,3.4,1.75,4.0,3.3,1.8,3.5,3.1,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,0,0
P1,2004/5,12/09/2004,Nacional,Beira Mar,H,€10.25m,€8.10m,1.615,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.5,4.55,1.65,3.5,4.6,1.7,3.2,4.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.4,4.0,0,0,0
P1,2004/5,12/09/2004,Setubal,Sp Lisbon,H,€9.58m,€89.40m,4.0,3.2,1.8,1.0,1.0,1.0,1.0,1.0,1.0,3.65,3.35,1.85,3.75,3.3,1.85,3.5,3.1,1.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8,3.3,1.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,1,0,0
P1,2004/5,13/09/2004,Rio Ave,Belenenses,D,€11.10m,€24.35m,1.8,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,1.9,3.25,3.6,2.0,3.0,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.4,3.5,0,0,0
P1,2004/5,17/09/2004,Boavista,Setubal,D,€29.10m,€9.58m,1.61,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.55,4.9,1.6,3.55,4.9,1.65,3.3,4.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,3.4,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.2,5.25,0,0,0
P1,2004/5,18/09/2004,Porto,Estoril,D,€158.15m,€6.63m,1.16,5.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,6.0,13.0,1.17,5.5,13.0,1.2,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,6.0,12.0,0,0,0
P1,2004/5,19/09/2004,Academica,Benfica,A,€13.73m,€120.05m,4.0,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.3,3.45,1.7,4.3,3.25,1.75,4.4,3.3,1.65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.33,3.4,1.66,0,0,0
P1,2004/5,19/09/2004,Beira Mar,Gil Vicente,H,€8.10m,€8.20m,1.9,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.55,1.9,3.2,3.65,2.0,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.1,3.6,0,0,0
P1,2004/5,19/09/2004,Belenenses,Leiria,H,€24.35m,€17.83m,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.55,2.1,3.2,3.1,1.9,3.1,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.4,0,0,0
P1,2004/5,19/09/2004,Moreirense,Nacional,H,€6.15m,€10.25m,2.2,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,2.2,3.0,3.1,2.0,3.1,3.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.0,2.85,0,0,0
