Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA,BFH,BFD,BFA
SC0,18/12/10,Kilmarnock,Hibernian,H,2.1,3.4,3.4,2.05,3.3,3.1,2.1,3.3,3.1,2.1,3.1,3.2,2.2,3.4,3.2,2.1,3.25,3.2,2.1,3.4,3.4,2.2,3.4,3.0,2.05,3.4,3.6,2.1,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,21/12/10,Celtic,Kilmarnock,D,1.25,5.5,12.0,1.18,6.5,9.0,1.2,6.0,10.0,1.22,5.0,10.0,1.22,6.0,13.0,1.25,5.25,9.0,1.22,6.0,13.0,1.25,5.5,10.0,1.25,6.0,13.0,1.2,6.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/12/10,Celtic,St Johnstone,H,1.2,6.5,13.0,1.16,6.5,11.0,1.2,6.0,10.0,1.25,4.8,9.5,1.22,6.0,12.0,1.18,5.75,12.0,1.2,6.0,15.0,1.25,5.5,10.0,1.22,6.5,15.0,1.2,6.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/12/10,Hibernian,Aberdeen,A,1.8,3.5,4.5,1.75,3.45,4.0,1.8,3.4,4.0,1.65,3.5,4.5,1.83,3.4,4.33,1.8,3.4,4.0,1.83,3.4,4.5,1.73,3.5,4.5,1.83,3.75,4.4,1.8,3.5,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/12/10,Inverness C,St Mirren,A,1.67,3.75,5.0,1.62,3.55,4.75,1.67,3.6,4.5,1.65,3.5,4.5,1.73,3.5,5.0,1.65,3.4,5.0,1.73,3.6,4.8,1.67,3.5,5.0,1.73,4.0,4.75,1.67,3.75,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/12/10,Motherwell,Rangers,A,5.5,3.75,1.62,5.25,3.9,1.5,5.25,3.75,1.57,4.3,3.4,1.7,6.0,3.75,1.57,5.5,3.6,1.55,5.5,4.0,1.57,5.0,4.0,1.57,6.0,4.0,1.62,5.5,3.75,1.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/12/10,Celtic,Motherwell,H,1.29,5.25,10.0,1.25,5.0,9.0,1.3,4.75,8.5,1.3,4.4,8.5,1.29,5.5,9.0,1.3,4.6,8.5,1.33,4.5,11.0,1.36,4.5,8.0,1.29,5.5,11.0,1.3,4.75,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/12/10,Hamilton,Aberdeen,A,2.5,3.3,2.75,2.3,3.25,2.7,2.5,3.2,2.6,2.5,3.2,2.5,2.4,3.4,2.8,2.38,3.2,2.7,2.5,3.2,2.88,2.63,3.2,2.63,2.4,3.25,3.0,2.4,3.25,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/12/10,Hibernian,Dundee United,D,2.5,3.3,2.75,2.35,3.25,2.65,2.5,3.2,2.6,2.5,3.2,2.5,2.6,3.4,2.6,2.5,3.2,2.55,2.6,3.1,2.8,2.63,3.25,2.38,2.5,3.25,2.88,2.5,3.25,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/12/10,Inverness C,Kilmarnock,A,2.25,3.25,3.2,2.0,3.25,3.3,2.1,3.2,3.2,2.2,3.2,2.9,2.2,3.4,3.2,2.1,3.2,3.2,2.25,3.1,3.4,2.25,3.25,3.0,2.25,3.4,3.25,2.1,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/12/10,St Mirren,Hearts,A,4.0,3.4,1.91,3.85,3.4,1.8,3.6,3.4,1.9,3.5,3.3,1.9,3.6,3.5,1.91,3.75,3.25,1.9,4.0,3.4,1.91,3.5,3.4,1.91,4.33,3.6,1.85,3.75,3.4,1.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/01/11,Aberdeen,Dundee United,D,2.75,3.3,2.5,2.8,3.2,2.3,2.6,3.2,2.5,2.55,3.1,2.55,2.62,3.25,2.62,2.7,3.2,2.4,2.88,3.2,2.5,2.5,3.25,2.5,2.88,3.4,2.5,2.62,3.3,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/01/11,Hamilton,Motherwell,D,3.0,3.4,2.3,3.05,3.25,2.1,3.0,3.2,2.2,2.8,3.1,2.3,2.88,3.4,2.38,2.88,3.2,2.25,3.0,3.25,2.38,2.88,3.4,2.25,3.1,3.4,2.38,2.88,3.3,2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/01/11,Hearts,Hibernian,H,1.62,4.0,5.0,1.54,3.6,5.4,1.65,3.5,4.75,1.65,3.5,4.5,1.67,3.75,5.0,1.67,3.4,4.75,1.62,3.8,5.5,1.67,3.5,5.0,1.62,4.0,5.5,1.67,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/01/11,Rangers,Celtic,A,2.0,3.3,3.75,2.0,3.2,3.4,2.0,3.25,3.4,2.1,3.2,3.1,2.1,3.3,3.5,2.05,3.2,3.3,2.05,3.4,3.5,2.0,3.4,3.75,2.05,3.4,4.0,2.0,3.4,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/01/11,St Johnstone,Inverness C,H,2.6,3.25,2.7,2.55,3.05,2.55,2.5,3.2,2.6,2.4,3.1,2.7,2.62,3.3,2.62,2.6,3.2,2.5,2.5,3.2,2.88,2.5,3.25,2.5,2.62,3.3,2.75,2.6,3.3,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,03/01/11,St Mirren,Kilmarnock,A,2.88,3.4,2.38,2.8,3.2,2.25,2.75,3.3,2.3,2.8,3.1,2.3,2.5,3.25,2.4,2.75,3.4,2.25,3.2,3.2,2.3,2.63,3.4,2.38,3.2,3.4,2.3,3.0,3.3,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/01/11,Dundee United,Motherwell,H,2.1,3.4,3.4,2.1,3.25,3.05,2.05,3.2,3.4,2.0,3.2,3.3,2.1,3.3,3.5,2.0,3.25,3.4,2.1,3.3,3.5,2.1,3.25,3.4,2.2,3.5,3.4,2.1,3.3,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/01/11,Hamilton,Celtic,D,11.0,5.0,1.29,9.0,5.0,1.25,9.5,4.75,1.28,8.5,4.4,1.3,11.0,5.0,1.29,9.0,4.75,1.29,11.0,5.0,1.3,10.0,5.0,1.29,11.0,5.25,1.3,10.0,5.0,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/01/11,Aberdeen,St Mirren,H,1.83,3.5,4.33,1.8,3.4,3.85,1.75,3.4,4.25,1.75,3.3,4.2,1.8,3.5,4.5,1.75,3.25,4.5,1.91,3.5,4.0,1.8,3.5,4.0,1.83,3.6,4.6,1.73,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/01/11,Hibernian,Celtic,A,8.0,4.5,1.4,7.0,4.0,1.4,6.5,4.0,1.44,6.0,3.9,1.45,8.0,4.0,1.44,7.0,3.75,1.45,7.0,4.4,1.44,7.0,4.0,1.44,8.0,4.6,1.44,7.0,4.33,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/01/11,Kilmarnock,St Johnstone,D,2.0,3.4,3.75,1.8,3.4,3.85,1.8,3.4,4.0,1.8,3.2,4.0,1.91,3.5,3.8,1.85,3.4,3.75,1.91,3.5,4.0,1.8,3.4,4.0,2.0,3.5,3.8,1.83,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/01/11,Motherwell,Inverness C,D,2.1,3.4,3.4,2.0,3.25,3.3,2.0,3.3,3.3,2.0,3.2,3.3,2.1,3.4,3.4,2.0,3.25,3.4,2.05,3.4,3.5,2.0,3.25,3.5,2.2,3.5,3.4,2.1,3.3,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/01/11,Rangers,Hamilton,H,1.15,7.0,17.0,1.15,6.25,12.5,1.13,7.0,13.0,1.15,6.0,13.0,1.17,7.0,15.0,1.12,6.5,17.0,1.17,6.5,17.0,1.13,7.0,19.0,1.2,7.0,17.0,1.14,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,18/01/11,Kilmarnock,Hearts,A,2.88,3.3,2.4,2.65,3.25,2.35,2.7,3.25,2.4,2.5,3.2,2.5,2.7,3.4,2.5,2.55,3.2,2.5,2.8,3.2,2.5,2.75,3.25,2.38,2.88,3.3,2.5,2.8,3.3,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,18/01/11,Rangers,Inverness C,H,1.22,6.0,12.0,1.2,5.85,9.5,1.22,5.5,10.0,1.22,5.0,10.0,1.22,6.0,11.0,1.2,5.5,12.0,1.2,6.0,15.0,1.22,6.0,11.0,1.22,6.0,12.0,1.22,5.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,Celtic,Aberdeen,H,1.25,5.75,11.0,1.2,5.8,9.5,1.25,5.0,10.0,1.22,5.0,10.0,1.25,6.0,10.0,1.22,5.25,10.5,1.29,5.5,10.0,1.29,5.5,8.0,1.25,6.5,13.0,1.25,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,Hearts,Rangers,H,3.75,3.4,2.0,3.6,3.4,1.85,4.0,3.4,1.8,4.0,3.2,1.8,4.0,3.5,1.91,3.5,3.3,1.95,3.75,3.3,2.0,3.5,3.4,2.0,3.8,3.5,2.0,3.75,3.5,1.95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,Inverness C,Hamilton,D,1.91,3.3,4.2,1.85,3.2,3.9,1.9,3.25,3.75,1.8,3.2,4.0,1.8,3.5,4.5,1.83,3.4,3.8,2.0,3.2,4.0,1.73,3.5,4.5,1.95,3.4,4.2,1.91,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,Kilmarnock,Dundee United,D,2.25,3.25,3.2,2.35,3.25,2.65,2.35,3.25,2.75,2.2,3.1,3.0,2.38,3.4,2.88,2.4,3.2,2.7,2.4,3.2,3.0,2.38,3.4,2.63,2.38,3.3,3.12,2.3,3.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,Motherwell,Hibernian,H,2.0,3.4,3.75,2.0,3.25,3.3,1.9,3.25,3.75,1.9,3.3,3.5,2.0,3.4,3.75,2.0,3.25,3.4,2.05,3.2,3.75,1.83,3.5,4.0,2.0,3.5,3.8,1.91,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/01/11,St Johnstone,St Mirren,D,1.8,3.6,4.33,1.75,3.45,4.0,1.8,3.4,4.0,1.8,3.2,4.0,1.8,3.5,4.5,1.73,3.3,4.5,1.83,3.5,4.2,1.83,3.5,4.0,1.8,3.8,4.6,1.75,3.6,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/01/11,Celtic,Hearts,H,1.44,4.33,7.0,1.45,4.0,5.9,1.45,4.0,6.5,1.45,3.9,6.0,1.5,4.0,7.0,1.5,3.75,6.0,1.5,4.0,7.0,1.57,3.75,5.5,1.53,4.2,7.0,1.5,4.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/01/11,Hibernian,Rangers,A,7.0,4.33,1.44,6.0,4.0,1.45,6.5,4.0,1.45,5.5,3.8,1.5,7.0,4.33,1.44,7.0,3.75,1.45,7.0,4.0,1.5,7.0,4.0,1.44,7.5,4.5,1.44,6.5,4.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/01/11,Inverness C,Aberdeen,A,2.25,3.25,3.2,2.25,3.25,2.8,2.25,3.25,2.9,2.3,3.2,2.7,2.25,3.4,3.1,2.3,3.2,2.8,2.3,3.4,3.0,2.2,3.25,3.1,2.4,3.3,3.12,2.3,3.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/01/11,St Johnstone,Motherwell,H,2.5,3.3,2.75,2.35,3.25,2.65,2.4,3.25,2.7,2.4,3.1,2.7,2.5,3.4,2.7,2.45,3.25,2.6,2.5,3.2,2.8,2.4,3.2,2.8,2.5,3.4,2.88,2.5,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/01/11,St Mirren,Dundee United,D,3.0,3.25,2.38,2.65,3.25,2.35,2.75,3.3,2.3,2.8,3.1,2.3,2.8,3.4,2.4,2.8,3.3,2.25,3.1,3.25,2.3,3.0,3.25,2.25,3.2,3.4,2.3,2.88,3.25,2.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/01/11,Hamilton,Kilmarnock,D,2.7,3.25,2.38,2.75,2.95,2.45,2.8,3.25,2.4,2.8,3.1,2.3,2.88,3.4,2.38,2.7,3.25,2.38,2.8,3.2,2.5,2.88,3.4,2.25,2.88,3.25,2.5,2.8,3.3,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,29/01/11,Hearts,St Johnstone,H,1.62,3.5,5.25,1.55,3.5,5.5,1.57,3.6,5.5,1.65,3.5,4.5,1.62,3.75,5.5,1.55,3.5,5.75,1.62,3.6,6.0,1.53,3.75,6.0,1.67,3.6,5.25,1.62,3.6,5.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,30/01/11,Dundee United,Hibernian,H,1.73,3.5,4.33,1.65,3.5,4.5,1.75,3.4,4.33,1.7,3.4,4.3,1.8,3.5,4.5,1.65,3.4,5.0,1.75,3.5,5.0,1.67,3.5,5.0,1.73,3.6,5.0,1.67,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/02/11,Aberdeen,Celtic,A,7.5,4.2,1.44,6.35,4.0,1.42,6.25,4.0,1.45,6.0,3.9,1.45,7.0,4.33,1.44,7.5,4.0,1.4,7.0,4.0,1.5,7.0,4.0,1.44,8.0,4.5,1.44,7.5,4.2,1.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/02/11,St Johnstone,Hamilton,H,1.83,3.5,4.33,1.75,3.4,4.1,1.9,3.3,3.75,1.75,3.3,4.2,1.83,3.4,4.33,1.8,3.4,4.0,1.83,3.3,4.5,1.73,3.5,4.5,1.91,3.5,4.2,1.83,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/02/11,Hibernian,St Mirren,H,2.05,3.5,3.4,1.9,3.25,3.6,1.95,3.3,3.5,2.0,3.2,3.3,2.0,3.4,3.75,2.0,3.25,3.4,2.0,3.4,3.75,2.0,3.4,3.4,2.0,3.75,3.6,2.0,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/02/11,Motherwell,Kilmarnock,A,2.3,3.3,3.1,2.25,3.2,2.85,2.25,3.25,2.9,2.2,3.1,3.0,2.25,3.4,3.1,2.2,3.25,2.95,2.3,3.3,3.1,2.25,3.4,2.88,2.38,3.5,3.0,2.25,3.3,3.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/02/11,Rangers,Hearts,H,1.5,4.0,7.0,1.45,4.0,5.9,1.45,4.0,6.25,1.5,3.8,5.5,1.53,4.0,6.0,1.45,3.75,7.0,1.53,4.0,6.0,1.5,4.0,6.0,1.5,4.5,7.0,1.53,3.75,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/02/11,Hamilton,Hearts,A,4.0,3.4,1.91,3.9,3.35,1.8,4.0,3.4,1.8,4.0,3.2,1.8,4.33,3.5,1.8,4.0,3.4,1.8,4.0,3.4,1.73,4.0,3.5,1.83,4.0,3.5,1.95,4.2,3.5,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/02/11,Hibernian,Kilmarnock,H,2.5,3.3,2.75,2.35,3.2,2.7,2.45,3.25,2.7,2.4,3.1,2.7,2.5,3.4,2.7,2.4,3.2,2.7,2.5,3.1,2.5,2.5,3.25,2.63,2.5,3.4,2.88,2.5,3.3,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/02/11,Rangers,Motherwell,H,1.25,5.5,12.0,1.22,5.25,10.0,1.25,5.0,10.0,1.25,4.8,9.5,1.22,6.0,12.0,1.22,5.25,11.0,1.2,5.0,11.0,1.25,5.5,10.0,1.29,5.5,12.0,1.25,5.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,12/02/11,St Mirren,Inverness C,D,2.7,3.25,2.6,2.45,3.2,2.6,2.6,3.1,2.6,2.6,3.1,2.5,2.5,3.3,2.75,2.5,3.25,2.55,2.5,3.1,2.5,2.63,3.25,2.5,2.75,3.4,2.62,2.62,3.2,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,13/02/11,Dundee United,Celtic,A,5.5,3.75,1.62,5.4,3.6,1.55,5.0,3.6,1.6,4.8,3.6,1.6,5.0,4.0,1.62,5.5,3.5,1.57,5.0,3.5,1.57,5.0,3.75,1.62,5.5,4.0,1.62,5.5,3.75,1.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,15/02/11,Aberdeen,Motherwell,A,2.2,3.3,3.25,2.2,3.1,3.0,2.2,3.25,3.0,2.3,3.1,2.8,2.3,3.2,3.2,2.2,3.25,2.95,2.15,3.25,3.5,2.25,3.25,3.0,2.15,3.4,3.5,2.25,3.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,19/02/11,Aberdeen,Kilmarnock,H,2.6,3.2,2.7,2.3,3.2,2.75,2.3,3.3,2.75,2.3,3.1,2.8,2.4,3.3,2.88,2.35,3.25,2.7,2.7,3.1,2.7,2.38,3.25,2.75,2.6,3.3,2.88,2.6,3.25,2.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,19/02/11,Hearts,Dundee United,H,1.8,3.6,4.33,1.7,3.45,4.25,1.75,3.4,4.25,1.75,3.3,4.2,1.8,3.5,4.5,1.73,3.4,4.33,1.83,3.25,4.8,1.73,3.5,4.5,1.8,3.75,4.75,1.73,3.6,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,19/02/11,Inverness C,St Johnstone,H,2.5,3.3,2.8,2.35,3.0,2.85,2.25,3.2,2.9,2.2,3.1,3.0,2.3,3.3,3.1,2.3,3.25,2.8,2.5,3.2,2.8,2.38,3.2,2.88,2.6,3.4,2.75,2.5,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,19/02/11,Motherwell,Hamilton,H,1.67,3.75,5.0,1.65,3.5,4.6,1.67,3.5,4.75,1.65,3.5,4.5,1.73,3.5,5.0,1.7,3.4,4.5,1.83,3.25,4.8,1.62,3.75,5.0,1.8,3.6,5.0,1.73,3.6,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,20/02/11,Celtic,Rangers,H,2.1,3.4,3.4,2.05,3.25,3.2,2.1,3.25,3.2,2.2,3.1,3.0,2.1,3.4,3.4,2.05,3.25,3.25,2.15,3.1,3.6,2.1,3.4,3.2,2.05,3.5,3.75,2.05,3.3,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,20/02/11,St Mirren,Hibernian,A,2.5,3.3,2.75,2.45,3.2,2.6,2.45,3.2,2.65,2.4,3.1,2.7,2.62,3.3,2.62,2.4,3.2,2.7,2.7,3.1,2.7,2.5,3.25,2.63,2.75,3.3,2.62,2.5,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/02/11,Aberdeen,Hamilton,H,1.67,3.75,5.0,1.62,3.5,4.75,1.7,3.5,4.5,1.6,3.6,4.8,1.73,3.5,5.0,1.65,3.5,4.75,1.73,3.5,5.0,1.67,3.5,5.0,1.67,4.0,5.25,1.67,3.6,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,22/02/11,St Johnstone,Dundee United,D,2.63,3.3,2.63,2.5,3.15,2.55,2.5,3.2,2.6,2.4,3.2,2.6,2.5,3.4,2.7,2.5,3.25,2.55,2.5,3.1,2.9,2.5,3.25,2.63,2.75,3.25,2.75,2.5,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,23/02/11,Motherwell,St Mirren,A,1.73,3.5,5.0,1.65,3.5,4.6,1.7,3.5,4.5,1.65,3.5,4.5,1.67,3.75,5.0,1.65,3.4,5.0,1.73,3.5,5.0,1.73,3.5,4.5,1.7,3.8,5.25,1.7,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/02/11,Aberdeen,Hearts,D,3.2,3.25,2.25,2.95,3.1,2.25,2.9,3.25,2.25,2.6,3.2,2.4,2.9,3.3,2.38,2.85,3.25,2.25,3.2,3.2,2.25,3.0,3.25,2.25,3.4,3.4,2.25,3.1,3.3,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/02/11,Hamilton,Dundee United,D,3.75,3.4,2.0,3.3,3.1,2.05,3.4,3.25,2.0,3.0,3.1,2.2,3.4,3.4,2.1,3.25,3.25,2.05,3.6,3.2,2.1,3.5,3.4,2.0,4.0,3.4,2.0,3.4,3.3,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/02/11,Hibernian,Inverness C,H,2.25,3.3,3.2,2.25,3.1,2.95,2.25,3.25,2.9,2.3,3.1,2.8,2.2,3.3,3.3,2.3,3.2,2.8,2.25,3.2,3.2,2.2,3.25,3.0,2.25,3.5,3.3,2.3,3.3,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,26/02/11,Kilmarnock,St Mirren,H,1.7,3.6,5.0,1.65,3.4,4.75,1.7,3.4,4.5,1.75,3.3,4.2,1.67,3.4,4.33,1.7,3.4,4.5,1.75,3.4,5.0,1.67,3.5,5.0,1.73,3.6,5.5,1.7,3.75,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,27/02/11,Motherwell,Celtic,H,7.0,4.33,1.44,6.0,4.2,1.42,6.0,4.2,1.45,6.0,3.9,1.45,7.0,4.33,1.44,8.0,3.8,1.4,7.5,3.8,1.5,8.0,4.0,1.4,8.5,4.6,1.4,8.0,4.33,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,27/02/11,Rangers,St Johnstone,H,1.22,6.0,12.0,1.18,5.75,11.0,1.25,5.0,10.0,1.2,5.2,11.0,1.22,6.0,12.0,1.2,5.75,11.0,1.25,5.0,15.0,1.25,5.0,12.0,1.25,6.0,15.0,1.25,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/03/11,Hamilton,Hibernian,A,3.1,3.2,2.3,2.95,3.0,2.3,2.8,3.25,2.3,2.7,3.2,2.3,3.2,3.3,2.25,2.8,3.2,2.3,3.0,3.25,2.38,2.88,3.25,2.25,3.4,3.25,2.3,3.0,3.25,2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,01/03/11,Inverness C,Dundee United,A,2.8,3.25,2.5,2.65,3.0,2.5,2.6,3.2,2.5,2.5,3.2,2.5,2.88,3.3,2.4,2.65,3.25,2.4,2.8,3.2,2.5,2.88,3.2,2.38,2.88,3.2,2.6,2.8,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,02/03/11,St Johnstone,Aberdeen,D,2.5,3.25,2.8,2.3,3.1,2.8,2.4,3.2,2.7,2.4,3.2,2.6,2.5,3.2,2.88,2.4,3.2,2.7,2.5,3.1,2.9,2.38,3.25,2.75,2.62,3.2,2.88,2.5,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,05/03/11,Celtic,Hamilton,H,1.14,7.5,17.0,1.14,6.75,12.0,1.15,6.5,13.0,1.12,6.5,14.0,1.17,7.0,15.0,1.15,6.5,13.0,1.14,7.5,17.0,1.14,7.0,15.0,1.14,8.0,23.0,1.14,7.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SC0,05/03/11,Hearts,Kilmarnock,A,1.8,3.5,4.5,1.65,3.4,4.75,1.65,3.5,4.75,1.65,3.5,4.5,1.73,3.5,5.0,1.7,3.4,4.5,1.8,3.4,4.75,1.67,3.5,4.5,1.83,3.6,4.6,1.7,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
