Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,2004/5,14/08/2004,Ankaragucu,Istanbulspor,D,32.76,27.55,2,2,0.0,0.0,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.3,3.7,1.7,3.25,4.4,1.85,3.2,3.5,1.8,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.3,4.0,0,0,0,0,12,13,2,2,2,2,2,2,1,1,1,1,1,1,0,0,1.3907,0.3927,3.7492,0.2824,0.146,0.0771,2.15,1.1511,3.5895,0.5354,0.272,0.0919,2.4429,1.4569,3.5355,0.5964,0.3112,0.0962,H
T1,2004/5,14/08/2004,Ankaraspor,Malatyaspor,A,32.75,33.95,2,2,1.0,3.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.35,2.6,2.25,3.25,2.7,2.2,3.0,2.9,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.25,2.85,0,0,0,0,8,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,1.6214,0.6224,3.6984,0.3839,0.1957,0.0819,2.1036,1.1057,3.598,0.5256,0.2681,0.0911,1.875,0.8774,3.6434,0.468,0.2401,0.087,H
T1,2004/5,14/08/2004,Diyarbakirspor,Kayserispor,H,22.93,30.03,2,2,2.0,1.0,1.72,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.15,4.45,1.75,3.1,4.35,1.7,3.3,4.0,1.67,3.6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.6,5.0,0,0,0,0,5,18,4,4,4,0,0,0,3,3,3,1,1,1,0,0,1.3493,0.3525,3.7577,0.2612,0.1356,0.0762,2.1821,1.1892,3.5822,0.545,0.2826,0.0923,2.6286,1.6474,3.5054,0.6267,0.3263,0.0987,H
T1,2004/5,14/08/2004,Fenerbahce,Samsunspor,H,90.6,34.65,2,2,2.0,1.0,1.2,5.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.25,5.0,8.0,1.3,4.2,8.0,1.3,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,4.5,10.0,0,0,0,0,4,14,4,4,4,1,1,1,4,4,4,2,2,2,0,0,1.135,0.1373,3.7968,0.121,0.0635,0.0725,2.8057,1.8174,3.4811,0.6478,0.3363,0.1009,4.875,3.9582,3.2739,0.8119,0.4252,0.1163,H
T1,2004/5,15/08/2004,Genclerbirligi,Besiktas,D,46.95,76.25,2,2,1.0,1.0,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,2.95,3.4,2.1,3.0,3.0,2.2,2.9,3.0,2.2,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,1,0,1,6,10,4,4,4,2,2,2,2,2,2,2,2,2,0,0,2.025,1.0464,3.6088,0.5167,0.2695,0.0896,2.1,1.1044,3.5982,0.5259,0.2709,0.091,1.55,0.5577,3.7126,0.3598,0.1873,0.0804,A
T1,2004/5,15/08/2004,Konyaspor,Rizespor,D,37.25,22.85,2,2,0.0,0.0,1.9,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.6,1.95,3.15,3.4,1.85,3.2,3.5,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.25,3.3,0,0,0,0,15,11,1,1,1,2,2,2,1,1,1,2,2,2,0,0,1.4686,0.4699,3.7323,0.32,0.1643,0.0787,2.0929,1.0944,3.6002,0.5229,0.266,0.0909,2.2107,1.2133,3.578,0.5488,0.281,0.0928,H
T1,2004/5,15/08/2004,Sakaryaspor,Denizlispor,A,14.85,27.24,2,2,1.0,2.0,2.6,3.2,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.4,2.2,2.6,3.2,2.35,2.8,3.1,2.2,2.5,3.25,2.4,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.25,2.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.65,3.2,2.3,0,0,0,0,16,2,0,0,0,6,6,6,1,1,1,4,4,4,0,0,1.8321,0.8351,3.6522,0.4558,0.2346,0.0861,2.1143,1.1159,3.5961,0.5278,0.2686,0.0913,1.6479,0.65,3.6922,0.3945,0.203,0.0825,A
T1,2004/5,15/08/2004,Trabzonspor,A. Sebatspor,H,63.6,26.73,2,2,3.0,1.0,1.22,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.5,8.25,1.25,4.85,8.5,1.3,4.2,8.0,1.3,4.33,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,4.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.3,4.3,8.0,0,0,0,0,1,17,6,6,6,0,0,0,6,6,6,2,2,2,0,0,1.14,0.1416,3.7962,0.1242,0.0645,0.0725,2.7629,1.7735,3.4874,0.6419,0.3326,0.1004,4.6607,3.6689,3.2979,0.7872,0.4026,0.1155,H
T1,2004/5,21/08/2004,Denizlispor,Besiktas,H,27.24,76.25,3,3,3.0,1.0,3.0,3.25,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.1,3.2,2.1,3.25,3.25,2.0,2.9,3.0,2.2,3.0,3.2,2.1,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.25,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.1,0,0,0,0,2,13,9,9,9,2,2,2,7,7,7,3,3,3,0,0,2.0357,1.0395,3.6107,0.5106,0.2627,0.0899,2.0964,1.098,3.5995,0.5237,0.2659,0.091,1.5429,0.5447,3.7157,0.3531,0.1812,0.0803,A
T1,2004/5,21/08/2004,Genclerbirligi,Ankaraspor,D,46.95,32.75,3,3,1.0,1.0,1.615,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.55,3.5,5.5,1.6,3.55,4.6,1.6,3.4,4.6,1.62,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,3.4,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.15,0,0,0,0,7,9,5,5,5,4,4,4,3,3,3,5,5,5,0,0,1.3039,0.3055,3.7675,0.2343,0.121,0.0753,2.225,1.2257,3.5759,0.5509,0.2787,0.0931,2.9179,1.9475,3.4623,0.6674,0.3512,0.1021,H
