Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SC0,2004/5,15/08/2004,Dundee United,Dundee,A,1.0,1.0,2,2,1,2,2.2,3.25,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.3,2.25,3.0,3.0,2.2,2.9,3.0,2.1,3.0,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.1,2.87,0,0,0,0,10,4,1,1,1,3,3,3,2,2,2,2,2,2,0,0,1.5821,0.5848,3.7067,0.3696,0.1901,0.0811,2.05,1.0539,3.6079,0.5141,0.2648,0.0901,2.0321,1.0381,3.6109,0.5108,0.2646,0.0898,H
SC0,2004/5,15/08/2004,Inverness C,Dunfermline,H,1.0,1.0,2,2,2,0,2.7,3.25,2.37,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.2,2.25,2.75,3.0,2.4,2.7,3.0,2.3,2.75,3.2,2.25,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,3.2,2.25,0,0,0,0,8,11,3,3,3,1,1,1,2,2,2,1,1,1,0,0,1.8679,0.8682,3.6454,0.4648,0.2348,0.0868,2.075,1.0772,3.6035,0.5191,0.2647,0.0906,1.6514,0.6527,3.6917,0.3952,0.2018,0.0825,A
SC0,2004/5,21/08/2004,Dundee,Motherwell,A,1.0,1.0,3,3,1,2,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.25,2.1,3.2,3.1,2.1,3.0,3.1,1.91,3.4,3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,0,6,7,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1.5293,0.5316,3.7186,0.3476,0.1782,0.08,2.1107,1.1134,3.5965,0.5275,0.2696,0.0912,2.05,1.0525,3.6082,0.5134,0.2628,0.0901,H
SC0,2004/5,21/08/2004,Dunfermline,Aberdeen,A,1.0,1.0,3,3,0,1,2.1,3.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.1,3.25,3.0,2.1,3.0,3.1,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,0,0,0,0,12,4,1,1,1,5,5,5,1,1,1,1,1,1,0,0,1.5357,0.5367,3.7175,0.3495,0.1777,0.0801,2.1036,1.1054,3.5981,0.5255,0.2674,0.0911,2.0393,1.0417,3.6103,0.5108,0.2611,0.09,H
SC0,2004/5,21/08/2004,Hearts,Kilmarnock,H,1.0,1.0,3,3,3,0,1.61,3.4,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.5,5.0,1.65,3.4,4.75,1.7,3.2,4.2,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.2,4.5,0,0,0,0,3,10,7,7,7,3,3,3,4,4,4,3,3,3,0,0,1.325,0.3261,3.7633,0.2461,0.1267,0.0757,2.1857,1.1886,3.5825,0.5438,0.2782,0.0924,2.8179,1.8281,3.4797,0.6488,0.3358,0.1011,H
SC0,2004/5,21/08/2004,Livingston,Dundee United,D,1.0,1.0,3,3,1,1,2.3,3.2,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.75,2.35,3.2,2.7,2.3,3.0,2.7,2.2,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.25,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.1,2.62,0,1,0,1,5,11,4,4,4,2,2,2,4,4,4,3,3,3,0,0,1.6443,0.6455,3.6933,0.3926,0.2006,0.0824,2.0893,1.0911,3.6008,0.5222,0.2661,0.0908,1.855,0.8556,3.648,0.4612,0.2334,0.0866,H
SC0,2004/5,21/08/2004,Rangers,Hibernian,H,1.0,1.0,3,3,4,1,1.16,5.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,5.5,10.0,1.19,5.5,11.0,1.2,5.0,10.0,1.17,5.5,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,6.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,6.0,12.0,0,0,0,0,2,8,7,7,7,3,3,3,8,8,8,3,3,3,0,0,1.0879,0.0891,3.8025,0.0819,0.043,0.0719,3.2857,2.2968,3.4206,0.699,0.3602,0.1059,6.1429,5.1942,3.2089,0.8456,0.4419,0.1214,H
SC0,2004/5,22/08/2004,Inverness C,Celtic,A,1.0,1.0,3,3,1,3,11.0,6.0,1.22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.5,1.19,10.0,5.0,1.2,12.0,5.5,1.17,1.0,1.0,1.0,1.0,1.0,1.0,11.0,6.0,1.17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.0,1.2,0,0,0,0,9,1,3,3,3,9,9,9,3,3,3,9,9,9,0,0,5.2857,4.9631,3.1222,0.939,0.473,0.1102,2.9286,2.2429,3.3748,0.7659,0.3902,0.0991,1.0821,0.0956,3.8018,0.0883,0.045,0.072,A
SC0,2004/5,28/08/2004,Aberdeen,Livingston,H,1.0,1.0,4,4,2,0,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.3,3.5,1.9,3.25,3.65,2.0,3.1,3.2,1.8,3.4,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.2,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.3,3.75,0,0,0,0,2,10,7,8,8,1,4,4,3,3,3,1,4,4,0,0,1.4321,0.4349,3.74,0.3037,0.1573,0.0779,2.1286,1.1302,3.5934,0.531,0.2706,0.0915,2.3179,1.3278,3.5573,0.5729,0.2977,0.0944,H
SC0,2004/5,28/08/2004,Dundee United,Inverness C,H,1.0,1.0,4,4,2,1,1.8,3.25,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.0,1.83,3.25,3.85,1.8,3.1,3.8,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.25,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.3,3.6,0,0,0,0,7,11,4,5,5,3,3,3,4,5,5,4,4,4,0,0,1.3936,0.3955,3.7486,0.2838,0.1461,0.0771,2.1393,1.1413,3.5913,0.5335,0.2722,0.0917,2.4521,1.4602,3.5353,0.5955,0.3081,0.0964,H
