Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,HomeTeamPlacement,AwayTeamPlacement,HomeForm3,HomeForm5,HomeFormSeason,AwayForm3,AwayForm5,AwayFormSeason,HomeGoals3,HomeGoals5,HomeGoalsSeason,AwayGoals3,AwayGoals5,AwayGoalsSeason,HTLSP,ATLSP,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
N1,2004/5,28/08/2004,Nijmegen,AZ Alkmaar,A,16.88,50.0,3,3,1.0,2.0,2.37,3.1,2.62,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.25,2.7,2.3,3.25,2.7,2.6,3.0,2.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.1,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.3,2.5,0,0,0,0,5,11,6,6,6,4,4,4,5,5,5,4,4,4,0,0,1.5957,0.691,3.6739,0.4331,0.2191,0.0819,1.9286,1.0745,3.5841,0.5571,0.2807,0.0878,1.68,0.7883,3.6503,0.4693,0.2377,0.0835,H
N1,2004/5,28/08/2004,Roda,Graafschap,H,20.93,12.28,3,3,2.0,1.0,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,3.8,6.2,1.4,3.95,7.0,1.4,3.9,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.75,7.0,0,0,0,0,6,17,6,6,6,1,1,1,8,8,8,3,3,3,0,0,1.1779,0.2058,3.7856,0.1748,0.0879,0.0734,2.2071,1.3949,3.5173,0.632,0.316,0.0918,3.3714,2.7556,3.3087,0.8173,0.4153,0.1023,H
N1,2004/5,28/08/2004,Twente,Heerenveen,H,13.25,31.2,3,3,4.0,1.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.25,2.85,2.2,3.25,2.85,2.3,3.0,2.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.37,3.3,2.5,0,0,0,0,12,16,3,3,3,1,1,1,6,6,6,5,5,5,0,0,1.5407,0.6256,3.6899,0.406,0.2044,0.0808,1.9429,1.0905,3.5806,0.5613,0.2818,0.088,1.7429,0.8612,3.6329,0.4942,0.25,0.0847,H
N1,2004/5,29/08/2004,Ajax,Utrecht,D,114.5,20.3,3,3,1.0,1.0,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,6.0,9.0,1.22,5.25,10.0,1.25,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,4.75,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,4.5,8.0,0,0,0,0,3,7,7,7,7,4,4,4,10,10,10,8,8,8,0,0,1.1036,0.1207,3.7988,0.1094,0.0559,0.0722,2.7143,2.0086,3.4088,0.74,0.3797,0.0972,4.3214,3.8619,3.1995,0.8937,0.4551,0.107,H
N1,2004/5,29/08/2004,Roosendaal,Groningen,D,10.7,12.95,3,3,2.0,2.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.0,2.1,3.3,3.0,2.0,3.0,3.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,2.87,0,1,0,1,18,15,1,1,1,2,2,2,5,5,5,2,2,2,0,0,1.4643,0.5367,3.7117,0.3665,0.1829,0.0793,1.95,1.0992,3.5786,0.5637,0.2834,0.0881,1.8693,1.0074,3.5991,0.5389,0.2716,0.0868,H
N1,2004/5,29/08/2004,Vitesse,Feyenoord,D,21.4,66.43,3,3,1.0,1.0,4.0,3.4,1.72,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.55,1.65,4.1,3.4,1.75,4.0,3.2,1.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.4,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.75,3.3,1.8,0,0,0,0,4,1,7,7,7,7,7,7,5,5,5,11,11,11,0,0,2.3107,1.5206,3.4929,0.6581,0.3331,0.0931,2.0179,1.1774,3.5617,0.5835,0.2934,0.0892,1.3143,0.3641,3.7528,0.277,0.14,0.0761,A
N1,2004/5,29/08/2004,Waalwijk,Den Haag,A,19.33,9.92,3,3,1.0,3.0,1.66,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.5,4.2,1.7,3.4,4.35,1.8,3.1,3.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.4,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7,3.4,4.2,0,0,1,1,9,13,4,4,4,3,3,3,2,2,2,4,4,4,0,0,1.3021,0.3501,3.756,0.2689,0.1357,0.0758,2.0143,1.174,3.5624,0.5829,0.2928,0.0891,2.3721,1.5893,3.4803,0.67,0.3376,0.0938,H
N1,2004/5,10/09/2004,AZ Alkmaar,Den Bosch,H,50.0,8.35,4,4,5.0,0.0,1.4,3.75,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.9,7.0,1.5,3.6,6.0,1.5,3.7,5.0,1.444,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.0,0,0,0,0,5,15,6,7,7,1,4,4,8,9,9,2,3,3,0,0,1.2167,0.2197,3.7838,0.1806,0.0949,0.0737,2.3929,1.3996,3.5454,0.5849,0.3015,0.0956,3.6786,2.723,3.3732,0.7402,0.389,0.109,H
N1,2004/5,11/09/2004,Heerenveen,Graafschap,H,31.2,12.28,4,4,2.0,0.0,1.444,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.75,5.6,1.5,3.6,6.0,1.5,3.7,5.0,1.5,3.4,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35,4.2,7.0,0,0,0,0,12,18,3,4,4,1,1,1,6,7,7,2,3,3,0,0,1.2353,0.2382,3.7805,0.1929,0.0999,0.074,2.3571,1.3667,3.5508,0.5798,0.3002,0.095,3.4357,2.4691,3.4001,0.7187,0.3764,0.1071,H
N1,2004/5,11/09/2004,PSV Eindhoven,Waalwijk,H,86.85,19.33,4,4,1.0,0.0,1.25,5.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,5.25,8.0,1.25,5.0,9.0,1.2,5.0,10.0,1.25,4.5,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,5.0,9.5,0,0,0,0,2,13,7,10,10,3,4,4,8,13,13,2,2,2,0,0,1.1171,0.1179,3.7993,0.1056,0.0546,0.0722,2.9821,1.9876,3.4586,0.6665,0.34,0.1029,5.0,4.0311,3.2723,0.8062,0.4194,0.117,H
