Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
SP1,06/01/2008,Recreativo,Almeria,D,2.15,3.3,3.4,2.05,3.05,3.47,2.0,3.1,3.4,2.05,3.2,3.1,2007/8,€55.60m,€56.70m,46.5116,48.7805,48.7805,50.0,30.303,32.7869,31.25,32.2581,29.4118,28.8184,32.2581,29.4118,H,48.5182,1.456,31.6495,1.101,29.975,1.5475
SP1,06/01/2008,Santander,Ath Bilbao,H,2.05,3.25,3.75,1.9,3.05,4.0,2.0,3.1,3.4,2.0,3.0,3.4,2007/8,€73.70m,€75.00m,48.7805,52.6316,50.0,50.0,30.7692,32.7869,33.3333,32.2581,26.6667,25.0,29.4118,29.4118,H,50.353,1.6242,32.2869,1.1029,27.6226,2.1752
SP1,06/01/2008,Sevilla,Betis,H,1.61,3.4,6.5,1.57,3.25,6.4,1.6,3.4,5.2,1.57,3.3,5.5,2007/8,€199.40m,€81.10m,62.1118,63.6943,63.6943,62.5,29.4118,30.7692,30.303,29.4118,15.3846,15.625,18.1818,19.2308,H,63.0001,0.8171,29.974,0.6764,17.1056,1.8999
SP1,06/01/2008,Valencia,Levante,D,1.33,4.75,9.5,1.35,4.0,9.0,1.4,3.7,7.5,1.4,3.75,7.0,2007/8,€236.50m,€41.50m,75.188,74.0741,71.4286,71.4286,21.0526,25.0,26.6667,27.027,10.5263,11.1111,14.2857,13.3333,H,73.0298,1.904,24.9366,2.7357,12.3141,1.786
SP1,12/01/2008,Ath Bilbao,Sevilla,H,3.0,3.25,2.35,3.1,3.1,2.2,2.8,3.1,2.3,2.75,3.1,2.3,2007/8,€75.00m,€199.40m,33.3333,32.2581,36.3636,35.7143,30.7692,32.2581,32.2581,32.2581,42.5532,45.4545,43.4783,43.4783,A,34.4173,1.9414,31.8859,0.7444,43.7411,1.2227
SP1,12/01/2008,Barcelona,Murcia,H,1.18,6.0,19.0,1.15,6.5,13.0,1.17,5.4,13.0,1.14,5.5,15.0,2007/8,€413.70m,€50.10m,84.7458,86.9565,87.7193,85.4701,16.6667,15.3846,18.1818,18.5185,5.2632,7.6923,6.6667,7.6923,H,86.2229,1.3572,17.1879,1.4471,6.8286,1.1502
SP1,13/01/2008,Almeria,Espanol,H,3.2,3.25,2.25,3.25,3.15,2.1,2.9,3.0,2.3,2.9,3.2,2.15,2007/8,€56.70m,€120.50m,31.25,30.7692,34.4828,34.4828,30.7692,31.746,31.25,33.3333,44.4444,47.619,46.5116,43.4783,A,32.7462,2.0148,31.7746,1.113,45.5133,1.8898
SP1,13/01/2008,Ath Madrid,Valencia,H,2.0,3.3,3.75,1.95,3.2,3.6,2.0,3.0,3.6,1.83,3.2,3.75,2007/8,€211.70m,€236.50m,50.0,51.2821,54.6448,50.0,30.303,31.25,31.25,33.3333,26.6667,27.7778,26.6667,27.7778,H,51.4817,2.1936,31.5341,1.2799,27.2222,0.6415
SP1,13/01/2008,Betis,Getafe,H,2.35,3.25,3.0,2.2,3.1,3.1,2.2,3.0,3.1,2.2,3.2,2.8,2007/8,€81.10m,€68.90m,42.5532,45.4545,45.4545,45.4545,30.7692,32.2581,31.25,33.3333,33.3333,32.2581,35.7143,32.2581,H,44.7292,1.4507,31.9026,1.1378,33.391,1.6297
SP1,13/01/2008,Levante,Real Madrid,A,9.0,5.0,1.33,8.0,4.25,1.35,7.5,3.7,1.4,8.0,4.33,1.3,2007/8,€41.50m,€355.80m,11.1111,12.5,12.5,13.3333,20.0,23.5294,23.0947,27.027,75.188,74.0741,76.9231,71.4286,A,12.3611,0.9213,23.4128,2.8766,74.4035,2.3038
SP1,13/01/2008,Osasuna,Santander,A,2.25,3.25,3.2,2.15,3.05,3.25,2.2,3.0,3.1,2.2,3.1,2.88,2007/8,€81.90m,€73.70m,44.4444,46.5116,45.4545,45.4545,30.7692,32.7869,32.2581,33.3333,31.25,30.7692,34.7222,32.2581,H,45.4662,0.844,32.2869,1.1029,32.2499,1.7611
SP1,13/01/2008,Valladolid,Recreativo,H,2.0,3.3,3.75,2.0,3.15,3.5,2.1,2.9,3.4,1.95,3.1,3.5,2007/8,€47.65m,€55.60m,50.0,50.0,51.2821,47.619,30.303,31.746,32.2581,34.4828,26.6667,28.5714,28.5714,29.4118,H,49.7253,1.5287,32.1975,1.7339,28.3053,1.162
SP1,13/01/2008,Villarreal,La Coruna,H,1.57,3.75,6.0,1.55,3.55,5.75,1.65,3.3,4.9,1.57,3.5,5.0,2007/8,€149.30m,€72.10m,63.6943,64.5161,63.6943,60.6061,26.6667,28.169,28.5714,30.303,16.6667,17.3913,20.0,20.4082,H,63.1277,1.7251,28.4275,1.495,18.6166,1.8643
SP1,13/01/2008,Zaragoza,Mallorca,D,1.95,3.4,3.8,1.9,3.15,3.85,1.9,3.2,3.6,1.83,3.2,3.75,2007/8,€119.90m,€79.60m,51.2821,52.6316,54.6448,52.6316,29.4118,31.746,31.25,31.25,26.3158,25.974,26.6667,27.7778,H,52.7975,1.3861,30.9144,1.0287,26.6836,0.7824
SP1,19/01/2008,Getafe,Sevilla,H,2.62,3.3,2.6,2.65,3.15,2.45,2.55,3.1,2.55,2.5,3.1,2.5,2007/8,€68.90m,€199.40m,38.1679,37.7358,40.0,39.2157,30.303,31.746,32.2581,32.2581,38.4615,40.8163,40.0,39.2157,A,38.7798,1.0236,31.6413,0.9243,39.6234,1.0134
SP1,19/01/2008,Villarreal,Valencia,H,2.0,3.3,3.75,2.2,3.15,3.05,2.2,3.1,3.0,2.1,3.1,3.1,2007/8,€149.30m,€236.50m,50.0,45.4545,47.619,45.4545,30.303,31.746,32.2581,32.2581,26.6667,32.7869,32.2581,33.3333,H,47.132,2.1672,31.6413,0.9243,31.2613,3.0943
SP1,20/01/2008,Almeria,La Coruna,H,2.1,3.3,3.5,2.2,3.15,3.05,2.1,3.1,3.2,2.05,3.2,3.1,2007/8,€56.70m,€72.10m,47.619,45.4545,48.7805,47.619,30.303,31.746,31.25,32.2581,28.5714,32.7869,32.2581,31.25,H,47.3682,1.3884,31.3893,0.833,31.2166,1.8752
SP1,20/01/2008,Ath Madrid,Real Madrid,A,2.75,3.3,2.5,2.7,3.15,2.4,2.9,3.0,2.3,2.7,3.0,2.38,2007/8,€211.70m,€355.80m,36.3636,37.037,37.037,34.4828,30.303,31.746,33.3333,33.3333,40.0,41.6667,42.0168,43.4783,A,36.2301,1.2073,32.1789,1.4574,41.7904,1.4284
SP1,20/01/2008,Barcelona,Santander,H,1.28,5.25,11.0,1.3,4.25,10.0,1.25,4.8,9.5,1.29,4.2,9.0,2007/8,€413.70m,€73.70m,78.125,76.9231,77.5194,80.0,19.0476,23.5294,23.8095,20.8333,9.0909,10.0,11.1111,10.5263,H,78.1419,1.3324,21.8049,2.2759,10.1821,0.8574
SP1,20/01/2008,Betis,Recreativo,D,2.1,3.3,3.5,2.05,3.1,3.45,2.1,3.0,3.3,2.0,3.2,3.2,2007/8,€81.10m,€55.60m,47.619,48.7805,50.0,47.619,30.303,32.2581,31.25,33.3333,28.5714,28.9855,31.25,30.303,H,48.5046,1.1374,31.7861,1.3043,29.7775,1.2283
SP1,20/01/2008,Levante,Mallorca,D,3.2,3.25,2.25,3.0,3.1,2.25,2.9,3.0,2.3,2.8,3.2,2.2,2007/8,€41.50m,€79.60m,31.25,33.3333,35.7143,34.4828,30.7692,32.2581,31.25,33.3333,44.4444,44.4444,45.4545,43.4783,A,33.6951,1.898,31.9026,1.1378,44.4554,0.8069
SP1,20/01/2008,Osasuna,Ath Bilbao,H,2.15,3.25,3.4,2.05,3.0,3.55,2.1,2.9,3.4,2.15,3.1,3.0,2007/8,€81.90m,€75.00m,46.5116,48.7805,46.5116,47.619,30.7692,33.3333,32.2581,34.4828,29.4118,28.169,33.3333,29.4118,H,47.3557,1.0839,32.7108,1.5814,30.0815,2.2457
SP1,20/01/2008,Valladolid,Espanol,H,2.4,3.25,2.9,2.5,3.15,2.6,2.5,3.1,2.6,2.4,3.1,2.6,2007/8,€47.65m,€120.50m,41.6667,40.0,41.6667,40.0,30.7692,31.746,32.2581,32.2581,34.4828,38.4615,38.4615,38.4615,H,40.8333,0.9623,31.7578,0.7019,37.4668,1.9894
SP1,20/01/2008,Zaragoza,Murcia,H,1.72,3.5,5.0,1.7,3.25,4.8,1.8,3.2,4.0,1.73,3.2,4.33,2007/8,€119.90m,€50.10m,58.1395,58.8235,57.8035,55.5556,28.5714,30.7692,31.25,31.25,20.0,20.8333,23.0947,25.0,H,57.5805,1.4151,30.4602,1.2794,22.232,2.2616
SP1,26/01/2008,Sevilla,Osasuna,H,1.57,3.75,6.0,1.5,3.75,6.0,1.55,3.4,5.8,1.5,3.4,6.0,2007/8,€199.40m,€81.90m,63.6943,66.6667,66.6667,64.5161,26.6667,26.6667,29.4118,29.4118,16.6667,16.6667,16.6667,17.2414,H,65.3859,1.5165,28.0392,1.5849,16.8104,0.2874
SP1,27/01/2008,Ath Bilbao,Barcelona,D,5.5,3.5,1.66,5.45,3.4,1.6,4.5,3.3,1.7,5.0,3.5,1.57,2007/8,€75.00m,€413.70m,18.1818,18.3486,20.0,22.2222,28.5714,29.4118,28.5714,30.303,60.241,62.5,63.6943,58.8235,A,19.6882,1.8781,29.2144,0.8268,61.3147,2.1929
SP1,27/01/2008,Espanol,Betis,A,1.9,3.2,4.5,1.7,3.3,4.7,1.7,3.3,4.5,1.67,3.3,4.5,2007/8,€120.50m,€81.10m,52.6316,58.8235,59.8802,58.8235,31.25,30.303,30.303,30.303,22.2222,21.2766,22.2222,22.2222,H,57.5397,3.3098,30.5398,0.4735,21.9858,0.4728
SP1,27/01/2008,La Coruna,Valladolid,H,2.5,3.3,2.75,2.4,3.15,2.7,2.4,3.1,2.7,2.5,3.1,2.5,2007/8,€72.10m,€47.65m,40.0,41.6667,40.0,41.6667,30.303,31.746,32.2581,32.2581,36.3636,37.037,40.0,37.037,H,40.8333,0.9623,31.6413,0.9243,37.6094,1.625
SP1,27/01/2008,Mallorca,Ath Madrid,H,2.62,3.2,2.7,2.55,3.1,2.5,2.8,3.1,2.3,2.5,3.1,2.5,2007/8,€79.60m,€211.70m,38.1679,39.2157,40.0,35.7143,31.25,32.2581,32.2581,32.2581,37.037,40.0,40.0,43.4783,No Consensus,38.2745,1.8645,32.0061,0.504,40.1288,2.6339
SP1,27/01/2008,Murcia,Levante,A,1.72,3.5,5.0,1.6,3.45,5.3,1.65,3.3,4.9,1.67,3.3,4.5,2007/8,€50.10m,€41.50m,58.1395,62.5,59.8802,60.6061,28.5714,28.9855,30.303,30.303,20.0,18.8679,22.2222,20.4082,H,60.2814,1.8052,29.5407,0.8963,20.3746,1.3935
SP1,27/01/2008,Real Madrid,Villarreal,H,1.5,4.0,7.0,1.45,3.8,6.6,1.4,3.7,7.5,1.5,3.4,6.0,2007/8,€355.80m,€149.30m,66.6667,68.9655,66.6667,71.4286,25.0,26.3158,29.4118,27.027,14.2857,15.1515,16.6667,13.3333,H,68.4319,2.2728,26.9386,1.8503,14.8593,1.4154
SP1,27/01/2008,Recreativo,Getafe,A,2.4,3.3,2.87,2.2,3.1,3.05,2.2,2.9,3.2,2.3,3.0,2.8,2007/8,€55.60m,€68.90m,41.6667,45.4545,43.4783,45.4545,30.303,32.2581,33.3333,34.4828,34.8432,32.7869,35.7143,31.25,H,44.0135,1.8209,32.5943,1.7772,33.6486,2.0158
SP1,27/01/2008,Santander,Zaragoza,D,2.25,3.3,3.1,2.15,3.1,3.2,2.2,3.0,3.1,2.1,3.1,3.1,2007/8,€73.70m,€119.90m,44.4444,46.5116,47.619,45.4545,30.303,32.2581,32.2581,33.3333,32.2581,31.25,32.2581,32.2581,H,46.0074,1.3663,32.0381,1.2629,32.0061,0.504
SP1,27/01/2008,Valencia,Almeria,A,1.61,3.6,6.0,1.6,3.4,5.4,1.65,3.4,4.7,1.62,3.3,5.0,2007/8,€236.50m,€56.70m,62.1118,62.5,61.7284,60.6061,27.7778,29.4118,30.303,29.4118,16.6667,18.5185,20.0,21.2766,H,61.7366,0.8168,29.2261,1.053,19.1154,1.9837
SP1,02/02/2008,Almeria,Real Madrid,H,5.0,3.75,1.66,5.85,3.25,1.6,5.2,3.4,1.6,5.0,3.5,1.57,2007/8,€56.70m,€355.80m,20.0,17.094,20.0,19.2308,26.6667,30.7692,28.5714,29.4118,60.241,62.5,63.6943,62.5,A,19.0812,1.3735,28.8548,1.7169,62.2338,1.4429
SP1,02/02/2008,Betis,La Coruna,A,2.05,3.25,3.75,2.0,3.15,3.5,1.9,3.2,3.6,1.95,3.1,3.5,2007/8,€81.10m,€72.10m,48.7805,50.0,51.2821,52.6316,30.7692,31.746,32.2581,31.25,26.6667,28.5714,28.5714,27.7778,H,50.6736,1.6575,31.5058,0.6407,27.8968,0.9014
SP1,03/02/2008,Ath Madrid,Murcia,D,1.5,4.0,7.0,1.45,3.8,6.8,1.45,3.6,7.0,1.4,3.75,7.0,2007/8,€211.70m,€50.10m,66.6667,68.9655,71.4286,68.9655,25.0,26.3158,26.6667,27.7778,14.2857,14.7059,14.2857,14.2857,H,69.0066,1.9446,26.4401,1.1446,14.3908,0.2101
SP1,03/02/2008,Barcelona,Osasuna,H,1.22,5.5,15.0,1.22,5.75,9.0,1.22,4.8,11.0,1.17,5.5,12.0,2007/8,€413.70m,€81.90m,81.9672,81.9672,85.4701,81.9672,18.1818,17.3913,18.1818,20.8333,6.6667,11.1111,8.3333,9.0909,H,82.8429,1.7514,18.647,1.5044,8.8005,1.8434
SP1,03/02/2008,Getafe,Espanol,A,2.1,3.3,3.5,2.15,3.15,3.15,2.2,3.1,3.0,2.05,3.2,3.1,2007/8,€68.90m,€120.50m,47.619,46.5116,48.7805,45.4545,30.303,31.746,31.25,32.2581,28.5714,31.746,32.2581,33.3333,H,47.0914,1.4314,31.3893,0.833,31.4772,2.047
SP1,03/02/2008,Levante,Santander,D,3.25,3.3,2.2,3.5,3.15,2.0,3.0,3.1,2.2,3.0,3.2,2.1,2007/8,€41.50m,€73.70m,30.7692,28.5714,33.3333,33.3333,30.303,31.746,31.25,32.2581,45.4545,50.0,47.619,45.4545,A,31.5018,2.2973,31.3893,0.833,47.132,2.1672
SP1,03/02/2008,Recreativo,Sevilla,A,3.25,3.3,2.2,3.15,2.95,2.25,2.8,3.1,2.3,2.88,3.1,2.2,2007/8,€55.60m,€199.40m,30.7692,31.746,34.7222,35.7143,30.303,33.8983,32.2581,32.2581,45.4545,44.4444,45.4545,43.4783,A,33.2379,2.3563,32.1794,1.4706,44.7079,0.948
SP1,03/02/2008,Valladolid,Valencia,A,2.25,3.3,3.2,2.45,3.2,2.65,2.2,3.1,3.0,2.2,3.2,2.8,2007/8,€47.65m,€236.50m,44.4444,40.8163,45.4545,45.4545,30.303,31.25,31.25,32.2581,31.25,37.7358,35.7143,33.3333,H,44.0424,2.2028,31.2653,0.7984,34.5084,2.8207
SP1,03/02/2008,Villarreal,Mallorca,D,1.75,3.3,5.5,1.7,3.2,5.0,1.7,3.3,4.5,1.7,3.3,4.33,2007/8,€149.30m,€79.60m,57.1429,58.8235,58.8235,58.8235,30.303,31.25,30.303,30.303,18.1818,20.0,23.0947,22.2222,H,58.4034,0.8403,30.5398,0.4735,20.8747,2.2182
SP1,03/02/2008,Zaragoza,Ath Bilbao,H,1.83,3.4,4.5,1.85,3.15,4.05,1.85,3.2,3.8,1.8,3.1,4.0,2007/8,€119.90m,€75.00m,54.6448,54.0541,55.5556,54.0541,29.4118,31.746,32.2581,31.25,22.2222,24.6914,25.0,26.3158,H,54.5772,0.7092,31.1665,1.2401,24.5574,1.7087
SP1,09/02/2008,La Coruna,Getafe,D,2.37,3.25,3.0,2.25,3.1,3.0,2.2,3.1,3.0,2.38,3.0,2.7,2007/8,€72.10m,€68.90m,42.1941,44.4444,42.0168,45.4545,30.7692,32.2581,33.3333,32.2581,33.3333,33.3333,37.037,33.3333,H,43.5274,1.6945,32.1547,1.0536,34.2592,1.8518
SP1,09/02/2008,Murcia,Villarreal,A,3.1,3.3,2.3,3.4,3.1,2.05,2.8,3.1,2.3,2.8,3.1,2.25,2007/8,€50.10m,€149.30m,32.2581,29.4118,35.7143,35.7143,30.303,32.2581,32.2581,32.2581,43.4783,48.7805,44.4444,43.4783,A,33.2746,3.0473,31.7693,0.9775,45.0454,2.5314
SP1,09/02/2008,Sevilla,Barcelona,D,2.8,3.25,2.5,2.65,3.1,2.5,2.55,3.1,2.55,2.62,2.9,2.5,2007/8,€199.40m,€413.70m,35.7143,37.7358,38.1679,39.2157,30.7692,32.2581,34.4828,32.2581,40.0,40.0,40.0,39.2157,A,37.7084,1.4675,32.442,1.5309,39.8039,0.3922
SP1,10/02/2008,Ath Bilbao,Levante,H,1.72,3.5,5.0,1.55,3.45,6.0,1.6,3.5,5.0,1.7,3.2,4.5,2007/8,€75.00m,€41.50m,58.1395,64.5161,58.8235,62.5,28.5714,28.9855,31.25,28.5714,20.0,16.6667,22.2222,20.0,H,60.9948,3.0294,29.3446,1.2852,19.7222,2.2906
SP1,10/02/2008,Espanol,Recreativo,A,1.61,3.6,6.0,1.5,3.75,6.0,1.65,3.4,4.7,1.57,3.3,5.5,2007/8,€120.50m,€55.60m,62.1118,66.6667,63.6943,60.6061,27.7778,26.6667,30.303,29.4118,16.6667,16.6667,18.1818,21.2766,H,63.2697,2.592,28.5398,1.6287,18.198,2.1732
SP1,10/02/2008,Mallorca,Almeria,D,2.0,3.3,3.8,2.05,3.1,3.4,2.1,3.1,3.2,2.1,3.1,3.1,2007/8,€79.60m,€56.70m,50.0,48.7805,47.619,47.619,30.303,32.2581,32.2581,32.2581,26.3158,29.4118,32.2581,31.25,H,48.5046,1.1374,31.7693,0.9775,29.8089,2.6099
SP1,10/02/2008,Osasuna,Zaragoza,H,2.37,3.25,3.0,2.25,3.1,3.0,2.3,3.1,2.8,2.38,3.0,2.7,2007/8,€81.90m,€119.90m,42.1941,44.4444,42.0168,43.4783,30.7692,32.2581,33.3333,32.2581,33.3333,33.3333,37.037,35.7143,H,43.0334,1.1441,32.1547,1.0536,34.8545,1.8376
SP1,10/02/2008,Real Madrid,Valladolid,H,1.3,5.0,10.0,1.2,5.5,12.0,1.22,4.8,11.0,1.25,4.5,10.0,2007/8,€355.80m,€47.65m,76.9231,83.3333,80.0,81.9672,20.0,18.1818,22.2222,20.8333,10.0,8.3333,10.0,9.0909,H,80.5559,2.7816,20.3093,1.6888,9.356,0.8053
SP1,10/02/2008,Santander,Ath Madrid,A,2.5,3.25,2.8,2.5,3.2,2.6,2.5,3.1,2.6,2.3,3.1,2.75,2007/8,€73.70m,€211.70m,40.0,40.0,43.4783,40.0,30.7692,31.25,32.2581,32.2581,35.7143,38.4615,36.3636,38.4615,H,40.8696,1.7391,31.6338,0.7471,37.2502,1.4236
SP1,10/02/2008,Valencia,Betis,H,1.72,3.5,5.0,1.75,3.2,4.55,1.7,3.2,4.7,1.73,3.2,4.33,2007/8,€236.50m,€81.10m,58.1395,57.1429,57.8035,58.8235,28.5714,31.25,31.25,31.25,20.0,21.978,23.0947,21.2766,H,57.9773,0.6997,30.5804,1.3393,21.5873,1.2963
SP1,16/02/2008,Betis,Real Madrid,H,4.75,3.5,1.8,4.85,3.3,1.68,4.5,3.3,1.7,4.5,3.3,1.67,2007/8,€81.10m,€355.80m,21.0526,20.6186,22.2222,22.2222,28.5714,30.303,30.303,30.303,55.5556,59.5238,59.8802,58.8235,A,21.5289,0.8199,29.8701,0.8658,58.4458,1.9761
SP1,16/02/2008,Espanol,Sevilla,A,2.5,3.3,2.75,2.4,3.15,2.7,2.5,3.1,2.6,2.4,3.1,2.6,2007/8,€120.50m,€199.40m,40.0,41.6667,41.6667,40.0,30.303,31.746,32.2581,32.2581,36.3636,37.037,38.4615,38.4615,H,40.8333,0.9623,31.6413,0.9243,37.5809,1.0533
SP1,16/02/2008,Zaragoza,Barcelona,A,3.75,3.3,2.0,3.8,3.05,1.95,3.3,3.2,2.0,3.3,3.25,1.95,2007/8,€119.90m,€413.70m,26.6667,26.3158,30.303,30.303,30.303,32.7869,30.7692,31.25,50.0,51.2821,51.2821,50.0,A,28.3971,2.2054,31.2773,1.0781,50.641,0.7402
SP1,17/02/2008,Almeria,Murcia,H,1.9,3.4,4.0,1.85,3.25,3.95,1.8,3.2,4.0,1.73,3.2,4.33,2007/8,€56.70m,€50.10m,52.6316,54.0541,57.8035,55.5556,29.4118,30.7692,31.25,31.25,25.0,25.3165,23.0947,25.0,H,55.0112,2.2115,30.6702,0.869,24.6028,1.0164
SP1,17/02/2008,Ath Madrid,Ath Bilbao,A,1.61,3.75,5.5,1.55,3.5,5.7,1.6,3.5,5.0,1.53,3.5,5.5,2007/8,€211.70m,€75.00m,62.1118,64.5161,65.3595,62.5,26.6667,28.5714,28.5714,28.5714,18.1818,17.5439,18.1818,20.0,H,63.6218,1.5661,28.0952,0.9524,18.4769,1.059
SP1,17/02/2008,Getafe,Valencia,D,2.4,3.4,2.8,2.5,3.15,2.6,2.5,3.1,2.6,2.4,3.1,2.6,2007/8,€68.90m,€236.50m,41.6667,40.0,41.6667,40.0,29.4118,31.746,32.2581,32.2581,35.7143,38.4615,38.4615,38.4615,H,40.8333,0.9623,31.4185,1.3594,37.7747,1.3736
SP1,17/02/2008,Levante,Osasuna,H,2.87,3.4,2.37,2.75,3.1,2.4,2.7,3.1,2.4,2.75,3.2,2.25,2007/8,€41.50m,€81.90m,34.8432,36.3636,36.3636,37.037,29.4118,32.2581,31.25,32.2581,42.1941,41.6667,44.4444,41.6667,A,36.1519,0.9284,31.2945,1.3421,42.493,1.3245
SP1,17/02/2008,Recreativo,La Coruna,H,2.3,3.25,3.1,2.25,3.05,3.05,2.3,3.0,2.9,2.2,3.1,2.88,2007/8,€55.60m,€72.10m,43.4783,44.4444,45.4545,43.4783,30.7692,32.7869,32.2581,33.3333,32.2581,32.7869,34.7222,34.4828,H,44.2139,0.9442,32.2869,1.1029,33.5625,1.224
SP1,17/02/2008,Valladolid,Mallorca,D,2.25,3.25,3.2,2.2,2.9,3.3,2.2,3.1,3.0,2.1,3.2,3.0,2007/8,€47.65m,€79.60m,44.4444,45.4545,47.619,45.4545,30.7692,34.4828,31.25,32.2581,31.25,30.303,33.3333,33.3333,H,45.7431,1.3382,32.19,1.6496,32.0549,1.526
SP1,17/02/2008,Villarreal,Santander,D,1.83,3.5,4.33,1.8,3.15,4.35,1.8,3.2,4.0,1.83,3.2,3.75,2007/8,€149.30m,€73.70m,54.6448,55.5556,54.6448,55.5556,28.5714,31.746,31.25,31.25,23.0947,22.9885,26.6667,25.0,H,55.1002,0.5259,30.7044,1.4411,24.4375,1.7501
SP1,23/02/2008,Sevilla,Zaragoza,H,1.7,3.5,5.25,1.7,3.25,4.8,1.65,3.4,4.7,1.67,3.3,4.5,2007/8,€199.40m,€119.90m,58.8235,58.8235,59.8802,60.6061,28.5714,30.7692,30.303,29.4118,19.0476,20.8333,22.2222,21.2766,H,59.5333,0.8716,29.7638,0.9742,20.8449,1.3309
SP1,23/02/2008,Valencia,Recreativo,D,1.75,3.4,5.25,1.6,3.35,5.65,1.6,3.5,5.0,1.7,3.3,4.33,2007/8,€236.50m,€55.60m,57.1429,62.5,58.8235,62.5,29.4118,29.8507,30.303,28.5714,19.0476,17.6991,23.0947,20.0,H,60.2416,2.6965,29.5342,0.7378,19.9604,2.2929
SP1,24/02/2008,Ath Bilbao,Villarreal,A,2.5,3.25,2.8,2.6,3.05,2.55,2.45,3.1,2.65,2.5,3.1,2.5,2007/8,€75.00m,€149.30m,40.0,38.4615,40.0,40.8163,30.7692,32.7869,32.2581,32.2581,35.7143,39.2157,40.0,37.7358,H,39.8195,0.9837,32.0181,0.8691,38.1664,1.8851
SP1,24/02/2008,Barcelona,Levante,H,1.12,8.0,21.0,1.1,7.5,16.0,1.12,6.0,16.0,1.11,6.0,17.0,2007/8,€413.70m,€41.50m,89.2857,90.9091,90.0901,89.2857,12.5,13.3333,16.6667,16.6667,4.7619,6.25,5.8824,6.25,H,89.8926,0.7765,14.7917,2.1917,5.7861,0.7044
SP1,24/02/2008,La Coruna,Espanol,H,2.4,3.3,2.87,2.55,3.15,2.55,2.4,3.1,2.7,2.4,3.1,2.6,2007/8,€72.10m,€120.50m,41.6667,39.2157,41.6667,41.6667,30.303,31.746,32.2581,32.2581,34.8432,39.2157,38.4615,37.037,H,41.0539,1.2255,31.6413,0.9243,37.3894,1.9229
SP1,24/02/2008,Mallorca,Betis,D,2.0,3.3,3.75,2.05,3.15,3.35,2.0,3.1,3.4,2.0,3.0,3.4,2007/8,€79.60m,€81.10m,50.0,48.7805,50.0,50.0,30.303,31.746,33.3333,32.2581,26.6667,29.8507,29.4118,29.4118,H,49.6951,0.6097,31.9101,1.2591,28.8352,1.4604
SP1,24/02/2008,Murcia,Valladolid,A,2.37,3.25,3.0,2.25,3.0,3.1,2.3,3.1,2.8,2.3,3.1,2.75,2007/8,€50.10m,€47.65m,42.1941,44.4444,43.4783,43.4783,30.7692,33.3333,32.2581,32.2581,33.3333,32.2581,36.3636,35.7143,H,43.3988,0.9233,32.1547,1.0536,34.4173,1.9414
SP1,24/02/2008,Osasuna,Ath Madrid,H,2.4,3.1,3.1,2.5,3.15,2.6,2.4,3.1,2.7,2.38,3.1,2.62,2007/8,€81.90m,€211.70m,41.6667,40.0,42.0168,41.6667,32.2581,31.746,32.2581,32.2581,32.2581,38.4615,38.1679,37.037,H,41.3376,0.9068,32.1301,0.2561,36.4811,2.8816
SP1,24/02/2008,Real Madrid,Getafe,A,1.33,4.5,11.0,1.3,4.5,9.0,1.27,4.4,10.0,1.33,4.0,8.0,2007/8,€355.80m,€68.90m,75.188,76.9231,75.188,78.7402,22.2222,22.2222,25.0,22.7273,9.0909,11.1111,12.5,10.0,H,76.5098,1.697,23.0429,1.3263,10.6755,1.4704
SP1,24/02/2008,Santander,Almeria,H,2.1,3.25,3.5,2.05,3.0,3.55,2.1,3.1,3.2,2.1,3.1,3.1,2007/8,€73.70m,€56.70m,47.619,48.7805,47.619,47.619,30.7692,33.3333,32.2581,32.2581,28.5714,28.169,32.2581,31.25,H,47.9094,0.5808,32.1547,1.0536,30.0621,2.0033
SP1,01/03/2008,Ath Madrid,Barcelona,H,3.75,3.4,2.0,3.25,3.25,2.05,3.4,3.1,2.0,3.5,3.2,1.91,2007/8,€211.70m,€413.70m,26.6667,30.7692,28.5714,29.4118,29.4118,30.7692,31.25,32.2581,50.0,48.7805,52.356,50.0,A,28.8548,1.7169,30.9223,1.1828,50.2841,1.4961
SP1,01/03/2008,Espanol,Valencia,H,2.4,3.3,2.87,2.3,3.15,2.85,2.4,3.1,2.7,2.38,3.1,2.62,2007/8,€120.50m,€236.50m,41.6667,43.4783,42.0168,41.6667,30.303,31.746,32.2581,32.2581,34.8432,35.0877,38.1679,37.037,H,42.2071,0.8634,31.6413,0.9243,36.284,1.5941
SP1,01/03/2008,La Coruna,Sevilla,H,2.9,3.4,2.35,3.25,3.15,2.1,2.75,3.1,2.35,2.88,3.1,2.2,2007/8,€72.10m,€199.40m,34.4828,30.7692,34.7222,36.3636,29.4118,31.746,32.2581,32.2581,42.5532,47.619,45.4545,42.5532,A,34.0844,2.363,31.4185,1.3594,44.545,2.4638
