Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
SC0,12/09/2009,Celtic,Dundee United,D,1.25,5.5,13.0,1.18,5.5,12.0,1.22,4.8,9.5,1.22,4.8,10.0,2009/10,€109.30m,€18.85m,80.0,84.7458,81.9672,81.9672,18.1818,18.1818,20.8333,20.8333,7.6923,8.3333,10.0,10.5263,H,82.17,1.9516,19.5076,1.5308,9.138,1.3426
SC0,12/09/2009,Motherwell,Rangers,D,6.0,3.8,1.57,5.6,3.75,1.5,4.6,3.4,1.6,5.5,3.6,1.5,2009/10,€12.53m,€82.48m,16.6667,17.8571,18.1818,21.7391,26.3158,26.6667,27.7778,29.4118,63.6943,66.6667,66.6667,62.5,A,18.6112,2.1846,27.543,1.393,64.8819,2.1178
SC0,12/09/2009,St Mirren,St Johnstone,D,2.0,3.4,3.75,2.0,3.25,3.3,2.2,3.0,2.9,2.0,3.2,3.2,2009/10,€10.30m,€11.05m,50.0,50.0,50.0,45.4545,29.4118,30.7692,31.25,33.3333,26.6667,30.303,31.25,34.4828,H,48.8636,2.2727,31.1911,1.6265,30.6756,3.2164
SC0,13/09/2009,Hamilton,Hibernian,H,3.75,3.4,2.0,3.3,3.25,2.0,3.1,3.2,2.0,3.2,3.2,2.0,2009/10,€13.38m,€23.00m,26.6667,30.303,31.25,32.2581,29.4118,30.7692,31.25,31.25,50.0,50.0,50.0,50.0,A,30.1194,2.4363,30.6702,0.869,50.0,0.0
SC0,14/09/2009,Falkirk,Aberdeen,D,3.1,3.3,2.3,3.05,3.25,2.1,2.8,3.1,2.2,2.8,3.2,2.2,2009/10,€11.60m,€20.48m,32.2581,32.7869,35.7143,35.7143,30.303,30.7692,31.25,32.2581,43.4783,47.619,45.4545,45.4545,A,34.1184,1.8554,31.1451,0.8367,45.5016,1.6913
SC0,15/09/2009,Hearts,Kilmarnock,H,1.73,3.5,4.33,1.6,3.5,5.0,1.8,3.2,3.7,1.73,3.4,4.0,2009/10,€26.15m,€11.48m,57.8035,62.5,57.8035,55.5556,28.5714,28.5714,29.4118,31.25,23.0947,20.0,25.0,27.027,H,58.4156,2.9218,29.4512,1.263,23.7804,2.9883
SC0,19/09/2009,Aberdeen,St Mirren,H,1.8,3.5,4.5,1.65,3.45,4.7,1.65,3.3,4.4,1.67,3.4,4.33,2009/10,€20.48m,€10.30m,55.5556,60.6061,59.8802,60.6061,28.5714,28.9855,29.4118,30.303,22.2222,21.2766,23.0947,22.7273,H,59.162,2.4285,29.3179,0.7409,22.3302,0.7882
SC0,19/09/2009,Dundee United,Motherwell,A,1.91,3.4,4.0,1.75,3.4,4.1,1.85,3.1,3.6,1.8,3.3,3.75,2009/10,€18.85m,€12.53m,52.356,57.1429,55.5556,54.0541,29.4118,29.4118,30.303,32.2581,25.0,24.3902,26.6667,27.7778,H,54.7772,2.0484,30.3462,1.3421,25.9587,1.5481
SC0,19/09/2009,Hamilton,Falkirk,D,2.25,3.3,3.2,2.1,3.3,3.0,2.1,3.1,3.0,2.15,3.25,2.88,2009/10,€13.38m,€11.60m,44.4444,47.619,46.5116,47.619,30.303,30.303,30.7692,32.2581,31.25,33.3333,34.7222,33.3333,H,46.5485,1.4967,30.9083,0.9263,33.1597,1.4316
SC0,19/09/2009,Hibernian,St Johnstone,H,1.8,3.5,4.5,1.7,3.5,4.22,1.65,3.3,4.4,1.62,3.5,4.5,2009/10,€23.00m,€11.05m,55.5556,58.8235,61.7284,60.6061,28.5714,28.5714,28.5714,30.303,22.2222,23.6967,22.2222,22.7273,H,59.1784,2.6951,29.0043,0.8658,22.7171,0.6951
SC0,19/09/2009,Kilmarnock,Rangers,D,7.0,4.33,1.44,6.75,4.0,1.4,5.4,3.8,1.45,6.0,3.75,1.44,2009/10,€11.48m,€82.48m,14.2857,14.8148,16.6667,18.5185,23.0947,25.0,26.6667,26.3158,69.4444,71.4286,69.4444,68.9655,A,16.0714,1.9244,25.2693,1.6175,69.8207,1.0954
SC0,20/09/2009,Celtic,Hearts,H,1.33,5.0,8.5,1.3,5.0,7.0,1.3,4.2,8.0,1.3,4.33,8.0,2009/10,€109.30m,€26.15m,75.188,76.9231,76.9231,76.9231,20.0,20.0,23.0947,23.8095,11.7647,14.2857,12.5,12.5,H,76.4893,0.8676,21.726,2.0143,12.7626,1.0729
SC0,26/09/2009,Falkirk,Kilmarnock,D,2.4,3.25,2.9,2.35,3.3,2.6,2.3,3.0,2.7,2.3,3.2,2.62,2009/10,€11.60m,€11.48m,41.6667,42.5532,43.4783,43.4783,30.7692,30.303,31.25,33.3333,34.4828,38.4615,38.1679,37.037,H,42.7941,0.869,31.4139,1.3367,37.0373,1.8103
SC0,26/09/2009,Hearts,Hamilton,H,1.53,3.8,6.5,1.5,3.6,6.0,1.55,3.5,4.8,1.5,3.6,5.5,2009/10,€26.15m,€13.38m,65.3595,66.6667,66.6667,64.5161,26.3158,27.7778,27.7778,28.5714,15.3846,16.6667,18.1818,20.8333,H,65.8022,1.0559,27.6107,0.9408,17.7666,2.3424
SC0,26/09/2009,Motherwell,Hibernian,A,2.2,3.25,3.3,2.2,3.3,2.85,2.2,3.1,2.8,2.25,3.2,2.75,2009/10,€12.53m,€23.00m,45.4545,45.4545,44.4444,45.4545,30.7692,30.303,31.25,32.2581,30.303,35.0877,36.3636,35.7143,H,45.202,0.5051,31.1451,0.8367,34.3672,2.7591
SC0,26/09/2009,Rangers,Aberdeen,D,1.33,5.0,9.0,1.3,5.0,7.0,1.33,4.2,8.0,1.29,4.5,8.0,2009/10,€82.48m,€20.48m,75.188,76.9231,77.5194,75.188,20.0,20.0,22.2222,23.8095,11.1111,14.2857,12.5,12.5,H,76.2046,1.1989,21.5079,1.8579,12.5992,1.3011
SC0,26/09/2009,St Johnstone,Dundee United,A,3.0,3.25,2.38,2.7,3.3,2.3,2.7,3.0,2.3,2.8,3.2,2.2,2009/10,€11.05m,€18.85m,33.3333,37.037,35.7143,37.037,30.7692,30.303,31.25,33.3333,42.0168,43.4783,45.4545,43.4783,A,35.7804,1.7465,31.4139,1.3367,43.607,1.4113
SC0,26/09/2009,St Mirren,Celtic,A,8.5,4.75,1.36,7.0,5.0,1.3,7.0,4.0,1.37,8.0,4.33,1.3,2009/10,€10.30m,€109.30m,11.7647,14.2857,12.5,14.2857,21.0526,20.0,23.0947,25.0,73.5294,76.9231,76.9231,72.9927,A,13.209,1.279,22.2868,2.2186,75.0921,2.1256
SC0,03/10/2009,Hamilton,St Johnstone,A,2.25,3.4,3.1,2.2,3.25,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2009/10,€13.38m,€11.05m,44.4444,45.4545,45.4545,45.4545,29.4118,30.7692,31.25,33.3333,32.2581,34.4828,35.7143,34.4828,H,45.202,0.5051,31.1911,1.6265,34.2345,1.4398
SC0,03/10/2009,Hibernian,Dundee United,D,2.3,3.3,3.1,2.1,3.25,3.05,2.2,3.1,2.8,2.25,3.2,2.75,2009/10,€23.00m,€18.85m,43.4783,47.619,44.4444,45.4545,30.303,30.7692,31.25,32.2581,32.2581,32.7869,36.3636,35.7143,H,45.249,1.7741,31.1451,0.8367,34.2807,2.0588
SC0,03/10/2009,Kilmarnock,Aberdeen,D,2.6,3.3,2.63,2.5,3.25,2.5,2.5,3.1,2.4,2.4,3.1,2.6,2009/10,€11.48m,€20.48m,38.4615,40.0,41.6667,40.0,30.303,30.7692,32.2581,32.2581,38.0228,40.0,38.4615,41.6667,H,40.032,1.309,31.3971,1.0123,39.5377,1.6532
SC0,03/10/2009,Motherwell,Falkirk,H,1.73,3.6,5.0,1.7,3.4,4.4,1.75,3.3,3.8,1.67,3.4,4.33,2009/10,€12.53m,€11.60m,57.8035,58.8235,59.8802,57.1429,27.7778,29.4118,29.4118,30.303,20.0,22.7273,23.0947,26.3158,H,58.4125,1.198,29.2261,1.053,23.0344,2.5867
SC0,03/10/2009,St Mirren,Hearts,H,3.1,3.3,2.3,2.9,3.25,2.2,2.8,3.1,2.2,2.75,3.2,2.25,2009/10,€10.30m,€26.15m,32.2581,34.4828,36.3636,35.7143,30.303,30.7692,31.25,32.2581,43.4783,45.4545,44.4444,45.4545,A,34.7047,1.808,31.1451,0.8367,44.7079,0.948
SC0,04/10/2009,Rangers,Celtic,H,2.4,3.25,2.9,2.25,3.2,2.9,2.4,3.1,2.7,2.25,3.2,2.75,2009/10,€82.48m,€109.30m,41.6667,44.4444,44.4444,41.6667,30.7692,31.25,31.25,32.2581,34.4828,34.4828,36.3636,37.037,H,43.0555,1.6037,31.3818,0.6266,35.5916,1.3095
SC0,17/10/2009,Aberdeen,Hearts,D,2.3,3.3,3.1,2.2,3.25,2.85,2.2,3.1,2.8,2.25,3.2,2.75,2009/10,€20.48m,€26.15m,43.4783,45.4545,44.4444,45.4545,30.303,30.7692,31.25,32.2581,32.2581,35.0877,36.3636,35.7143,H,44.7079,0.948,31.1451,0.8367,34.8559,1.8085
SC0,17/10/2009,Celtic,Motherwell,D,1.25,5.5,12.0,1.2,5.5,11.0,1.25,4.5,9.0,1.22,4.8,10.0,2009/10,€109.30m,€12.53m,80.0,83.3333,81.9672,80.0,18.1818,18.1818,20.8333,22.2222,8.3333,9.0909,10.0,11.1111,H,81.3251,1.6286,19.8548,2.0133,9.6338,1.1976
SC0,17/10/2009,Dundee United,Hamilton,D,1.5,4.2,6.25,1.45,3.8,6.5,1.5,3.7,5.0,1.44,3.75,6.0,2009/10,€18.85m,€13.38m,66.6667,68.9655,69.4444,66.6667,23.8095,26.3158,26.6667,27.027,16.0,15.3846,16.6667,20.0,H,67.9358,1.4784,25.9548,1.4593,17.0128,2.0591
SC0,17/10/2009,Falkirk,St Mirren,A,2.4,3.3,2.88,2.3,3.25,2.75,2.4,3.0,2.6,2.4,3.1,2.6,2009/10,€11.60m,€10.30m,41.6667,43.4783,41.6667,41.6667,30.303,30.7692,32.2581,33.3333,34.7222,36.3636,38.4615,38.4615,H,42.1196,0.9058,31.6659,1.3895,37.0022,1.8134
SC0,17/10/2009,Hibernian,Kilmarnock,H,1.91,3.4,4.2,1.7,3.4,4.4,1.7,3.2,4.2,1.73,3.4,4.0,2009/10,€23.00m,€11.48m,52.356,58.8235,57.8035,58.8235,29.4118,29.4118,29.4118,31.25,23.8095,22.7273,25.0,23.8095,H,56.9516,3.1013,29.8714,0.9191,23.8366,0.9284
SC0,17/10/2009,St Johnstone,Rangers,A,7.5,4.2,1.44,6.0,4.0,1.44,5.4,3.8,1.45,6.0,3.75,1.44,2009/10,€11.05m,€82.48m,13.3333,16.6667,16.6667,18.5185,23.8095,25.0,26.6667,26.3158,69.4444,69.4444,69.4444,68.9655,A,16.2963,2.1596,25.448,1.3069,69.3247,0.2394
SC0,24/10/2009,Aberdeen,Dundee United,A,2.38,3.25,3.0,2.1,3.25,3.05,2.3,3.0,2.7,2.25,3.2,2.75,2009/10,€20.48m,€18.85m,42.0168,47.619,44.4444,43.4783,30.7692,30.7692,31.25,33.3333,33.3333,32.7869,36.3636,37.037,H,44.3896,2.3729,31.5304,1.2231,34.8802,2.1313
SC0,24/10/2009,Hearts,Falkirk,D,1.57,3.75,6.0,1.5,3.75,5.75,1.55,3.5,4.8,1.53,3.5,5.5,2009/10,€26.15m,€11.60m,63.6943,66.6667,65.3595,64.5161,26.6667,26.6667,28.5714,28.5714,16.6667,17.3913,18.1818,20.8333,H,65.0591,1.2691,27.619,1.0997,18.2683,1.8185
SC0,24/10/2009,Kilmarnock,St Johnstone,H,2.2,3.25,3.25,2.15,3.2,3.0,2.1,3.1,3.0,1.95,3.25,3.3,2009/10,€11.48m,€11.05m,45.4545,46.5116,51.2821,47.619,30.7692,31.25,30.7692,32.2581,30.7692,33.3333,30.303,33.3333,H,47.7168,2.5358,31.2616,0.7019,31.9347,1.6261
SC0,24/10/2009,Rangers,Hibernian,D,1.36,4.6,8.5,1.35,4.33,7.5,1.35,4.0,7.0,1.29,4.5,8.0,2009/10,€82.48m,€23.00m,73.5294,74.0741,77.5194,74.0741,21.7391,23.0947,22.2222,25.0,11.7647,13.3333,12.5,14.2857,H,74.7992,1.8315,23.014,1.4379,12.9709,1.0858
SC0,24/10/2009,St Mirren,Motherwell,D,2.63,3.2,2.75,2.4,3.25,2.6,2.5,3.0,2.5,2.5,3.1,2.5,2009/10,€10.30m,€12.53m,38.0228,41.6667,40.0,40.0,31.25,30.7692,32.2581,33.3333,36.3636,38.4615,40.0,40.0,H,39.9224,1.4903,31.9026,1.1378,38.7063,1.722
SC0,25/10/2009,Hamilton,Celtic,A,10.0,5.25,1.29,8.5,5.25,1.25,7.0,4.0,1.35,8.0,4.5,1.29,2009/10,€13.38m,€109.30m,10.0,11.7647,12.5,14.2857,19.0476,19.0476,22.2222,25.0,77.5194,80.0,77.5194,74.0741,A,12.1376,1.7752,21.3293,2.8684,77.2782,2.4352
SC0,31/10/2009,Celtic,Kilmarnock,H,1.22,5.5,15.0,1.2,5.5,11.0,1.2,5.2,11.0,1.2,5.0,11.0,2009/10,€109.30m,€11.48m,81.9672,83.3333,83.3333,83.3333,18.1818,18.1818,20.0,19.2308,6.6667,9.0909,9.0909,9.0909,H,82.9918,0.683,18.8986,0.8853,8.4848,1.2121
SC0,31/10/2009,Hibernian,Aberdeen,H,2.1,3.3,3.5,2.0,3.25,3.3,2.0,3.2,3.3,2.1,3.2,3.0,2009/10,€23.00m,€20.48m,47.619,50.0,47.619,50.0,30.303,30.7692,31.25,31.25,28.5714,30.303,33.3333,30.303,H,48.8095,1.3747,30.893,0.454,30.6277,1.9799
SC0,31/10/2009,Motherwell,Hearts,H,2.4,3.2,3.0,2.25,3.25,2.8,2.2,3.2,2.9,2.3,3.2,2.62,2009/10,€12.53m,€26.15m,41.6667,44.4444,43.4783,45.4545,31.25,30.7692,31.25,31.25,33.3333,35.7143,38.1679,34.4828,H,43.761,1.6126,31.1298,0.2404,35.4246,2.0712
SC0,31/10/2009,St Johnstone,Falkirk,H,2.1,3.3,3.5,1.9,3.3,3.6,2.0,3.2,3.3,1.95,3.25,3.3,2009/10,€11.05m,€11.60m,47.619,52.6316,51.2821,50.0,30.303,30.303,30.7692,31.25,28.5714,27.7778,30.303,30.303,H,50.3832,2.1331,30.6563,0.4527,29.2388,1.2708
SC0,31/10/2009,St Mirren,Hamilton,A,1.91,3.3,4.0,1.8,3.35,3.9,1.8,3.2,4.0,1.83,3.2,3.75,2009/10,€10.30m,€13.38m,52.356,55.5556,54.6448,55.5556,30.303,29.8507,31.25,31.25,25.0,25.641,26.6667,25.0,H,54.528,1.5103,30.6634,0.702,25.5769,0.7869
SC0,07/11/2009,Aberdeen,St Johnstone,H,2.0,3.3,3.8,1.9,3.3,3.55,1.85,3.2,3.8,1.91,3.2,3.5,2009/10,€20.48m,€11.05m,50.0,52.6316,52.356,54.0541,30.303,30.303,31.25,31.25,26.3158,28.169,28.5714,26.3158,H,52.2604,1.6806,30.7765,0.5468,27.343,1.1974
SC0,07/11/2009,Hamilton,Motherwell,D,3.1,3.3,2.3,2.75,3.25,2.3,2.9,3.2,2.2,2.8,3.2,2.2,2009/10,€13.38m,€12.53m,32.2581,36.3636,35.7143,34.4828,30.303,30.7692,31.25,31.25,43.4783,43.4783,45.4545,45.4545,A,34.7047,1.808,30.893,0.454,44.4664,1.141
SC0,07/11/2009,Hearts,Hibernian,D,2.5,3.25,2.8,2.5,3.25,2.5,2.4,3.2,2.6,2.37,3.1,2.62,2009/10,€26.15m,€23.00m,40.0,40.0,42.1941,41.6667,30.7692,30.7692,32.2581,31.25,35.7143,40.0,38.1679,38.4615,H,40.9652,1.1351,31.2616,0.7019,38.0859,1.7735
SC0,07/11/2009,Kilmarnock,Dundee United,A,3.1,3.3,2.3,2.75,3.25,2.3,2.6,3.2,2.4,2.75,3.2,2.25,2009/10,€11.48m,€18.85m,32.2581,36.3636,36.3636,38.4615,30.303,30.7692,31.25,31.25,43.4783,43.4783,44.4444,41.6667,A,35.8617,2.598,30.893,0.454,43.2669,1.16
SC0,07/11/2009,Rangers,St Mirren,H,1.25,5.5,12.0,1.2,5.5,11.0,1.22,5.2,11.0,1.28,4.5,8.0,2009/10,€82.48m,€10.30m,80.0,83.3333,78.125,81.9672,18.1818,18.1818,22.2222,19.2308,8.3333,9.0909,12.5,9.0909,H,80.8564,2.2776,19.4541,1.9105,9.7538,1.8653
SC0,08/11/2009,Falkirk,Celtic,D,11.0,5.0,1.29,8.5,5.25,1.25,8.0,4.5,1.33,8.0,4.5,1.28,2009/10,€11.60m,€109.30m,9.0909,11.7647,12.5,12.5,20.0,19.0476,22.2222,22.2222,77.5194,80.0,78.125,75.188,A,11.4639,1.6195,20.873,1.6057,77.7081,1.9844
SC0,21/11/2009,Falkirk,Hamilton,H,2.1,3.3,3.5,2.1,3.25,3.05,2.2,3.1,3.0,2.1,3.3,2.87,2009/10,€11.60m,€13.38m,47.619,47.619,47.619,45.4545,30.303,30.7692,30.303,32.2581,28.5714,32.7869,34.8432,33.3333,H,47.0779,1.0822,30.9083,0.9263,32.3837,2.6862
SC0,21/11/2009,Hearts,St Johnstone,A,1.91,3.75,3.6,1.75,3.4,4.1,1.8,3.2,4.0,1.8,3.4,3.6,2009/10,€26.15m,€11.05m,52.356,57.1429,55.5556,55.5556,26.6667,29.4118,29.4118,31.25,27.7778,24.3902,27.7778,25.0,H,55.1525,2.0089,29.1851,1.8894,26.2364,1.7971
SC0,21/11/2009,Motherwell,Aberdeen,D,2.3,3.2,3.2,2.25,3.25,2.8,2.1,3.1,3.2,2.2,3.2,2.8,2009/10,€12.53m,€20.48m,43.4783,44.4444,45.4545,47.619,31.25,30.7692,31.25,32.2581,31.25,35.7143,35.7143,31.25,H,45.249,1.7741,31.3818,0.6266,33.4822,2.5775
SC0,21/11/2009,Rangers,Kilmarnock,H,1.29,5.25,11.0,1.22,5.25,10.0,1.25,5.0,9.0,1.2,5.0,11.0,2009/10,€82.48m,€11.48m,77.5194,81.9672,83.3333,80.0,19.0476,19.0476,20.0,20.0,9.0909,10.0,9.0909,11.1111,H,80.705,2.5263,19.5238,0.5499,9.8232,0.9596
SC0,21/11/2009,St Mirren,Hibernian,D,3.0,3.25,2.38,3.05,3.25,2.1,3.0,3.1,2.2,2.8,3.2,2.2,2009/10,€10.30m,€23.00m,33.3333,32.7869,35.7143,33.3333,30.7692,30.7692,31.25,32.2581,42.0168,47.619,45.4545,45.4545,A,33.792,1.3072,31.2616,0.7019,45.1362,2.3164
SC0,22/11/2009,Dundee United,Celtic,H,4.2,3.6,1.83,4.1,3.4,1.75,3.7,3.3,1.85,3.75,3.3,1.8,2009/10,€18.85m,€109.30m,23.8095,24.3902,26.6667,27.027,27.7778,29.4118,30.303,30.303,54.6448,57.1429,55.5556,54.0541,A,25.4734,1.6103,29.4489,1.1906,55.3494,1.3458
SC0,28/11/2009,Aberdeen,Rangers,H,4.5,3.7,1.75,4.7,3.45,1.65,3.6,3.2,1.9,4.0,3.4,1.73,2009/10,€20.48m,€82.48m,22.2222,21.2766,25.0,27.7778,27.027,28.9855,29.4118,31.25,57.1429,60.6061,57.8035,52.6316,A,24.0692,2.9343,29.1686,1.7331,57.046,3.3038
SC0,28/11/2009,Celtic,St Mirren,H,1.25,5.5,12.0,1.23,5.25,9.5,1.25,4.8,9.5,1.2,5.0,11.0,2009/10,€109.30m,€10.30m,80.0,81.3008,83.3333,80.0,18.1818,19.0476,20.0,20.8333,8.3333,10.5263,9.0909,10.5263,H,81.1585,1.5742,19.5157,1.1502,9.6192,1.0921
SC0,28/11/2009,Hibernian,Falkirk,H,1.57,3.6,6.5,1.53,3.65,5.5,1.55,3.7,5.0,1.5,3.6,5.5,2009/10,€23.00m,€11.60m,63.6943,65.3595,66.6667,64.5161,27.7778,27.3973,27.7778,27.027,15.3846,18.1818,18.1818,20.0,H,65.0592,1.2691,27.495,0.3599,17.937,1.9053
SC0,28/11/2009,Kilmarnock,Hearts,A,2.7,3.2,2.6,2.65,3.25,2.35,2.55,3.1,2.55,2.5,3.1,2.5,2009/10,€11.48m,€26.15m,37.037,37.7358,40.0,39.2157,31.25,30.7692,32.2581,32.2581,38.4615,42.5532,40.0,39.2157,A,38.4971,1.3524,31.6338,0.7471,40.0576,1.7784
SC0,28/11/2009,Motherwell,Dundee United,D,2.6,3.2,2.7,2.35,3.25,2.65,2.55,3.1,2.55,2.5,3.1,2.5,2009/10,€12.53m,€18.85m,38.4615,42.5532,40.0,39.2157,31.25,30.7692,32.2581,32.2581,37.037,37.7358,40.0,39.2157,H,40.0576,1.7784,31.6338,0.7471,38.4971,1.3524
SC0,28/11/2009,St Johnstone,Hamilton,D,1.83,3.4,4.5,1.85,3.4,3.6,1.85,3.2,3.8,1.73,3.4,4.0,2009/10,€11.05m,€13.38m,54.6448,54.0541,57.8035,54.0541,29.4118,29.4118,29.4118,31.25,22.2222,27.7778,25.0,26.3158,H,55.1391,1.7979,29.8714,0.9191,25.329,2.3616
SC0,05/12/2009,Celtic,Aberdeen,H,1.36,4.5,9.0,1.3,4.5,8.5,1.37,4.2,7.5,1.33,4.0,8.0,2009/10,€109.30m,€20.48m,73.5294,76.9231,75.188,72.9927,22.2222,22.2222,25.0,23.8095,11.1111,11.7647,12.5,13.3333,H,74.6583,1.7756,23.3135,1.3506,12.1773,0.957
SC0,05/12/2009,Dundee United,St Mirren,H,1.67,3.5,5.5,1.55,3.75,5.0,1.55,3.7,5.0,1.57,3.5,5.0,2009/10,€18.85m,€10.30m,59.8802,64.5161,63.6943,64.5161,28.5714,26.6667,28.5714,27.027,18.1818,20.0,20.0,20.0,H,63.1517,2.2151,27.7091,1.0065,19.5454,0.9091
SC0,05/12/2009,Falkirk,Rangers,A,7.5,4.5,1.4,6.25,4.25,1.4,6.5,4.0,1.4,6.5,4.0,1.4,2009/10,€11.60m,€82.48m,13.3333,16.0,15.3846,15.3846,22.2222,23.5294,25.0,25.0,71.4286,71.4286,71.4286,71.4286,A,15.0256,1.1649,23.9379,1.3375,71.4286,0.0
SC0,05/12/2009,Hibernian,Motherwell,H,1.91,3.4,4.0,1.85,3.4,3.6,2.0,3.2,3.3,1.91,3.2,3.5,2009/10,€23.00m,€12.53m,52.356,54.0541,52.356,50.0,29.4118,29.4118,31.25,31.25,25.0,27.7778,28.5714,30.303,H,52.1915,1.6659,30.3309,1.0613,27.913,2.2098
SC0,05/12/2009,St Johnstone,Kilmarnock,A,2.1,3.4,3.4,2.0,3.25,3.3,2.0,3.2,3.3,2.0,3.2,3.2,2009/10,€11.05m,€11.48m,47.619,50.0,50.0,50.0,29.4118,30.7692,31.25,31.25,29.4118,30.303,31.25,30.303,H,49.4048,1.1905,30.6702,0.869,30.317,0.7506
SC0,06/12/2009,Hamilton,Hearts,H,3.2,3.3,2.25,3.05,3.25,2.1,2.7,3.2,2.3,2.8,3.2,2.2,2009/10,€13.38m,€26.15m,31.25,32.7869,35.7143,37.037,30.303,30.7692,31.25,31.25,44.4444,47.619,45.4545,43.4783,A,34.1971,2.6483,30.893,0.454,45.249,1.7741
SC0,12/12/2009,Aberdeen,Hamilton,A,1.67,3.6,5.25,1.7,3.4,4.4,1.7,3.4,4.3,1.67,3.4,4.33,2009/10,€20.48m,€13.38m,59.8802,58.8235,59.8802,58.8235,27.7778,29.4118,29.4118,29.4118,19.0476,22.7273,23.0947,23.2558,H,59.3518,0.6101,29.0033,0.817,22.0314,2.0014
SC0,12/12/2009,Hearts,Dundee United,D,2.9,3.25,2.4,2.7,3.25,2.3,2.6,3.1,2.5,2.62,3.2,2.3,2009/10,€26.15m,€18.85m,34.4828,37.037,38.1679,38.4615,30.7692,30.7692,31.25,32.2581,41.6667,43.4783,43.4783,40.0,A,37.0373,1.8103,31.2616,0.7019,42.1558,1.6718
SC0,12/12/2009,Kilmarnock,Hibernian,D,2.9,3.25,2.4,2.7,3.25,2.3,2.8,3.1,2.3,2.62,3.2,2.3,2009/10,€11.48m,€23.00m,34.4828,37.037,38.1679,35.7143,30.7692,30.7692,31.25,32.2581,41.6667,43.4783,43.4783,43.4783,A,36.3505,1.5987,31.2616,0.7019,43.0254,0.9058
SC0,12/12/2009,Motherwell,Celtic,A,6.0,4.0,1.53,5.5,3.8,1.5,4.8,3.6,1.6,5.0,3.6,1.53,2009/10,€12.53m,€109.30m,16.6667,18.1818,20.0,20.8333,25.0,26.3158,27.7778,27.7778,65.3595,66.6667,65.3595,62.5,A,18.9205,1.8663,26.7178,1.3366,64.9714,1.7591
SC0,12/12/2009,Rangers,St Johnstone,H,1.3,5.0,10.0,1.25,5.0,9.0,1.22,5.0,10.0,1.22,4.8,10.0,2009/10,€82.48m,€11.05m,76.9231,80.0,81.9672,81.9672,20.0,20.0,20.8333,20.0,10.0,11.1111,10.0,10.0,H,80.2144,2.3821,20.2083,0.4167,10.2778,0.5556
SC0,12/12/2009,St Mirren,Falkirk,D,2.1,3.25,3.6,1.9,3.3,3.55,2.0,3.2,3.3,2.0,3.2,3.2,2009/10,€10.30m,€11.60m,47.619,52.6316,50.0,50.0,30.7692,30.303,31.25,31.25,27.7778,28.169,31.25,30.303,H,50.0626,2.0477,30.893,0.454,29.375,1.6716
SC0,15/12/2009,Dundee United,Rangers,A,4.0,3.4,1.91,3.65,3.4,1.85,3.3,3.2,2.0,3.8,3.4,1.95,2009/10,€18.85m,€82.48m,25.0,27.3973,26.3158,30.303,29.4118,29.4118,29.4118,31.25,52.356,54.0541,51.2821,50.0,A,27.254,2.2567,29.8714,0.9191,51.9231,1.7164
SC0,19/12/2009,Aberdeen,Hibernian,A,2.6,3.25,2.7,2.45,3.25,2.55,2.4,3.1,2.7,2.5,3.1,2.5,2009/10,€20.48m,€23.00m,38.4615,40.8163,40.0,41.6667,30.7692,30.7692,32.2581,32.2581,37.037,39.2157,40.0,37.037,H,40.2361,1.3648,31.5136,0.8596,38.3224,1.5184
SC0,19/12/2009,Kilmarnock,Falkirk,A,2.0,3.3,3.8,1.85,3.4,3.6,2.0,3.2,3.3,1.91,3.25,3.4,2009/10,€11.48m,€11.60m,50.0,54.0541,52.356,50.0,30.303,29.4118,30.7692,31.25,26.3158,27.7778,29.4118,30.303,H,51.6025,1.976,30.4335,0.7832,28.4521,1.7669
SC0,19/12/2009,Rangers,Motherwell,H,1.25,5.75,11.0,1.22,6.0,8.0,1.27,4.6,9.0,1.22,5.0,9.0,2009/10,€82.48m,€12.53m,80.0,81.9672,81.9672,78.7402,17.3913,16.6667,20.0,21.7391,9.0909,12.5,11.1111,11.1111,H,80.6686,1.5852,18.9493,2.347,10.9533,1.4036
SC0,19/12/2009,St Johnstone,St Mirren,H,2.25,3.25,3.25,2.1,3.25,3.05,2.2,3.1,3.0,2.05,3.2,3.1,2009/10,€11.05m,€10.30m,44.4444,47.619,48.7805,45.4545,30.7692,30.7692,31.25,32.2581,30.7692,32.7869,32.2581,33.3333,H,46.5746,1.979,31.2616,0.7019,32.2869,1.1029
SC0,20/12/2009,Hearts,Celtic,H,5.5,3.75,1.62,5.0,3.75,1.55,4.8,3.6,1.6,5.0,3.5,1.57,2009/10,€26.15m,€109.30m,18.1818,20.0,20.0,20.8333,26.6667,26.6667,28.5714,27.7778,61.7284,64.5161,63.6943,62.5,A,19.7538,1.1192,27.4206,0.9289,63.1097,1.2382
