Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
E0,22/11/2020,Leeds,Arsenal,D,3.0,3.75,2.2,3.1,3.75,2.15,2020/21,€238.10m,€619.25m,3.18,3.84,2.25,3.58,3.89,2.06,3.4,3.8,2.0
E0,22/11/2020,Liverpool,Leicester,H,1.85,4.0,3.8,1.91,3.8,3.75,2020/21,€969.65m,€510.60m,1.88,4.08,3.84,1.82,4.12,4.32,1.75,4.0,4.33
E0,23/11/2020,Burnley,Crystal Palace,H,2.75,3.1,2.75,2.75,3.1,2.75,2020/21,€132.30m,€193.85m,2.89,3.06,2.89,2.68,3.16,3.01,2.6,3.1,2.9
E0,23/11/2020,Wolves,Southampton,D,2.3,3.25,3.25,2.3,3.25,3.2,2020/21,€450.30m,€282.80m,2.34,3.34,3.41,2.4,3.32,3.28,2.3,3.25,3.25
E0,27/11/2020,Crystal Palace,Newcastle,A,2.05,3.25,3.75,2.15,3.2,3.7,2020/21,€193.85m,€255.35m,2.18,3.3,3.84,2.18,3.22,3.96,2.1,3.2,3.75
E0,28/11/2020,Brighton,Liverpool,D,5.5,4.2,1.57,5.5,4.0,1.62,2020/21,€290.40m,€969.65m,5.42,4.25,1.65,4.96,4.29,1.69,5.0,4.2,1.61
E0,28/11/2020,Man City,Burnley,H,1.16,7.5,16.0,1.18,7.5,15.0,2020/21,€1.04bn,€132.30m,1.18,8.3,14.98,1.13,11.08,19.55,1.12,10.0,17.0
E0,28/11/2020,Everton,Leeds,A,1.95,3.8,3.6,1.95,3.7,3.7,2020/21,€511.20m,€238.10m,2.07,3.76,3.64,2.35,3.66,3.09,2.2,3.75,3.0
E0,28/11/2020,West Brom,Sheffield United,H,2.6,3.2,2.8,2.55,3.1,2.95,2020/21,€141.15m,€149.85m,2.66,3.22,2.99,2.67,3.17,3.02,2.6,3.2,2.8
E0,29/11/2020,Southampton,Man United,A,4.0,3.5,1.95,3.8,3.6,1.95,2020/21,€282.80m,€770.05m,3.94,3.66,2.02,3.92,3.86,1.96,3.8,3.6,1.95
E0,29/11/2020,Chelsea,Tottenham,D,2.05,3.5,3.6,2.1,3.5,3.5,2020/21,€889.20m,€703.50m,2.14,3.51,3.69,2.0,3.75,3.89,1.95,3.6,3.75
E0,29/11/2020,Arsenal,Wolves,A,2.05,3.4,3.75,2.05,3.4,3.8,2020/21,€619.25m,€450.30m,2.18,3.33,3.81,2.14,3.33,3.91,2.05,3.25,3.8
E0,30/11/2020,Leicester,Fulham,A,1.5,4.33,6.5,1.53,4.1,6.5,2020/21,€510.60m,€239.75m,1.54,4.53,6.44,1.68,4.1,5.34,1.55,4.2,6.0
E0,30/11/2020,West Ham,Aston Villa,H,2.25,3.6,3.0,2.25,3.5,3.1,2020/21,€334.90m,€430.70m,2.36,3.64,3.09,2.37,3.56,3.12,2.3,3.5,3.0
E0,05/12/2020,Burnley,Everton,D,4.0,3.5,1.9,4.1,3.5,1.91,2020/21,€132.30m,€511.20m,4.14,3.58,1.99,3.68,3.63,2.1,3.6,3.6,2.0
E0,05/12/2020,Man City,Fulham,H,1.1,11.0,19.0,1.11,10.0,21.0,2020/21,€1.04bn,€239.75m,1.13,10.23,23.63,1.13,9.9,22.91,1.1,11.0,19.0
E0,05/12/2020,West Ham,Man United,A,3.6,3.6,2.0,3.6,3.5,2.05,2020/21,€334.90m,€770.05m,3.75,3.69,2.06,3.52,3.53,2.2,3.3,3.5,2.15
E0,05/12/2020,Chelsea,Leeds,H,1.5,4.5,6.0,1.53,4.4,5.75,2020/21,€889.20m,€238.10m,1.56,4.54,6.19,1.48,5.15,6.34,1.44,5.0,6.0
E0,06/12/2020,West Brom,Crystal Palace,A,2.87,3.2,2.55,2.8,3.2,2.6,2020/21,€141.15m,€193.85m,2.98,3.3,2.61,3.14,3.4,2.44,2.87,3.25,2.5
E0,06/12/2020,Sheffield United,Leicester,A,3.8,3.5,1.95,3.8,3.5,2.0,2020/21,€149.85m,€510.60m,4.02,3.54,2.04,4.14,3.67,1.96,4.0,3.5,1.95
E0,06/12/2020,Tottenham,Arsenal,H,1.95,3.6,3.8,1.95,3.6,3.8,2020/21,€703.50m,€619.25m,2.07,3.56,3.87,2.3,3.54,3.29,2.15,3.5,3.4
E0,06/12/2020,Liverpool,Wolves,H,1.5,4.33,6.5,1.5,4.2,7.0,2020/21,€969.65m,€450.30m,1.54,4.25,7.17,1.61,4.44,5.64,1.57,4.2,5.5
E0,07/12/2020,Brighton,Southampton,A,2.45,3.4,2.9,2.55,3.4,2.75,2020/21,€290.40m,€282.80m,2.56,3.46,2.93,2.51,3.42,3.02,2.4,3.4,2.9
E0,11/12/2020,Leeds,West Ham,A,2.15,3.7,3.1,2.2,3.6,3.1,2020/21,€238.10m,€334.90m,2.22,3.71,3.3,2.19,3.78,3.32,2.05,3.75,3.3
E0,12/12/2020,Wolves,Aston Villa,A,2.25,3.25,3.25,2.35,3.3,3.1,2020/21,€450.30m,€430.70m,2.4,3.32,3.28,2.59,3.31,2.99,2.5,3.25,2.87
E0,12/12/2020,Newcastle,West Brom,H,2.45,3.2,3.0,2.45,3.2,3.0,2020/21,€255.35m,€141.15m,2.62,3.32,2.95,2.47,3.24,3.24,2.4,3.25,3.0
E0,12/12/2020,Man United,Man City,D,4.33,4.2,1.72,4.2,4.2,1.75,2020/21,€770.05m,€1.04bn,4.49,4.32,1.75,4.68,4.29,1.73,4.5,4.33,1.66
E0,12/12/2020,Everton,Chelsea,H,4.33,4.2,1.7,4.25,4.1,1.75,2020/21,€511.20m,€889.20m,4.52,4.28,1.76,4.99,4.19,1.71,4.5,4.33,1.66
E0,13/12/2020,Southampton,Sheffield United,H,1.7,3.75,5.0,1.7,3.8,5.0,2020/21,€282.80m,€149.85m,1.73,4.01,5.07,1.65,4.11,5.75,1.61,3.8,5.25
E0,13/12/2020,Crystal Palace,Tottenham,D,4.5,3.9,1.72,4.75,3.7,1.75,2020/21,€193.85m,€703.50m,4.92,3.83,1.79,4.33,3.93,1.85,4.0,3.8,1.85
E0,13/12/2020,Fulham,Liverpool,D,9.0,5.5,1.3,8.5,5.5,1.33,2020/21,€239.75m,€969.65m,8.67,5.98,1.34,8.51,5.36,1.38,8.0,5.5,1.33
E0,13/12/2020,Arsenal,Burnley,A,1.53,4.2,6.25,1.55,4.1,6.25,2020/21,€619.25m,€132.30m,1.54,4.33,6.84,1.49,4.82,6.88,1.4,4.75,8.0
E0,13/12/2020,Leicester,Brighton,H,2.0,3.5,3.8,2.0,3.4,3.9,2020/21,€510.60m,€290.40m,2.06,3.56,3.91,2.12,3.55,3.72,2.0,3.5,3.75
E0,15/12/2020,Wolves,Chelsea,H,5.25,3.8,1.66,5.0,3.8,1.7,2020/21,€450.30m,€889.20m,5.59,3.9,1.7,5.79,3.86,1.68,5.25,3.8,1.66
E0,15/12/2020,Man City,West Brom,D,1.09,11.0,21.0,1.1,10.5,23.0,2020/21,€1.04bn,€141.15m,1.11,9.75,23.03,1.09,12.6,29.4,1.1,11.0,21.0
E0,16/12/2020,Arsenal,Southampton,D,2.25,3.5,3.1,2.2,3.5,3.2,2020/21,€619.25m,€282.80m,2.27,3.55,3.32,2.17,3.58,3.55,2.1,3.5,3.4
E0,16/12/2020,Leeds,Newcastle,H,1.75,4.0,4.33,1.75,3.8,4.6,2020/21,€238.10m,€255.35m,1.78,4.07,4.6,1.6,4.54,5.6,1.55,4.33,5.75
E0,16/12/2020,Leicester,Everton,A,2.15,3.6,3.25,2.2,3.6,3.1,2020/21,€510.60m,€511.20m,2.23,3.62,3.37,2.16,3.55,3.58,2.1,3.4,3.5
E0,16/12/2020,Fulham,Brighton,D,2.87,3.3,2.5,2.9,3.3,2.5,2020/21,€239.75m,€290.40m,3.0,3.4,2.53,3.04,3.31,2.56,3.0,3.2,2.5
E0,16/12/2020,Liverpool,Tottenham,H,1.75,3.8,4.5,1.78,3.75,4.5,2020/21,€969.65m,€703.50m,1.81,3.9,4.64,1.81,4.07,4.39,1.8,3.8,4.2
E0,16/12/2020,West Ham,Crystal Palace,D,2.05,3.4,3.6,2.05,3.3,3.8,2020/21,€334.90m,€193.85m,2.09,3.54,3.82,2.17,3.45,3.68,2.1,3.4,3.5
E0,17/12/2020,Aston Villa,Burnley,D,1.75,3.8,4.5,1.7,4.0,4.75,2020/21,€430.70m,€132.30m,1.76,3.93,4.95,1.85,3.86,4.47,1.83,3.75,4.2
E0,17/12/2020,Sheffield United,Man United,A,7.0,4.6,1.44,6.5,4.5,1.48,2020/21,€149.85m,€770.05m,7.35,4.78,1.47,7.88,4.75,1.45,7.0,4.5,1.44
E0,19/12/2020,Crystal Palace,Liverpool,A,6.5,4.33,1.5,6.0,4.6,1.5,2020/21,€193.85m,€969.65m,6.52,4.53,1.53,5.54,4.2,1.65,5.25,4.0,1.61
E0,19/12/2020,Southampton,Man City,A,7.0,4.5,1.44,6.25,4.6,1.48,2020/21,€282.80m,€1.04bn,6.56,4.72,1.51,5.97,4.81,1.54,6.0,4.5,1.45
E0,19/12/2020,Everton,Arsenal,H,2.45,3.5,2.8,2.25,3.5,3.1,2020/21,€511.20m,€619.25m,2.5,3.47,2.99,2.75,3.45,2.72,2.62,3.4,2.62
E0,19/12/2020,Newcastle,Fulham,D,2.5,3.25,2.9,2.55,3.25,2.85,2020/21,€255.35m,€239.75m,2.63,3.33,2.93,2.89,3.38,2.63,2.87,3.3,2.5
E0,20/12/2020,Brighton,Sheffield United,D,1.65,3.75,5.5,1.72,3.7,5.0,2020/21,€290.40m,€149.85m,1.69,3.85,5.79,1.94,3.41,4.64,1.83,3.4,4.75
E0,20/12/2020,Tottenham,Leicester,A,2.05,3.5,3.6,2.05,3.5,3.6,2020/21,€703.50m,€510.60m,2.1,3.54,3.79,2.15,3.54,3.63,2.05,3.5,3.6
E0,20/12/2020,Man United,Leeds,H,1.66,4.33,4.5,1.7,4.25,4.4,2020/21,€770.05m,€238.10m,1.73,4.31,4.66,1.74,4.44,4.45,1.7,4.2,4.33
E0,20/12/2020,West Brom,Aston Villa,A,3.6,3.8,1.95,3.7,3.8,1.95,2020/21,€141.15m,€430.70m,3.82,3.83,2.0,5.08,4.17,1.7,4.5,4.0,1.72
E0,21/12/2020,Burnley,Wolves,H,3.5,3.25,2.2,3.6,3.1,2.2,2020/21,€132.30m,€450.30m,3.73,3.19,2.27,3.49,3.08,2.44,3.4,3.1,2.3
E0,21/12/2020,Chelsea,West Ham,H,1.44,5.0,6.25,1.45,4.75,6.5,2020/21,€889.20m,€334.90m,1.52,4.72,6.46,1.61,4.43,5.64,1.53,4.33,5.75
E0,26/12/2020,Leicester,Man United,D,2.9,3.6,2.3,2.9,3.6,2.35,2020/21,€510.60m,€770.05m,3.08,3.67,2.35,3.03,3.62,2.4,2.9,3.6,2.3
E0,26/12/2020,Aston Villa,Crystal Palace,H,1.9,3.75,3.8,1.95,3.7,3.75,2020/21,€430.70m,€193.85m,1.95,3.9,3.91,1.83,3.93,4.47,1.8,3.75,4.33
E0,26/12/2020,Fulham,Southampton,D,3.2,3.3,2.3,3.1,3.3,2.35,2020/21,€239.75m,€282.80m,3.29,3.42,2.35,2.8,3.43,2.68,2.87,3.3,2.5
E0,26/12/2020,Arsenal,Chelsea,H,4.0,3.6,1.9,4.1,3.5,1.91,2020/21,€619.25m,€889.20m,4.14,3.73,1.94,4.84,3.96,1.77,4.75,3.8,1.72
E0,26/12/2020,Man City,Newcastle,H,1.11,10.0,19.0,1.12,9.0,23.0,2020/21,€1.04bn,€255.35m,1.14,9.55,22.92,1.13,9.55,22.04,1.12,9.5,17.0
E0,26/12/2020,Sheffield United,Everton,A,4.2,3.6,1.85,4.33,3.6,1.85,2020/21,€149.85m,€511.20m,4.26,3.66,1.94,3.38,3.29,2.37,3.4,3.3,2.2
E0,27/12/2020,Leeds,Burnley,H,1.72,4.0,4.33,1.72,4.0,4.5,2020/21,€238.10m,€132.30m,1.76,4.09,4.71,1.72,4.18,4.91,1.7,4.2,4.5
E0,27/12/2020,West Ham,Brighton,D,2.3,3.4,3.1,2.35,3.3,3.1,2020/21,€334.90m,€290.40m,2.42,3.38,3.19,2.42,3.34,3.24,2.37,3.3,3.1
E0,27/12/2020,Liverpool,West Brom,D,1.11,10.0,19.0,1.13,8.75,19.5,2020/21,€969.65m,€141.15m,1.14,9.42,22.43,1.13,9.46,22.33,1.12,9.0,19.0
E0,27/12/2020,Wolves,Tottenham,D,3.6,3.25,2.15,3.75,3.25,2.1,2020/21,€450.30m,€703.50m,3.76,3.37,2.17,3.61,3.4,2.21,3.4,3.3,2.2
E0,28/12/2020,Crystal Palace,Leicester,D,3.75,3.5,2.0,3.8,3.6,1.95,2020/21,€193.85m,€510.60m,3.95,3.58,2.04,3.4,3.49,2.27,3.3,3.4,2.2
E0,28/12/2020,Chelsea,Aston Villa,D,1.61,4.2,5.0,1.67,4.1,4.75,2020/21,€889.20m,€430.70m,1.71,4.25,4.89,1.86,4.07,4.15,1.75,4.0,4.33
E0,29/12/2020,Brighton,Arsenal,A,3.25,3.5,2.2,3.2,3.4,2.25,2020/21,€290.40m,€619.25m,3.27,3.43,2.35,3.85,3.56,2.08,3.6,3.4,2.05
E0,29/12/2020,Burnley,Sheffield United,H,2.37,3.1,3.25,2.3,3.2,3.25,2020/21,€132.30m,€149.85m,2.45,3.2,3.31,2.43,3.22,3.34,2.4,3.2,3.1
E0,29/12/2020,Southampton,West Ham,D,2.1,3.6,3.4,2.15,3.6,3.25,2020/21,€282.80m,€334.90m,2.23,3.57,3.4,2.05,3.65,3.84,2.0,3.5,3.75
E0,29/12/2020,West Brom,Leeds,A,3.6,3.6,2.0,3.6,3.7,2.0,2020/21,€141.15m,€238.10m,3.72,3.71,2.06,4.35,4.04,1.83,4.0,4.0,1.8
E0,29/12/2020,Man United,Wolves,H,1.53,4.2,6.25,1.57,4.2,5.75,2020/21,€770.05m,€450.30m,1.53,4.35,5.94,1.57,4.31,6.35,1.53,4.2,6.0
E0,30/12/2020,Newcastle,Liverpool,D,12.0,6.0,1.25,9.25,5.75,1.3,2020/21,€255.35m,€969.65m,9.61,6.09,1.32,10.49,6.04,1.3,11.0,6.0,1.25
E0,01/01/2021,Everton,West Ham,A,2.1,3.5,3.5,2.15,3.5,3.3,2020/21,€511.20m,€334.90m,2.19,3.52,3.55,2.3,3.52,3.3,2.2,3.5,3.25
E0,01/01/2021,Man United,Aston Villa,H,1.72,4.2,4.2,1.7,4.2,4.5,2020/21,€770.05m,€430.70m,1.78,4.14,4.52,1.75,4.13,4.74,1.66,4.0,4.75
E0,02/01/2021,Tottenham,Leeds,H,1.75,4.1,4.2,1.78,3.9,4.25,2020/21,€703.50m,€238.10m,1.81,4.13,4.34,1.89,4.08,3.98,1.83,4.0,4.0
E0,02/01/2021,Crystal Palace,Sheffield United,H,1.95,3.5,3.9,1.95,3.5,3.9,2020/21,€193.85m,€149.85m,2.02,3.45,3.84,2.14,3.28,4.0,2.05,3.25,3.9
E0,02/01/2021,Brighton,Wolves,D,2.62,3.25,2.75,2.6,3.2,2.8,2020/21,€290.40m,€450.30m,2.68,3.28,2.91,2.87,3.09,2.86,2.8,3.0,2.75
E0,02/01/2021,West Brom,Arsenal,A,5.75,4.0,1.57,5.75,4.1,1.57,2020/21,€141.15m,€619.25m,5.98,4.09,1.63,6.21,4.14,1.61,6.0,4.0,1.57
E0,03/01/2021,Newcastle,Leicester,A,5.25,4.2,1.61,5.25,4.1,1.62,2020/21,€255.35m,€510.60m,5.35,3.99,1.7,6.57,4.14,1.58,6.0,4.0,1.57
E0,03/01/2021,Chelsea,Man City,A,3.0,3.7,2.2,3.0,3.7,2.25,2020/21,€889.20m,€1.04bn,2.95,3.67,2.4,3.5,3.59,2.18,3.4,3.6,2.05
E0,04/01/2021,Southampton,Liverpool,H,5.0,4.33,1.61,4.75,4.25,1.65,2020/21,€282.80m,€969.65m,5.03,4.44,1.67,6.16,4.92,1.52,5.75,4.75,1.5
E0,12/01/2021,Sheffield United,Newcastle,H,2.45,3.1,3.1,2.45,3.1,3.1,2020/21,€149.85m,€255.35m,2.53,3.18,3.2,2.34,3.23,3.5,2.3,3.1,3.3
E0,12/01/2021,Burnley,Man United,A,7.0,4.5,1.45,7.25,4.5,1.45,2020/21,€132.30m,€770.05m,7.33,4.66,1.48,7.92,5.05,1.43,8.0,4.75,1.4
E0,12/01/2021,Wolves,Everton,A,2.45,3.1,3.1,2.45,3.1,3.1,2020/21,€450.30m,€511.20m,2.56,3.18,3.15,2.73,2.93,3.18,2.5,2.8,3.25
E0,13/01/2021,Man City,Brighton,H,1.14,8.5,16.0,1.2,6.75,14.5,2020/21,€1.04bn,€290.40m,1.19,7.61,16.97,1.18,7.99,17.46,1.14,8.0,19.0
E0,13/01/2021,Tottenham,Fulham,D,1.36,5.0,8.5,1.4,4.75,8.0,2020/21,€703.50m,€239.75m,1.36,4.97,8.16,1.66,3.85,6.19,1.61,3.8,6.0
E0,14/01/2021,Arsenal,Crystal Palace,D,1.53,4.0,6.5,1.55,4.0,6.5,2020/21,€619.25m,€193.85m,1.58,4.18,6.55,1.74,3.94,5.14,1.66,3.75,5.25
E0,16/01/2021,Wolves,West Brom,A,1.6,3.5,7.0,1.6,3.6,6.75,2020/21,€450.30m,€141.15m,1.63,3.7,7.07,1.64,3.85,6.52,1.61,3.7,6.0
E0,16/01/2021,Leeds,Brighton,A,2.1,3.5,3.4,2.15,3.5,3.3,2020/21,€238.10m,€290.40m,2.18,3.67,3.43,2.3,3.58,3.24,2.2,3.5,3.2
E0,16/01/2021,West Ham,Burnley,H,1.8,3.5,4.75,1.8,3.6,4.6,2020/21,€334.90m,€132.30m,1.85,3.57,4.88,1.79,3.73,5.11,1.75,3.7,4.75
E0,16/01/2021,Fulham,Chelsea,A,6.5,4.33,1.5,6.75,4.1,1.53,2020/21,€239.75m,€889.20m,6.81,4.17,1.56,6.29,4.09,1.61,6.5,4.2,1.5
E0,16/01/2021,Leicester,Southampton,H,1.8,3.75,4.5,1.78,3.75,4.5,2020/21,€510.60m,€282.80m,1.8,3.69,4.52,1.73,3.86,5.32,1.66,3.9,5.0
E0,17/01/2021,Sheffield United,Tottenham,A,6.25,3.75,1.6,6.5,3.8,1.57,2020/21,€149.85m,€703.50m,6.1,3.73,1.68,4.81,3.71,1.83,4.5,3.6,1.83
E0,17/01/2021,Liverpool,Man United,D,1.95,3.8,3.6,2.0,3.8,3.5,2020/21,€969.65m,€770.05m,1.98,4.0,3.71,1.94,3.98,3.89,1.95,3.8,3.6
E0,17/01/2021,Man City,Crystal Palace,H,1.14,8.5,17.0,1.17,7.75,14.5,2020/21,€1.04bn,€193.85m,1.18,7.87,18.27,1.19,7.48,17.24,1.16,8.0,15.0
E0,18/01/2021,Arsenal,Newcastle,H,1.4,4.5,8.0,1.45,4.6,7.0,2020/21,€619.25m,€255.35m,1.45,4.73,7.98,1.44,4.84,7.87,1.4,4.75,8.0
E0,19/01/2021,West Ham,West Brom,H,1.57,4.2,5.5,1.57,4.0,6.0,2020/21,€334.90m,€141.15m,1.58,4.23,6.35,1.54,4.27,7.01,1.53,4.2,6.0
E0,19/01/2021,Leicester,Chelsea,H,2.87,3.4,2.45,2.85,3.4,2.45,2020/21,€510.60m,€889.20m,2.92,3.49,2.55,2.88,3.48,2.58,2.75,3.4,2.5
E0,20/01/2021,Man City,Aston Villa,H,1.22,6.5,12.0,1.25,6.25,11.5,2020/21,€1.04bn,€430.70m,1.24,6.1,11.61,1.33,5.95,9.55,1.28,6.0,10.0
E0,20/01/2021,Fulham,Man United,A,6.0,4.33,1.53,5.75,4.33,1.55,2020/21,€239.75m,€770.05m,6.32,4.41,1.56,5.49,4.18,1.66,5.5,4.0,1.6
E0,21/01/2021,Liverpool,Burnley,A,1.18,7.5,15.0,1.17,7.5,15.5,2020/21,€969.65m,€132.30m,1.21,7.24,15.81,1.35,5.34,9.48,1.28,6.0,10.0
E0,23/01/2021,Aston Villa,Newcastle,H,1.45,4.75,6.5,1.48,4.75,6.0,2020/21,€430.70m,€255.35m,1.52,4.68,6.46,1.52,4.66,6.51,1.5,4.75,5.75
E0,26/01/2021,Crystal Palace,West Ham,A,3.1,3.25,2.37,3.1,3.25,2.4,2020/21,€193.85m,€334.90m,3.21,3.32,2.44,3.64,3.38,2.21,3.5,3.3,2.15
E0,26/01/2021,Newcastle,Leeds,A,3.9,3.8,1.85,3.75,3.8,1.91,2020/21,€255.35m,€238.10m,3.92,3.89,1.95,4.2,4.01,1.86,3.9,4.0,1.83
E0,26/01/2021,Southampton,Arsenal,A,3.5,3.6,2.05,3.5,3.6,2.05,2020/21,€282.80m,€619.25m,3.59,3.69,2.11,3.55,3.74,2.11,3.5,3.75,2.0
E0,26/01/2021,West Brom,Man City,A,15.0,7.5,1.18,16.0,7.25,1.18,2020/21,€141.15m,€1.04bn,15.82,7.25,1.21,20.07,8.8,1.16,18.0,8.0,1.14
E0,27/01/2021,Burnley,Aston Villa,H,3.8,3.5,1.95,3.8,3.5,2.0,2020/21,€132.30m,€430.70m,4.01,3.65,2.0,4.66,3.84,1.82,4.2,3.6,1.8
E0,27/01/2021,Chelsea,Wolves,D,1.6,4.2,5.25,1.6,4.1,5.5,2020/21,€889.20m,€450.30m,1.63,4.26,5.68,1.64,3.97,6.1,1.61,3.75,5.75
E0,27/01/2021,Brighton,Fulham,D,2.05,3.4,3.75,2.1,3.4,3.6,2020/21,€290.40m,€239.75m,2.07,3.47,3.96,2.14,3.35,3.9,2.0,3.4,4.0
E0,27/01/2021,Everton,Leicester,D,2.8,3.3,2.55,2.85,3.3,2.55,2020/21,€511.20m,€510.60m,2.92,3.26,2.68,3.38,3.34,2.34,3.0,3.25,2.4
E0,27/01/2021,Man United,Sheffield United,A,1.25,6.0,11.0,1.26,6.0,11.0,2020/21,€770.05m,€149.85m,1.29,6.21,11.4,1.28,6.26,11.23,1.25,5.75,10.0
E0,28/01/2021,Tottenham,Liverpool,A,3.2,3.6,2.2,3.1,3.7,2.2,2020/21,€703.50m,€969.65m,3.33,3.61,2.25,3.69,3.9,2.02,3.6,3.9,1.95
E0,30/01/2021,Everton,Newcastle,A,1.55,4.0,6.5,1.55,4.0,6.5,2020/21,€511.20m,€255.35m,1.61,4.03,6.49,1.56,4.17,6.83,1.55,4.0,6.5
E0,30/01/2021,Crystal Palace,Wolves,H,2.87,3.2,2.55,2.9,3.1,2.6,2020/21,€193.85m,€450.30m,3.05,3.15,2.65,2.99,3.18,2.68,2.9,3.1,2.55
E0,30/01/2021,Man City,Sheffield United,H,1.12,9.0,18.0,1.14,8.0,19.5,2020/21,€1.04bn,€149.85m,1.13,9.43,26.18,1.19,7.29,18.12,1.14,7.5,19.0
E0,30/01/2021,West Brom,Fulham,D,3.3,3.2,2.3,3.3,3.2,2.3,2020/21,€141.15m,€239.75m,3.43,3.26,2.36,3.6,3.41,2.22,3.5,3.3,2.15
E0,30/01/2021,Arsenal,Man United,D,2.8,3.5,2.45,2.9,3.25,2.5,2020/21,€619.25m,€770.05m,2.93,3.46,2.55,3.6,3.7,2.11,3.5,3.6,2.05
E0,30/01/2021,Southampton,Aston Villa,A,2.8,3.6,2.37,2.8,3.6,2.4,2020/21,€282.80m,€430.70m,2.9,3.73,2.44,3.37,3.74,2.18,3.2,3.7,2.1
E0,31/01/2021,Chelsea,Burnley,H,1.33,5.0,9.5,1.33,5.25,9.0,2020/21,€889.20m,€132.30m,1.36,5.25,10.02,1.36,5.2,9.96,1.3,5.25,10.0
E0,31/01/2021,Leicester,Leeds,A,1.8,4.0,4.2,1.83,4.0,3.9,2020/21,€510.60m,€238.10m,1.81,4.18,4.27,1.87,3.93,4.28,1.8,3.8,4.2
E0,31/01/2021,West Ham,Liverpool,A,4.33,4.0,1.75,4.25,3.9,1.78,2020/21,€334.90m,€969.65m,4.65,4.1,1.77,3.66,3.53,2.14,3.5,3.75,2.0
E0,31/01/2021,Brighton,Tottenham,H,3.2,3.4,2.25,3.1,3.3,2.35,2020/21,€290.40m,€703.50m,3.18,3.46,2.39,3.12,3.43,2.44,3.2,3.3,2.3
E0,02/02/2021,Sheffield United,West Brom,H,2.0,3.3,4.0,1.95,3.3,4.2,2020/21,€149.85m,€141.15m,2.11,3.33,4.03,2.2,3.36,3.68,2.05,3.3,3.8
E0,02/02/2021,Wolves,Arsenal,H,3.6,3.3,2.1,3.6,3.25,2.15,2020/21,€450.30m,€619.25m,3.71,3.36,2.2,3.72,3.34,2.2,3.6,3.2,2.15
E0,02/02/2021,Man United,Southampton,H,1.4,4.75,7.0,1.45,4.6,7.0,2020/21,€770.05m,€282.80m,1.46,4.81,7.59,1.45,4.95,7.33,1.44,4.75,6.5
E0,02/02/2021,Newcastle,Crystal Palace,A,2.8,3.2,2.6,2.8,3.2,2.6,2020/21,€255.35m,€193.85m,3.01,3.16,2.68,3.01,3.45,2.49,2.87,3.3,2.5
E0,03/02/2021,Burnley,Man City,A,13.0,7.0,1.2,13.5,6.5,1.22,2020/21,€132.30m,€1.04bn,14.8,6.57,1.23,17.18,6.69,1.22,16.0,7.5,1.16
E0,03/02/2021,Fulham,Leicester,A,4.0,3.5,1.9,4.1,3.5,1.91,2020/21,€239.75m,€510.60m,4.12,3.56,2.0,3.9,3.34,2.14,3.75,3.3,2.05
E0,03/02/2021,Leeds,Everton,A,2.5,3.5,2.7,2.35,3.75,2.8,2020/21,€238.10m,€511.20m,2.51,3.71,2.82,2.65,3.51,2.78,2.5,3.4,2.75
E0,03/02/2021,Aston Villa,West Ham,A,2.2,3.4,3.25,2.15,3.4,3.4,2020/21,€430.70m,€334.90m,2.23,3.5,3.46,2.46,3.57,2.98,2.25,3.5,3.1
E0,03/02/2021,Liverpool,Brighton,A,1.33,5.25,9.0,1.34,5.5,8.0,2020/21,€969.65m,€290.40m,1.37,5.5,8.87,1.52,4.68,6.57,1.44,4.75,6.5
E0,04/02/2021,Tottenham,Chelsea,A,3.5,3.4,2.1,3.6,3.4,2.1,2020/21,€703.50m,€889.20m,3.58,3.52,2.18,4.11,3.59,1.99,4.0,3.4,1.95
E0,06/02/2021,Aston Villa,Arsenal,H,2.62,3.5,2.6,2.6,3.6,2.6,2020/21,€430.70m,€619.25m,2.84,3.51,2.6,3.05,3.5,2.45,2.87,3.5,2.37
E0,06/02/2021,Burnley,Brighton,D,3.6,3.1,2.2,3.5,3.2,2.2,2020/21,€132.30m,€290.40m,3.74,3.21,2.26,3.66,3.24,2.27,3.6,3.2,2.15
E0,06/02/2021,Newcastle,Southampton,H,3.0,3.3,2.4,3.0,3.2,2.45,2020/21,€255.35m,€282.80m,3.06,3.32,2.54,3.39,3.64,2.21,3.3,3.5,2.2
E0,06/02/2021,Fulham,West Ham,D,3.6,3.5,2.05,3.6,3.4,2.1,2020/21,€239.75m,€334.90m,3.66,3.56,2.13,4.07,3.67,1.98,4.0,3.75,1.85
E0,06/02/2021,Man United,Everton,D,1.53,4.2,6.0,1.53,4.2,6.25,2020/21,€770.05m,€511.20m,1.57,4.35,6.22,1.64,4.25,5.61,1.57,4.2,5.5
E0,07/02/2021,Tottenham,West Brom,H,1.45,4.5,7.0,1.48,4.33,7.0,2020/21,€703.50m,€141.15m,1.47,4.58,7.81,1.4,5.04,8.69,1.36,5.0,8.5
E0,07/02/2021,Wolves,Leicester,D,3.5,3.4,2.1,3.4,3.4,2.15,2020/21,€450.30m,€510.60m,3.63,3.49,2.17,3.51,3.32,2.3,3.2,3.25,2.3
